States,2019,2019_lower, 2019_upper
KaTembe,2.96 ,1.61 , <0.01
Lago,2.53 ,1.51 , <0.01
Lalaua,2.80 ,1.66 , <0.01
Larde,5.46 ,3.16 , <0.01
Lichinga,4.29 ,3.04 , <0.01
Limpopo,4.16 ,3.39 , <0.01
Liúpo,2.33 ,1.37 , <0.01
Luabo,5.16 ,3.06 , <0.01
Lugela,3.86 ,2.26 , <0.01
Mabalane,4.04 ,2.92 , <0.01
Mabote,4.52 ,3.39 , <0.01
Macanga,0.30 ,0.16 , <0.01
Macate,2.17 ,1.32 , <0.01
Machanga,5.68 ,3.82 , <0.01
Machaze,2.54 ,1.73 , <0.01
Macomia,6.22 ,3.88 , <0.01
Macossa,2.56 ,1.61 , <0.01
Maganja da Costa,6.53 ,4.65 , <0.01
Magude,11.71 ,8.57 , 0.02
Majune,2.16 ,1.31 , <0.01
Malema,2.92 ,1.76 , <0.01
Mandimba,2.49 ,1.71 , <0.01
Mandlakazi,3.47 ,2.62 , <0.01
Manhiça,9.67 ,7.61 , 0.01
Manica,3.05 ,2.10 , <0.01
Mapai,3.63 ,2.59 , <0.01
Marara,1.02 ,0.61 , <0.01
Marracuene,8.68 ,6.13 , 0.01
Marromeu,6.89 ,4.93 , <0.01
Marrupa,2.26 ,1.41 , <0.01
Marávia,0.48 ,0.27 , <0.01
Maríngué,2.85 ,1.74 , <0.01
Massangena,3.60 ,2.54 , <0.01
Massinga,4.97 ,3.68 , <0.01
Massingir,4.24 ,2.86 , <0.01
Matola,7.18 ,5.98 , <0.01
Matutuíne,14.66 ,10.32 , 0.02
Mavago,2.85 ,1.67 , <0.01
Maxixe,4.70 ,3.62 , <0.01
Maúa,2.67 ,1.60 , <0.01
Mecanhelas,1.82 ,1.15 , <0.01
Meconta,5.06 ,3.18 , <0.01
Mecubúri,2.51 ,1.52 , <0.01
Mecufi,2.93 ,1.64 , <0.01
Mecula,4.43 ,2.66 , <0.01
Meluco,5.25 ,3.25 , <0.01
Memba,2.34 ,1.32 , <0.01
Metarica,1.51 ,0.85 , <0.01
Metuge,3.89 ,2.31 , <0.01
Milange,2.91 ,1.91 , <0.01
Moamba,12.81 ,8.85 , 0.02
Moatize,1.04 ,0.79 , <0.01
Mocuba,4.96 ,3.72 , <0.01
Mocubela,6.65 ,4.66 , <0.01
Mocímboa da Praia,5.50 ,3.49 , <0.01
Mogincual,2.25 ,1.36 , <0.01
Mogovolas,3.29 ,2.11 , <0.01
Molumbo,2.56 ,1.52 , <0.01
Moma,4.48 ,2.92 , <0.01
Monapo,4.52 ,3.04 , <0.01
Montepuez,4.06 ,2.60 , <0.01
Mopeia,4.84 ,3.18 , <0.01
Morrumbala,3.84 ,2.55 , <0.01
Morrumbene,3.83 ,2.66 , <0.01
Morrupula,2.83 ,1.66 , <0.01
Mossuril,3.28 ,1.96 , <0.01
Mossurize,1.55 ,1.00 , <0.01
Muanza,3.52 ,2.00 , <0.01
Muecate,3.46 ,2.02 , <0.01
Mueda,6.03 ,4.32 , <0.01
Muembe,1.97 ,1.11 , <0.01
Muidumbe,9.44 ,5.44 , 0.01
Mulevala,3.97 ,2.45 , <0.01
Mutarara,0.69 ,0.41 , <0.01
Mágoè,0.96 ,0.59 , <0.01
Nacala,5.81 ,3.65 , <0.01
Nacala-a-Velha,3.60 ,2.02 , <0.01
Nacarôa,3.36 ,2.01 , <0.01
Namaacha,10.41 ,7.11 , 0.01
Namacurra,8.17 ,6.37 , 0.01
Namarói,1.99 ,1.20 , <0.01
Nampula,4.62 ,3.59 , <0.01
Namuno,4.83 ,3.17 , <0.01
Nangade,4.65 ,2.82 , <0.01
Ngaúma,1.88 ,1.06 , <0.01
Nhamatanda,5.15 ,3.48 , <0.01
Nhlamankulu,3.19 ,2.56 , <0.01
Nicoadala,8.06 ,5.69 , 0.01
Nipepe,1.91 ,1.09 , <0.01
Palma,3.86 ,2.08 , <0.01
Panda,3.05 ,2.11 , <0.01
Pebane,5.27 ,4.00 , <0.01
Pemba,4.45 ,3.18 , <0.01
Quelimane,8.34 ,6.96 , 0.01
Quissanga,4.27 ,2.47 , <0.01
Rapale,3.05 ,1.83 , <0.01
Ribáuè,4.11 ,2.51 , <0.01
Sanga,2.40 ,1.52 , <0.01
Sussendenga,2.24 ,1.51 , <0.01
Tambara,2.30 ,1.44 , <0.01
Tete,2.43 ,2.00 , <0.01
Tsangano,0.37 ,0.21 , <0.01
Vanduzi,3.05 ,2.18 , <0.01
Vilankulo,4.68 ,3.46 , <0.01
Xai-Xai,5.16 ,4.04 , <0.01
Zavala,4.17 ,2.87 , <0.01
Zumbu,0.43 ,0.23 , <0.01
National,4.68 ,2.90,7.42
