States,2019,2019_lower, 2019_upper
Pemba,2.22 ,1.57 , <0.01
Quelimane,4.42 ,3.65 , <0.01
Quissanga,2.42 ,1.38 , <0.01
Rapale,2.87 ,1.70 , <0.01
Ribáuè,4.02 ,2.42 , <0.01
Sanga,1.61 ,1.01 , <0.01
Sussendenga,1.30 ,0.87 , <0.01
Tambara,1.39 ,0.85 , <0.01
Tete,1.88 ,1.53 , <0.01
Tsangano,0.29 ,0.16 , <0.01
Vanduzi,1.86 ,1.30 , <0.01
Vilankulo,1.86 ,1.34 , <0.01
Xai-Xai,1.39 ,1.07 , <0.01
Zavala,1.85 ,1.24 , <0.01
Zumbu,0.37 ,0.20 , <0.01
National,2.63 ,1.10,5.53
