States,2019,2019_lower, 2019_upper
Majune,1.71 ,1.04 , <0.01
Malema,2.57 ,1.55 , <0.01
Mandimba,2.00 ,1.37 , <0.01
Mandlakazi,3.32 ,2.56 , <0.01
Manhiça,6.85 ,5.43 , <0.01
Manica,2.68 ,1.87 , <0.01
Mapai,3.51 ,2.54 , <0.01
Marara,0.82 ,0.50 , <0.01
Marracuene,6.42 ,4.58 , <0.01
Marromeu,5.67 ,4.09 , <0.01
Marrupa,1.84 ,1.15 , <0.01
Marávia,0.40 ,0.23 , <0.01
Maríngué,2.08 ,1.27 , <0.01
Massangena,3.63 ,2.57 , <0.01
Massinga,4.20 ,3.15 , <0.01
Massingir,4.10 ,2.82 , <0.01
Matola,5.37 ,4.49 , <0.01
Matutuíne,11.17 ,7.92 , 0.02
Mavago,2.24 ,1.32 , <0.01
Maxixe,4.29 ,3.32 , <0.01
Maúa,2.16 ,1.30 , <0.01
Mecanhelas,1.44 ,0.91 , <0.01
Meconta,4.53 ,2.85 , <0.01
Mecubúri,2.17 ,1.31 , <0.01
Mecufi,2.36 ,1.32 , <0.01
Mecula,3.64 ,2.17 , <0.01
Meluco,4.45 ,2.75 , <0.01
Memba,1.97 ,1.11 , <0.01
Metarica,1.25 ,0.70 , <0.01
Metuge,3.29 ,1.95 , <0.01
Milange,2.52 ,1.66 , <0.01
Moamba,9.68 ,6.68 , 0.01
Moatize,0.87 ,0.66 , <0.01
Mocuba,4.27 ,3.22 , <0.01
Mocubela,5.61 ,3.96 , <0.01
Mocímboa da Praia,4.70 ,2.97 , <0.01
Mogincual,1.91 ,1.15 , <0.01
Mogovolas,2.85 ,1.83 , <0.01
Molumbo,2.23 ,1.32 , <0.01
Moma,3.89 ,2.54 , <0.01
Monapo,3.94 ,2.64 , <0.01
Montepuez,3.49 ,2.23 , <0.01
Mopeia,4.12 ,2.71 , <0.01
Morrumbala,3.23 ,2.15 , <0.01
Morrumbene,3.32 ,2.29 , <0.01
Morrupula,2.45 ,1.45 , <0.01
Mossuril,2.77 ,1.65 , <0.01
Mossurize,1.23 ,0.80 , <0.01
Muanza,2.91 ,1.66 , <0.01
Muecate,3.01 ,1.76 , <0.01
Mueda,5.24 ,3.76 , <0.01
Muembe,1.55 ,0.88 , <0.01
Muidumbe,8.36 ,4.80 , 0.01
Mulevala,3.31 ,2.05 , <0.01
Mutarara,0.54 ,0.32 , <0.01
Mágoè,0.81 ,0.50 , <0.01
Nacala,5.28 ,3.31 , <0.01
Nacala-a-Velha,3.08 ,1.73 , <0.01
Nacarôa,2.87 ,1.71 , <0.01
Namaacha,7.75 ,5.39 , 0.01
Namacurra,6.61 ,5.19 , <0.01
Namarói,1.64 ,0.99 , <0.01
Nampula,4.30 ,3.35 , <0.01
Namuno,4.02 ,2.63 , <0.01
Nangade,3.94 ,2.38 , <0.01
Ngaúma,1.46 ,0.83 , <0.01
Nhamatanda,4.23 ,2.85 , <0.01
Nhlamankulu,2.46 ,2.00 , <0.01
Nicoadala,6.90 ,4.90 , <0.01
Nipepe,1.54 ,0.88 , <0.01
Palma,3.30 ,1.77 , <0.01
Panda,2.61 ,1.81 , <0.01
Pebane,4.52 ,3.44 , <0.01
Pemba,3.95 ,2.82 , <0.01
Quelimane,7.22 ,6.09 , <0.01
Quissanga,3.56 ,2.06 , <0.01
Rapale,2.67 ,1.60 , <0.01
Ribáuè,3.60 ,2.20 , <0.01
Sanga,1.91 ,1.21 , <0.01
Sussendenga,1.86 ,1.26 , <0.01
Tambara,1.88 ,1.18 , <0.01
Tete,1.86 ,1.56 , <0.01
Tsangano,0.31 ,0.17 , <0.01
Vanduzi,2.64 ,1.89 , <0.01
Vilankulo,4.18 ,3.11 , <0.01
Xai-Xai,4.98 ,3.99 , <0.01
Zavala,3.52 ,2.45 , <0.01
Zumbu,0.36 ,0.19 , <0.01
National,4.03 ,2.52,6.57
