States,2019,2019_lower, 2019_upper
Macomia,4.23 ,2.58 , <0.01
Macossa,1.30 ,0.80 , <0.01
Maganja da Costa,3.76 ,2.59 , <0.01
Magude,7.86 ,5.59 , 0.01
Majune,1.26 ,0.76 , <0.01
Malema,3.47 ,2.07 , <0.01
Mandimba,1.57 ,1.06 , <0.01
Mandlakazi,1.01 ,0.75 , <0.01
Manhiça,6.38 ,4.91 , <0.01
Manica,1.49 ,1.01 , <0.01
Mapai,1.06 ,0.73 , <0.01
Marara,0.72 ,0.43 , <0.01
Marracuene,5.03 ,3.51 , <0.01
Marromeu,4.15 ,2.89 , <0.01
Marrupa,1.33 ,0.82 , <0.01
Marávia,0.33 ,0.18 , <0.01
Maríngué,1.67 ,1.00 , <0.01
Massangena,0.90 ,0.62 , <0.01
Massinga,2.07 ,1.49 , <0.01
Massingir,1.22 ,0.78 , <0.01
Matola,4.02 ,3.33 , <0.01
Matutuíne,9.17 ,6.29 , 0.01
Mavago,1.54 ,0.89 , <0.01
Maxixe,1.74 ,1.32 , <0.01
Maúa,1.63 ,0.97 , <0.01
Mecanhelas,1.16 ,0.73 , <0.01
Meconta,6.05 ,3.75 , <0.01
Mecubúri,3.10 ,1.86 , <0.01
Mecufi,2.22 ,1.23 , <0.01
Mecula,2.50 ,1.48 , <0.01
Meluco,3.64 ,2.21 , <0.01
Memba,2.94 ,1.65 , <0.01
Metarica,0.92 ,0.51 , <0.01
Metuge,2.81 ,1.64 , <0.01
Milange,1.45 ,0.94 , <0.01
Moamba,7.89 ,5.33 , 0.01
Moatize,0.72 ,0.54 , <0.01
Mocuba,2.58 ,1.90 , <0.01
Mocubela,3.53 ,2.40 , <0.01
Mocímboa da Praia,3.49 ,2.18 , <0.01
Mogincual,2.78 ,1.66 , <0.01
Mogovolas,4.08 ,2.59 , <0.01
Molumbo,1.31 ,0.77 , <0.01
Moma,5.57 ,3.58 , <0.01
Monapo,5.53 ,3.68 , <0.01
Montepuez,2.81 ,1.79 , <0.01
Mopeia,2.67 ,1.72 , <0.01
Morrumbala,2.05 ,1.34 , <0.01
Morrumbene,1.62 ,1.09 , <0.01
Morrupula,3.56 ,2.07 , <0.01
Mossuril,3.89 ,2.30 , <0.01
Mossurize,0.72 ,0.46 , <0.01
Muanza,2.07 ,1.16 , <0.01
Muecate,4.29 ,2.49 , <0.01
Mueda,3.67 ,2.58 , <0.01
Muembe,1.10 ,0.61 , <0.01
Muidumbe,5.35 ,2.99 , <0.01
Mulevala,2.20 ,1.33 , <0.01
Mutarara,0.49 ,0.28 , <0.01
Mágoè,0.62 ,0.38 , <0.01
Nacala,6.44 ,3.99 , <0.01
Nacala-a-Velha,4.28 ,2.38 , <0.01
Nacarôa,4.14 ,2.44 , <0.01
Namaacha,6.80 ,4.55 , <0.01
Namacurra,4.28 ,3.27 , <0.01
Namarói,1.09 ,0.65 , <0.01
Nampula,5.06 ,3.91 , <0.01
Namuno,3.67 ,2.37 , <0.01
Nangade,2.91 ,1.73 , <0.01
Ngaúma,1.09 ,0.61 , <0.01
Nhamatanda,2.84 ,1.89 , <0.01
Nhlamankulu,2.45 ,1.93 , <0.01
Nicoadala,4.12 ,2.83 , <0.01
Nipepe,1.25 ,0.71 , <0.01
Palma,2.50 ,1.33 , <0.01
Panda,1.40 ,0.95 , <0.01
Pebane,2.97 ,2.20 , <0.01
Pemba,2.84 ,2.01 , <0.01
Quelimane,3.89 ,3.21 , <0.01
Quissanga,3.06 ,1.74 , <0.01
Rapale,3.73 ,2.21 , <0.01
Ribáuè,5.17 ,3.12 , <0.01
Sanga,1.40 ,0.87 , <0.01
Sussendenga,1.10 ,0.73 , <0.01
Tambara,1.19 ,0.73 , <0.01
Tete,1.60 ,1.30 , <0.01
Tsangano,0.24 ,0.13 , <0.01
Vanduzi,1.55 ,1.09 , <0.01
Vilankulo,1.83 ,1.33 , <0.01
Xai-Xai,1.30 ,1.00 , <0.01
Zavala,1.86 ,1.24 , <0.01
Zumbu,0.31 ,0.17 , <0.01
National,2.74 ,1.09,5.37
