Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Afghanistan,<0.01 ,<0.01 , 0.02,<0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.03,0.01 ,<0.01 , 0.03,0.02 ,<0.01 , 0.04,0.02 ,<0.01 , 0.04,0.02 ,<0.01 , 0.04,0.02 ,0.01 , 0.05,0.02 ,0.01 , 0.06,0.02 ,0.01 , 0.06,0.03 ,0.01 , 0.07,0.03 ,0.01 , 0.07,0.03 ,0.01 , 0.08,0.03 ,0.01 , 0.08,0.03 ,0.02 , 0.08,0.03 ,0.02 , 0.09,0.04 ,0.02 , 0.09,0.04 ,0.02 , 0.10,0.04 ,0.02 , 0.11,0.04 ,0.02 , 0.12,0.05 ,0.02 , 0.12,0.05 ,0.02 , 0.13,0.05 ,0.02 , 0.15,0.05 ,0.02 , 0.17,0.05 ,0.02 , 0.19,0.06 ,0.02 , 0.20,0.06 ,0.02 , 0.22,0.06 ,0.02 , 0.23,0.07 ,0.02 , 0.25
Albania,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , 0.01,0.01 ,<0.01 , 0.02,0.02 ,<0.01 , 0.03,0.02 ,0.01 , 0.03,0.02 ,0.01 , 0.04,0.03 ,0.02 , 0.04,0.03 ,0.02 , 0.04,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.06,0.03 ,0.02 , 0.06,0.03 ,0.02 , 0.06,0.03 ,0.02 , 0.06,0.03 ,0.01 , 0.07,0.03 ,0.01 , 0.07,0.03 ,<0.01 , 0.08,0.03 ,<0.01 , 0.08,0.03 ,<0.01 , 0.09,0.03 ,<0.01 , 0.10
Algeria,<0.01 ,<0.01 , 0.01,<0.01 ,<0.01 , 0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , 0.01,<0.01 ,<0.01 , 0.01,<0.01 ,<0.01 , 0.01,<0.01 ,<0.01 , 0.01,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.02 ,0.01 , 0.02,0.02 ,0.01 , 0.03,0.02 ,0.01 , 0.03,0.02 ,0.01 , 0.03,0.02 ,0.01 , 0.03,0.02 ,0.01 , 0.04,0.02 ,0.01 , 0.04,0.02 ,<0.01 , 0.04,0.02 ,<0.01 , 0.04,0.03 ,<0.01 , 0.04,0.03 ,<0.01 , 0.05
Angola,0.26 ,0.05 , 0.48,0.31 ,0.06 , 0.50,0.36 ,0.07 , 0.56,0.42 ,0.07 , 0.64,0.48 ,0.08 , 0.70,0.54 ,0.09 , 0.79,0.60 ,0.10 , 0.85,0.66 ,0.11 , 0.97,0.73 ,0.12 , 1.10,0.80 ,0.13 , 1.16,0.86 ,0.14 , 1.25,0.93 ,0.16 , 1.39,0.98 ,0.17 , 1.46,1.03 ,0.17 , 1.46,1.05 ,0.19 , 1.56,1.05 ,0.18 , 1.54,1.07 ,0.19 , 1.54,1.07 ,0.18 , 1.54,1.05 ,0.18 , 1.55,1.04 ,0.17 , 1.49,1.02 ,0.17 , 1.51,0.99 ,0.17 , 1.41,0.97 ,0.16 , 1.38,0.94 ,0.16 , 1.38,0.89 ,0.15 , 1.35,0.85 ,0.15 , 1.30,0.83 ,0.13 , 1.27,0.82 ,0.13 , 1.30,0.80 ,0.13 , 1.29,0.78 ,0.12 , 1.27
Argentina,0.11 ,0.08 , 0.15,0.12 ,0.09 , 0.16,0.14 ,0.10 , 0.19,0.17 ,0.13 , 0.24,0.20 ,0.14 , 0.27,0.23 ,0.17 , 0.31,0.27 ,0.20 , 0.36,0.31 ,0.23 , 0.41,0.31 ,0.23 , 0.42,0.27 ,0.21 , 0.35,0.29 ,0.22 , 0.36,0.27 ,0.20 , 0.36,0.24 ,0.18 , 0.30,0.25 ,0.18 , 0.31,0.26 ,0.20 , 0.33,0.26 ,0.19 , 0.32,0.25 ,0.19 , 0.33,0.25 ,0.19 , 0.33,0.24 ,0.18 , 0.32,0.25 ,0.19 , 0.32,0.23 ,0.17 , 0.30,0.24 ,0.18 , 0.32,0.24 ,0.18 , 0.32,0.24 ,0.17 , 0.33,0.23 ,0.17 , 0.32,0.23 ,0.16 , 0.34,0.22 ,0.16 , 0.31,0.23 ,0.16 , 0.32,0.21 ,0.14 , 0.30,0.22 ,0.15 , 0.30
Armenia,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , 0.01,<0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.03,0.02 ,<0.01 , 0.05,0.03 ,0.01 , 0.07,0.04 ,0.02 , 0.11,0.07 ,0.03 , 0.15,0.10 ,0.05 , 0.20,0.14 ,0.08 , 0.24,0.18 ,0.11 , 0.29,0.21 ,0.14 , 0.30,0.24 ,0.18 , 0.33,0.25 ,0.19 , 0.33,0.25 ,0.20 , 0.33,0.24 ,0.19 , 0.31,0.22 ,0.18 , 0.28,0.20 ,0.16 , 0.25,0.17 ,0.14 , 0.22,0.15 ,0.13 , 0.19,0.13 ,0.10 , 0.15,0.11 ,0.09 , 0.14,0.11 ,0.08 , 0.14,0.10 ,0.08 , 0.14,0.10 ,0.07 , 0.14,0.10 ,0.07 , 0.14,0.10 ,0.07 , 0.14,0.09 ,0.06 , 0.15,0.09 ,0.06 , 0.15,0.08 ,0.05 , 0.14
Australia,0.07 ,0.05 , 0.09,0.06 ,0.05 , 0.08,0.06 ,0.04 , 0.07,0.05 ,0.04 , 0.07,0.05 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.05,0.04 ,0.03 , 0.05,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.05,0.03 ,0.02 , 0.05,0.04 ,0.02 , 0.05,0.04 ,0.02 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.03 , 0.06,0.04 ,0.02 , 0.06,0.04 ,0.02 , 0.06,0.04 ,0.02 , 0.06,0.03 ,0.02 , 0.06,0.03 ,0.02 , 0.06
Austria,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Azerbaijan,<0.01 ,<0.01 , 0.03,0.01 ,<0.01 , 0.04,0.02 ,<0.01 , 0.05,0.03 ,<0.01 , 0.08,0.05 ,<0.01 , 0.12,0.08 ,0.02 , 0.22,0.12 ,0.03 , 0.45,0.17 ,0.04 , 0.59,0.22 ,0.06 , 0.70,0.24 ,0.08 , 0.57,0.25 ,0.11 , 0.50,0.24 ,0.11 , 0.45,0.22 ,0.12 , 0.37,0.18 ,0.10 , 0.30,0.16 ,0.09 , 0.26,0.15 ,0.10 , 0.25,0.14 ,0.10 , 0.21,0.13 ,0.09 , 0.19,0.13 ,0.09 , 0.18,0.12 ,0.09 , 0.18,0.12 ,0.08 , 0.16,0.11 ,0.08 , 0.16,0.11 ,0.07 , 0.15,0.10 ,0.07 , 0.15,0.10 ,0.07 , 0.15,0.10 ,0.07 , 0.14,0.10 ,0.06 , 0.14,0.09 ,0.06 , 0.14,0.09 ,0.05 , 0.13,0.08 ,0.05 , 0.13
Bahamas,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bahrain,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bangladesh,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
