Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Afghanistan,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , 1200,<1000 ,<500 , 1400,<1000 ,<500 , 1600,<1000 ,<500 , 1900,1100 ,<1000 , 2400,1300 ,<1000 , 2800,1500 ,<1000 , 3200,1700 ,<1000 , 3800,1900 ,1100 , 4500,2100 ,1200 , 5200,2400 ,1300 , 6200,2700 ,1400 , 7000,3000 ,1500 , 8000,3400 ,1700 , 8600,3800 ,1900 , 9500,4200 ,2100 , 10 000,4700 ,2300 , 11 000,5100 ,2500 , 13 000,5600 ,2600 , 14 000,6100 ,2800 , 17 000
Albania,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <500
Algeria,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<1000 , 1300,<1000 ,<1000 , 1400,<1000 ,<1000 , 1500,1000 ,<1000 , 1700,1100 ,<1000 , 1900,1200 ,<1000 , 2100,1300 ,<1000 , 2300,1400 ,<1000 , 2500,1600 ,<1000 , 2800,1700 ,<1000 , 3000,1800 ,<1000 , 3200,1800 ,<1000 , 3500,1900 ,<1000 , 3800,2000 ,<1000 , 4200
Angola,1100 ,<500 , 3200,1500 ,<1000 , 4100,2100 ,<1000 , 5200,2700 ,1200 , 6400,3500 ,1600 , 7800,4600 ,2200 , 9600,5900 ,2800 , 12 000,7500 ,3700 , 15 000,9500 ,4900 , 18 000,12 000 ,6300 , 21 000,15 000 ,8200 , 25 000,18 000 ,11 000 , 30 000,22 000 ,13 000 , 36 000,26 000 ,16 000 , 41 000,31 000 ,20 000 , 48 000,37 000 ,24 000 , 54 000,44 000 ,28 000 , 62 000,50 000 ,33 000 , 70 000,57 000 ,39 000 , 78 000,65 000 ,46 000 , 89 000,74 000 ,52 000 , 99 000,83 000 ,59 000 , 110 000,93 000 ,66 000 , 120 000,110 000 ,75 000 , 140 000,120 000 ,84 000 , 150 000,120 000 ,91 000 , 160 000,130 000 ,96 000 , 170 000,150 000 ,100 000 , 190 000,160 000 ,120 000 , 210 000,180 000 ,130 000 , 230 000
Argentina,<500 ,<500 , <1000,<1000 ,<500 , 1400,1200 ,<1000 , 2100,1900 ,1100 , 3100,2800 ,1800 , 4300,3900 ,2600 , 5900,5300 ,3600 , 7800,7000 ,4800 , 9900,8900 ,6400 , 12 000,10 000 ,7700 , 14 000,11 000 ,8600 , 15 000,12 000 ,9400 , 16 000,13 000 ,10 000 , 18 000,14 000 ,11 000 , 19 000,15 000 ,12 000 , 20 000,16 000 ,13 000 , 21 000,17 000 ,13 000 , 23 000,18 000 ,14 000 , 24 000,19 000 ,15 000 , 26 000,20 000 ,15 000 , 27 000,21 000 ,16 000 , 28 000,22 000 ,16 000 , 30 000,22 000 ,17 000 , 31 000,23 000 ,17 000 , 32 000,23 000 ,17 000 , 32 000,23 000 ,17 000 , 34 000,25 000 ,17 000 , 36 000,25 000 ,18 000 , 37 000,26 000 ,18 000 , 38 000,26 000 ,17 000 , 40 000
Armenia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,1000 ,<1000 , 1300,1100 ,<1000 , 1400,1100 ,<1000 , 1500,1200 ,<1000 , 1500,1300 ,1000 , 1600
Australia,<1000 ,<500 , <1000,<1000 ,<1000 , 1300,1300 ,<1000 , 1800,1700 ,1100 , 2200,2100 ,1400 , 2800,2600 ,1800 , 3300,3100 ,2300 , 3800,3300 ,2600 , 4000,3400 ,2700 , 4000,3300 ,2700 , 4000,3200 ,2600 , 3800,3000 ,2400 , 3700,2900 ,2300 , 3500,2700 ,2200 , 3300,2600 ,2100 , 3300,2600 ,2100 , 3400,2500 ,2000 , 3500,2400 ,1900 , 3500,2300 ,1800 , 3400,2200 ,1700 , 3500,2300 ,1700 , 3800,2200 ,1600 , 3900,2100 ,1500 , 4000,2000 ,1400 , 4000,1900 ,1300 , 3900,1800 ,1100 , 3800,1600 ,1000 , 3600,1500 ,<1000 , 3400,1400 ,<1000 , 3300,1300 ,<1000 , 3200
Austria,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Azerbaijan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <500,<100 ,<100 , <500,<200 ,<100 , <500,<500 ,<100 , <500,<500 ,<100 , <1000,<500 ,<200 , 1000,<1000 ,<200 , 1400,<1000 ,<200 , 1800,1000 ,<500 , 2300,1300 ,<500 , 2800,1600 ,<500 , 3300,1900 ,<1000 , 3800,2200 ,<1000 , 4200,2500 ,1000 , 4500,2700 ,1200 , 4700,2900 ,1400 , 4900,3100 ,1600 , 5000,3200 ,1800 , 5100,3300 ,2000 , 5100,3400 ,2100 , 5200,3400 ,2100 , 5200,3500 ,2200 , 5200,3500 ,2200 , 5300,3500 ,2200 , 5200
Bahamas,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bahrain,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bangladesh,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Barbados,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,1000 ,<1000 , 1200,1100 ,<1000 , 1200,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1000,<1000 ,<500 , 1000,<1000 ,<200 , 1000,<1000 ,<200 , 1000,<1000 ,<200 , 1000
Belarus,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1200,<1000 ,<1000 , 1400,1200 ,<1000 , 1700,1400 ,<1000 , 2000,1600 ,<1000 , 2400,1800 ,1000 , 2700,2100 ,1200 , 3200,2400 ,1300 , 3600,2400 ,1400 , 3800
Belgium,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Belize,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Benin,<200 ,<100 , <200,<500 ,<200 , <500,<500 ,<500 , <1000,<1000 ,<500 , 1300,1300 ,<1000 , 2300,2100 ,1100 , 3600,3200 ,1700 , 5600,4700 ,2500 , 8100,6600 ,3500 , 11 000,8900 ,4800 , 15 000,12 000 ,6300 , 20 000,15 000 ,8000 , 26 000,18 000 ,9900 , 32 000,22 000 ,12 000 , 38 000,26 000 ,14 000 , 45 000,30 000 ,16 000 , 52 000,34 000 ,18 000 , 58 000,37 000 ,20 000 , 64 000,41 000 ,22 000 , 70 000,42 000 ,22 000 , 72 000,41 000 ,22 000 , 71 000,41 000 ,22 000 , 71 000,41 000 ,22 000 , 71 000,41 000 ,22 000 , 71 000,42 000 ,22 000 , 72 000,43 000 ,23 000 , 74 000,44 000 ,23 000 , 76 000,44 000 ,24 000 , 76 000,44 000 ,24 000 , 77 000,45 000 ,24 000 , 78 000
Bhutan,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
