Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bahrain,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bangladesh,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Barbados,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <200,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200
Belarus,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,1100 ,<1000 , 1400,1300 ,1000 , 1600,1400 ,1100 , 1800,1500 ,1200 , 1900,1600 ,1300 , 2000,1700 ,1300 , 2100,1800 ,1400 , 2300,2000 ,1500 , 2500,2100 ,1600 , 2600,2200 ,1700 , 2800,2200 ,1700 , 3000,2300 ,1700 , 3200,2200 ,1600 , 3100,2100 ,1500 , 3100,2000 ,1300 , 3100,1900 ,1200 , 3100
Belgium,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Belize,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Benin,1600 ,<1000 , 3100,2400 ,1100 , 4800,3500 ,1600 , 6800,4500 ,2100 , 8800,5300 ,2500 , 10 000,5800 ,2700 , 11 000,5900 ,2800 , 12 000,5700 ,2700 , 11 000,5400 ,2500 , 11 000,5000 ,2400 , 9900,4700 ,2200 , 9300,4500 ,2100 , 8900,4200 ,2000 , 8300,4100 ,1900 , 8100,4000 ,1900 , 7900,4000 ,1900 , 7800,3900 ,1800 , 7700,3900 ,1800 , 7600,3900 ,1800 , 7600,3700 ,1700 , 7200,3600 ,1700 , 7000,3500 ,1700 , 6900,3500 ,1600 , 6800,3500 ,1600 , 6800,3400 ,1600 , 6700,3300 ,1600 , 6600,3200 ,1500 , 6300,3100 ,1500 , 6200,3100 ,1500 , 6200,3000 ,1400 , 6000
Bhutan,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bolivia (Plurinational State of),1700 ,<1000 , 2900,1900 ,<1000 , 3000,2000 ,1100 , 3200,2200 ,1200 , 3300,2300 ,1400 , 3400,2500 ,1400 , 3500,2600 ,1500 , 3800,2600 ,1700 , 3700,2200 ,1500 , 3000,1700 ,1100 , 2500,1500 ,<1000 , 2200,1200 ,<1000 , 1800,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1300,1100 ,<1000 , 1400,<1000 ,<1000 , 1300,1000 ,<1000 , 1300,1000 ,<1000 , 1400,1000 ,<1000 , 1400,1000 ,<1000 , 1300,1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200
Bosnia and Herzegovina,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Botswana,14 000 ,13 000 , 16 000,19 000 ,17 000 , 22 000,24 000 ,22 000 , 27 000,29 000 ,26 000 , 33 000,31 000 ,29 000 , 36 000,33 000 ,29 000 , 36 000,31 000 ,28 000 , 36 000,29 000 ,26 000 , 33 000,27 000 ,24 000 , 30 000,24 000 ,21 000 , 26 000,21 000 ,19 000 , 23 000,19 000 ,17 000 , 21 000,18 000 ,16 000 , 19 000,16 000 ,15 000 , 18 000,16 000 ,14 000 , 17 000,15 000 ,13 000 , 16 000,14 000 ,13 000 , 15 000,13 000 ,12 000 , 14 000,13 000 ,12 000 , 14 000,13 000 ,12 000 , 14 000,13 000 ,12 000 , 14 000,12 000 ,12 000 , 13 000,12 000 ,11 000 , 13 000,11 000 ,10 000 , 12 000,11 000 ,9700 , 12 000,11 000 ,9600 , 12 000,10 000 ,9100 , 11 000,9800 ,8700 , 11 000,9700 ,8300 , 11 000,9300 ,7800 , 11 000
Brazil,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Brunei Darussalam,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bulgaria,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Burkina Faso,18 000 ,12 000 , 25 000,16 000 ,12 000 , 21 000,14 000 ,10 000 , 19 000,12 000 ,8400 , 16 000,11 000 ,7500 , 14 000,8900 ,6400 , 12 000,7800 ,5900 , 11 000,7400 ,5800 , 9700,6800 ,5300 , 8700,6200 ,4900 , 7800,5800 ,4600 , 7100,5400 ,4400 , 6600,5000 ,4100 , 6200,4800 ,3800 , 5900,4600 ,3600 , 5700,4400 ,3400 , 5400,4100 ,3200 , 5100,3900 ,3000 , 4900,3700 ,2800 , 4700,3500 ,2600 , 4500,3300 ,2400 , 4200,3000 ,2300 , 3900,2800 ,2100 , 3800,2700 ,1900 , 3700,2500 ,1800 , 3500,2400 ,1700 , 3400,2300 ,1600 , 3300,2100 ,1500 , 3000,1900 ,1300 , 2800,1800 ,1200 , 2800
Burundi,21 000 ,14 000 , 29 000,19 000 ,13 000 , 26 000,16 000 ,11 000 , 21 000,13 000 ,9100 , 18 000,11 000 ,7600 , 16 000,9100 ,6700 , 13 000,7700 ,6000 , 11 000,6400 ,5100 , 8600,5800 ,4600 , 7300,5000 ,4100 , 6400,4400 ,3600 , 5500,3800 ,3000 , 4700,3700 ,3000 , 4600,3300 ,2600 , 4000,3100 ,2500 , 3900,3000 ,2300 , 3700,3000 ,2300 , 3800,2900 ,2200 , 3500,2700 ,2000 , 3400,2600 ,1900 , 3300,2400 ,1800 , 3200,2300 ,1600 , 3000,2200 ,1500 , 2900,2000 ,1400 , 2900,1900 ,1300 , 2800,1800 ,1200 , 2600,1700 ,1100 , 2500,1400 ,<1000 , 2300,1200 ,<1000 , 2000,1100 ,<1000 , 1800
Cabo Verde,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200
Cambodia,<1000 ,<1000 , <1000,2500 ,2200 , 2700,6500 ,5900 , 7100,12 000 ,11 000 , 13 000,18 000 ,16 000 , 19 000,20 000 ,18 000 , 22 000,20 000 ,18 000 , 22 000,18 000 ,16 000 , 20 000,15 000 ,14 000 , 17 000,12 000 ,11 000 , 14 000,9500 ,8600 , 10 000,6900 ,6200 , 7500,5700 ,5200 , 6200,5000 ,4500 , 5400,4300 ,3900 , 4700,3700 ,3300 , 4000,3100 ,2800 , 3300,2600 ,2300 , 2800,2200 ,2000 , 2400,1900 ,1700 , 2100,1700 ,1500 , 1800,1500 ,1300 , 1600,1300 ,1200 , 1500,1300 ,1100 , 1400,1200 ,1100 , 1300,1100 ,<1000 , 1200,1100 ,<1000 , 1200,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000
Cameroon,12 000 ,8500 , 15 000,16 000 ,12 000 , 20 000,21 000 ,17 000 , 26 000,27 000 ,22 000 , 32 000,34 000 ,27 000 , 40 000,41 000 ,34 000 , 48 000,46 000 ,39 000 , 54 000,49 000 ,43 000 , 59 000,51 000 ,44 000 , 62 000,51 000 ,43 000 , 63 000,48 000 ,40 000 , 58 000,44 000 ,38 000 , 54 000,40 000 ,34 000 , 46 000,36 000 ,32 000 , 41 000,34 000 ,30 000 , 38 000,31 000 ,28 000 , 34 000,30 000 ,26 000 , 33 000,29 000 ,26 000 , 32 000,28 000 ,26 000 , 32 000,28 000 ,25 000 , 31 000,26 000 ,24 000 , 29 000,25 000 ,23 000 , 27 000,23 000 ,21 000 , 26 000,22 000 ,19 000 , 25 000,21 000 ,19 000 , 24 000,20 000 ,18 000 , 23 000,19 000 ,16 000 , 22 000,17 000 ,14 000 , 20 000,15 000 ,12 000 , 19 000,14 000 ,11 000 , 17 000
Canada,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Central African Republic,17 000 ,12 000 , 23 000,17 000 ,13 000 , 24 000,16 000 ,12 000 , 23 000,15 000 ,11 000 , 21 000,15 000 ,11 000 , 20 000,14 000 ,10 000 , 19 000,13 000 ,10 000 , 17 000,13 000 ,10 000 , 17 000,12 000 ,9200 , 15 000,11 000 ,8800 , 14 000,10 000 ,8400 , 12 000,9700 ,8000 , 12 000,9300 ,7700 , 11 000,9100 ,7500 , 11 000,8800 ,7300 , 11 000,8300 ,6900 , 10 000,8300 ,6900 , 10 000,8100 ,6700 , 10 000,7600 ,6200 , 9500,7400 ,5900 , 9300,7300 ,5700 , 9400,6900 ,5300 , 9100,6700 ,5000 , 8900,6300 ,4500 , 8400,6000 ,4200 , 8200,5500 ,3700 , 7900,5200 ,3300 , 7700,4800 ,3000 , 7400,4600 ,2800 , 7300,4400 ,2600 , 7300
Chad,6600 ,4400 , 11 000,7300 ,5200 , 12 000,8000 ,5900 , 12 000,8200 ,5900 , 12 000,7900 ,5600 , 11 000,7700 ,5500 , 11 000,7700 ,5600 , 11 000,7000 ,5300 , 9800,6700 ,5100 , 9100,6200 ,4700 , 8000,6100 ,4700 , 7800,5800 ,4600 , 7300,5600 ,4400 , 6900,5800 ,4600 , 7200,5200 ,4100 , 6500,5400 ,4200 , 6600,5100 ,4000 , 6200,5100 ,3900 , 6200,5000 ,3800 , 6100,4600 ,3400 , 5600,4500 ,3400 , 5600,4300 ,3200 , 5400,4300 ,3200 , 5600,4300 ,3100 , 5700,4200 ,3100 , 5700,4000 ,2800 , 5400,3700 ,2400 , 5100,3700 ,2500 , 5400,3800 ,2400 , 5700,3600 ,2300 , 5600
Chile,<1000 ,<1000 , 1100,1200 ,1000 , 1300,1400 ,1200 , 1500,1600 ,1400 , 1800,1800 ,1600 , 2000,2000 ,1700 , 2200,2100 ,1900 , 2300,2200 ,2000 , 2500,2300 ,2000 , 2500,2300 ,2000 , 2600,2300 ,2000 , 2600,2200 ,1900 , 2600,2100 ,1800 , 2500,2000 ,1800 , 2300,2000 ,1700 , 2300,2000 ,1800 , 2400,2100 ,1800 , 2500,2300 ,1900 , 2700,2500 ,2100 , 3000,2800 ,2400 , 3300,3200 ,2700 , 3900,3700 ,3100 , 4400,4000 ,3400 , 4800,4400 ,3600 , 5300,4600 ,3900 , 5600,4800 ,4000 , 5800,5000 ,4100 , 6000,5100 ,4100 , 6100,5100 ,4000 , 6200,5100 ,3900 , 6300
China,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Colombia,7600 ,3300 , 46 000,9100 ,4600 , 39 000,10 000 ,5600 , 33 000,11 000 ,6700 , 30 000,11 000 ,7500 , 26 000,11 000 ,8100 , 22 000,11 000 ,8100 , 18 000,11 000 ,8000 , 18 000,10 000 ,7900 , 16 000,10 000 ,7400 , 15 000,9900 ,7400 , 14 000,9800 ,7400 , 13 000,9300 ,7100 , 12 000,7800 ,6100 , 9700,8300 ,6500 , 10 000,8500 ,6500 , 10 000,9100 ,6900 , 11 000,8800 ,6800 , 11 000,8500 ,5900 , 11 000,9400 ,6700 , 13 000,11 000 ,8100 , 14 000,11 000 ,8200 , 15 000,11 000 ,8200 , 15 000,11 000 ,8200 , 15 000,11 000 ,7900 , 15 000,11 000 ,7700 , 16 000,11 000 ,7500 , 16 000,11 000 ,7300 , 16 000,11 000 ,7300 , 17 000,11 000 ,7700 , 18 000
Comoros,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
