Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Botswana,21 000 ,18 000 , 24 000,31 000 ,27 000 , 35 000,43 000 ,39 000 , 47 000,58 000 ,53 000 , 62 000,73 000 ,68 000 , 78 000,88 000 ,83 000 , 93 000,100 000 ,97 000 , 110 000,110 000 ,110 000 , 120 000,120 000 ,120 000 , 130 000,130 000 ,120 000 , 140 000,140 000 ,130 000 , 140 000,140 000 ,130 000 , 150 000,140 000 ,130 000 , 150 000,140 000 ,130 000 , 150 000,140 000 ,130 000 , 150 000,140 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 170 000,150 000 ,140 000 , 170 000,160 000 ,140 000 , 170 000,160 000 ,140 000 , 170 000,160 000 ,140 000 , 180 000,160 000 ,150 000 , 180 000,170 000 ,150 000 , 180 000,170 000 ,150 000 , 180 000,170 000 ,150 000 , 180 000,170 000 ,150 000 , 180 000,170 000 ,150 000 , 180 000,170 000 ,150 000 , 180 000
Brazil,44 000 ,20 000 , 64 000,53 000 ,24 000 , 78 000,62 000 ,28 000 , 91 000,70 000 ,32 000 , 100 000,79 000 ,36 000 , 120 000,88 000 ,39 000 , 130 000,96 000 ,43 000 , 140 000,110 000 ,47 000 , 150 000,120 000 ,52 000 , 170 000,130 000 ,58 000 , 190 000,140 000 ,64 000 , 210 000,150 000 ,69 000 , 220 000,160 000 ,73 000 , 240 000,170 000 ,78 000 , 250 000,180 000 ,81 000 , 260 000,190 000 ,85 000 , 270 000,200 000 ,87 000 , 280 000,200 000 ,89 000 , 290 000,200 000 ,91 000 , 290 000,210 000 ,92 000 , 300 000,210 000 ,94 000 , 300 000,210 000 ,95 000 , 310 000,220 000 ,95 000 , 310 000,220 000 ,97 000 , 310 000,220 000 ,97 000 , 320 000,220 000 ,98 000 , 320 000,220 000 ,98 000 , 320 000,220 000 ,98 000 , 320 000,220 000 ,98 000 , 320 000,220 000 ,98 000 , 310 000
Brunei Darussalam,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bulgaria,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000
Burkina Faso,47 000 ,30 000 , 69 000,53 000 ,35 000 , 75 000,58 000 ,40 000 , 77 000,60 000 ,44 000 , 79 000,62 000 ,48 000 , 79 000,63 000 ,51 000 , 78 000,63 000 ,52 000 , 76 000,62 000 ,52 000 , 75 000,61 000 ,51 000 , 73 000,60 000 ,49 000 , 72 000,58 000 ,47 000 , 70 000,56 000 ,45 000 , 68 000,54 000 ,42 000 , 65 000,52 000 ,40 000 , 63 000,50 000 ,39 000 , 62 000,49 000 ,38 000 , 60 000,48 000 ,38 000 , 59 000,48 000 ,38 000 , 59 000,47 000 ,38 000 , 58 000,47 000 ,38 000 , 58 000,47 000 ,38 000 , 57 000,47 000 ,37 000 , 56 000,46 000 ,37 000 , 56 000,46 000 ,37 000 , 56 000,46 000 ,37 000 , 55 000,46 000 ,36 000 , 55 000,45 000 ,36 000 , 55 000,44 000 ,35 000 , 54 000,44 000 ,34 000 , 53 000,43 000 ,33 000 , 52 000
Burundi,49 000 ,23 000 , 78 000,55 000 ,29 000 , 80 000,60 000 ,36 000 , 80 000,63 000 ,41 000 , 81 000,64 000 ,45 000 , 81 000,64 000 ,49 000 , 79 000,62 000 ,49 000 , 76 000,60 000 ,48 000 , 73 000,57 000 ,47 000 , 69 000,54 000 ,44 000 , 65 000,51 000 ,41 000 , 62 000,49 000 ,39 000 , 59 000,47 000 ,37 000 , 57 000,45 000 ,36 000 , 54 000,43 000 ,34 000 , 53 000,42 000 ,34 000 , 52 000,41 000 ,33 000 , 51 000,40 000 ,33 000 , 50 000,40 000 ,33 000 , 49 000,39 000 ,33 000 , 48 000,39 000 ,33 000 , 48 000,38 000 ,32 000 , 47 000,38 000 ,32 000 , 46 000,38 000 ,32 000 , 46 000,37 000 ,32 000 , 45 000,37 000 ,31 000 , 44 000,37 000 ,31 000 , 44 000,36 000 ,30 000 , 43 000,35 000 ,29 000 , 43 000,35 000 ,28 000 , 42 000
Cabo Verde,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200
Cambodia,<500 ,<500 , <1000,1300 ,1100 , 1500,3400 ,3000 , 3800,7300 ,6500 , 8300,13 000 ,11 000 , 15 000,19 000 ,17 000 , 22 000,25 000 ,22 000 , 29 000,31 000 ,27 000 , 35 000,35 000 ,31 000 , 41 000,39 000 ,34 000 , 45 000,41 000 ,36 000 , 47 000,41 000 ,36 000 , 48 000,41 000 ,35 000 , 48 000,40 000 ,34 000 , 48 000,39 000 ,33 000 , 47 000,38 000 ,32 000 , 46 000,37 000 ,31 000 , 45 000,36 000 ,30 000 , 44 000,35 000 ,30 000 , 43 000,34 000 ,29 000 , 41 000,33 000 ,28 000 , 40 000,33 000 ,28 000 , 39 000,32 000 ,27 000 , 38 000,31 000 ,26 000 , 36 000,30 000 ,25 000 , 35 000,28 000 ,24 000 , 33 000,27 000 ,23 000 , 31 000,26 000 ,22 000 , 30 000,24 000 ,21 000 , 28 000,23 000 ,20 000 , 27 000
Cameroon,20 000 ,14 000 , 26 000,29 000 ,21 000 , 37 000,40 000 ,29 000 , 50 000,55 000 ,41 000 , 66 000,73 000 ,56 000 , 85 000,94 000 ,76 000 , 110 000,120 000 ,99 000 , 130 000,140 000 ,120 000 , 160 000,170 000 ,150 000 , 180 000,190 000 ,170 000 , 210 000,210 000 ,190 000 , 230 000,230 000 ,200 000 , 250 000,240 000 ,220 000 , 260 000,240 000 ,220 000 , 260 000,250 000 ,230 000 , 270 000,260 000 ,230 000 , 280 000,260 000 ,230 000 , 280 000,260 000 ,230 000 , 290 000,260 000 ,230 000 , 290 000,270 000 ,230 000 , 300 000,270 000 ,240 000 , 300 000,270 000 ,240 000 , 300 000,270 000 ,240 000 , 310 000,270 000 ,240 000 , 310 000,270 000 ,240 000 , 310 000,270 000 ,230 000 , 310 000,270 000 ,230 000 , 300 000,270 000 ,230 000 , 300 000,270 000 ,230 000 , 300 000,260 000 ,230 000 , 300 000
Canada,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Central African Republic,23 000 ,16 000 , 32 000,31 000 ,23 000 , 43 000,39 000 ,30 000 , 53 000,46 000 ,35 000 , 62 000,53 000 ,40 000 , 70 000,58 000 ,44 000 , 75 000,62 000 ,48 000 , 79 000,66 000 ,53 000 , 82 000,68 000 ,55 000 , 83 000,69 000 ,58 000 , 83 000,70 000 ,59 000 , 83 000,69 000 ,58 000 , 82 000,69 000 ,58 000 , 81 000,68 000 ,57 000 , 80 000,67 000 ,56 000 , 79 000,65 000 ,55 000 , 76 000,64 000 ,53 000 , 75 000,63 000 ,52 000 , 74 000,61 000 ,51 000 , 73 000,60 000 ,50 000 , 72 000,59 000 ,48 000 , 70 000,57 000 ,46 000 , 68 000,54 000 ,45 000 , 65 000,52 000 ,43 000 , 63 000,50 000 ,41 000 , 61 000,48 000 ,40 000 , 60 000,47 000 ,39 000 , 59 000,47 000 ,38 000 , 59 000,46 000 ,38 000 , 59 000,46 000 ,37 000 , 60 000
Chad,14 000 ,7800 , 25 000,17 000 ,11 000 , 29 000,21 000 ,14 000 , 35 000,25 000 ,17 000 , 39 000,28 000 ,20 000 , 43 000,31 000 ,23 000 , 45 000,34 000 ,25 000 , 48 000,36 000 ,27 000 , 51 000,38 000 ,28 000 , 52 000,39 000 ,29 000 , 53 000,40 000 ,31 000 , 53 000,41 000 ,32 000 , 54 000,41 000 ,32 000 , 53 000,42 000 ,33 000 , 53 000,42 000 ,33 000 , 53 000,42 000 ,33 000 , 52 000,42 000 ,33 000 , 51 000,42 000 ,34 000 , 52 000,43 000 ,34 000 , 53 000,44 000 ,35 000 , 54 000,45 000 ,36 000 , 55 000,47 000 ,38 000 , 57 000,48 000 ,38 000 , 58 000,49 000 ,39 000 , 59 000,50 000 ,40 000 , 60 000,51 000 ,41 000 , 61 000,51 000 ,41 000 , 62 000,52 000 ,41 000 , 63 000,52 000 ,42 000 , 63 000,53 000 ,42 000 , 64 000
