States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,24 000 ,9000 , 41 000,30 000 ,12 000 , 52 000,36 000 ,14 000 , 62 000,38 000 ,15 000 , 67 000,38 000 ,15 000 , 67 000,36 000 ,14 000 , 65 000,33 000 ,12 000 , 57 000,28 000 ,10 000 , 50 000,24 000 ,8500 , 41 000,20 000 ,6900 , 34 000,16 000 ,5600 , 28 000,13 000 ,4700 , 23 000,11 000 ,4200 , 19 000,9800 ,4000 , 16 000,9000 ,3900 , 14 000,8600 ,3900 , 14 000,8500 ,4300 , 13 000,8800 ,4800 , 13 000,9300 ,5500 , 13 000,9800 ,6200 , 14 000,10 000 ,7000 , 14 000,11 000 ,7600 , 14 000,11 000 ,8000 , 15 000,11 000 ,8300 , 15 000,11 000 ,8400 , 15 000,11 000 ,8300 , 15 000,11 000 ,8000 , 14 000,10 000 ,7500 , 13 000,9500 ,6900 , 13 000,8700 ,6200 , 12 000
Afar,1800 ,<1000 , 5200,2100 ,<1000 , 5100,2400 ,<1000 , 5100,2600 ,1100 , 5300,2600 ,1100 , 5200,2600 ,1100 , 4800,2500 ,1000 , 4500,2300 ,<1000 , 4100,2100 ,<1000 , 3800,2000 ,<1000 , 3400,1800 ,<1000 , 3100,1700 ,<1000 , 2900,1600 ,<1000 , 2600,1600 ,<1000 , 2500,1500 ,<1000 , 2400,1500 ,<1000 , 2400,1500 ,<1000 , 2400,1500 ,<1000 , 2300,1500 ,<1000 , 2400,1600 ,<1000 , 2400,1600 ,<1000 , 2400,1600 ,<1000 , 2400,1700 ,<1000 , 2400,1700 ,<1000 , 2400,1700 ,<1000 , 2400,1700 ,<1000 , 2400,1600 ,<1000 , 2400,1600 ,<1000 , 2300,1500 ,<1000 , 2300,1500 ,<1000 , 2200
Amhara,23 000 ,10 000 , 43 000,28 000 ,12 000 , 51 000,34 000 ,14 000 , 58 000,37 000 ,16 000 , 63 000,40 000 ,17 000 , 66 000,42 000 ,17 000 , 70 000,41 000 ,17 000 , 70 000,39 000 ,16 000 , 67 000,37 000 ,14 000 , 64 000,34 000 ,13 000 , 61 000,31 000 ,12 000 , 55 000,28 000 ,11 000 , 49 000,26 000 ,11 000 , 45 000,24 000 ,10 000 , 42 000,23 000 ,9400 , 39 000,22 000 ,9600 , 37 000,21 000 ,10 000 , 35 000,21 000 ,11 000 , 35 000,22 000 ,11 000 , 34 000,22 000 ,12 000 , 34 000,23 000 ,13 000 , 34 000,24 000 ,14 000 , 35 000,24 000 ,15 000 , 35 000,25 000 ,16 000 , 35 000,25 000 ,16 000 , 35 000,25 000 ,16 000 , 35 000,25 000 ,17 000 , 35 000,24 000 ,16 000 , 35 000,24 000 ,16 000 , 34 000,23 000 ,15 000 , 33 000
Beneshangul Gumuz,<1000 ,<500 , 1200,<1000 ,<500 , 1500,<1000 ,<500 , 1600,1100 ,<500 , 1800,1200 ,<1000 , 1900,1200 ,<1000 , 2000,1200 ,<1000 , 2000,1200 ,<1000 , 2000,1200 ,<500 , 2100,1100 ,<500 , 2000,1000 ,<500 , 1900,<1000 ,<500 , 1700,<1000 ,<500 , 1600,<1000 ,<500 , 1500,<1000 ,<500 , 1400,<1000 ,<500 , 1300,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<500 , 1300
Dire Dawa,2000 ,<1000 , 4800,2200 ,<1000 , 5100,2400 ,<1000 , 5400,2500 ,<1000 , 5300,2400 ,<1000 , 5000,2300 ,<1000 , 4900,2200 ,<1000 , 4600,2100 ,<1000 , 4000,1900 ,<1000 , 3500,1700 ,<1000 , 3200,1600 ,<1000 , 2800,1400 ,<1000 , 2500,1300 ,<1000 , 2300,1300 ,<1000 , 2100,1200 ,<1000 , 2000,1200 ,<1000 , 1900,1200 ,<1000 , 1900,1200 ,<1000 , 1900,1100 ,<1000 , 1900,1100 ,<1000 , 1900,1100 ,<1000 , 1800,1100 ,<1000 , 1800,1100 ,<1000 , 1800,1100 ,<1000 , 1800,1100 ,<1000 , 1800,1100 ,<1000 , 1800,1000 ,<1000 , 1700,1000 ,<1000 , 1700,<1000 ,<1000 , 1600,<1000 ,<1000 , 1600
Gambella,2200 ,<1000 , 5900,2600 ,<1000 , 5900,3000 ,1100 , 6100,3400 ,1400 , 5900,3600 ,1500 , 6100,3600 ,1500 , 6100,3600 ,1400 , 6000,3400 ,1300 , 5700,3200 ,1200 , 5400,3000 ,1200 , 5100,2800 ,1100 , 4600,2500 ,1000 , 4200,2300 ,<1000 , 3900,2200 ,<1000 , 3600,2000 ,<1000 , 3300,2000 ,<1000 , 3100,1900 ,<1000 , 3000,1900 ,<1000 , 2900,1900 ,<1000 , 2900,1900 ,1000 , 2900,1900 ,1000 , 2900,1900 ,1100 , 2900,2000 ,1100 , 2900,2000 ,1100 , 2900,2000 ,1200 , 2900,2000 ,1200 , 3000,1900 ,1200 , 3000,1900 ,1200 , 2900,1800 ,1100 , 2800,1700 ,1100 , 2700
Harari,<500 ,<100 , <1000,<500 ,<100 , 1000,<500 ,<200 , 1100,<500 ,<200 , 1200,<1000 ,<200 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1200,<1000 ,<500 , 1100,<1000 ,<500 , 1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000
Oromiya,31 000 ,14 000 , 58 000,35 000 ,17 000 , 65 000,39 000 ,18 000 , 69 000,41 000 ,18 000 , 68 000,41 000 ,18 000 , 71 000,40 000 ,17 000 , 69 000,38 000 ,15 000 , 65 000,34 000 ,13 000 , 61 000,31 000 ,12 000 , 55 000,28 000 ,11 000 , 48 000,25 000 ,10 000 , 43 000,23 000 ,9200 , 39 000,21 000 ,8600 , 37 000,20 000 ,8400 , 33 000,20 000 ,8900 , 32 000,19 000 ,9200 , 31 000,20 000 ,9800 , 31 000,20 000 ,11 000 , 32 000,21 000 ,12 000 , 33 000,22 000 ,13 000 , 34 000,23 000 ,14 000 , 35 000,24 000 ,15 000 , 36 000,24 000 ,16 000 , 37 000,24 000 ,16 000 , 37 000,24 000 ,16 000 , 37 000,24 000 ,16 000 , 37 000,23 000 ,15 000 , 36 000,23 000 ,15 000 , 35 000,22 000 ,14 000 , 33 000,21 000 ,13 000 , 32 000
SNNPR,10 000 ,3700 , 21 000,12 000 ,4900 , 23 000,13 000 ,5600 , 24 000,14 000 ,5400 , 25 000,15 000 ,5500 , 26 000,15 000 ,5600 , 26 000,14 000 ,5500 , 25 000,13 000 ,5100 , 23 000,12 000 ,4800 , 21 000,11 000 ,4400 , 19 000,10 000 ,4200 , 17 000,9600 ,3900 , 16 000,9000 ,3700 , 15 000,8300 ,3700 , 13 000,7900 ,3700 , 13 000,7600 ,3700 , 12 000,7600 ,4000 , 12 000,7600 ,4000 , 12 000,7800 ,4200 , 12 000,8000 ,4500 , 12 000,8200 ,4800 , 12 000,8400 ,5100 , 13 000,8600 ,5400 , 13 000,8700 ,5600 , 13 000,8800 ,5700 , 13 000,8800 ,5700 , 12 000,8700 ,5500 , 12 000,8500 ,5500 , 12 000,8200 ,5200 , 12 000,7900 ,4900 , 11 000
Somali,1000 ,<500 , 2900,1200 ,<500 , 3300,1400 ,<1000 , 3100,1400 ,<1000 , 3000,1500 ,<1000 , 3000,1500 ,<1000 , 2900,1400 ,<500 , 2800,1300 ,<500 , 2600,1300 ,<500 , 2400,1200 ,<500 , 2200,1100 ,<500 , 2000,<1000 ,<500 , 1700,<1000 ,<500 , 1600,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300
