States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,14 000 ,11 000 , 19 000,15 000 ,12 000 , 20 000,14 000 ,11 000 , 18 000,13 000 ,11 000 , 17 000,12 000 ,9500 , 14 000,10 000 ,8200 , 12 000,9200 ,7400 , 11 000,8200 ,7000 , 9300,7600 ,6600 , 8500,7300 ,6400 , 8000,6500 ,5900 , 7200,6100 ,5500 , 6700,5800 ,5300 , 6300,5500 ,5000 , 6000,5100 ,4600 , 5700,4800 ,4200 , 5400,4600 ,4100 , 5300,4500 ,3900 , 5200,4700 ,4100 , 5400,4400 ,3800 , 5100,4100 ,3500 , 4900,3800 ,3300 , 4400,3400 ,2800 , 3900,3100 ,2600 , 3700,2900 ,2200 , 3500,2700 ,2000 , 3300,2500 ,1800 , 3200,2400 ,1700 , 3200,2200 ,1500 , 3000,2200 ,1500 , 3300
Harare,66 000 ,53 000 , 82 000,67 000 ,55 000 , 84 000,61 000 ,51 000 , 76 000,50 000 ,42 000 , 62 000,41 000 ,35 000 , 50 000,33 000 ,29 000 , 40 000,28 000 ,24 000 , 33 000,24 000 ,20 000 , 27 000,21 000 ,19 000 , 24 000,19 000 ,17 000 , 21 000,17 000 ,15 000 , 19 000,16 000 ,14 000 , 17 000,14 000 ,13 000 , 16 000,13 000 ,12 000 , 14 000,12 000 ,11 000 , 14 000,12 000 ,10 000 , 13 000,11 000 ,9700 , 12 000,10 000 ,9100 , 12 000,10 000 ,8600 , 11 000,9500 ,8100 , 11 000,9100 ,7500 , 11 000,8400 ,7000 , 9900,7400 ,6100 , 8800,7100 ,5800 , 8600,6800 ,5300 , 8400,6300 ,4800 , 7900,5900 ,4300 , 7400,5100 ,3800 , 6600,4500 ,3200 , 6000,4300 ,3000 , 5800
Manicaland,21 000 ,17 000 , 26 000,23 000 ,19 000 , 28 000,23 000 ,19 000 , 27 000,23 000 ,19 000 , 27 000,21 000 ,18 000 , 25 000,20 000 ,16 000 , 23 000,18 000 ,15 000 , 21 000,16 000 ,14 000 , 19 000,15 000 ,13 000 , 17 000,14 000 ,12 000 , 16 000,13 000 ,11 000 , 14 000,12 000 ,11 000 , 13 000,11 000 ,10 000 , 12 000,10 000 ,9200 , 11 000,9700 ,8700 , 11 000,9000 ,8000 , 10 000,8600 ,7500 , 9700,8200 ,7300 , 9400,8000 ,6900 , 9200,7500 ,6400 , 8600,7500 ,6400 , 8700,6900 ,5800 , 8100,5800 ,4800 , 7000,5500 ,4500 , 6900,5100 ,4100 , 6600,4800 ,3800 , 6400,4400 ,3300 , 6200,4000 ,2900 , 6000,3600 ,2400 , 5600,3700 ,2400 , 5900
Mashonaland Central,18 000 ,14 000 , 22 000,18 000 ,14 000 , 21 000,17 000 ,13 000 , 21 000,15 000 ,12 000 , 19 000,13 000 ,10 000 , 17 000,11 000 ,9300 , 14 000,9900 ,8200 , 12 000,8900 ,7600 , 10 000,8100 ,6900 , 9300,7400 ,6500 , 8400,6900 ,6100 , 7700,6400 ,5700 , 7200,6000 ,5400 , 6800,5700 ,5100 , 6400,5500 ,4800 , 6100,5200 ,4600 , 6000,5100 ,4400 , 5800,4900 ,4300 , 5700,4700 ,4100 , 5500,4400 ,3800 , 5300,4000 ,3400 , 5000,3400 ,2800 , 4200,2900 ,2400 , 3600,2700 ,2100 , 3400,2500 ,1900 , 3200,2200 ,1600 , 2900,1900 ,1300 , 2600,1600 ,1100 , 2200,1500 ,1100 , 2000,1500 ,1100 , 2100
Mashonaland East,19 000 ,14 000 , 25 000,21 000 ,16 000 , 26 000,22 000 ,18 000 , 27 000,22 000 ,18 000 , 26 000,21 000 ,18 000 , 25 000,20 000 ,17 000 , 24 000,19 000 ,16 000 , 22 000,17 000 ,15 000 , 20 000,16 000 ,14 000 , 19 000,15 000 ,14 000 , 18 000,15 000 ,13 000 , 16 000,14 000 ,12 000 , 16 000,13 000 ,12 000 , 15 000,13 000 ,11 000 , 14 000,12 000 ,11 000 , 13 000,12 000 ,10 000 , 13 000,11 000 ,10 000 , 13 000,11 000 ,9600 , 12 000,11 000 ,9800 , 12 000,11 000 ,9700 , 13 000,11 000 ,9100 , 12 000,9700 ,8500 , 11 000,8900 ,7700 , 10 000,8600 ,7400 , 10 000,8200 ,7000 , 9800,7900 ,6500 , 9800,7700 ,6200 , 9700,7500 ,5900 , 9600,7000 ,5200 , 9400,6700 ,4800 , 9400
Mashonaland West,14 000 ,11 000 , 20 000,19 000 ,15 000 , 25 000,24 000 ,19 000 , 30 000,27 000 ,23 000 , 34 000,28 000 ,24 000 , 33 000,25 000 ,21 000 , 29 000,23 000 ,19 000 , 26 000,20 000 ,17 000 , 22 000,18 000 ,15 000 , 20 000,15 000 ,13 000 , 17 000,14 000 ,12 000 , 15 000,12 000 ,11 000 , 14 000,11 000 ,9900 , 12 000,9900 ,9100 , 11 000,9300 ,8500 , 10 000,9000 ,8200 , 10 000,8600 ,7800 , 9500,8400 ,7600 , 9500,8300 ,7300 , 9300,8100 ,7200 , 9300,7700 ,6800 , 9000,6600 ,5600 , 7900,5500 ,4700 , 6600,5100 ,4300 , 6300,4800 ,3900 , 6000,4300 ,3500 , 5500,3800 ,3000 , 4800,3200 ,2500 , 4100,2900 ,2300 , 3800,2800 ,2200 , 3600
Masvingo,17 000 ,12 000 , 22 000,17 000 ,13 000 , 21 000,17 000 ,13 000 , 19 000,16 000 ,13 000 , 19 000,14 000 ,12 000 , 17 000,13 000 ,11 000 , 16 000,13 000 ,11 000 , 15 000,11 000 ,9900 , 13 000,11 000 ,9900 , 13 000,11 000 ,9800 , 12 000,10 000 ,9300 , 12 000,10 000 ,9100 , 11 000,9800 ,8800 , 11 000,9600 ,8700 , 11 000,9300 ,8400 , 10 000,9100 ,8200 , 10 000,8900 ,8100 , 9900,8700 ,7800 , 9900,8400 ,7500 , 9600,8200 ,7300 , 9500,7700 ,6700 , 9000,7100 ,6100 , 8300,6100 ,5300 , 7100,5800 ,5000 , 6700,5400 ,4500 , 6500,5100 ,4000 , 6200,5000 ,3900 , 6100,4500 ,3400 , 5700,4200 ,3000 , 5400,4100 ,2900 , 5600
Matabeleland North,12 000 ,8800 , 15 000,12 000 ,9400 , 14 000,11 000 ,9300 , 14 000,11 000 ,8800 , 13 000,9900 ,8200 , 12 000,9300 ,7800 , 11 000,8600 ,7400 , 9800,8100 ,7000 , 9100,7700 ,6900 , 8700,7200 ,6500 , 8000,7000 ,6400 , 7700,6700 ,6100 , 7300,6600 ,6000 , 7100,6400 ,5800 , 7000,6200 ,5600 , 6900,6000 ,5400 , 6700,6000 ,5400 , 6700,6000 ,5400 , 6800,6000 ,5300 , 6800,5900 ,5200 , 6800,5600 ,4900 , 6600,4900 ,4200 , 5900,4400 ,3800 , 5400,4300 ,3500 , 5200,4000 ,3200 , 4900,3900 ,3100 , 5000,3600 ,2700 , 4800,3400 ,2600 , 4600,2900 ,2200 , 4100,3100 ,2200 , 4600
Matabeleland South,7500 ,5700 , 9600,9600 ,7600 , 12 000,11 000 ,9100 , 15 000,12 000 ,9600 , 16 000,13 000 ,9900 , 16 000,12 000 ,9700 , 15 000,11 000 ,9100 , 14 000,10 000 ,8400 , 12 000,9300 ,7800 , 11 000,8500 ,7200 , 9600,8100 ,7100 , 8900,7600 ,6800 , 8300,7300 ,6700 , 7900,6900 ,6400 , 7500,6700 ,6200 , 7300,6500 ,5900 , 7000,6400 ,5700 , 7100,6400 ,5700 , 7200,6300 ,5600 , 7100,6400 ,5700 , 7200,6200 ,5500 , 7100,5600 ,4900 , 6400,5200 ,4500 , 5900,5100 ,4500 , 6000,5000 ,4300 , 5800,4800 ,4100 , 5800,4600 ,3800 , 5500,4300 ,3500 , 5200,3800 ,3100 , 4800,3700 ,2800 , 4700
Midlands,21 000 ,17 000 , 25 000,22 000 ,18 000 , 26 000,21 000 ,18 000 , 25 000,20 000 ,17 000 , 24 000,19 000 ,16 000 , 22 000,17 000 ,15 000 , 20 000,16 000 ,14 000 , 18 000,15 000 ,13 000 , 17 000,14 000 ,12 000 , 16 000,13 000 ,12 000 , 15 000,13 000 ,11 000 , 14 000,12 000 ,11 000 , 13 000,11 000 ,10 000 , 13 000,11 000 ,9900 , 12 000,10 000 ,9400 , 11 000,9900 ,9000 , 11 000,9600 ,8700 , 11 000,9300 ,8300 , 10 000,9000 ,8100 , 10 000,8800 ,7900 , 9800,8300 ,7300 , 9300,7700 ,6800 , 8700,7200 ,6300 , 8200,7400 ,6200 , 8400,7400 ,6100 , 8600,7500 ,6100 , 8900,7400 ,5800 , 8800,7600 ,5700 , 9100,7000 ,5000 , 8600,7400 ,5000 , 9400
