States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,45 000 ,34 000 , 58 000,56 000 ,42 000 , 68 000,65 000 ,52 000 , 78 000,72 000 ,60 000 , 86 000,77 000 ,65 000 , 90 000,80 000 ,70 000 , 93 000,82 000 ,71 000 , 93 000,82 000 ,72 000 , 93 000,82 000 ,72 000 , 91 000,80 000 ,70 000 , 90 000,78 000 ,68 000 , 87 000,75 000 ,64 000 , 84 000,72 000 ,62 000 , 81 000,69 000 ,59 000 , 77 000,66 000 ,56 000 , 75 000,64 000 ,54 000 , 73 000,63 000 ,53 000 , 71 000,62 000 ,52 000 , 70 000,61 000 ,51 000 , 68 000,60 000 ,51 000 , 69 000,61 000 ,52 000 , 69 000,61 000 ,52 000 , 70 000,62 000 ,53 000 , 70 000,62 000 ,54 000 , 71 000,63 000 ,55 000 , 71 000,63 000 ,55 000 , 71 000,62 000 ,54 000 , 70 000,61 000 ,54 000 , 69 000,61 000 ,52 000 , 69 000,60 000 ,52 000 , 69 000
Harare,220 000 ,160 000 , 280 000,260 000 ,210 000 , 320 000,300 000 ,250 000 , 360 000,330 000 ,280 000 , 370 000,340 000 ,300 000 , 380 000,340 000 ,310 000 , 380 000,340 000 ,310 000 , 380 000,330 000 ,300 000 , 370 000,320 000 ,290 000 , 360 000,310 000 ,270 000 , 340 000,290 000 ,250 000 , 330 000,270 000 ,230 000 , 310 000,260 000 ,210 000 , 300 000,240 000 ,200 000 , 280 000,220 000 ,180 000 , 260 000,210 000 ,170 000 , 250 000,200 000 ,160 000 , 240 000,190 000 ,160 000 , 230 000,180 000 ,150 000 , 220 000,180 000 ,150 000 , 210 000,170 000 ,140 000 , 200 000,170 000 ,140 000 , 200 000,170 000 ,140 000 , 200 000,170 000 ,140 000 , 190 000,170 000 ,140 000 , 190 000,160 000 ,140 000 , 190 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 180 000,150 000 ,130 000 , 180 000,150 000 ,130 000 , 170 000
Manicaland,67 000 ,48 000 , 85 000,83 000 ,64 000 , 100 000,98 000 ,80 000 , 120 000,110 000 ,94 000 , 130 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 140 000,120 000 ,100 000 , 140 000,120 000 ,97 000 , 130 000,110 000 ,92 000 , 130 000,110 000 ,88 000 , 120 000,100 000 ,86 000 , 120 000,100 000 ,85 000 , 120 000,100 000 ,86 000 , 120 000,100 000 ,86 000 , 120 000,100 000 ,87 000 , 120 000,100 000 ,88 000 , 120 000,100 000 ,89 000 , 120 000,100 000 ,89 000 , 120 000,100 000 ,90 000 , 120 000,100 000 ,89 000 , 120 000,100 000 ,89 000 , 120 000,100 000 ,88 000 , 120 000,100 000 ,87 000 , 120 000
Mashonaland Central,56 000 ,34 000 , 79 000,69 000 ,49 000 , 91 000,79 000 ,64 000 , 99 000,87 000 ,74 000 , 100 000,92 000 ,81 000 , 110 000,95 000 ,83 000 , 110 000,96 000 ,84 000 , 110 000,96 000 ,84 000 , 110 000,94 000 ,81 000 , 110 000,91 000 ,78 000 , 100 000,87 000 ,73 000 , 100 000,83 000 ,68 000 , 96 000,78 000 ,64 000 , 93 000,74 000 ,60 000 , 88 000,70 000 ,57 000 , 83 000,66 000 ,54 000 , 80 000,63 000 ,52 000 , 77 000,62 000 ,52 000 , 75 000,61 000 ,52 000 , 73 000,60 000 ,51 000 , 72 000,60 000 ,52 000 , 72 000,60 000 ,52 000 , 72 000,60 000 ,52 000 , 71 000,61 000 ,52 000 , 71 000,61 000 ,53 000 , 72 000,61 000 ,52 000 , 71 000,60 000 ,51 000 , 71 000,59 000 ,50 000 , 70 000,58 000 ,49 000 , 68 000,57 000 ,48 000 , 67 000
Mashonaland East,64 000 ,42 000 , 94 000,79 000 ,56 000 , 110 000,93 000 ,67 000 , 120 000,110 000 ,83 000 , 130 000,120 000 ,96 000 , 140 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000
Mashonaland West,32 000 ,22 000 , 45 000,47 000 ,37 000 , 65 000,65 000 ,52 000 , 86 000,84 000 ,70 000 , 110 000,100 000 ,88 000 , 130 000,120 000 ,100 000 , 140 000,130 000 ,120 000 , 150 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000,150 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,120 000 , 150 000,130 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,120 000 ,100 000 , 130 000,110 000 ,95 000 , 130 000,110 000 ,94 000 , 130 000,110 000 ,92 000 , 130 000,110 000 ,92 000 , 120 000,110 000 ,92 000 , 130 000,110 000 ,94 000 , 130 000,110 000 ,95 000 , 130 000,110 000 ,97 000 , 130 000,110 000 ,97 000 , 130 000,110 000 ,97 000 , 130 000,110 000 ,96 000 , 130 000,110 000 ,95 000 , 130 000,110 000 ,93 000 , 120 000,110 000 ,92 000 , 120 000
Masvingo,62 000 ,44 000 , 86 000,73 000 ,53 000 , 96 000,83 000 ,62 000 , 110 000,91 000 ,71 000 , 110 000,97 000 ,78 000 , 120 000,100 000 ,84 000 , 120 000,100 000 ,88 000 , 120 000,110 000 ,91 000 , 120 000,110 000 ,92 000 , 120 000,110 000 ,92 000 , 120 000,110 000 ,90 000 , 120 000,100 000 ,88 000 , 120 000,100 000 ,85 000 , 110 000,97 000 ,82 000 , 110 000,94 000 ,80 000 , 110 000,92 000 ,77 000 , 100 000,90 000 ,76 000 , 100 000,90 000 ,77 000 , 100 000,91 000 ,78 000 , 100 000,92 000 ,79 000 , 110 000,94 000 ,82 000 , 110 000,95 000 ,83 000 , 110 000,97 000 ,85 000 , 110 000,99 000 ,87 000 , 110 000,100 000 ,88 000 , 110 000,100 000 ,88 000 , 110 000,100 000 ,90 000 , 120 000,100 000 ,90 000 , 120 000,100 000 ,89 000 , 120 000,100 000 ,90 000 , 120 000
Matabeleland North,40 000 ,29 000 , 54 000,48 000 ,37 000 , 62 000,55 000 ,44 000 , 68 000,60 000 ,49 000 , 74 000,64 000 ,54 000 , 78 000,68 000 ,57 000 , 81 000,70 000 ,61 000 , 82 000,71 000 ,62 000 , 83 000,72 000 ,63 000 , 83 000,72 000 ,62 000 , 82 000,71 000 ,61 000 , 81 000,69 000 ,59 000 , 79 000,67 000 ,58 000 , 76 000,66 000 ,56 000 , 74 000,64 000 ,55 000 , 72 000,63 000 ,54 000 , 71 000,62 000 ,53 000 , 70 000,62 000 ,54 000 , 70 000,63 000 ,54 000 , 71 000,64 000 ,55 000 , 72 000,65 000 ,57 000 , 74 000,67 000 ,58 000 , 76 000,68 000 ,60 000 , 77 000,70 000 ,62 000 , 79 000,71 000 ,63 000 , 81 000,72 000 ,64 000 , 82 000,73 000 ,65 000 , 82 000,74 000 ,65 000 , 84 000,74 000 ,65 000 , 86 000,75 000 ,66 000 , 87 000
Matabeleland South,19 000 ,14 000 , 26 000,26 000 ,20 000 , 34 000,35 000 ,28 000 , 43 000,44 000 ,36 000 , 53 000,53 000 ,44 000 , 63 000,60 000 ,51 000 , 71 000,66 000 ,57 000 , 77 000,70 000 ,61 000 , 82 000,73 000 ,64 000 , 85 000,75 000 ,66 000 , 86 000,75 000 ,66 000 , 85 000,74 000 ,66 000 , 84 000,73 000 ,65 000 , 82 000,71 000 ,62 000 , 81 000,70 000 ,60 000 , 78 000,68 000 ,58 000 , 76 000,67 000 ,57 000 , 74 000,66 000 ,57 000 , 75 000,67 000 ,58 000 , 75 000,68 000 ,59 000 , 76 000,70 000 ,60 000 , 77 000,71 000 ,63 000 , 79 000,73 000 ,64 000 , 81 000,75 000 ,66 000 , 83 000,77 000 ,68 000 , 85 000,78 000 ,70 000 , 87 000,80 000 ,72 000 , 89 000,81 000 ,73 000 , 91 000,82 000 ,73 000 , 92 000,83 000 ,73 000 , 93 000
Midlands,71 000 ,56 000 , 83 000,86 000 ,71 000 , 100 000,99 000 ,86 000 , 110 000,110 000 ,97 000 , 120 000,120 000 ,100 000 , 130 000,130 000 ,110 000 , 140 000,130 000 ,120 000 , 150 000,130 000 ,120 000 , 150 000,130 000 ,120 000 , 150 000,130 000 ,120 000 , 150 000,130 000 ,120 000 , 150 000,130 000 ,110 000 , 140 000,120 000 ,100 000 , 140 000,120 000 ,99 000 , 130 000,110 000 ,94 000 , 130 000,110 000 ,90 000 , 120 000,100 000 ,86 000 , 120 000,99 000 ,84 000 , 110 000,98 000 ,84 000 , 110 000,98 000 ,85 000 , 110 000,100 000 ,87 000 , 110 000,110 000 ,91 000 , 120 000,110 000 ,95 000 , 120 000,120 000 ,100 000 , 130 000,120 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 160 000
