States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,53 000 ,40 000 , 69 000,66 000 ,51 000 , 83 000,77 000 ,62 000 , 94 000,86 000 ,71 000 , 100 000,93 000 ,77 000 , 110 000,97 000 ,82 000 , 110 000,100 000 ,85 000 , 120 000,100 000 ,87 000 , 110 000,100 000 ,87 000 , 110 000,100 000 ,87 000 , 110 000,98 000 ,85 000 , 110 000,95 000 ,83 000 , 110 000,91 000 ,79 000 , 100 000,88 000 ,77 000 , 98 000,85 000 ,73 000 , 95 000,83 000 ,72 000 , 93 000,82 000 ,71 000 , 91 000,80 000 ,68 000 , 89 000,79 000 ,67 000 , 87 000,78 000 ,67 000 , 87 000,79 000 ,68 000 , 88 000,80 000 ,69 000 , 89 000,81 000 ,70 000 , 91 000,82 000 ,71 000 , 91 000,83 000 ,71 000 , 92 000,84 000 ,72 000 , 93 000,84 000 ,73 000 , 94 000,85 000 ,73 000 , 96 000,85 000 ,74 000 , 96 000,86 000 ,74 000 , 98 000
Harare,250 000 ,180 000 , 320 000,300 000 ,240 000 , 380 000,350 000 ,290 000 , 420 000,380 000 ,320 000 , 450 000,400 000 ,350 000 , 460 000,410 000 ,370 000 , 470 000,410 000 ,370 000 , 460 000,410 000 ,370 000 , 450 000,400 000 ,350 000 , 440 000,380 000 ,340 000 , 420 000,370 000 ,320 000 , 410 000,350 000 ,300 000 , 390 000,330 000 ,280 000 , 370 000,310 000 ,260 000 , 350 000,290 000 ,240 000 , 330 000,270 000 ,220 000 , 310 000,260 000 ,210 000 , 290 000,240 000 ,200 000 , 280 000,230 000 ,190 000 , 270 000,220 000 ,180 000 , 260 000,220 000 ,180 000 , 250 000,210 000 ,180 000 , 250 000,210 000 ,180 000 , 250 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000
Manicaland,75 000 ,55 000 , 97 000,94 000 ,74 000 , 120 000,110 000 ,91 000 , 140 000,130 000 ,110 000 , 150 000,140 000 ,120 000 , 170 000,150 000 ,130 000 , 180 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,140 000 , 180 000,160 000 ,140 000 , 180 000,160 000 ,130 000 , 180 000,150 000 ,130 000 , 170 000,150 000 ,120 000 , 170 000,140 000 ,120 000 , 160 000,140 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000
Mashonaland Central,63 000 ,38 000 , 88 000,77 000 ,55 000 , 100 000,90 000 ,70 000 , 110 000,100 000 ,84 000 , 120 000,110 000 ,92 000 , 120 000,110 000 ,95 000 , 130 000,110 000 ,99 000 , 130 000,110 000 ,100 000 , 130 000,110 000 ,99 000 , 130 000,110 000 ,97 000 , 120 000,110 000 ,91 000 , 120 000,100 000 ,88 000 , 120 000,98 000 ,83 000 , 110 000,93 000 ,79 000 , 110 000,89 000 ,74 000 , 100 000,85 000 ,70 000 , 99 000,82 000 ,68 000 , 96 000,80 000 ,67 000 , 95 000,79 000 ,67 000 , 93 000,78 000 ,68 000 , 92 000,78 000 ,68 000 , 92 000,79 000 ,68 000 , 93 000,79 000 ,68 000 , 93 000,79 000 ,69 000 , 93 000,79 000 ,69 000 , 94 000,80 000 ,69 000 , 94 000,80 000 ,69 000 , 94 000,79 000 ,68 000 , 93 000,79 000 ,68 000 , 93 000,79 000 ,68 000 , 92 000
Mashonaland East,72 000 ,47 000 , 110 000,89 000 ,61 000 , 130 000,110 000 ,75 000 , 140 000,120 000 ,94 000 , 160 000,140 000 ,110 000 , 170 000,150 000 ,120 000 , 170 000,160 000 ,130 000 , 180 000,160 000 ,140 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,140 000 , 190 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 180 000,160 000 ,130 000 , 180 000,160 000 ,130 000 , 180 000,160 000 ,130 000 , 180 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 180 000,170 000 ,140 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,180 000 ,150 000 , 200 000,180 000 ,160 000 , 200 000,180 000 ,160 000 , 200 000,180 000 ,160 000 , 210 000,190 000 ,160 000 , 210 000,190 000 ,160 000 , 210 000
Mashonaland West,36 000 ,26 000 , 52 000,53 000 ,42 000 , 74 000,74 000 ,60 000 , 98 000,98 000 ,81 000 , 120 000,120 000 ,100 000 , 150 000,140 000 ,120 000 , 170 000,150 000 ,140 000 , 180 000,160 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,170 000 ,160 000 , 190 000,170 000 ,160 000 , 190 000,170 000 ,160 000 , 190 000,170 000 ,150 000 , 180 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 170 000,150 000 ,130 000 , 170 000,150 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 170 000,140 000 ,130 000 , 170 000,140 000 ,130 000 , 160 000,140 000 ,130 000 , 160 000
Masvingo,71 000 ,48 000 , 98 000,84 000 ,59 000 , 110 000,95 000 ,70 000 , 120 000,100 000 ,80 000 , 130 000,110 000 ,89 000 , 130 000,120 000 ,96 000 , 140 000,120 000 ,100 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 130 000,110 000 ,98 000 , 130 000,110 000 ,96 000 , 130 000,110 000 ,97 000 , 130 000,110 000 ,99 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,120 000 , 150 000,130 000 ,120 000 , 150 000,130 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000
Matabeleland North,46 000 ,32 000 , 62 000,55 000 ,41 000 , 70 000,63 000 ,50 000 , 80 000,70 000 ,57 000 , 87 000,75 000 ,62 000 , 91 000,79 000 ,66 000 , 94 000,82 000 ,70 000 , 96 000,84 000 ,74 000 , 98 000,85 000 ,75 000 , 99 000,85 000 ,76 000 , 98 000,85 000 ,75 000 , 97 000,83 000 ,73 000 , 95 000,82 000 ,71 000 , 92 000,80 000 ,70 000 , 89 000,79 000 ,69 000 , 88 000,77 000 ,68 000 , 87 000,76 000 ,67 000 , 86 000,76 000 ,67 000 , 86 000,77 000 ,68 000 , 87 000,79 000 ,69 000 , 89 000,81 000 ,71 000 , 91 000,83 000 ,72 000 , 94 000,85 000 ,74 000 , 96 000,86 000 ,76 000 , 97 000,88 000 ,78 000 , 100 000,90 000 ,79 000 , 100 000,91 000 ,81 000 , 100 000,93 000 ,82 000 , 110 000,94 000 ,82 000 , 110 000,95 000 ,83 000 , 110 000
Matabeleland South,21 000 ,16 000 , 29 000,30 000 ,22 000 , 39 000,40 000 ,31 000 , 49 000,50 000 ,40 000 , 61 000,60 000 ,50 000 , 72 000,69 000 ,58 000 , 82 000,76 000 ,64 000 , 88 000,81 000 ,70 000 , 95 000,85 000 ,75 000 , 98 000,87 000 ,77 000 , 100 000,88 000 ,78 000 , 100 000,88 000 ,79 000 , 100 000,88 000 ,79 000 , 99 000,87 000 ,77 000 , 97 000,85 000 ,75 000 , 95 000,84 000 ,73 000 , 94 000,83 000 ,72 000 , 92 000,83 000 ,72 000 , 92 000,84 000 ,73 000 , 93 000,86 000 ,74 000 , 94 000,88 000 ,77 000 , 97 000,90 000 ,79 000 , 99 000,92 000 ,81 000 , 100 000,95 000 ,84 000 , 100 000,97 000 ,87 000 , 110 000,100 000 ,90 000 , 110 000,100 000 ,92 000 , 110 000,100 000 ,93 000 , 110 000,110 000 ,95 000 , 120 000,110 000 ,97 000 , 120 000
Midlands,81 000 ,65 000 , 95 000,98 000 ,82 000 , 110 000,110 000 ,98 000 , 130 000,130 000 ,110 000 , 140 000,140 000 ,120 000 , 150 000,150 000 ,130 000 , 160 000,150 000 ,140 000 , 170 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 170 000,150 000 ,140 000 , 170 000,150 000 ,130 000 , 170 000,140 000 ,120 000 , 160 000,140 000 ,120 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,120 000 , 150 000,140 000 ,120 000 , 160 000,150 000 ,130 000 , 160 000,150 000 ,130 000 , 170 000,160 000 ,140 000 , 180 000,160 000 ,140 000 , 180 000,170 000 ,150 000 , 190 000,170 000 ,150 000 , 190 000,180 000 ,150 000 , 200 000
