States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,24.65 ,18.50 , 32.39,26.60 ,20.45 , 34.60,26.11 ,20.68 , 33.27,24.87 ,19.66 , 30.83,22.24 ,17.44 , 26.80,19.73 ,15.49 , 23.89,17.49 ,13.91 , 20.48,15.70 ,13.05 , 18.07,14.44 ,11.93 , 16.64,13.74 ,11.70 , 15.65,12.25 ,10.81 , 13.70,11.39 ,10.10 , 12.58,10.81 ,9.64 , 11.91,10.28 ,9.20 , 11.40,9.49 ,8.32 , 10.47,8.78 ,7.80 , 9.75,8.48 ,7.42 , 9.57,8.24 ,7.04 , 9.47,8.48 ,7.26 , 9.66,7.91 ,6.75 , 9.12,7.28 ,6.17 , 8.64,6.72 ,5.77 , 7.84,5.90 ,4.84 , 6.89,5.40 ,4.37 , 6.35,4.92 ,3.83 , 5.95,4.47 ,3.33 , 5.51,4.06 ,2.97 , 5.16,3.87 ,2.69 , 5.14,3.48 ,2.36 , 4.80,3.53 ,2.38 , 5.10
Harare,38.73 ,30.93 , 48.85,40.96 ,34.34 , 49.87,38.33 ,32.02 , 47.72,32.31 ,27.27 , 39.05,27.36 ,22.36 , 32.90,22.38 ,18.61 , 26.30,18.67 ,15.46 , 21.85,15.70 ,13.37 , 18.32,13.91 ,12.01 , 15.93,12.29 ,10.74 , 13.87,10.77 ,9.58 , 12.20,9.93 ,8.90 , 11.10,9.06 ,8.11 , 10.05,8.28 ,7.43 , 9.23,7.82 ,7.04 , 8.85,7.25 ,6.47 , 8.20,6.79 ,6.03 , 7.67,6.36 ,5.62 , 7.33,6.08 ,5.34 , 6.97,5.65 ,4.84 , 6.62,5.36 ,4.53 , 6.42,4.87 ,4.05 , 5.80,4.25 ,3.52 , 5.12,4.01 ,3.25 , 5.00,3.73 ,2.93 , 4.70,3.41 ,2.56 , 4.31,3.14 ,2.31 , 4.02,2.70 ,1.96 , 3.53,2.34 ,1.65 , 3.12,2.22 ,1.52 , 3.01
Manicaland,19.92 ,15.55 , 25.27,22.11 ,18.08 , 27.60,22.11 ,17.98 , 26.99,22.17 ,18.35 , 26.53,20.90 ,17.22 , 25.15,19.19 ,15.84 , 23.09,17.58 ,14.44 , 20.83,15.89 ,13.05 , 18.54,14.58 ,12.09 , 16.97,13.17 ,11.07 , 15.03,11.87 ,10.18 , 13.42,10.95 ,9.53 , 12.28,9.97 ,8.91 , 11.10,9.08 ,8.09 , 10.12,8.41 ,7.48 , 9.35,7.68 ,6.70 , 8.70,7.22 ,6.31 , 8.16,6.78 ,5.93 , 7.73,6.47 ,5.53 , 7.38,5.91 ,4.97 , 6.78,5.82 ,4.98 , 6.80,5.21 ,4.32 , 6.16,4.31 ,3.49 , 5.24,3.95 ,3.17 , 4.97,3.60 ,2.83 , 4.69,3.28 ,2.50 , 4.46,2.90 ,2.09 , 4.12,2.58 ,1.84 , 3.88,2.24 ,1.49 , 3.55,2.26 ,1.45 , 3.61
Mashonaland Central,30.50 ,23.64 , 38.26,31.58 ,24.98 , 38.29,29.87 ,23.56 , 37.09,27.38 ,22.00 , 34.66,24.00 ,19.31 , 30.30,20.79 ,16.96 , 25.70,17.91 ,14.46 , 21.35,15.91 ,13.34 , 18.61,14.12 ,12.20 , 16.34,12.62 ,10.96 , 14.61,11.60 ,10.06 , 13.23,10.57 ,9.21 , 12.18,9.79 ,8.50 , 11.21,9.09 ,7.97 , 10.45,8.54 ,7.43 , 9.87,8.08 ,6.96 , 9.43,7.68 ,6.64 , 8.98,7.28 ,6.24 , 8.67,6.76 ,5.69 , 8.00,6.25 ,5.26 , 7.52,5.57 ,4.62 , 6.98,4.59 ,3.77 , 5.85,3.91 ,3.06 , 5.01,3.54 ,2.70 , 4.61,3.14 ,2.30 , 4.10,2.73 ,1.90 , 3.67,2.26 ,1.54 , 3.17,1.83 ,1.29 , 2.59,1.64 ,1.17 , 2.23,1.61 ,1.14 , 2.39
Mashonaland East,18.15 ,12.25 , 24.89,20.28 ,15.17 , 25.72,20.72 ,16.52 , 26.02,20.59 ,16.88 , 25.77,19.86 ,16.58 , 24.24,18.87 ,15.47 , 23.33,17.71 ,14.79 , 21.50,16.19 ,13.34 , 19.19,14.81 ,12.20 , 17.23,14.02 ,11.73 , 15.96,13.08 ,11.25 , 14.86,12.31 ,10.62 , 13.80,11.65 ,10.21 , 12.99,10.87 ,9.59 , 12.13,10.29 ,9.07 , 11.54,9.71 ,8.62 , 10.89,9.42 ,8.37 , 10.65,8.90 ,7.79 , 10.07,8.72 ,7.55 , 10.03,8.60 ,7.40 , 9.83,8.01 ,6.91 , 9.28,7.25 ,6.15 , 8.47,6.48 ,5.46 , 7.53,6.06 ,5.15 , 7.16,5.62 ,4.75 , 6.78,5.23 ,4.26 , 6.51,4.95 ,3.92 , 6.43,4.71 ,3.62 , 6.07,4.26 ,3.25 , 5.61,4.00 ,2.89 , 5.63
Mashonaland West,13.99 ,10.57 , 19.69,19.02 ,14.86 , 24.88,23.80 ,19.01 , 30.57,27.44 ,22.34 , 34.38,28.25 ,23.56 , 34.45,25.88 ,21.88 , 30.33,23.41 ,19.66 , 27.20,20.24 ,17.01 , 22.97,18.19 ,15.18 , 20.51,15.56 ,13.22 , 17.82,13.56 ,11.79 , 15.43,11.96 ,10.47 , 13.51,10.68 ,9.60 , 12.18,9.54 ,8.61 , 10.93,8.79 ,7.88 , 9.85,8.41 ,7.56 , 9.58,7.93 ,7.06 , 8.97,7.58 ,6.67 , 8.68,7.37 ,6.45 , 8.53,7.07 ,6.17 , 8.19,6.55 ,5.61 , 7.67,5.51 ,4.69 , 6.70,4.50 ,3.79 , 5.38,4.04 ,3.29 , 4.92,3.66 ,2.99 , 4.59,3.20 ,2.52 , 4.09,2.74 ,2.16 , 3.55,2.27 ,1.70 , 2.91,1.94 ,1.52 , 2.63,1.83 ,1.37 , 2.36
Masvingo,20.06 ,14.05 , 26.06,19.97 ,15.00 , 24.81,19.48 ,15.30 , 23.39,18.81 ,15.16 , 22.29,17.11 ,14.06 , 20.37,15.73 ,12.87 , 18.71,14.87 ,12.53 , 17.55,13.27 ,11.36 , 15.44,12.98 ,11.10 , 15.12,12.44 ,11.03 , 14.16,11.63 ,10.23 , 13.43,11.10 ,9.86 , 12.68,10.62 ,9.47 , 11.91,10.22 ,9.12 , 11.44,9.67 ,8.62 , 10.93,9.27 ,8.35 , 10.36,8.85 ,7.88 , 9.95,8.44 ,7.52 , 9.50,7.95 ,7.07 , 9.31,7.52 ,6.62 , 8.64,6.93 ,6.04 , 8.23,6.25 ,5.39 , 7.50,5.20 ,4.42 , 6.16,4.82 ,4.07 , 5.76,4.40 ,3.62 , 5.26,4.01 ,3.18 , 4.95,3.78 ,2.91 , 4.71,3.36 ,2.48 , 4.26,2.99 ,2.12 , 3.86,2.87 ,1.98 , 3.80
Matabeleland North,26.34 ,19.88 , 35.25,26.76 ,21.18 , 33.99,26.39 ,21.25 , 32.68,24.95 ,20.24 , 30.29,22.80 ,18.44 , 27.38,21.20 ,17.62 , 24.98,19.61 ,16.73 , 22.63,18.20 ,15.75 , 21.00,17.29 ,15.11 , 19.89,15.85 ,13.97 , 17.97,15.31 ,13.65 , 17.17,14.44 ,12.98 , 16.14,14.06 ,12.69 , 15.45,13.49 ,12.18 , 15.08,13.11 ,11.86 , 14.61,12.41 ,11.12 , 13.80,12.32 ,10.93 , 13.77,12.01 ,10.81 , 13.82,11.71 ,10.24 , 13.50,11.45 ,10.02 , 13.37,10.60 ,9.11 , 12.70,9.23 ,7.95 , 11.05,8.14 ,6.95 , 9.88,7.59 ,6.15 , 9.44,6.84 ,5.45 , 8.49,6.52 ,4.98 , 8.38,5.87 ,4.43 , 7.82,5.38 ,3.83 , 7.25,4.48 ,3.20 , 6.22,4.61 ,3.22 , 6.67
Matabeleland South,15.77 ,11.83 , 20.81,20.34 ,15.99 , 25.72,24.47 ,19.55 , 31.84,27.13 ,20.89 , 35.38,28.04 ,21.58 , 36.13,26.91 ,20.89 , 34.25,24.96 ,20.04 , 31.70,22.22 ,18.46 , 26.76,20.24 ,16.67 , 23.94,18.45 ,15.20 , 20.99,17.27 ,14.87 , 19.31,16.03 ,13.89 , 17.73,15.29 ,13.63 , 16.79,14.28 ,12.94 , 15.68,13.75 ,12.49 , 15.09,13.08 ,11.83 , 14.40,12.76 ,11.57 , 14.03,12.51 ,11.09 , 13.83,12.13 ,10.66 , 13.59,12.09 ,10.52 , 13.45,11.59 ,9.89 , 13.09,10.33 ,8.90 , 11.84,9.28 ,8.01 , 10.57,9.00 ,7.73 , 10.18,8.59 ,7.34 , 9.98,8.12 ,6.68 , 9.57,7.56 ,6.21 , 8.95,6.91 ,5.72 , 8.38,6.02 ,4.74 , 7.46,5.63 ,4.29 , 7.24
Midlands,20.83 ,17.10 , 24.74,21.61 ,18.11 , 25.74,21.33 ,18.25 , 25.38,20.41 ,17.38 , 24.27,19.21 ,16.24 , 22.95,17.47 ,14.50 , 21.06,16.02 ,13.35 , 19.20,15.08 ,12.83 , 17.89,13.97 ,11.87 , 16.47,13.13 ,11.43 , 15.25,12.28 ,10.81 , 14.09,11.46 ,10.22 , 13.11,10.85 ,9.71 , 12.28,10.34 ,9.22 , 11.62,9.82 ,8.72 , 10.94,9.15 ,8.12 , 10.29,8.85 ,7.76 , 10.07,8.49 ,7.43 , 9.63,8.14 ,7.11 , 9.25,7.91 ,6.96 , 9.00,7.34 ,6.35 , 8.32,6.68 ,5.72 , 7.70,6.07 ,5.10 , 6.96,5.92 ,4.91 , 6.91,5.74 ,4.64 , 6.81,5.60 ,4.44 , 6.79,5.30 ,4.01 , 6.39,5.22 ,3.83 , 6.40,4.65 ,3.28 , 5.83,4.78 ,3.13 , 6.22
