States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,7300 ,5700 , 9900,7500 ,5700 , 10 000,7000 ,5600 , 9000,6400 ,5200 , 8100,5600 ,4500 , 6700,4900 ,3900 , 5700,4300 ,3400 , 5000,3800 ,3200 , 4400,3500 ,3100 , 4100,3300 ,3000 , 3800,3000 ,2700 , 3300,2800 ,2500 , 3100,2700 ,2400 , 3000,2500 ,2300 , 2900,2400 ,2100 , 2700,2200 ,1900 , 2500,2100 ,1800 , 2400,2100 ,1800 , 2400,2200 ,1900 , 2600,2000 ,1700 , 2500,1900 ,1600 , 2300,1700 ,1400 , 2100,1500 ,1300 , 1900,1400 ,1200 , 1800,1300 ,1100 , 1700,1200 ,<1000 , 1600,1100 ,<1000 , 1500,1100 ,<1000 , 1500,1000 ,<1000 , 1500,1000 ,<1000 , 1500
Harare,32 000 ,26 000 , 41 000,32 000 ,26 000 , 42 000,28 000 ,23 000 , 37 000,23 000 ,19 000 , 29 000,19 000 ,16 000 , 23 000,15 000 ,13 000 , 18 000,13 000 ,11 000 , 15 000,11 000 ,9000 , 12 000,9500 ,8300 , 11 000,8400 ,7400 , 9900,7500 ,6700 , 8600,6900 ,6200 , 7800,6300 ,5700 , 7200,5800 ,5000 , 6600,5500 ,4900 , 6200,5200 ,4500 , 5800,4900 ,4200 , 5500,4600 ,4000 , 5200,4500 ,3800 , 5000,4200 ,3500 , 4800,4000 ,3300 , 4800,3600 ,3000 , 4300,3200 ,2600 , 3900,3100 ,2500 , 3800,2900 ,2300 , 3600,2700 ,2000 , 3600,2500 ,1900 , 3300,2200 ,1600 , 2900,2000 ,1400 , 2700,1900 ,1300 , 2600
Manicaland,10 000 ,8300 , 13 000,11 000 ,8900 , 14 000,11 000 ,8900 , 13 000,11 000 ,8600 , 13 000,9800 ,8100 , 12 000,8900 ,7300 , 10 000,8200 ,6600 , 9600,7500 ,6100 , 8500,6900 ,5700 , 8000,6400 ,5400 , 7300,5800 ,5100 , 6600,5400 ,4800 , 6100,5000 ,4400 , 5600,4600 ,4100 , 5300,4400 ,3800 , 4900,4000 ,3500 , 4500,3900 ,3300 , 4400,3700 ,3200 , 4200,3600 ,3000 , 4200,3400 ,2900 , 3900,3400 ,2800 , 3900,3000 ,2600 , 3600,2500 ,2100 , 3100,2400 ,1900 , 3000,2200 ,1800 , 2900,2100 ,1600 , 2800,1900 ,1400 , 2700,1700 ,1200 , 2600,1500 ,1000 , 2400,1600 ,1000 , 2600
Mashonaland Central,8700 ,6900 , 11 000,8600 ,6700 , 11 000,7800 ,6100 , 9900,7000 ,5600 , 9200,6000 ,4800 , 7800,5200 ,4200 , 6500,4500 ,3800 , 5500,4100 ,3400 , 4800,3700 ,3100 , 4300,3300 ,2900 , 3800,3100 ,2700 , 3500,2900 ,2500 , 3300,2700 ,2400 , 3100,2600 ,2200 , 2900,2400 ,2100 , 2800,2300 ,2100 , 2700,2300 ,2000 , 2700,2200 ,1900 , 2600,2100 ,1800 , 2500,2000 ,1700 , 2400,1800 ,1500 , 2200,1500 ,1200 , 1800,1300 ,1000 , 1500,1200 ,<1000 , 1500,1100 ,<1000 , 1400,<1000 ,<1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000
Mashonaland East,9500 ,6800 , 13 000,10 000 ,7700 , 13 000,10 000 ,8500 , 13 000,10 000 ,8400 , 12 000,9500 ,8000 , 11 000,9000 ,7600 , 11 000,8500 ,7100 , 10 000,7800 ,6600 , 9200,7200 ,6100 , 8500,6900 ,5900 , 8000,6500 ,5700 , 7400,6200 ,5500 , 7000,5900 ,5200 , 6700,5600 ,4900 , 6300,5400 ,4800 , 6000,5200 ,4600 , 5800,5100 ,4400 , 5700,4900 ,4200 , 5500,4900 ,4300 , 5600,4900 ,4200 , 5600,4700 ,4000 , 5400,4300 ,3600 , 5000,3900 ,3300 , 4600,3700 ,3100 , 4500,3600 ,3000 , 4400,3400 ,2800 , 4300,3300 ,2700 , 4300,3300 ,2500 , 4200,3100 ,2300 , 4100,2900 ,2100 , 4200
Mashonaland West,7500 ,5700 , 11 000,9800 ,7700 , 13 000,12 000 ,9500 , 15 000,13 000 ,11 000 , 17 000,13 000 ,11 000 , 16 000,12 000 ,10 000 , 14 000,11 000 ,9000 , 12 000,9200 ,7700 , 11 000,8300 ,7100 , 9500,7200 ,6100 , 8100,6400 ,5600 , 7200,5700 ,5000 , 6400,5100 ,4600 , 5700,4600 ,4200 , 5200,4300 ,3900 , 4900,4200 ,3800 , 4700,4000 ,3500 , 4500,3900 ,3400 , 4400,3900 ,3300 , 4400,3800 ,3400 , 4300,3600 ,3100 , 4200,3000 ,2600 , 3700,2500 ,2100 , 3100,2300 ,2000 , 2900,2200 ,1800 , 2800,2000 ,1600 , 2500,1700 ,1400 , 2200,1500 ,1100 , 1900,1300 ,1000 , 1800,1300 ,1000 , 1600
Masvingo,8400 ,6200 , 11 000,8100 ,6200 , 10 000,7800 ,6200 , 9400,7400 ,6000 , 8900,6600 ,5400 , 7800,6000 ,5100 , 7200,5700 ,4800 , 6700,5100 ,4300 , 6000,5000 ,4400 , 5700,4900 ,4200 , 5500,4600 ,4100 , 5300,4500 ,4000 , 5100,4400 ,3900 , 5000,4300 ,3800 , 4900,4100 ,3800 , 4700,4100 ,3600 , 4600,4000 ,3500 , 4500,3900 ,3400 , 4500,3800 ,3300 , 4200,3700 ,3200 , 4200,3400 ,2900 , 4000,3100 ,2600 , 3700,2600 ,2200 , 3100,2500 ,2100 , 3000,2300 ,1900 , 2900,2200 ,1700 , 2800,2100 ,1700 , 2700,2000 ,1500 , 2500,1800 ,1300 , 2400,1800 ,1300 , 2400
Matabeleland North,5500 ,4300 , 7100,5500 ,4400 , 6800,5300 ,4300 , 6300,4900 ,4000 , 5900,4500 ,3700 , 5200,4100 ,3500 , 4800,3800 ,3300 , 4400,3600 ,3100 , 4100,3400 ,3000 , 3900,3200 ,2800 , 3600,3100 ,2800 , 3400,2900 ,2600 , 3200,2900 ,2600 , 3200,2800 ,2500 , 3100,2700 ,2400 , 3000,2600 ,2300 , 2900,2600 ,2300 , 3000,2600 ,2300 , 3000,2600 ,2300 , 3000,2600 ,2200 , 3000,2400 ,2100 , 2900,2100 ,1700 , 2500,1900 ,1500 , 2200,1800 ,1500 , 2200,1700 ,1300 , 2100,1700 ,1300 , 2100,1500 ,1200 , 2100,1500 ,1100 , 2000,1200 ,<1000 , 1700,1300 ,<1000 , 2000
Matabeleland South,4000 ,3100 , 5300,4900 ,3900 , 6200,5800 ,4700 , 7300,6200 ,4800 , 8000,6200 ,5000 , 7900,5800 ,4700 , 7300,5400 ,4400 , 6800,4800 ,3900 , 5700,4400 ,3700 , 5100,4000 ,3400 , 4600,3800 ,3400 , 4200,3600 ,3200 , 4000,3500 ,3100 , 3800,3300 ,3000 , 3600,3200 ,2900 , 3500,3100 ,2800 , 3400,3000 ,2700 , 3400,3000 ,2700 , 3400,3000 ,2600 , 3400,3000 ,2700 , 3500,2900 ,2600 , 3400,2600 ,2200 , 3000,2400 ,2100 , 2800,2400 ,2100 , 2800,2300 ,2000 , 2800,2300 ,1900 , 2700,2100 ,1800 , 2600,2000 ,1600 , 2500,1800 ,1400 , 2300,1700 ,1300 , 2200
Midlands,10 000 ,8700 , 12 000,10 000 ,8700 , 13 000,10 000 ,8400 , 12 000,9400 ,7900 , 11 000,8600 ,7300 , 11 000,7800 ,6700 , 9400,7200 ,6100 , 8500,6800 ,5700 , 8000,6300 ,5500 , 7300,6000 ,5300 , 6900,5700 ,5100 , 6400,5300 ,4700 , 6000,5100 ,4600 , 5700,4900 ,4400 , 5400,4700 ,4200 , 5200,4400 ,3900 , 4900,4300 ,3800 , 4700,4100 ,3600 , 4600,4000 ,3500 , 4500,3900 ,3400 , 4300,3600 ,3200 , 4200,3400 ,2900 , 3900,3100 ,2700 , 3700,3200 ,2700 , 3700,3200 ,2600 , 3800,3300 ,2700 , 3900,3200 ,2600 , 3900,3300 ,2500 , 4000,3100 ,2200 , 3800,3300 ,2200 , 4200
