States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,2100 ,<500 , 6800,2500 ,<1000 , 7200,3000 ,<1000 , 8300,3500 ,1100 , 9300,4000 ,1500 , 10 000,4600 ,1800 , 11 000,5200 ,2200 , 12 000,5900 ,2400 , 13 000,6500 ,2700 , 13 000,7100 ,3100 , 14 000,7700 ,3700 , 15 000,8300 ,4200 , 15 000,8900 ,4700 , 16 000,9500 ,5100 , 16 000,10 000 ,5600 , 17 000,11 000 ,6000 , 17 000,11 000 ,6700 , 18 000,12 000 ,7200 , 19 000,12 000 ,7800 , 19 000,13 000 ,8500 , 20 000,14 000 ,9300 , 20 000,15 000 ,10 000 , 21 000,15 000 ,11 000 , 22 000,16 000 ,12 000 , 22 000,18 000 ,14 000 , 22 000,19 000 ,15 000 , 23 000,20 000 ,16 000 , 24 000,21 000 ,17 000 , 26 000,23 000 ,18 000 , 28 000,24 000 ,19 000 , 30 000
Adamawa,3400 ,1100 , 7900,4100 ,1400 , 9400,4900 ,1900 , 11 000,5700 ,2500 , 12 000,6500 ,3100 , 13 000,7300 ,3700 , 14 000,7900 ,4400 , 14 000,8500 ,5000 , 15 000,9000 ,5600 , 15 000,9500 ,6100 , 16 000,9800 ,6400 , 16 000,10 000 ,6700 , 16 000,10 000 ,6900 , 16 000,10 000 ,7000 , 16 000,10 000 ,7400 , 16 000,11 000 ,7700 , 16 000,11 000 ,8000 , 16 000,11 000 ,8300 , 17 000,12 000 ,8700 , 17 000,12 000 ,9000 , 17 000,12 000 ,9200 , 18 000,12 000 ,9400 , 18 000,13 000 ,9600 , 18 000,13 000 ,9600 , 18 000,13 000 ,9800 , 19 000,13 000 ,9900 , 19 000,13 000 ,9900 , 19 000,13 000 ,9900 , 19 000,13 000 ,9900 , 19 000,13 000 ,9800 , 19 000
Akwa Ibom,17 000 ,6300 , 34 000,20 000 ,8100 , 39 000,24 000 ,11 000 , 43 000,27 000 ,14 000 , 48 000,31 000 ,18 000 , 52 000,33 000 ,21 000 , 54 000,35 000 ,22 000 , 57 000,38 000 ,24 000 , 60 000,40 000 ,27 000 , 62 000,41 000 ,29 000 , 63 000,43 000 ,31 000 , 62 000,44 000 ,32 000 , 62 000,45 000 ,34 000 , 62 000,45 000 ,35 000 , 63 000,46 000 ,36 000 , 62 000,48 000 ,37 000 , 63 000,49 000 ,39 000 , 64 000,51 000 ,40 000 , 66 000,53 000 ,42 000 , 68 000,55 000 ,44 000 , 70 000,58 000 ,47 000 , 72 000,61 000 ,49 000 , 74 000,63 000 ,51 000 , 77 000,66 000 ,53 000 , 79 000,68 000 ,56 000 , 82 000,70 000 ,58 000 , 84 000,72 000 ,59 000 , 84 000,73 000 ,59 000 , 85 000,74 000 ,60 000 , 86 000,74 000 ,60 000 , 88 000
Anambra,1600 ,<500 , 4100,2000 ,<1000 , 4800,2600 ,1100 , 5600,3300 ,1600 , 6600,4000 ,2200 , 7800,4800 ,2800 , 9000,5700 ,3500 , 10 000,6700 ,4100 , 12 000,7700 ,4800 , 13 000,8800 ,5500 , 15 000,9800 ,6300 , 16 000,11 000 ,7000 , 17 000,12 000 ,7800 , 19 000,13 000 ,8500 , 20 000,14 000 ,9300 , 22 000,15 000 ,10 000 , 23 000,16 000 ,11 000 , 25 000,17 000 ,12 000 , 26 000,18 000 ,13 000 , 27 000,19 000 ,14 000 , 29 000,21 000 ,15 000 , 30 000,22 000 ,17 000 , 31 000,23 000 ,18 000 , 32 000,25 000 ,19 000 , 33 000,26 000 ,20 000 , 35 000,28 000 ,22 000 , 37 000,29 000 ,23 000 , 38 000,31 000 ,24 000 , 41 000,33 000 ,25 000 , 44 000,35 000 ,27 000 , 47 000
Bauchi,5000 ,1100 , 15 000,5900 ,1400 , 17 000,6600 ,1700 , 17 000,7300 ,2100 , 18 000,7900 ,2900 , 18 000,8400 ,3400 , 19 000,8900 ,4000 , 20 000,9100 ,4300 , 19 000,9200 ,4700 , 19 000,9200 ,5100 , 18 000,9100 ,5300 , 18 000,9000 ,5200 , 18 000,8800 ,5200 , 17 000,8600 ,5100 , 17 000,8400 ,4900 , 16 000,8300 ,4900 , 15 000,8200 ,4800 , 15 000,8100 ,4800 , 15 000,8100 ,4800 , 14 000,8200 ,4800 , 14 000,8300 ,4800 , 14 000,8400 ,4900 , 14 000,8500 ,4900 , 14 000,8500 ,5000 , 14 000,8500 ,5000 , 14 000,8500 ,5000 , 15 000,8600 ,5000 , 15 000,8600 ,5000 , 15 000,8600 ,5000 , 15 000,8600 ,5100 , 15 000
Bayelsa,1000 ,<500 , 2700,1200 ,<500 , 3100,1500 ,<500 , 3500,1700 ,<1000 , 4000,2000 ,<1000 , 4600,2300 ,<1000 , 5000,2600 ,1100 , 5600,2800 ,1300 , 5900,3200 ,1500 , 6300,3500 ,1700 , 6500,3700 ,2000 , 6900,4000 ,2300 , 7200,4300 ,2600 , 7400,4500 ,2800 , 7500,4800 ,3000 , 7900,5000 ,3300 , 8200,5300 ,3500 , 8400,5600 ,3700 , 8500,5900 ,4000 , 8900,6300 ,4300 , 9100,6600 ,4700 , 9400,6900 ,5000 , 9500,7200 ,5400 , 9700,7400 ,5600 , 9700,7700 ,5900 , 9800,7900 ,6100 , 10 000,8200 ,6300 , 10 000,8400 ,6500 , 11 000,8700 ,6700 , 11 000,9000 ,6900 , 12 000
Benue,6100 ,2500 , 11 000,7700 ,3300 , 14 000,9600 ,4500 , 17 000,12 000 ,5800 , 20 000,14 000 ,7100 , 23 000,17 000 ,9000 , 27 000,20 000 ,11 000 , 31 000,22 000 ,12 000 , 35 000,25 000 ,14 000 , 39 000,28 000 ,16 000 , 42 000,31 000 ,18 000 , 45 000,33 000 ,20 000 , 49 000,35 000 ,22 000 , 51 000,37 000 ,25 000 , 54 000,39 000 ,28 000 , 57 000,42 000 ,31 000 , 59 000,44 000 ,33 000 , 61 000,46 000 ,35 000 , 63 000,48 000 ,38 000 , 64 000,50 000 ,40 000 , 65 000,52 000 ,41 000 , 67 000,54 000 ,43 000 , 67 000,55 000 ,45 000 , 68 000,58 000 ,47 000 , 69 000,60 000 ,48 000 , 71 000,62 000 ,49 000 , 74 000,64 000 ,51 000 , 76 000,66 000 ,52 000 , 79 000,69 000 ,54 000 , 84 000,71 000 ,56 000 , 88 000
Borno,7400 ,2700 , 20 000,8600 ,3300 , 23 000,9700 ,4100 , 24 000,11 000 ,4800 , 25 000,12 000 ,5400 , 27 000,13 000 ,5600 , 27 000,13 000 ,5800 , 28 000,14 000 ,6100 , 29 000,14 000 ,6400 , 29 000,14 000 ,6800 , 29 000,14 000 ,7200 , 29 000,14 000 ,7200 , 29 000,14 000 ,7100 , 29 000,14 000 ,7300 , 29 000,14 000 ,7600 , 28 000,14 000 ,7500 , 29 000,15 000 ,7800 , 29 000,15 000 ,8200 , 29 000,15 000 ,8400 , 29 000,15 000 ,8700 , 29 000,16 000 ,8900 , 30 000,16 000 ,9200 , 30 000,16 000 ,9400 , 30 000,17 000 ,9600 , 30 000,17 000 ,9800 , 31 000,17 000 ,9900 , 31 000,17 000 ,10 000 , 32 000,18 000 ,10 000 , 32 000,18 000 ,10 000 , 32 000,18 000 ,10 000 , 32 000
Cross River,1100 ,<500 , 2800,1400 ,<1000 , 3200,1800 ,<1000 , 3700,2300 ,1200 , 4600,2900 ,1600 , 5500,3600 ,2100 , 6300,4300 ,2600 , 7300,5100 ,3200 , 8500,5900 ,3700 , 10 000,6600 ,4300 , 11 000,7300 ,4900 , 12 000,8000 ,5500 , 13 000,8600 ,5900 , 14 000,9100 ,6500 , 14 000,9700 ,7000 , 15 000,10 000 ,7500 , 15 000,11 000 ,8000 , 16 000,11 000 ,8600 , 16 000,12 000 ,9300 , 17 000,12 000 ,9900 , 17 000,13 000 ,11 000 , 18 000,14 000 ,11 000 , 18 000,15 000 ,12 000 , 19 000,15 000 ,12 000 , 19 000,16 000 ,13 000 , 20 000,16 000 ,13 000 , 20 000,16 000 ,13 000 , 21 000,17 000 ,13 000 , 21 000,17 000 ,13 000 , 22 000,18 000 ,14 000 , 22 000
Delta,6400 ,3600 , 12 000,7600 ,4500 , 14 000,8800 ,5400 , 15 000,9900 ,6100 , 17 000,11 000 ,6800 , 18 000,12 000 ,7600 , 20 000,13 000 ,8200 , 21 000,14 000 ,8700 , 23 000,15 000 ,9100 , 24 000,15 000 ,9800 , 25 000,16 000 ,10 000 , 26 000,16 000 ,11 000 , 26 000,17 000 ,11 000 , 27 000,17 000 ,11 000 , 27 000,17 000 ,12 000 , 27 000,18 000 ,12 000 , 27 000,18 000 ,13 000 , 28 000,19 000 ,14 000 , 28 000,19 000 ,14 000 , 28 000,20 000 ,14 000 , 29 000,20 000 ,15 000 , 30 000,21 000 ,16 000 , 30 000,21 000 ,16 000 , 30 000,22 000 ,17 000 , 30 000,22 000 ,17 000 , 31 000,23 000 ,18 000 , 31 000,24 000 ,18 000 , 31 000,24 000 ,19 000 , 32 000,25 000 ,19 000 , 33 000,25 000 ,19 000 , 34 000
