States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,6.39 ,3.78 , 9.08,8.17 ,5.24 , 11.45,9.61 ,6.51 , 13.91,9.62 ,6.71 , 14.56,8.31 ,6.12 , 11.86,6.85 ,4.81 , 9.41,5.10 ,3.64 , 6.74,3.74 ,2.49 , 5.06,2.80 ,1.90 , 3.84,2.40 ,1.64 , 3.39,2.07 ,1.44 , 2.92,1.81 ,1.27 , 2.60,1.67 ,1.15 , 2.45,1.49 ,1.04 , 2.10,1.43 ,1.01 , 2.02,1.29 ,0.92 , 1.78,1.19 ,0.89 , 1.67,1.11 ,0.80 , 1.59,1.02 ,0.72 , 1.45,1.01 ,0.69 , 1.54,0.91 ,0.58 , 1.42,0.82 ,0.52 , 1.33,0.73 ,0.44 , 1.19,0.66 ,0.41 , 1.14,0.62 ,0.37 , 1.06,0.59 ,0.33 , 1.05,0.54 ,0.30 , 0.98,0.44 ,0.22 , 0.84,0.41 ,0.20 , 0.84,0.39 ,0.18 , 0.79
Coast,13.16 ,9.72 , 18.78,13.59 ,9.96 , 18.71,13.40 ,9.95 , 18.16,12.04 ,8.60 , 15.99,10.50 ,7.42 , 13.71,8.63 ,6.28 , 11.25,7.41 ,5.48 , 9.53,6.11 ,4.50 , 7.92,5.38 ,3.97 , 7.07,4.64 ,3.48 , 6.15,4.05 ,3.07 , 5.29,3.74 ,2.79 , 5.00,3.43 ,2.55 , 4.67,3.10 ,2.29 , 4.09,2.75 ,2.10 , 3.61,2.55 ,1.97 , 3.46,2.50 ,1.99 , 3.52,2.26 ,1.72 , 3.17,2.15 ,1.63 , 2.93,2.04 ,1.52 , 2.95,1.99 ,1.46 , 2.98,1.80 ,1.31 , 2.62,1.63 ,1.15 , 2.44,1.50 ,1.03 , 2.25,1.38 ,0.93 , 2.15,1.20 ,0.82 , 1.88,1.06 ,0.70 , 1.68,1.02 ,0.66 , 1.67,0.89 ,0.56 , 1.55,0.83 ,0.52 , 1.43
Eastern,4.22 ,2.53 , 7.03,6.10 ,3.82 , 10.05,7.98 ,4.87 , 12.18,9.23 ,5.94 , 13.14,9.15 ,6.16 , 12.77,7.66 ,5.28 , 11.23,5.55 ,3.62 , 8.07,4.07 ,2.78 , 5.82,3.18 ,2.21 , 4.61,2.61 ,1.84 , 3.78,2.11 ,1.47 , 2.89,1.97 ,1.38 , 2.76,1.76 ,1.22 , 2.50,1.62 ,1.12 , 2.25,1.56 ,1.14 , 2.13,1.38 ,1.02 , 1.91,1.33 ,1.01 , 1.85,1.21 ,0.92 , 1.74,1.19 ,0.90 , 1.72,1.10 ,0.84 , 1.63,1.10 ,0.81 , 1.71,1.02 ,0.73 , 1.59,0.94 ,0.67 , 1.45,0.88 ,0.61 , 1.36,0.83 ,0.56 , 1.34,0.73 ,0.48 , 1.19,0.65 ,0.41 , 1.08,0.61 ,0.36 , 1.07,0.55 ,0.31 , 0.99,0.52 ,0.29 , 0.98
Nairobi,10.19 ,8.21 , 13.14,10.62 ,8.32 , 13.97,10.34 ,8.00 , 13.79,9.48 ,7.15 , 12.28,8.47 ,6.48 , 11.08,7.46 ,5.66 , 9.68,6.33 ,4.78 , 8.55,5.51 ,3.99 , 7.23,4.80 ,3.57 , 6.61,4.22 ,3.13 , 5.68,3.74 ,2.74 , 5.09,3.29 ,2.46 , 4.65,2.98 ,2.12 , 4.22,2.69 ,1.98 , 3.90,2.63 ,1.95 , 3.70,2.92 ,2.20 , 3.92,2.95 ,2.28 , 3.91,2.70 ,2.05 , 3.71,2.55 ,1.95 , 3.58,2.35 ,1.79 , 3.34,1.98 ,1.44 , 2.89,1.70 ,1.23 , 2.49,1.52 ,1.09 , 2.26,1.41 ,1.00 , 2.13,1.09 ,0.78 , 1.63,1.01 ,0.72 , 1.53,0.99 ,0.69 , 1.49,0.96 ,0.66 , 1.46,0.93 ,0.64 , 1.49,0.89 ,0.61 , 1.38
North Eastern,3.81 ,2.63 , 6.18,4.60 ,3.01 , 8.17,4.28 ,2.86 , 6.66,3.59 ,2.49 , 5.56,2.68 ,1.77 , 4.26,1.84 ,1.20 , 3.10,1.43 ,0.89 , 2.36,1.05 ,0.63 , 1.67,0.87 ,0.49 , 1.42,0.72 ,0.40 , 1.16,0.58 ,0.32 , 0.93,0.44 ,0.25 , 0.73,0.39 ,0.22 , 0.65,0.30 ,0.17 , 0.51,0.25 ,0.14 , 0.42,0.19 ,0.10 , 0.33,0.15 ,0.08 , 0.27,0.13 ,0.06 , 0.25,0.11 ,0.04 , 0.24,0.09 ,0.03 , 0.20,0.05 ,<0.01 , 0.13,0.04 ,<0.01 , 0.12,0.04 ,<0.01 , 0.11,0.03 ,<0.01 , 0.10,0.03 ,<0.01 , 0.09,0.03 ,<0.01 , 0.08,0.02 ,<0.01 , 0.08,0.02 ,<0.01 , 0.07,0.02 ,<0.01 , 0.07,0.02 ,<0.01 , 0.07
Nyanza,21.43 ,15.22 , 29.87,25.35 ,18.91 , 33.69,27.37 ,21.39 , 38.20,27.86 ,21.79 , 39.93,26.05 ,20.33 , 36.13,24.03 ,19.32 , 32.92,20.38 ,16.37 , 26.38,17.92 ,14.04 , 23.22,15.17 ,12.03 , 19.70,13.48 ,10.43 , 17.32,11.83 ,9.46 , 15.08,10.30 ,8.04 , 13.00,9.48 ,7.42 , 12.38,8.55 ,6.57 , 10.91,8.04 ,6.30 , 10.33,7.67 ,6.21 , 10.16,7.42 ,6.04 , 9.75,7.20 ,5.82 , 9.58,7.26 ,6.02 , 9.75,7.23 ,5.90 , 10.13,7.10 ,5.64 , 9.99,6.71 ,5.26 , 9.26,6.30 ,4.87 , 8.73,6.07 ,4.75 , 8.31,5.84 ,4.43 , 8.07,5.36 ,4.11 , 7.45,4.73 ,3.51 , 6.75,4.26 ,2.98 , 6.24,3.68 ,2.44 , 5.54,3.61 ,2.32 , 5.42
Rift Valley,11.22 ,8.26 , 15.07,12.14 ,8.59 , 16.55,12.37 ,9.06 , 17.25,11.18 ,8.26 , 15.18,9.53 ,7.29 , 12.40,7.90 ,6.10 , 10.43,6.54 ,5.04 , 8.94,5.21 ,3.89 , 7.16,4.48 ,3.40 , 6.18,3.80 ,2.82 , 5.40,3.53 ,2.64 , 4.87,3.20 ,2.42 , 4.37,2.81 ,2.08 , 3.96,2.72 ,2.04 , 3.68,2.46 ,1.86 , 3.38,2.28 ,1.76 , 3.08,2.15 ,1.71 , 2.89,2.00 ,1.56 , 2.75,1.90 ,1.46 , 2.54,1.83 ,1.38 , 2.44,1.72 ,1.31 , 2.35,1.60 ,1.24 , 2.23,1.47 ,1.10 , 2.10,1.38 ,1.01 , 1.98,1.30 ,0.95 , 1.92,1.20 ,0.86 , 1.81,1.06 ,0.74 , 1.73,0.95 ,0.63 , 1.46,0.89 ,0.57 , 1.45,0.86 ,0.55 , 1.40
Western,13.94 ,10.59 , 19.06,15.13 ,11.50 , 20.01,15.44 ,11.81 , 20.31,13.97 ,10.81 , 19.31,11.62 ,8.96 , 15.54,9.48 ,7.17 , 12.52,7.46 ,5.49 , 9.99,6.08 ,4.38 , 8.13,4.65 ,3.31 , 6.45,3.92 ,2.62 , 5.38,3.31 ,2.24 , 4.53,2.89 ,1.99 , 3.94,2.66 ,1.87 , 3.79,2.46 ,1.76 , 3.36,2.28 ,1.63 , 3.03,2.10 ,1.53 , 2.81,1.98 ,1.49 , 2.66,1.91 ,1.43 , 2.71,1.81 ,1.36 , 2.63,1.75 ,1.29 , 2.54,1.76 ,1.30 , 2.60,1.62 ,1.18 , 2.46,1.46 ,1.04 , 2.19,1.37 ,0.93 , 2.07,1.31 ,0.90 , 2.02,1.26 ,0.84 , 1.95,1.02 ,0.66 , 1.67,0.85 ,0.55 , 1.36,0.77 ,0.48 , 1.28,0.73 ,0.44 , 1.26
National,10.85 ,6.74,17.76,12.34 ,7.66,20.20,13.10 ,8.14,21.46,12.67 ,7.87,20.74,11.29 ,7.01,18.49,9.66 ,6.00,15.82,7.83 ,4.86,12.82,6.40 ,3.98,10.48,5.31 ,3.30,8.70,4.58 ,2.84,7.50,4.01 ,2.49,6.56,3.55 ,2.21,5.82,3.22 ,2.00,5.27,2.95 ,1.83,4.83,2.75 ,1.71,4.50,2.60 ,1.62,4.27,2.51 ,1.56,4.11,2.35 ,1.46,3.85,2.28 ,1.41,3.73,2.20 ,1.37,3.60,2.09 ,1.30,3.42,1.93 ,1.20,3.15,1.77 ,1.10,2.90,1.67 ,1.04,2.73,1.56 ,0.97,2.55,1.43 ,0.89,2.34,1.26 ,0.79,2.07,1.14 ,0.71,1.87,1.02 ,0.64,1.67,0.99 ,0.61,1.62
