States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,<500 ,<100 , 1100,<500 ,<100 , 1300,<1000 ,<200 , 1600,<1000 ,<500 , 2000,<1000 ,<500 , 2400,1100 ,<500 , 2800,1300 ,<1000 , 3200,1600 ,<1000 , 3700,1900 ,<1000 , 4200,2100 ,<1000 , 4600,2400 ,1100 , 5100,2700 ,1300 , 5500,3000 ,1400 , 5900,3300 ,1600 , 6400,3600 ,1800 , 6800,3900 ,2000 , 7200,4200 ,2200 , 7400,4400 ,2300 , 7700,4600 ,2400 , 7900,4800 ,2600 , 8300,5000 ,2800 , 8500,5200 ,3000 , 8700,5300 ,3200 , 8700,5400 ,3300 , 8600,5500 ,3500 , 8500,5600 ,3800 , 8600,5600 ,3900 , 8300,5600 ,4200 , 8000,6000 ,4400 , 8500,6200 ,4500 , 8800
Adamawa,<1000 ,<200 , 1200,<1000 ,<500 , 1500,<1000 ,<500 , 1800,1000 ,<500 , 2100,1200 ,<1000 , 2400,1400 ,<1000 , 2800,1600 ,<1000 , 3000,1800 ,<1000 , 3300,1900 ,1100 , 3600,2100 ,1200 , 3900,2300 ,1300 , 4100,2400 ,1500 , 4300,2500 ,1500 , 4300,2600 ,1600 , 4400,2600 ,1700 , 4500,2700 ,1700 , 4500,2700 ,1800 , 4400,2700 ,1800 , 4300,2700 ,1700 , 4200,2600 ,1700 , 4000,2500 ,1700 , 3800,2500 ,1600 , 3700,2400 ,1500 , 3700,2300 ,1400 , 3600,2100 ,1300 , 3300,1900 ,1200 , 3000,1800 ,1100 , 2900,1700 ,1000 , 2800,1600 ,<1000 , 2700,1600 ,<1000 , 2600
Akwa Ibom,1600 ,<1000 , 3500,2100 ,<1000 , 4400,2600 ,1200 , 5300,3200 ,1600 , 6300,3800 ,2100 , 7100,4400 ,2500 , 7800,5000 ,3000 , 8800,5600 ,3300 , 9500,6200 ,3800 , 10 000,6800 ,4300 , 11 000,7400 ,4700 , 12 000,7900 ,5200 , 12 000,8300 ,5600 , 13 000,8700 ,5900 , 14 000,9100 ,6200 , 14 000,9400 ,6500 , 14 000,9600 ,6600 , 14 000,9800 ,6700 , 14 000,9900 ,6800 , 14 000,10 000 ,6800 , 14 000,10 000 ,7000 , 14 000,10 000 ,7100 , 14 000,10 000 ,7200 , 15 000,11 000 ,7400 , 15 000,10 000 ,7300 , 15 000,10 000 ,7000 , 14 000,9900 ,6800 , 14 000,9900 ,6800 , 14 000,10 000 ,6900 , 14 000,10 000 ,6900 , 14 000
Anambra,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , 1200,<1000 ,<500 , 1500,<1000 ,<1000 , 1900,1200 ,<1000 , 2200,1500 ,<1000 , 2600,1700 ,1100 , 3000,2000 ,1300 , 3400,2300 ,1500 , 4000,2600 ,1700 , 4400,2900 ,1900 , 4700,3200 ,2100 , 5100,3500 ,2300 , 5500,3700 ,2400 , 5800,4000 ,2600 , 6200,4200 ,2800 , 6400,4500 ,3000 , 6700,4700 ,3200 , 7000,4900 ,3300 , 7300,5100 ,3500 , 7600,5200 ,3600 , 7600,5100 ,3500 , 7500,5200 ,3600 , 7600,5400 ,3700 , 7900,5600 ,3900 , 8400,5900 ,4100 , 8700,6200 ,4300 , 8800
Bauchi,<1000 ,<200 , 1700,<1000 ,<200 , 2000,<1000 ,<500 , 2300,<1000 ,<500 , 2700,1200 ,<500 , 2900,1300 ,<1000 , 3200,1500 ,<1000 , 3500,1600 ,<1000 , 3700,1700 ,<1000 , 3900,1800 ,<1000 , 3900,1900 ,<1000 , 4000,2000 ,<1000 , 4000,2000 ,1000 , 4000,2000 ,1100 , 4000,2000 ,1100 , 4100,2000 ,1100 , 4000,2000 ,1100 , 3900,2000 ,1100 , 3800,2000 ,1100 , 3700,1900 ,1000 , 3500,1900 ,1000 , 3400,1800 ,<1000 , 3300,1700 ,<1000 , 3200,1700 ,<1000 , 3100,1600 ,<1000 , 2900,1500 ,<1000 , 2800,1400 ,<1000 , 2700,1400 ,<1000 , 2800,1400 ,<1000 , 2800,1300 ,<1000 , 2700
Bayelsa,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , 1000,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1500,<1000 ,<500 , 1600,<1000 ,<500 , 1700,<1000 ,<500 , 1800,1000 ,<1000 , 2000,1100 ,<1000 , 2100,1200 ,<1000 , 2200,1300 ,<1000 , 2300,1300 ,<1000 , 2300,1400 ,<1000 , 2400,1500 ,<1000 , 2500,1500 ,<1000 , 2500,1600 ,<1000 , 2500,1600 ,<1000 , 2500,1600 ,<1000 , 2400,1600 ,<1000 , 2400,1600 ,<1000 , 2300,1600 ,<1000 , 2200,1600 ,1000 , 2200,1600 ,1000 , 2200,1600 ,1000 , 2300
Benue,<1000 ,<500 , 1200,<1000 ,<500 , 1600,1200 ,<1000 , 2100,1600 ,<1000 , 2800,2100 ,1000 , 3500,2600 ,1400 , 4300,3200 ,1700 , 5200,3800 ,2100 , 6200,4500 ,2500 , 7300,5200 ,3000 , 8400,6000 ,3500 , 9700,6700 ,4000 , 11 000,7400 ,4500 , 12 000,8100 ,5100 , 13 000,8900 ,5600 , 14 000,9700 ,6100 , 15 000,10 000 ,6500 , 16 000,11 000 ,7000 , 16 000,11 000 ,7200 , 17 000,12 000 ,7500 , 17 000,12 000 ,8100 , 17 000,12 000 ,8100 , 17 000,12 000 ,8000 , 16 000,12 000 ,8100 , 17 000,12 000 ,8300 , 16 000,12 000 ,8200 , 16 000,11 000 ,7900 , 15 000,11 000 ,7800 , 15 000,11 000 ,7800 , 15 000,11 000 ,7600 , 15 000
Borno,1200 ,<500 , 3400,1600 ,<1000 , 4300,1900 ,<1000 , 5100,2300 ,<1000 , 6000,2700 ,1100 , 6600,3100 ,1300 , 7300,3500 ,1500 , 8000,3800 ,1700 , 8500,4100 ,1900 , 9200,4400 ,2000 , 9700,4600 ,2100 , 10 000,4800 ,2300 , 10 000,5000 ,2400 , 11 000,5200 ,2400 , 11 000,5300 ,2500 , 11 000,5300 ,2600 , 11 000,5300 ,2600 , 11 000,5300 ,2600 , 11 000,5300 ,2700 , 11 000,5200 ,2700 , 11 000,5100 ,2600 , 11 000,5100 ,2600 , 10 000,5000 ,2600 , 10 000,4900 ,2500 , 10 000,4800 ,2500 , 10 000,4800 ,2500 , 10 000,4700 ,2400 , 9700,4700 ,2400 , 9700,4600 ,2300 , 9600,4600 ,2300 , 9600
Cross River,<200 ,<100 , <500,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<1000 ,<500 , 1200,<1000 ,<500 , 1500,<1000 ,<500 , 1800,1100 ,<1000 , 2100,1400 ,<1000 , 2400,1600 ,<1000 , 2800,1900 ,1100 , 3300,2200 ,1300 , 3800,2400 ,1500 , 4100,2700 ,1700 , 4600,3000 ,1800 , 4900,3200 ,2000 , 5300,3400 ,2100 , 5600,3500 ,2200 , 5600,3700 ,2300 , 5800,3800 ,2300 , 6000,4000 ,2500 , 6200,4100 ,2500 , 6400,4300 ,2700 , 6500,4300 ,2600 , 6400,4300 ,2700 , 6300,4300 ,2700 , 6300,4300 ,2700 , 6300,4400 ,2800 , 6500,4400 ,2800 , 6500,4400 ,2800 , 6500
Delta,<1000 ,<500 , 1300,<1000 ,<1000 , 1700,1100 ,<1000 , 2000,1300 ,<1000 , 2400,1600 ,<1000 , 2700,1800 ,1200 , 3200,2100 ,1300 , 3600,2400 ,1500 , 4000,2700 ,1700 , 4400,3000 ,1900 , 4900,3300 ,2100 , 5300,3600 ,2200 , 5800,3800 ,2400 , 6200,4100 ,2500 , 6600,4300 ,2700 , 7000,4500 ,2900 , 7200,4600 ,3000 , 7400,4700 ,3000 , 7500,4800 ,3100 , 7600,4900 ,3200 , 7700,5000 ,3400 , 7900,5100 ,3400 , 7800,5200 ,3500 , 7800,4900 ,3400 , 7500,5000 ,3300 , 7500,5000 ,3300 , 7500,4900 ,3200 , 7400,4800 ,3200 , 7200,4900 ,3200 , 7200,4900 ,3300 , 7200
Ebonyi,<500 ,<100 , <1000,<500 ,<200 , 1100,<1000 ,<500 , 1400,<1000 ,<500 , 1700,1200 ,<1000 , 2200,1500 ,<1000 , 2600,1800 ,1000 , 3100,2100 ,1200 , 3500,2400 ,1400 , 3900,2600 ,1600 , 4300,2900 ,1800 , 4600,3100 ,1900 , 4900,3300 ,2000 , 5200,3400 ,2100 , 5300,3600 ,2200 , 5500,3700 ,2300 , 5600,3700 ,2300 , 5600,3700 ,2300 , 5600,3600 ,2300 , 5400,3500 ,2300 , 5300,3400 ,2200 , 5000,3300 ,2200 , 4800,3100 ,2000 , 4400,3000 ,2000 , 4200,2700 ,1900 , 3800,2600 ,1800 , 3500,2600 ,1800 , 3500,2500 ,1800 , 3500,2400 ,1700 , 3300,2300 ,1700 , 3300
Edo,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<1000 ,<500 , 1200,<1000 ,<500 , 1500,1000 ,<500 , 2000,1300 ,<1000 , 2300,1600 ,<1000 , 2700,1900 ,<1000 , 3100,2200 ,1200 , 3600,2500 ,1400 , 4100,2800 ,1600 , 4500,3100 ,1800 , 4900,3400 ,2000 , 5300,3600 ,2200 , 5600,3800 ,2400 , 5900,4000 ,2500 , 6100,4100 ,2600 , 6300,4300 ,2700 , 6500,4400 ,2800 , 6600,4400 ,2800 , 6700,4500 ,2900 , 6800,4500 ,2900 , 6800,4500 ,3000 , 6800,4500 ,2900 , 6600,4400 ,2900 , 6500,4500 ,2900 , 6500,4600 ,3000 , 6500,4600 ,3000 , 6500,4700 ,3100 , 6600
Ekiti,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1200
