States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,4600 ,<1000 , 7100,4900 ,<1000 , 7600,5100 ,<1000 , 7900,5100 ,<1000 , 8100,5000 ,<1000 , 8000,4800 ,<1000 , 7800,4400 ,<1000 , 7300,3900 ,<1000 , 6700,3500 ,<1000 , 6000,3200 ,<500 , 5400,2800 ,<500 , 4900,2600 ,<500 , 4500,2400 ,<500 , 4200,2300 ,<500 , 3900,2200 ,<500 , 3700,2200 ,<1000 , 3500,2200 ,<1000 , 3600,2200 ,<1000 , 3500,2300 ,<1000 , 3600,2300 ,<1000 , 3700,2400 ,<1000 , 3700,2500 ,1100 , 3700,2500 ,1200 , 3600,2500 ,1200 , 3600,2500 ,1300 , 3500,2500 ,1400 , 3400,2400 ,1400 , 3300,2400 ,1400 , 3200,2300 ,1400 , 3000,2200 ,1400 , 2900
Harare,34 000 ,5200 , 53 000,38 000 ,6400 , 59 000,40 000 ,7000 , 61 000,39 000 ,6900 , 60 000,38 000 ,6900 , 56 000,35 000 ,6500 , 54 000,31 000 ,5500 , 49 000,27 000 ,4600 , 44 000,23 000 ,3800 , 39 000,19 000 ,3100 , 34 000,16 000 ,2700 , 28 000,13 000 ,2300 , 24 000,11 000 ,2100 , 20 000,10 000 ,2100 , 18 000,9500 ,2300 , 16 000,9100 ,2800 , 15 000,8800 ,3200 , 14 000,8700 ,3500 , 13 000,8500 ,4000 , 13 000,8500 ,4400 , 12 000,8500 ,4800 , 12 000,8500 ,5200 , 12 000,8500 ,5500 , 11 000,8400 ,5700 , 11 000,8300 ,5800 , 11 000,8200 ,5800 , 11 000,8000 ,5800 , 10 000,7800 ,5700 , 10 000,7500 ,5500 , 9500,7200 ,5200 , 9200
Manicaland,7100 ,1300 , 11 000,8100 ,1500 , 13 000,8700 ,1600 , 14 000,9100 ,1600 , 15 000,9300 ,1600 , 15 000,9300 ,1600 , 15 000,8900 ,1500 , 15 000,8400 ,1300 , 14 000,7800 ,1200 , 13 000,7200 ,1200 , 12 000,6500 ,1100 , 11 000,6000 ,<1000 , 10 000,5500 ,<1000 , 9400,5200 ,<1000 , 8700,4900 ,1000 , 8100,4700 ,1200 , 7700,4600 ,1300 , 7500,4600 ,1500 , 7300,4600 ,1700 , 7100,4700 ,1800 , 7000,4700 ,2100 , 7000,4900 ,2400 , 7000,5000 ,2600 , 7000,5100 ,2800 , 7100,5100 ,3000 , 7000,5100 ,3100 , 7000,5100 ,3300 , 7000,5100 ,3300 , 6800,5000 ,3300 , 6700,4900 ,3400 , 6600
Mashonaland Central,8900 ,1600 , 15 000,9900 ,1800 , 16 000,10 000 ,1900 , 16 000,10 000 ,1800 , 16 000,9900 ,1800 , 16 000,9300 ,1700 , 15 000,8600 ,1500 , 14 000,7800 ,1400 , 13 000,6900 ,1200 , 12 000,6100 ,1100 , 10 000,5400 ,<1000 , 9300,4900 ,<1000 , 8400,4500 ,<1000 , 7600,4200 ,<1000 , 7000,4000 ,<1000 , 6600,3900 ,1100 , 6500,3900 ,1300 , 6400,3900 ,1500 , 6300,4000 ,1700 , 6100,4000 ,1900 , 6100,4000 ,2100 , 5900,4000 ,2300 , 5800,4100 ,2400 , 5800,4100 ,2600 , 5600,4100 ,2700 , 5500,4000 ,2700 , 5400,3900 ,2700 , 5200,3700 ,2600 , 4900,3600 ,2600 , 4600,3400 ,2500 , 4400
Mashonaland East,9300 ,1400 , 17 000,11 000 ,1700 , 19 000,12 000 ,1900 , 21 000,12 000 ,1900 , 21 000,12 000 ,1900 , 21 000,13 000 ,1900 , 20 000,12 000 ,1800 , 20 000,12 000 ,1800 , 19 000,11 000 ,1700 , 18 000,11 000 ,1700 , 18 000,10 000 ,1600 , 17 000,9500 ,1600 , 16 000,9100 ,1600 , 15 000,8700 ,1600 , 14 000,8500 ,1700 , 14 000,8400 ,1800 , 13 000,8300 ,2000 , 13 000,8300 ,2200 , 13 000,8300 ,2500 , 13 000,8400 ,2700 , 13 000,8500 ,3000 , 13 000,8500 ,3300 , 13 000,8500 ,3500 , 12 000,8500 ,3700 , 12 000,8400 ,3900 , 12 000,8300 ,4100 , 12 000,8100 ,4200 , 11 000,8000 ,4200 , 11 000,7700 ,4100 , 11 000,7500 ,4100 , 10 000
Mashonaland West,4400 ,<1000 , 7600,6100 ,<1000 , 10 000,8100 ,1300 , 13 000,10 000 ,1600 , 16 000,12 000 ,1900 , 19 000,13 000 ,2200 , 20 000,13 000 ,2300 , 20 000,13 000 ,2300 , 20 000,12 000 ,2100 , 19 000,11 000 ,1800 , 18 000,9800 ,1600 , 16 000,8600 ,1400 , 15 000,7600 ,1200 , 13 000,6700 ,1100 , 11 000,6000 ,1100 , 10 000,5600 ,1100 , 9400,5300 ,1200 , 8700,5200 ,1300 , 8400,5200 ,1500 , 8200,5300 ,1800 , 8200,5400 ,2200 , 8300,5600 ,2500 , 8300,5700 ,2900 , 8200,5800 ,3100 , 8100,5800 ,3500 , 8100,5800 ,3700 , 7900,5800 ,3800 , 7700,5600 ,3900 , 7300,5400 ,3900 , 6900,5200 ,3800 , 6600
Masvingo,6500 ,1100 , 11 000,6800 ,1200 , 12 000,7000 ,1200 , 12 000,7200 ,1200 , 12 000,7400 ,1200 , 12 000,7600 ,1300 , 12 000,7200 ,1200 , 12 000,6800 ,1200 , 11 000,6400 ,1100 , 10 000,6000 ,1000 , 9900,5700 ,<1000 , 9400,5400 ,<1000 , 8900,5200 ,1000 , 8500,5000 ,1100 , 8400,4900 ,1200 , 8100,4900 ,1300 , 8000,4900 ,1400 , 7800,4900 ,1500 , 7600,4900 ,1700 , 7400,4900 ,1800 , 7300,4900 ,2000 , 7200,4800 ,2100 , 7100,4800 ,2100 , 6900,4700 ,2200 , 6700,4600 ,2300 , 6500,4500 ,2400 , 6200,4400 ,2400 , 6100,4300 ,2400 , 6000,4300 ,2500 , 6000,4300 ,2600 , 5900
Matabeleland North,5700 ,1100 , 9900,6200 ,1200 , 10 000,6600 ,1200 , 11 000,6700 ,1300 , 11 000,6700 ,1300 , 11 000,6700 ,1300 , 11 000,6500 ,1200 , 11 000,6300 ,1200 , 10 000,6000 ,1100 , 9800,5700 ,1100 , 9200,5400 ,1100 , 8700,5100 ,1000 , 8300,5000 ,1000 , 7900,4800 ,1100 , 7500,4800 ,1200 , 7300,4700 ,1300 , 7200,4700 ,1500 , 7100,4800 ,1600 , 7200,4800 ,1800 , 7200,4900 ,1900 , 7200,4900 ,2000 , 7000,4900 ,2100 , 7000,4800 ,2200 , 6800,4700 ,2300 , 6600,4600 ,2300 , 6400,4400 ,2300 , 6200,4200 ,2200 , 5900,4000 ,2200 , 5600,3700 ,2200 , 5300,3600 ,2100 , 5100
Matabeleland South,2400 ,<500 , 3900,3100 ,<1000 , 4900,3800 ,<1000 , 6000,4400 ,<1000 , 7000,4900 ,<1000 , 8000,5300 ,<1000 , 8900,5500 ,<1000 , 9400,5500 ,<1000 , 9400,5400 ,<1000 , 9100,5100 ,<1000 , 8900,4900 ,<1000 , 8500,4600 ,<1000 , 8000,4400 ,<1000 , 7500,4200 ,<1000 , 7100,4100 ,<1000 , 6700,4000 ,<1000 , 6400,4000 ,<1000 , 6300,4000 ,<1000 , 6200,4000 ,1100 , 6100,4100 ,1200 , 6300,4200 ,1400 , 6300,4300 ,1500 , 6400,4400 ,1600 , 6500,4500 ,1800 , 6600,4500 ,1900 , 6700,4600 ,2000 , 6700,4500 ,2100 , 6500,4500 ,2100 , 6400,4300 ,2100 , 6200,4200 ,2000 , 5900
Midlands,8100 ,1400 , 13 000,8900 ,1600 , 14 000,9300 ,1600 , 15 000,9500 ,1600 , 15 000,9500 ,1700 , 15 000,9300 ,1600 , 15 000,8900 ,1500 , 15 000,8400 ,1400 , 14 000,7900 ,1400 , 13 000,7400 ,1300 , 12 000,6900 ,1200 , 12 000,6500 ,1100 , 11 000,6100 ,1100 , 10 000,5900 ,1200 , 9700,5700 ,1300 , 9200,5600 ,1400 , 8900,5500 ,1500 , 8700,5500 ,1700 , 8700,5600 ,1900 , 8600,5700 ,2100 , 8600,5800 ,2400 , 8700,6000 ,2600 , 8800,6100 ,2800 , 8900,6200 ,2900 , 9000,6300 ,3000 , 8900,6300 ,3200 , 8900,6300 ,3200 , 8800,6200 ,3300 , 8800,6100 ,3300 , 8800,6100 ,3300 , 8700
National,91 000 ,56 000,120 000,100 000 ,63 000,140 000,110 000 ,68 000,150 000,110 000 ,70 000,150 000,110 000 ,71 000,150 000,110 000 ,69 000,150 000,110 000 ,66 000,140 000,98 000 ,61 000,130 000,90 000 ,55 000,120 000,81 000 ,50 000,110 000,73 000 ,45 000,99 000,66 000 ,41 000,90 000,61 000 ,38 000,83 000,57 000 ,35 000,78 000,55 000 ,34 000,74 000,53 000 ,33 000,72 000,52 000 ,32 000,71 000,52 000 ,32 000,70 000,52 000 ,32 000,71 000,53 000 ,33 000,71 000,53 000 ,33 000,72 000,54 000 ,33 000,73 000,54 000 ,34 000,73 000,54 000 ,34 000,74 000,54 000 ,34 000,73 000,54 000 ,33 000,73 000,53 000 ,33 000,71 000,52 000 ,32 000,70 000,50 000 ,31 000,67 000,49 000 ,30 000,66 000
