States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,5700 ,2900 , 13 000,7200 ,3500 , 15 000,8600 ,4000 , 17 000,9900 ,4600 , 20 000,11 000 ,5200 , 21 000,12 000 ,5500 , 21 000,12 000 ,5800 , 22 000,12 000 ,6200 , 22 000,12 000 ,6100 , 21 000,12 000 ,6300 , 21 000,12 000 ,6300 , 20 000,12 000 ,6300 , 20 000,12 000 ,6200 , 19 000,12 000 ,6000 , 19 000,11 000 ,5800 , 18 000,11 000 ,6000 , 18 000,11 000 ,6100 , 17 000,11 000 ,6200 , 17 000,11 000 ,6100 , 17 000,11 000 ,6100 , 17 000,12 000 ,6400 , 17 000,12 000 ,6700 , 18 000,13 000 ,7100 , 19 000,14 000 ,7400 , 21 000,15 000 ,7900 , 22 000,16 000 ,8500 , 24 000,18 000 ,9400 , 26 000,19 000 ,10 000 , 29 000,20 000 ,11 000 , 31 000,22 000 ,12 000 , 33 000
Harare,23 000 ,10 000 , 49 000,29 000 ,13 000 , 60 000,36 000 ,17 000 , 71 000,41 000 ,20 000 , 79 000,45 000 ,23 000 , 84 000,48 000 ,24 000 , 85 000,50 000 ,25 000 , 81 000,50 000 ,26 000 , 80 000,49 000 ,25 000 , 79 000,47 000 ,24 000 , 76 000,45 000 ,22 000 , 75 000,43 000 ,21 000 , 68 000,40 000 ,20 000 , 65 000,38 000 ,18 000 , 61 000,35 000 ,17 000 , 54 000,33 000 ,16 000 , 52 000,31 000 ,15 000 , 49 000,29 000 ,14 000 , 46 000,27 000 ,14 000 , 43 000,26 000 ,14 000 , 42 000,26 000 ,14 000 , 41 000,27 000 ,15 000 , 41 000,28 000 ,15 000 , 42 000,29 000 ,16 000 , 44 000,31 000 ,17 000 , 47 000,33 000 ,18 000 , 51 000,37 000 ,20 000 , 58 000,40 000 ,22 000 , 65 000,43 000 ,24 000 , 70 000,46 000 ,25 000 , 73 000
Manicaland,4600 ,2000 , 9600,5800 ,2600 , 12 000,7000 ,3200 , 14 000,8100 ,3800 , 16 000,9100 ,4300 , 18 000,9800 ,4700 , 19 000,10 000 ,5000 , 20 000,11 000 ,5100 , 20 000,11 000 ,5100 , 20 000,11 000 ,5200 , 19 000,11 000 ,5100 , 18 000,11 000 ,5000 , 18 000,11 000 ,5200 , 18 000,11 000 ,5300 , 18 000,11 000 ,5500 , 18 000,11 000 ,5500 , 17 000,11 000 ,5600 , 17 000,11 000 ,5900 , 18 000,11 000 ,6200 , 18 000,12 000 ,6400 , 20 000,13 000 ,6800 , 21 000,14 000 ,7300 , 23 000,15 000 ,8100 , 25 000,17 000 ,8800 , 27 000,18 000 ,9400 , 30 000,20 000 ,10 000 , 32 000,21 000 ,11 000 , 35 000,23 000 ,12 000 , 38 000,25 000 ,13 000 , 40 000,26 000 ,14 000 , 43 000
Mashonaland Central,3700 ,1400 , 9000,4700 ,2000 , 11 000,5700 ,2600 , 12 000,6600 ,3100 , 12 000,7300 ,3600 , 13 000,7700 ,3900 , 13 000,8000 ,4100 , 13 000,8100 ,4200 , 13 000,8000 ,4200 , 13 000,7900 ,4200 , 12 000,7700 ,4100 , 12 000,7500 ,4100 , 12 000,7400 ,4100 , 12 000,7200 ,3900 , 11 000,7000 ,3700 , 11 000,6800 ,3400 , 11 000,6700 ,3300 , 10 000,6800 ,3500 , 10 000,7100 ,3700 , 11 000,7500 ,4100 , 12 000,8100 ,4300 , 12 000,8700 ,4600 , 13 000,9500 ,5100 , 14 000,10 000 ,5500 , 16 000,11 000 ,5900 , 17 000,12 000 ,6400 , 19 000,13 000 ,7100 , 21 000,14 000 ,7600 , 23 000,15 000 ,8000 , 24 000,16 000 ,8900 , 26 000
Mashonaland East,4300 ,1800 , 11 000,5500 ,2500 , 13 000,6700 ,3200 , 15 000,7800 ,3800 , 16 000,8800 ,4400 , 17 000,9700 ,4900 , 17 000,10 000 ,5300 , 18 000,11 000 ,5300 , 18 000,11 000 ,5500 , 19 000,11 000 ,5500 , 19 000,11 000 ,5600 , 19 000,12 000 ,5900 , 19 000,12 000 ,5900 , 19 000,12 000 ,6000 , 19 000,12 000 ,6000 , 19 000,12 000 ,6100 , 19 000,13 000 ,6300 , 20 000,13 000 ,6700 , 21 000,14 000 ,7100 , 23 000,15 000 ,7700 , 24 000,16 000 ,8200 , 26 000,17 000 ,9000 , 28 000,19 000 ,10 000 , 30 000,21 000 ,11 000 , 33 000,22 000 ,12 000 , 36 000,24 000 ,13 000 , 40 000,26 000 ,14 000 , 44 000,28 000 ,15 000 , 47 000,30 000 ,16 000 , 50 000,33 000 ,18 000 , 53 000
Mashonaland West,2700 ,1200 , 6800,4000 ,1900 , 9400,5600 ,2600 , 12 000,7500 ,3600 , 16 000,9300 ,4500 , 19 000,11 000 ,5300 , 22 000,12 000 ,6100 , 24 000,13 000 ,6700 , 24 000,14 000 ,7000 , 24 000,14 000 ,7000 , 24 000,14 000 ,7200 , 24 000,14 000 ,7400 , 24 000,14 000 ,7500 , 24 000,14 000 ,7200 , 23 000,13 000 ,7000 , 23 000,13 000 ,6700 , 22 000,13 000 ,6500 , 21 000,13 000 ,6600 , 21 000,13 000 ,6900 , 22 000,14 000 ,7400 , 22 000,15 000 ,7800 , 23 000,16 000 ,8600 , 25 000,17 000 ,9300 , 27 000,18 000 ,9900 , 29 000,19 000 ,11 000 , 32 000,21 000 ,11 000 , 34 000,23 000 ,12 000 , 36 000,25 000 ,13 000 , 38 000,26 000 ,14 000 , 41 000,28 000 ,15 000 , 45 000
Masvingo,4400 ,2000 , 9500,5200 ,2400 , 11 000,6000 ,2900 , 13 000,6700 ,3300 , 14 000,7300 ,3500 , 14 000,7700 ,3700 , 15 000,7900 ,3800 , 15 000,7900 ,3800 , 14 000,7900 ,3900 , 14 000,7900 ,3900 , 14 000,7900 ,4000 , 13 000,7900 ,4000 , 13 000,8000 ,4200 , 13 000,8100 ,4300 , 13 000,8100 ,4200 , 13 000,8200 ,4200 , 13 000,8300 ,4200 , 13 000,8700 ,4400 , 14 000,9300 ,4700 , 15 000,10 000 ,5000 , 16 000,11 000 ,5400 , 17 000,12 000 ,5900 , 18 000,13 000 ,6400 , 20 000,14 000 ,7000 , 22 000,15 000 ,7600 , 24 000,16 000 ,8100 , 26 000,18 000 ,8900 , 29 000,19 000 ,9800 , 31 000,21 000 ,11 000 , 33 000,22 000 ,11 000 , 35 000
Matabeleland North,2500 ,<1000 , 5100,3000 ,1300 , 6000,3500 ,1600 , 6800,3900 ,1900 , 7400,4200 ,2100 , 7500,4400 ,2300 , 7900,4600 ,2400 , 8100,4600 ,2400 , 7800,4600 ,2500 , 7700,4600 ,2500 , 7700,4600 ,2500 , 7300,4600 ,2500 , 7100,4500 ,2500 , 6800,4600 ,2500 , 6800,4600 ,2500 , 6600,4600 ,2500 , 6700,4700 ,2600 , 6800,5000 ,2800 , 7300,5500 ,3000 , 7800,6000 ,3200 , 8500,6500 ,3500 , 9400,7100 ,3700 , 10 000,7800 ,4100 , 11 000,8500 ,4400 , 13 000,9200 ,4700 , 14 000,9900 ,5000 , 15 000,11 000 ,5300 , 17 000,12 000 ,5700 , 18 000,12 000 ,6200 , 20 000,13 000 ,6800 , 21 000
Matabeleland South,1200 ,<1000 , 3400,1700 ,<1000 , 4100,2200 ,1000 , 4900,2800 ,1400 , 5900,3400 ,1600 , 6800,3900 ,1900 , 7500,4400 ,2100 , 8100,4600 ,2300 , 8500,4800 ,2500 , 8500,5000 ,2600 , 8600,5200 ,2800 , 8600,5300 ,3000 , 8700,5500 ,3000 , 8500,5700 ,3100 , 8600,5900 ,3200 , 8800,6000 ,3300 , 9000,6200 ,3500 , 9300,6600 ,3800 , 10 000,7200 ,4100 , 11 000,7900 ,4400 , 12 000,8700 ,4800 , 13 000,9600 ,5200 , 14 000,11 000 ,5800 , 16 000,12 000 ,6400 , 17 000,13 000 ,6900 , 19 000,14 000 ,7400 , 21 000,15 000 ,8000 , 22 000,16 000 ,8600 , 24 000,17 000 ,9300 , 26 000,18 000 ,10 000 , 27 000
Midlands,5300 ,2400 , 12 000,6500 ,3000 , 14 000,7700 ,3600 , 15 000,8700 ,4300 , 17 000,9600 ,4700 , 17 000,10 000 ,5000 , 18 000,11 000 ,5200 , 19 000,11 000 ,5400 , 19 000,11 000 ,5500 , 19 000,11 000 ,5700 , 19 000,11 000 ,5700 , 19 000,11 000 ,5700 , 18 000,11 000 ,5700 , 17 000,11 000 ,5600 , 17 000,11 000 ,5600 , 17 000,10 000 ,5400 , 16 000,10 000 ,5400 , 16 000,11 000 ,5700 , 16 000,11 000 ,6200 , 17 000,12 000 ,6700 , 18 000,13 000 ,7300 , 20 000,14 000 ,7900 , 22 000,16 000 ,8400 , 24 000,17 000 ,9300 , 28 000,19 000 ,10 000 , 30 000,21 000 ,11 000 , 34 000,23 000 ,12 000 , 37 000,25 000 ,13 000 , 41 000,27 000 ,15 000 , 44 000,29 000 ,16 000 , 47 000
