States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,51.19 ,27.32 , 78.91,54.18 ,28.23 , 81.57,53.56 ,27.84 , 79.49,51.21 ,27.11 , 76.20,45.70 ,24.70 , 65.67,39.99 ,20.95 , 56.02,34.38 ,18.40 , 48.13,30.06 ,16.58 , 41.35,26.96 ,14.95 , 36.34,25.46 ,14.08 , 33.82,22.17 ,12.66 , 29.44,20.41 ,11.42 , 27.48,19.51 ,10.64 , 26.31,18.46 ,10.27 , 24.22,17.00 ,9.47 , 23.53,15.54 ,8.87 , 21.47,14.72 ,8.28 , 20.19,14.18 ,7.74 , 18.86,14.39 ,7.98 , 19.72,14.08 ,7.50 , 19.49,13.13 ,7.00 , 17.98,11.89 ,6.35 , 16.30,10.69 ,5.97 , 14.98,9.91 ,5.57 , 13.60,8.93 ,4.86 , 12.05,7.98 ,4.51 , 11.26,7.32 ,4.06 , 10.22,7.12 ,3.86 , 9.93,6.51 ,3.49 , 9.42,6.65 ,3.51 , 9.94
Harare,94.26 ,53.34 , 137.51,99.25 ,56.40 , 144.01,94.85 ,54.64 , 134.92,80.44 ,46.32 , 112.62,67.09 ,39.07 , 96.97,52.76 ,31.96 , 76.28,41.49 ,25.66 , 59.23,32.78 ,20.06 , 47.25,27.50 ,17.12 , 39.26,23.40 ,14.25 , 31.60,19.74 ,11.88 , 26.99,17.90 ,10.64 , 24.53,16.18 ,9.31 , 21.71,14.67 ,8.79 , 19.09,13.86 ,8.05 , 18.21,12.77 ,7.39 , 16.75,11.80 ,6.96 , 15.48,11.03 ,6.39 , 14.52,10.61 ,5.93 , 13.85,10.18 ,5.94 , 13.30,10.01 ,5.72 , 13.45,9.11 ,5.15 , 12.61,8.37 ,4.78 , 12.04,7.82 ,4.40 , 11.51,7.23 ,4.02 , 11.10,6.71 ,3.60 , 10.55,6.25 ,3.44 , 9.84,5.49 ,3.01 , 8.87,4.82 ,2.58 , 7.98,4.75 ,2.54 , 7.85
Manicaland,46.86 ,24.95 , 67.00,52.23 ,28.45 , 74.11,52.53 ,28.51 , 75.99,52.93 ,28.83 , 73.90,49.44 ,27.45 , 70.12,44.29 ,24.40 , 61.91,39.19 ,22.29 , 55.05,34.09 ,19.30 , 47.40,30.09 ,16.61 , 41.86,26.32 ,14.81 , 35.90,22.97 ,13.13 , 31.02,20.72 ,12.11 , 27.67,18.41 ,10.54 , 24.35,16.41 ,9.47 , 21.33,15.01 ,8.73 , 19.66,13.56 ,8.02 , 17.43,12.49 ,7.23 , 16.24,11.55 ,6.69 , 14.79,11.03 ,6.47 , 14.30,10.20 ,5.85 , 13.68,10.29 ,6.04 , 13.63,9.34 ,5.34 , 12.51,8.52 ,4.79 , 11.89,7.94 ,4.38 , 11.19,7.29 ,4.00 , 10.43,6.70 ,3.67 , 10.00,6.00 ,3.17 , 9.28,5.40 ,2.96 , 8.77,4.72 ,2.51 , 7.84,4.80 ,2.64 , 8.45
Mashonaland Central,71.16 ,39.28 , 106.62,74.51 ,41.79 , 109.36,71.43 ,39.68 , 108.40,65.76 ,37.30 , 101.59,56.95 ,31.23 , 87.03,47.76 ,26.39 , 72.28,39.36 ,21.09 , 57.41,33.29 ,18.75 , 48.83,28.02 ,16.13 , 39.99,24.12 ,13.75 , 33.15,21.66 ,12.48 , 29.00,19.28 ,11.10 , 25.92,17.68 ,10.04 , 23.45,16.31 ,9.53 , 21.10,15.29 ,8.80 , 19.98,14.62 ,8.32 , 18.94,13.56 ,8.19 , 17.94,12.77 ,7.65 , 17.42,11.83 ,6.96 , 15.81,11.00 ,6.62 , 15.09,10.10 ,6.08 , 13.67,9.04 ,5.39 , 12.47,8.07 ,4.67 , 11.13,7.39 ,4.33 , 10.63,6.52 ,3.69 , 9.58,5.71 ,3.25 , 8.56,4.73 ,2.58 , 7.47,3.80 ,2.15 , 6.00,3.39 ,1.97 , 5.24,3.34 ,1.86 , 5.26
Mashonaland East,40.10 ,21.15 , 61.76,45.01 ,23.89 , 67.56,46.31 ,25.08 , 67.33,46.24 ,26.05 , 65.85,44.60 ,26.67 , 63.53,42.17 ,25.57 , 57.90,38.98 ,22.56 , 53.64,34.96 ,20.79 , 48.91,31.31 ,18.30 , 42.82,29.19 ,16.79 , 39.47,26.71 ,15.40 , 35.82,24.72 ,14.34 , 34.19,23.03 ,13.26 , 31.22,21.21 ,12.54 , 28.51,19.80 ,11.53 , 26.76,18.40 ,10.58 , 24.79,17.51 ,10.23 , 23.56,16.08 ,9.46 , 21.52,15.51 ,8.97 , 20.82,15.22 ,8.79 , 20.74,14.27 ,8.58 , 19.30,13.09 ,7.56 , 17.38,12.04 ,6.90 , 16.28,11.33 ,6.55 , 15.39,10.56 ,6.10 , 14.28,9.87 ,5.64 , 13.54,9.46 ,5.38 , 13.24,9.17 ,5.24 , 13.11,8.18 ,4.50 , 12.18,8.01 ,4.28 , 12.14
Mashonaland West,34.27 ,18.79 , 53.81,46.65 ,24.86 , 70.50,59.14 ,31.89 , 89.58,69.20 ,37.44 , 102.91,72.14 ,40.79 , 105.28,65.71 ,38.06 , 91.95,58.07 ,33.47 , 79.26,48.56 ,29.38 , 66.61,42.18 ,25.17 , 57.27,34.21 ,20.59 , 45.42,28.30 ,16.70 , 37.55,23.79 ,13.92 , 32.07,20.36 ,11.88 , 27.19,17.70 ,10.36 , 23.54,15.88 ,9.73 , 21.21,15.00 ,9.05 , 19.68,13.77 ,8.32 , 18.13,12.87 ,7.77 , 16.91,12.59 ,7.57 , 16.44,12.05 ,7.31 , 15.81,11.35 ,6.97 , 14.66,10.09 ,6.17 , 13.42,8.99 ,5.36 , 12.13,8.22 ,4.78 , 10.94,7.41 ,4.32 , 10.15,6.62 ,3.76 , 9.21,5.84 ,3.30 , 8.40,4.91 ,2.84 , 7.19,3.92 ,2.19 , 5.81,3.99 ,2.18 , 5.88
Masvingo,49.82 ,26.14 , 75.02,49.13 ,25.47 , 70.33,48.13 ,25.03 , 68.88,46.49 ,25.29 , 64.39,41.80 ,23.75 , 57.85,37.54 ,22.58 , 50.11,33.94 ,19.94 , 45.38,29.12 ,18.11 , 38.71,27.80 ,17.02 , 36.54,25.51 ,15.79 , 33.29,22.81 ,14.12 , 29.62,21.01 ,13.12 , 27.20,19.50 ,11.77 , 25.30,18.34 ,11.39 , 23.34,16.97 ,10.38 , 22.01,16.03 ,9.87 , 20.60,15.18 ,9.37 , 19.60,14.57 ,8.93 , 18.84,13.95 ,8.72 , 18.52,13.32 ,8.06 , 17.48,12.95 ,8.16 , 17.17,11.85 ,7.07 , 16.09,10.86 ,6.64 , 14.86,10.27 ,6.14 , 13.90,9.51 ,5.65 , 13.26,8.83 ,5.18 , 12.93,8.47 ,4.86 , 12.41,7.61 ,4.36 , 10.88,6.78 ,3.64 , 10.19,6.45 ,3.45 , 9.86
Matabeleland North,68.31 ,36.47 , 105.74,69.96 ,38.48 , 106.57,69.63 ,38.08 , 106.30,65.80 ,36.25 , 93.82,60.20 ,33.32 , 84.48,55.36 ,32.03 , 77.08,49.94 ,28.17 , 67.50,45.28 ,26.06 , 61.92,42.12 ,24.89 , 56.30,36.69 ,21.90 , 48.41,34.17 ,20.57 , 44.39,30.99 ,18.72 , 39.71,29.33 ,18.30 , 37.21,27.38 ,17.21 , 33.64,25.96 ,16.15 , 32.67,24.07 ,14.83 , 30.20,23.22 ,14.37 , 29.26,22.43 ,13.79 , 28.45,21.66 ,12.75 , 27.58,21.02 ,12.48 , 27.86,20.00 ,12.24 , 26.82,18.21 ,11.22 , 24.91,16.61 ,9.97 , 22.46,15.55 ,8.98 , 21.05,14.37 ,8.15 , 19.95,13.29 ,7.60 , 18.78,12.16 ,6.68 , 17.39,11.30 ,6.01 , 16.75,9.95 ,5.00 , 15.58,10.00 ,5.04 , 16.14
Matabeleland South,37.88 ,21.89 , 56.59,49.74 ,27.97 , 72.28,61.14 ,34.27 , 93.92,69.18 ,38.38 , 104.95,72.79 ,38.32 , 107.95,70.06 ,36.03 , 102.11,64.45 ,33.45 , 94.37,55.74 ,29.21 , 81.42,49.14 ,25.56 , 69.90,43.45 ,23.37 , 61.66,39.68 ,21.80 , 55.72,35.86 ,20.14 , 49.13,33.62 ,19.52 , 45.66,30.72 ,18.46 , 40.39,29.13 ,18.08 , 38.86,27.19 ,16.35 , 35.58,25.72 ,15.76 , 33.97,24.80 ,15.21 , 32.90,23.96 ,15.21 , 31.50,23.69 ,14.71 , 30.77,23.29 ,14.89 , 30.70,21.75 ,13.56 , 28.01,20.44 ,12.81 , 26.37,19.79 ,12.45 , 25.50,18.83 ,11.99 , 25.21,17.96 ,11.04 , 24.33,16.91 ,10.15 , 22.80,15.53 ,9.01 , 21.43,13.37 ,7.72 , 19.21,12.56 ,7.17 , 18.79
Midlands,50.38 ,28.41 , 71.28,52.30 ,28.53 , 74.67,51.89 ,29.30 , 74.75,49.69 ,27.57 , 69.85,46.52 ,25.65 , 67.78,41.47 ,23.52 , 58.42,36.90 ,20.90 , 51.84,33.89 ,19.45 , 47.57,30.46 ,17.80 , 41.86,27.70 ,15.73 , 37.19,25.08 ,15.01 , 33.12,22.78 ,13.26 , 30.06,21.14 ,12.43 , 27.82,19.86 ,11.77 , 25.27,18.59 ,11.39 , 24.08,17.17 ,10.40 , 21.52,16.34 ,9.69 , 20.57,15.61 ,9.50 , 19.45,15.00 ,8.96 , 19.33,14.76 ,8.71 , 19.04,14.27 ,8.42 , 18.07,13.40 ,7.64 , 17.54,12.66 ,7.42 , 16.59,12.34 ,7.27 , 15.85,11.93 ,6.82 , 15.63,11.50 ,6.64 , 15.21,11.15 ,6.05 , 15.16,10.82 ,5.81 , 14.78,9.96 ,5.23 , 13.85,10.29 ,5.09 , 14.53
