States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,4100 ,1700 , 11 000,5000 ,2100 , 13 000,5900 ,2500 , 15 000,6600 ,2900 , 16 000,7200 ,3400 , 17 000,7500 ,3600 , 16 000,7700 ,3800 , 16 000,7800 ,3800 , 16 000,7700 ,3800 , 14 000,7600 ,3700 , 13 000,7300 ,3600 , 13 000,7000 ,3500 , 12 000,6800 ,3400 , 11 000,6400 ,3300 , 10 000,6100 ,3100 , 10 000,6000 ,3100 , 9800,5900 ,3000 , 9400,5700 ,2900 , 9200,5600 ,2900 , 9300,5700 ,2900 , 9300,5800 ,3000 , 9500,6000 ,3100 , 10 000,6400 ,3200 , 11 000,6700 ,3500 , 11 000,7100 ,3800 , 13 000,7600 ,4200 , 14 000,8300 ,4700 , 16 000,9000 ,5100 , 18 000,9600 ,5400 , 19 000,10 000 ,5900 , 21 000
Harare,15 000 ,6700 , 40 000,20 000 ,8600 , 50 000,23 000 ,10 000 , 57 000,26 000 ,12 000 , 61 000,29 000 ,13 000 , 64 000,30 000 ,14 000 , 63 000,30 000 ,15 000 , 59 000,30 000 ,15 000 , 55 000,29 000 ,14 000 , 53 000,28 000 ,13 000 , 48 000,26 000 ,12 000 , 43 000,24 000 ,11 000 , 39 000,22 000 ,9400 , 36 000,20 000 ,8600 , 33 000,18 000 ,7700 , 29 000,17 000 ,7300 , 27 000,15 000 ,6900 , 25 000,14 000 ,6500 , 24 000,13 000 ,6300 , 22 000,13 000 ,6200 , 21 000,12 000 ,6200 , 20 000,12 000 ,6200 , 21 000,13 000 ,6400 , 21 000,13 000 ,6600 , 22 000,14 000 ,6800 , 24 000,15 000 ,7300 , 25 000,16 000 ,8100 , 29 000,17 000 ,8700 , 31 000,19 000 ,9700 , 33 000,20 000 ,11 000 , 35 000
Manicaland,3000 ,1300 , 8600,3700 ,1600 , 10 000,4400 ,1900 , 11 000,5000 ,2200 , 12 000,5500 ,2400 , 14 000,5900 ,2600 , 14 000,6100 ,2800 , 14 000,6200 ,2800 , 13 000,6200 ,2800 , 12 000,6200 ,2800 , 12 000,6100 ,2900 , 11 000,6100 ,2900 , 11 000,6100 ,2900 , 11 000,6100 ,2800 , 10 000,6000 ,2800 , 10 000,5900 ,2800 , 9900,5900 ,2700 , 10 000,6000 ,2800 , 10 000,6200 ,2900 , 11 000,6500 ,3100 , 11 000,6800 ,3300 , 12 000,7300 ,3500 , 13 000,7900 ,3700 , 14 000,8500 ,4000 , 16 000,9100 ,4500 , 17 000,9700 ,4800 , 19 000,10 000 ,5100 , 20 000,11 000 ,5800 , 22 000,12 000 ,6100 , 23 000,13 000 ,6600 , 25 000
Mashonaland Central,1700 ,<1000 , 5800,2100 ,<1000 , 6300,2500 ,<1000 , 6800,2900 ,1100 , 7200,3200 ,1300 , 7100,3400 ,1400 , 7300,3500 ,1500 , 7200,3500 ,1600 , 6500,3500 ,1500 , 6200,3500 ,1600 , 6000,3400 ,1500 , 6000,3300 ,1500 , 5900,3200 ,1400 , 5500,3200 ,1400 , 5100,3100 ,1400 , 5000,3000 ,1300 , 4900,2900 ,1200 , 4800,3000 ,1300 , 4900,3100 ,1300 , 5000,3300 ,1500 , 5300,3400 ,1600 , 5700,3700 ,1700 , 6400,4000 ,1800 , 6800,4300 ,1900 , 7500,4700 ,2100 , 8300,5100 ,2300 , 9300,5500 ,2600 , 10 000,6000 ,2900 , 11 000,6400 ,3200 , 12 000,6900 ,3500 , 13 000
Mashonaland East,2000 ,<1000 , 6800,2500 ,<1000 , 8000,3000 ,1200 , 8900,3400 ,1300 , 9600,3800 ,1600 , 10 000,4200 ,1700 , 10 000,4400 ,1800 , 10 000,4600 ,1900 , 10 000,4700 ,1900 , 9300,4700 ,2000 , 9000,4800 ,2100 , 9100,4900 ,2100 , 9200,5000 ,2200 , 9000,5200 ,2300 , 9100,5200 ,2300 , 9300,5300 ,2400 , 9300,5500 ,2500 , 9600,5700 ,2600 , 9900,6000 ,2700 , 10 000,6400 ,3000 , 11 000,6900 ,3200 , 12 000,7500 ,3500 , 13 000,8100 ,3800 , 14 000,8800 ,4000 , 16 000,9500 ,4400 , 17 000,10 000 ,4900 , 19 000,11 000 ,5400 , 21 000,12 000 ,6000 , 23 000,13 000 ,6600 , 25 000,14 000 ,7200 , 27 000
Mashonaland West,2000 ,<1000 , 6400,2900 ,1200 , 8700,4000 ,1800 , 11 000,5200 ,2400 , 14 000,6400 ,3000 , 17 000,7500 ,3400 , 19 000,8300 ,3900 , 20 000,8800 ,4300 , 20 000,9200 ,4500 , 19 000,9300 ,4700 , 19 000,9300 ,4600 , 18 000,9200 ,4500 , 18 000,8900 ,4400 , 17 000,8600 ,4400 , 16 000,8300 ,4100 , 15 000,8000 ,4000 , 14 000,7700 ,3900 , 13 000,7700 ,3800 , 12 000,7700 ,3900 , 13 000,8000 ,4100 , 13 000,8200 ,4300 , 14 000,8700 ,4600 , 14 000,9200 ,5000 , 15 000,9800 ,5400 , 17 000,10 000 ,5600 , 18 000,11 000 ,5900 , 19 000,12 000 ,6300 , 21 000,13 000 ,6800 , 22 000,13 000 ,7300 , 24 000,14 000 ,7900 , 25 000
Masvingo,2800 ,1200 , 8400,3300 ,1400 , 9000,3800 ,1600 , 9700,4100 ,1800 , 11 000,4400 ,1900 , 9800,4500 ,2100 , 9300,4600 ,2200 , 9000,4600 ,2200 , 8900,4500 ,2200 , 8800,4400 ,2200 , 7900,4400 ,2200 , 7500,4400 ,2200 , 7400,4400 ,2200 , 7200,4400 ,2300 , 7400,4400 ,2200 , 7300,4400 ,2200 , 7300,4400 ,2200 , 7400,4600 ,2400 , 7800,4900 ,2500 , 8200,5200 ,2600 , 8800,5500 ,2700 , 9200,6000 ,2900 , 9900,6400 ,3100 , 11 000,6900 ,3300 , 12 000,7400 ,3600 , 13 000,7900 ,3800 , 15 000,8700 ,4300 , 16 000,9300 ,4600 , 18 000,9800 ,5000 , 20 000,10 000 ,5200 , 21 000
Matabeleland North,1200 ,<500 , 3200,1400 ,<500 , 3500,1600 ,<1000 , 3900,1800 ,<1000 , 4200,1900 ,<1000 , 4100,2000 ,<1000 , 4000,2000 ,<1000 , 3900,2000 ,<1000 , 3700,2000 ,<1000 , 3600,2000 ,<1000 , 3600,2000 ,<1000 , 3400,2000 ,<1000 , 3400,2000 ,<1000 , 3300,2000 ,1000 , 3300,2000 ,1000 , 3200,2000 ,1000 , 3300,2100 ,1100 , 3400,2200 ,1100 , 3600,2400 ,1200 , 3800,2600 ,1200 , 4300,2800 ,1300 , 4700,3000 ,1400 , 5100,3300 ,1500 , 5700,3600 ,1600 , 6300,3900 ,1700 , 6700,4200 ,1800 , 7700,4500 ,2000 , 8400,4800 ,2100 , 9000,5100 ,2300 , 9700,5400 ,2400 , 11 000
Matabeleland South,<1000 ,<500 , 3100,1100 ,<500 , 3700,1400 ,<1000 , 4300,1800 ,<1000 , 4600,2100 ,<1000 , 5000,2400 ,1100 , 5700,2600 ,1300 , 5700,2700 ,1400 , 5500,2800 ,1500 , 5200,2900 ,1600 , 5100,3000 ,1600 , 5000,3100 ,1700 , 5200,3200 ,1700 , 5200,3300 ,1800 , 5300,3400 ,1800 , 5300,3500 ,1900 , 5300,3600 ,1900 , 5400,3800 ,2000 , 5700,4100 ,2200 , 6200,4400 ,2400 , 6700,4700 ,2600 , 7300,5200 ,2800 , 8000,5700 ,3000 , 8900,6100 ,3200 , 9800,6600 ,3400 , 11 000,7200 ,3700 , 12 000,7700 ,4100 , 12 000,8200 ,4400 , 13 000,8600 ,4700 , 14 000,9100 ,4900 , 15 000
Midlands,3600 ,1600 , 11 000,4400 ,2000 , 12 000,5000 ,2300 , 13 000,5600 ,2600 , 14 000,6100 ,2800 , 15 000,6400 ,3000 , 15 000,6600 ,3200 , 14 000,6700 ,3300 , 14 000,6700 ,3400 , 13 000,6600 ,3300 , 12 000,6500 ,3300 , 12 000,6400 ,3200 , 11 000,6200 ,3100 , 11 000,6100 ,3000 , 10 000,5900 ,2900 , 9600,5700 ,2900 , 9100,5600 ,2900 , 8900,5600 ,3000 , 9200,5800 ,3100 , 9400,6100 ,3300 , 9900,6600 ,3500 , 11 000,7200 ,3700 , 12 000,7900 ,4100 , 13 000,8700 ,4400 , 15 000,9500 ,4800 , 17 000,10 000 ,5200 , 19 000,11 000 ,5800 , 21 000,12 000 ,6400 , 23 000,13 000 ,7000 , 26 000,14 000 ,7700 , 28 000
