States,2019,2019_lower, 2019_upper
Alto Molócuè,<1000 ,<500 , <1000
Ancuabe,<1000 ,<500 , <1000
Angoche,<1000 ,<1000 , 1400
Angónia,<500 ,<200 , <500
Balama,<500 ,<500 , <1000
Beira,3500 ,3000 , 4100
Bilene,<1000 ,<1000 , 1000
Boane,1400 ,1000 , 1900
Báruè,<1000 ,<500 , <1000
Búzi,<1000 ,<1000 , 1000
Cahora Bassa,<500 ,<200 , <500
Caia,<500 ,<500 , <1000
Changara,<500 ,<200 , <500
Chemba,<500 ,<200 , <500
Cheringoma,<200 ,<200 , <500
Chibabava,<500 ,<500 , <1000
Chibuto,1000 ,<1000 , 1400
Chicualacuala,<100 ,<100 , <200
Chifunde,<100 ,<100 , <200
Chigubo,<100 ,<100 , <200
Chimbunila,<100 ,<100 , <200
Chimoio,1900 ,1600 , 2300
Chinde,<500 ,<500 , <1000
Chiúre,<1000 ,<1000 , 1100
Chiúta,<100 ,<100 , <200
Chongoene,<1000 ,<500 , <1000
Chókwé,1200 ,<1000 , 1700
Cuamba,<1000 ,<500 , <1000
Derre,<500 ,<200 , <500
Dondo,1000 ,<1000 , 1400
Dôa,<100 ,<100 , <200
Eráti,1100 ,<1000 , 1500
Funhalouro,<200 ,<100 , <200
Gilé,<1000 ,<500 , <1000
Gondola,<1000 ,<500 , <1000
Gorongosa,<500 ,<500 , <1000
Govuro,<200 ,<200 , <500
Guijá,<500 ,<500 , <1000
Guro,<500 ,<200 , <500
Guruè,<1000 ,<1000 , 1200
Homoíne,<500 ,<200 , <500
Ibo,<100 ,<100 , <100
Ile,<500 ,<500 , <1000
Ilha de Moçambique,<200 ,<200 , <500
Inhambane,<500 ,<200 , <500
Inharrime,<500 ,<200 , <500
Inhassoro,<500 ,<200 , <500
Inhassunge,<1000 ,<500 , <1000
Jangamo,<500 ,<200 , <500
KaMavota,<1000 ,<1000 , <1000
KaMaxakeni,<1000 ,<1000 , 1100
KaMpfumu,<500 ,<200 , <500
KaMubukwana,<1000 ,<500 , <1000
KaNyaka,<100 ,<100 , <100
KaTembe,<100 ,<100 , <200
Lago,<200 ,<200 , <500
Lalaua,<500 ,<200 , <500
Larde,<500 ,<500 , <1000
Lichinga,<1000 ,<1000 , 1200
Limpopo,<1000 ,<1000 , <1000
Liúpo,<200 ,<100 , <500
Luabo,<500 ,<200 , <500
Lugela,<500 ,<500 , <1000
Mabalane,<200 ,<200 , <500
Mabote,<500 ,<200 , <500
Macanga,<100 ,<100 , <200
Macate,<500 ,<200 , <500
Machanga,<500 ,<500 , <500
Machaze,<500 ,<500 , <1000
Macomia,<1000 ,<500 , <1000
Macossa,<200 ,<100 , <200
Maganja da Costa,<1000 ,<1000 , 1100
Magude,<500 ,<500 , <1000
Majune,<100 ,<100 , <100
Malema,<1000 ,<500 , <1000
Mandimba,<500 ,<500 , <500
Mandlakazi,<1000 ,<500 , <1000
Manhiça,1700 ,1200 , 2200
Manica,<1000 ,<1000 , 1000
Mapai,<200 ,<100 , <200
Marara,<200 ,<100 , <500
Marracuene,1000 ,<1000 , 1400
Marromeu,<1000 ,<1000 , 1100
Marrupa,<200 ,<100 , <200
Marávia,<100 ,<100 , <200
Maríngué,<200 ,<200 , <500
Massangena,<100 ,<100 , <200
Massinga,<1000 ,<1000 , 1000
Massingir,<200 ,<100 , <500
Matola,4600 ,3800 , 5600
Matutuíne,<500 ,<500 , <1000
Mavago,<100 ,<100 , <100
Maxixe,<500 ,<500 , <500
Maúa,<200 ,<100 , <500
