States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,0.07 ,0.01 , 0.22,0.08 ,0.02 , 0.28,0.11 ,0.02 , 0.35,0.14 ,0.03 , 0.41,0.17 ,0.05 , 0.50,0.20 ,0.06 , 0.58,0.24 ,0.08 , 0.66,0.28 ,0.10 , 0.73,0.33 ,0.12 , 0.79,0.37 ,0.14 , 0.85,0.42 ,0.16 , 0.90,0.47 ,0.18 , 0.95,0.51 ,0.22 , 1.00,0.56 ,0.24 , 1.05,0.60 ,0.26 , 1.09,0.64 ,0.29 , 1.12,0.67 ,0.31 , 1.15,0.69 ,0.34 , 1.18,0.72 ,0.37 , 1.22,0.74 ,0.40 , 1.23,0.77 ,0.42 , 1.24,0.80 ,0.45 , 1.25,0.70 ,0.40 , 1.10,0.52 ,0.28 , 0.84,0.41 ,0.24 , 0.67,0.36 ,0.21 , 0.59,0.33 ,0.19 , 0.56,0.34 ,0.20 , 0.55,0.39 ,0.25 , 0.62,0.43 ,0.26 , 0.67
Adamawa,0.11 ,0.03 , 0.28,0.14 ,0.04 , 0.34,0.18 ,0.05 , 0.42,0.22 ,0.07 , 0.51,0.26 ,0.09 , 0.59,0.31 ,0.12 , 0.66,0.36 ,0.14 , 0.74,0.40 ,0.18 , 0.81,0.45 ,0.21 , 0.87,0.49 ,0.26 , 0.92,0.52 ,0.28 , 0.96,0.56 ,0.32 , 0.98,0.58 ,0.35 , 1.00,0.59 ,0.36 , 1.00,0.55 ,0.34 , 0.92,0.48 ,0.28 , 0.80,0.44 ,0.26 , 0.73,0.35 ,0.20 , 0.60,0.33 ,0.19 , 0.57,0.25 ,0.15 , 0.45,0.21 ,0.13 , 0.39,0.19 ,0.12 , 0.35,0.17 ,0.11 , 0.31,0.15 ,0.09 , 0.25,0.12 ,0.07 , 0.22,0.12 ,0.07 , 0.21,0.11 ,0.06 , 0.20,0.10 ,0.06 , 0.18,0.10 ,0.05 , 0.17,0.08 ,0.05 , 0.15
Akwa Ibom,0.30 ,0.10 , 0.77,0.40 ,0.14 , 0.97,0.52 ,0.21 , 1.17,0.65 ,0.27 , 1.40,0.80 ,0.35 , 1.67,0.95 ,0.44 , 1.86,1.11 ,0.53 , 2.04,1.27 ,0.66 , 2.25,1.43 ,0.78 , 2.47,1.57 ,0.91 , 2.75,1.71 ,1.01 , 2.87,1.83 ,1.12 , 2.96,1.93 ,1.21 , 3.07,1.99 ,1.27 , 3.09,1.93 ,1.26 , 2.94,1.78 ,1.17 , 2.67,1.70 ,1.13 , 2.52,1.45 ,0.95 , 2.14,1.44 ,0.95 , 2.09,1.16 ,0.76 , 1.69,1.08 ,0.68 , 1.55,1.06 ,0.67 , 1.51,1.01 ,0.65 , 1.43,0.81 ,0.54 , 1.15,0.69 ,0.44 , 1.01,0.83 ,0.50 , 1.18,1.06 ,0.68 , 1.48,0.93 ,0.64 , 1.28,0.83 ,0.58 , 1.15,1.01 ,0.69 , 1.38
Anambra,0.03 ,<0.01 , 0.08,0.04 ,<0.01 , 0.10,0.05 ,0.01 , 0.13,0.06 ,0.02 , 0.16,0.08 ,0.04 , 0.19,0.11 ,0.05 , 0.23,0.13 ,0.07 , 0.27,0.16 ,0.09 , 0.33,0.20 ,0.11 , 0.38,0.23 ,0.14 , 0.44,0.27 ,0.16 , 0.50,0.31 ,0.18 , 0.56,0.35 ,0.21 , 0.63,0.39 ,0.23 , 0.68,0.41 ,0.25 , 0.70,0.42 ,0.26 , 0.70,0.44 ,0.28 , 0.72,0.43 ,0.27 , 0.68,0.46 ,0.29 , 0.72,0.43 ,0.28 , 0.66,0.45 ,0.29 , 0.67,0.47 ,0.31 , 0.70,0.49 ,0.31 , 0.73,0.44 ,0.27 , 0.67,0.33 ,0.20 , 0.52,0.25 ,0.15 , 0.42,0.23 ,0.14 , 0.37,0.26 ,0.16 , 0.43,0.28 ,0.18 , 0.46,0.30 ,0.19 , 0.49
Bauchi,0.08 ,0.02 , 0.26,0.11 ,0.02 , 0.32,0.13 ,0.03 , 0.39,0.16 ,0.04 , 0.45,0.19 ,0.05 , 0.51,0.22 ,0.07 , 0.56,0.25 ,0.09 , 0.61,0.27 ,0.10 , 0.65,0.29 ,0.12 , 0.67,0.31 ,0.13 , 0.69,0.33 ,0.16 , 0.69,0.34 ,0.17 , 0.70,0.35 ,0.18 , 0.70,0.35 ,0.18 , 0.67,0.32 ,0.17 , 0.60,0.28 ,0.14 , 0.53,0.25 ,0.12 , 0.50,0.20 ,0.09 , 0.42,0.18 ,0.08 , 0.40,0.14 ,0.06 , 0.31,0.12 ,0.05 , 0.27,0.10 ,0.04 , 0.24,0.09 ,0.03 , 0.21,0.07 ,0.03 , 0.17,0.06 ,0.02 , 0.14,0.06 ,0.02 , 0.13,0.05 ,0.02 , 0.11,0.04 ,0.02 , 0.10,0.04 ,0.02 , 0.11,0.04 ,0.02 , 0.10
Bayelsa,0.05 ,<0.01 , 0.14,0.07 ,0.02 , 0.18,0.09 ,0.02 , 0.23,0.11 ,0.03 , 0.29,0.14 ,0.04 , 0.34,0.17 ,0.06 , 0.41,0.20 ,0.07 , 0.48,0.23 ,0.08 , 0.53,0.27 ,0.10 , 0.61,0.30 ,0.13 , 0.67,0.34 ,0.14 , 0.71,0.38 ,0.18 , 0.77,0.41 ,0.21 , 0.82,0.45 ,0.24 , 0.85,0.45 ,0.23 , 0.84,0.45 ,0.24 , 0.80,0.46 ,0.25 , 0.81,0.45 ,0.24 , 0.79,0.47 ,0.26 , 0.82,0.43 ,0.24 , 0.75,0.43 ,0.24 , 0.74,0.45 ,0.25 , 0.75,0.45 ,0.26 , 0.73,0.40 ,0.23 , 0.63,0.38 ,0.21 , 0.59,0.39 ,0.22 , 0.59,0.35 ,0.20 , 0.52,0.35 ,0.21 , 0.51,0.34 ,0.20 , 0.48,0.34 ,0.20 , 0.49
Benue,0.10 ,0.04 , 0.20,0.14 ,0.06 , 0.27,0.19 ,0.08 , 0.36,0.25 ,0.11 , 0.47,0.32 ,0.15 , 0.59,0.40 ,0.20 , 0.74,0.50 ,0.25 , 0.88,0.60 ,0.30 , 1.04,0.71 ,0.36 , 1.19,0.83 ,0.45 , 1.36,0.95 ,0.52 , 1.55,1.07 ,0.60 , 1.69,1.18 ,0.67 , 1.83,1.29 ,0.75 , 1.96,1.39 ,0.83 , 2.08,1.49 ,0.91 , 2.20,1.56 ,0.98 , 2.28,1.64 ,1.04 , 2.37,1.70 ,1.12 , 2.43,1.73 ,1.17 , 2.43,1.77 ,1.23 , 2.43,1.78 ,1.27 , 2.41,1.09 ,0.78 , 1.54,0.60 ,0.42 , 0.93,0.51 ,0.36 , 0.73,0.44 ,0.31 , 0.61,0.41 ,0.28 , 0.58,0.36 ,0.24 , 0.52,0.31 ,0.21 , 0.45,0.30 ,0.20 , 0.43
Borno,0.15 ,0.05 , 0.44,0.19 ,0.06 , 0.51,0.23 ,0.08 , 0.60,0.27 ,0.11 , 0.69,0.32 ,0.13 , 0.78,0.36 ,0.15 , 0.86,0.40 ,0.16 , 0.94,0.43 ,0.18 , 0.99,0.46 ,0.20 , 1.03,0.49 ,0.21 , 1.09,0.52 ,0.22 , 1.13,0.54 ,0.24 , 1.18,0.56 ,0.25 , 1.19,0.57 ,0.26 , 1.19,0.54 ,0.24 , 1.14,0.50 ,0.22 , 1.06,0.47 ,0.21 , 1.02,0.41 ,0.18 , 0.97,0.39 ,0.17 , 0.95,0.32 ,0.12 , 0.83,0.30 ,0.11 , 0.79,0.28 ,0.10 , 0.76,0.26 ,0.09 , 0.71,0.23 ,0.08 , 0.60,0.20 ,0.08 , 0.47,0.17 ,0.08 , 0.39,0.16 ,0.07 , 0.37,0.15 ,0.07 , 0.39,0.16 ,0.07 , 0.44,0.17 ,0.07 , 0.48
Cross River,0.03 ,<0.01 , 0.09,0.05 ,0.02 , 0.12,0.06 ,0.02 , 0.14,0.08 ,0.04 , 0.18,0.11 ,0.05 , 0.22,0.14 ,0.08 , 0.27,0.18 ,0.10 , 0.33,0.22 ,0.13 , 0.41,0.27 ,0.16 , 0.49,0.32 ,0.19 , 0.57,0.37 ,0.22 , 0.65,0.42 ,0.26 , 0.71,0.47 ,0.30 , 0.79,0.51 ,0.32 , 0.85,0.51 ,0.33 , 0.86,0.49 ,0.31 , 0.84,0.49 ,0.30 , 0.82,0.43 ,0.26 , 0.74,0.44 ,0.27 , 0.75,0.38 ,0.24 , 0.66,0.36 ,0.23 , 0.63,0.36 ,0.23 , 0.62,0.36 ,0.24 , 0.61,0.32 ,0.22 , 0.51,0.27 ,0.19 , 0.41,0.21 ,0.15 , 0.31,0.20 ,0.14 , 0.30,0.19 ,0.13 , 0.30,0.20 ,0.13 , 0.32,0.21 ,0.14 , 0.34
Delta,0.12 ,0.06 , 0.24,0.15 ,0.08 , 0.31,0.19 ,0.11 , 0.38,0.23 ,0.14 , 0.46,0.28 ,0.16 , 0.53,0.33 ,0.19 , 0.59,0.38 ,0.22 , 0.68,0.43 ,0.25 , 0.76,0.48 ,0.29 , 0.82,0.52 ,0.32 , 0.90,0.56 ,0.34 , 0.96,0.60 ,0.37 , 1.02,0.63 ,0.39 , 1.06,0.66 ,0.40 , 1.09,0.66 ,0.40 , 1.07,0.63 ,0.38 , 1.04,0.62 ,0.38 , 1.03,0.57 ,0.34 , 0.95,0.57 ,0.35 , 0.94,0.49 ,0.30 , 0.83,0.48 ,0.29 , 0.80,0.48 ,0.30 , 0.81,0.47 ,0.29 , 0.78,0.37 ,0.23 , 0.63,0.28 ,0.19 , 0.47,0.22 ,0.15 , 0.39,0.20 ,0.13 , 0.35,0.19 ,0.11 , 0.33,0.18 ,0.11 , 0.32,0.19 ,0.10 , 0.32
