States,2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,5900 ,4400 , 8000,6300 ,4700 , 8700,6800 ,4900 , 9700,7000 ,4900 , 10 000,7000 ,4800 , 11 000,6800 ,4500 , 11 000,6500 ,4400 , 9800,6300 ,4500 , 8900,6600 ,4900 , 9300,6400 ,4600 , 9600
Coast,4900 ,3600 , 6300,5200 ,3800 , 6800,5600 ,4100 , 7400,5500 ,4000 , 7400,5400 ,4000 , 7400,5600 ,4200 , 7700,6200 ,4600 , 8800,6300 ,4500 , 9300,6100 ,4500 , 9000,6100 ,4300 , 9500
Eastern,5700 ,4200 , 7600,6000 ,4400 , 8100,6600 ,4800 , 8900,6500 ,4600 , 8900,6400 ,4500 , 8700,6600 ,5000 , 9200,7200 ,5400 , 10 000,7300 ,5400 , 11 000,7400 ,5500 , 11 000,7600 ,5400 , 12 000
Nairobi,6800 ,4800 , 10 000,7200 ,5100 , 11 000,7700 ,5500 , 11 000,8200 ,5800 , 13 000,8600 ,5900 , 13 000,8800 ,6200 , 13 000,8800 ,6500 , 13 000,8800 ,6400 , 12 000,9200 ,6800 , 13 000,9300 ,6900 , 14 000
North Eastern,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<100 , <500
Nyanza,21 000 ,16 000 , 28 000,22 000 ,17 000 , 31 000,24 000 ,18 000 , 34 000,25 000 ,19 000 , 36 000,25 000 ,18 000 , 37 000,25 000 ,19 000 , 37 000,25 000 ,20 000 , 37 000,26 000 ,21 000 , 37 000,27 000 ,22 000 , 37 000,28 000 ,23 000 , 39 000
Rift Valley,9400 ,7300 , 12 000,10 000 ,7700 , 13 000,10 000 ,8200 , 14 000,11 000 ,8200 , 14 000,11 000 ,8100 , 14 000,11 000 ,8400 , 15 000,13 000 ,9700 , 17 000,14 000 ,10 000 , 19 000,14 000 ,10 000 , 20 000,14 000 ,9800 , 20 000
Western,6000 ,4500 , 7900,6300 ,4700 , 8500,6700 ,4900 , 9400,7000 ,5100 , 10 000,7100 ,5000 , 10 000,6900 ,4800 , 10 000,6800 ,4900 , 9400,6900 ,5000 , 9600,7100 ,5400 , 10 000,7200 ,5300 , 11 000
National,60 000 ,44 000,88 000,64 000 ,47 000,93 000,68 000 ,50 000,99 000,70 000 ,52 000,100 000,70 000 ,52 000,100 000,71 000 ,52 000,100 000,74 000 ,55 000,110 000,76 000 ,56 000,110 000,77 000 ,57 000,110 000,79 000 ,58 000,120 000
