States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,19.88 ,8.25 , 33.66,21.90 ,9.50 , 36.27,21.41 ,9.85 , 35.56,18.61 ,9.52 , 32.55,13.64 ,6.65 , 23.47,10.08 ,4.80 , 15.89,6.77 ,3.25 , 10.13,5.21 ,2.45 , 7.53,4.24 ,2.01 , 6.06,3.40 ,1.65 , 4.94,3.04 ,1.45 , 4.33,2.54 ,1.20 , 3.55,2.34 ,1.12 , 3.34,2.05 ,0.97 , 2.97,1.85 ,0.88 , 2.68,1.58 ,0.75 , 2.31,1.40 ,0.66 , 2.04,1.47 ,0.70 , 2.16,1.24 ,0.58 , 1.83,1.17 ,0.57 , 1.78,1.10 ,0.52 , 1.70,0.97 ,0.46 , 1.56,0.87 ,0.40 , 1.48,0.79 ,0.37 , 1.39,0.71 ,0.33 , 1.27,0.61 ,0.28 , 1.13,0.56 ,0.26 , 1.11,0.55 ,0.25 , 1.12,0.49 ,0.22 , 1.06,0.45 ,0.19 , 0.97
Afar,4.05 ,1.60 , 8.41,4.19 ,1.83 , 7.93,4.14 ,2.10 , 7.69,3.91 ,1.89 , 7.07,3.33 ,1.60 , 5.77,2.92 ,1.47 , 4.99,2.39 ,1.19 , 4.07,2.21 ,1.07 , 3.67,1.78 ,0.88 , 2.84,1.68 ,0.85 , 2.52,1.61 ,0.75 , 2.36,1.51 ,0.73 , 2.17,1.35 ,0.62 , 1.93,1.31 ,0.64 , 1.89,1.14 ,0.53 , 1.64,1.09 ,0.51 , 1.60,1.00 ,0.47 , 1.49,0.88 ,0.41 , 1.31,0.98 ,0.45 , 1.47,0.91 ,0.43 , 1.37,0.81 ,0.38 , 1.26,0.76 ,0.36 , 1.16,0.72 ,0.34 , 1.11,0.67 ,0.31 , 1.05,0.62 ,0.28 , 1.00,0.58 ,0.25 , 0.92,0.52 ,0.22 , 0.85,0.47 ,0.19 , 0.80,0.44 ,0.18 , 0.78,0.41 ,0.17 , 0.76
Amhara,4.94 ,2.47 , 8.44,5.23 ,2.65 , 8.29,5.47 ,2.93 , 8.66,5.12 ,2.64 , 7.76,4.66 ,2.42 , 7.22,4.18 ,2.09 , 6.38,3.59 ,1.85 , 5.63,3.03 ,1.59 , 4.66,2.67 ,1.44 , 4.01,2.24 ,1.14 , 3.35,1.95 ,1.01 , 2.95,1.76 ,0.91 , 2.59,1.60 ,0.76 , 2.35,1.38 ,0.64 , 2.00,1.19 ,0.55 , 1.73,1.06 ,0.49 , 1.54,0.99 ,0.47 , 1.42,0.91 ,0.44 , 1.32,0.82 ,0.39 , 1.20,0.77 ,0.37 , 1.11,0.70 ,0.34 , 1.04,0.63 ,0.30 , 0.98,0.57 ,0.27 , 0.92,0.52 ,0.25 , 0.90,0.48 ,0.22 , 0.85,0.44 ,0.20 , 0.77,0.40 ,0.18 , 0.73,0.36 ,0.17 , 0.67,0.34 ,0.15 , 0.63,0.32 ,0.14 , 0.58
Beneshangul Gumuz,2.27 ,0.89 , 3.87,2.70 ,1.22 , 4.36,2.83 ,1.39 , 4.41,2.89 ,1.50 , 4.34,2.76 ,1.46 , 4.24,2.46 ,1.29 , 3.82,2.23 ,1.04 , 3.58,2.07 ,1.02 , 3.63,1.75 ,0.84 , 3.17,1.48 ,0.72 , 2.66,1.28 ,0.61 , 2.23,1.10 ,0.52 , 1.76,1.03 ,0.49 , 1.59,0.93 ,0.43 , 1.43,0.81 ,0.37 , 1.25,0.72 ,0.33 , 1.12,0.76 ,0.35 , 1.18,0.69 ,0.33 , 1.08,0.64 ,0.31 , 1.00,0.61 ,0.29 , 0.96,0.56 ,0.26 , 0.90,0.53 ,0.25 , 0.86,0.50 ,0.24 , 0.83,0.48 ,0.23 , 0.81,0.46 ,0.21 , 0.79,0.43 ,0.19 , 0.74,0.40 ,0.17 , 0.69,0.32 ,0.12 , 0.59,0.29 ,0.10 , 0.57,0.28 ,0.10 , 0.57
Dire Dawa,12.28 ,5.21 , 26.79,11.98 ,5.42 , 24.31,10.92 ,5.03 , 21.12,9.84 ,4.91 , 18.46,8.09 ,3.96 , 14.34,6.77 ,3.54 , 11.15,6.60 ,3.61 , 10.57,6.11 ,3.29 , 9.66,4.50 ,2.29 , 6.97,4.48 ,2.28 , 6.82,3.99 ,1.95 , 6.03,3.38 ,1.67 , 5.12,3.34 ,1.59 , 4.87,2.98 ,1.42 , 4.39,3.01 ,1.45 , 4.56,2.61 ,1.27 , 4.02,2.40 ,1.12 , 3.65,2.31 ,1.08 , 3.57,2.14 ,1.01 , 3.34,1.94 ,0.93 , 3.04,1.74 ,0.83 , 2.87,1.64 ,0.76 , 2.73,1.54 ,0.71 , 2.63,1.47 ,0.71 , 2.56,1.39 ,0.65 , 2.49,1.29 ,0.59 , 2.38,1.18 ,0.53 , 2.25,1.05 ,0.46 , 2.13,1.00 ,0.41 , 2.08,0.95 ,0.39 , 2.05
Gambella,17.08 ,6.81 , 34.42,17.67 ,7.80 , 30.83,18.47 ,8.26 , 31.07,17.56 ,8.66 , 28.71,15.64 ,7.64 , 24.98,13.56 ,7.16 , 21.56,12.66 ,6.36 , 19.57,11.30 ,5.72 , 17.06,9.83 ,5.20 , 14.73,8.39 ,4.25 , 12.50,7.56 ,3.85 , 11.01,6.72 ,3.45 , 9.79,5.88 ,3.00 , 8.51,5.15 ,2.71 , 7.37,4.86 ,2.65 , 7.09,4.71 ,2.57 , 6.90,4.31 ,2.38 , 6.40,4.06 ,2.25 , 6.04,3.70 ,1.97 , 5.50,3.51 ,1.91 , 5.25,3.42 ,1.81 , 5.14,3.26 ,1.70 , 4.99,3.10 ,1.58 , 4.84,2.94 ,1.44 , 4.69,2.76 ,1.32 , 4.48,2.58 ,1.25 , 4.26,2.34 ,1.09 , 4.04,1.80 ,0.82 , 3.40,1.59 ,0.67 , 3.20,1.56 ,0.62 , 3.27
Harari,4.32 ,1.20 , 12.08,4.92 ,1.57 , 12.03,5.11 ,1.80 , 11.75,5.59 ,2.26 , 12.48,5.63 ,2.34 , 11.46,5.59 ,2.65 , 10.38,5.09 ,2.57 , 9.03,4.50 ,2.37 , 7.69,4.47 ,2.45 , 7.27,4.05 ,2.22 , 6.28,3.70 ,2.05 , 5.40,3.37 ,1.91 , 4.72,3.06 ,1.66 , 4.15,2.98 ,1.62 , 4.03,2.76 ,1.49 , 3.82,2.62 ,1.39 , 3.69,2.42 ,1.25 , 3.41,2.32 ,1.23 , 3.30,2.17 ,1.15 , 3.16,2.01 ,1.08 , 3.00,1.99 ,1.09 , 3.10,1.92 ,0.99 , 3.00,1.88 ,0.97 , 3.14,1.59 ,0.76 , 2.72,1.37 ,0.63 , 2.40,1.19 ,0.50 , 2.17,0.98 ,0.41 , 1.91,0.98 ,0.39 , 1.98,0.92 ,0.34 , 2.02,0.84 ,0.31 , 2.05
Oromiya,3.96 ,2.15 , 6.69,3.83 ,2.11 , 6.09,3.63 ,1.97 , 6.05,3.21 ,1.68 , 5.10,2.78 ,1.47 , 4.57,2.17 ,1.17 , 3.58,1.80 ,0.99 , 2.91,1.58 ,0.86 , 2.51,1.38 ,0.74 , 2.14,1.14 ,0.61 , 1.78,1.04 ,0.56 , 1.65,0.85 ,0.46 , 1.34,0.79 ,0.43 , 1.22,0.68 ,0.37 , 1.05,0.70 ,0.39 , 1.10,0.58 ,0.31 , 0.89,0.56 ,0.30 , 0.88,0.51 ,0.27 , 0.81,0.47 ,0.24 , 0.75,0.45 ,0.24 , 0.74,0.41 ,0.21 , 0.67,0.38 ,0.20 , 0.61,0.35 ,0.19 , 0.58,0.25 ,0.13 , 0.52,0.24 ,0.12 , 0.49,0.22 ,0.11 , 0.45,0.21 ,0.10 , 0.42,0.19 ,0.09 , 0.39,0.18 ,0.09 , 0.37,0.16 ,0.08 , 0.33
SNNPR,2.14 ,0.98 , 3.93,2.24 ,1.20 , 3.82,2.16 ,1.12 , 3.60,2.03 ,1.01 , 3.28,1.82 ,0.87 , 2.95,1.62 ,0.77 , 2.54,1.40 ,0.64 , 2.13,1.14 ,0.53 , 1.73,1.02 ,0.48 , 1.48,0.88 ,0.41 , 1.25,0.75 ,0.36 , 1.07,0.68 ,0.34 , 0.97,0.61 ,0.30 , 0.89,0.49 ,0.24 , 0.72,0.45 ,0.23 , 0.66,0.39 ,0.19 , 0.58,0.39 ,0.19 , 0.58,0.35 ,0.17 , 0.52,0.31 ,0.14 , 0.46,0.29 ,0.14 , 0.45,0.24 ,0.11 , 0.37,0.22 ,0.10 , 0.34,0.20 ,0.09 , 0.32,0.18 ,0.08 , 0.31,0.17 ,0.08 , 0.29,0.16 ,0.07 , 0.27,0.15 ,0.06 , 0.26,0.14 ,0.06 , 0.25,0.13 ,0.05 , 0.23,0.12 ,0.05 , 0.21
Somali,0.92 ,0.37 , 2.03,0.99 ,0.45 , 2.00,0.89 ,0.41 , 1.89,0.77 ,0.33 , 1.69,0.77 ,0.35 , 1.60,0.66 ,0.28 , 1.24,0.55 ,0.24 , 0.95,0.45 ,0.19 , 0.76,0.45 ,0.20 , 0.75,0.35 ,0.16 , 0.57,0.32 ,0.15 , 0.52,0.27 ,0.12 , 0.43,0.26 ,0.12 , 0.43,0.24 ,0.11 , 0.39,0.21 ,0.10 , 0.35,0.22 ,0.10 , 0.37,0.19 ,0.09 , 0.34,0.17 ,0.08 , 0.29,0.13 ,0.06 , 0.24,0.12 ,0.05 , 0.21,0.11 ,0.05 , 0.19,0.10 ,0.04 , 0.18,0.09 ,0.04 , 0.18,0.08 ,0.03 , 0.17,0.08 ,0.03 , 0.16,0.07 ,0.03 , 0.16,0.07 ,0.03 , 0.15,0.06 ,0.02 , 0.14,0.06 ,0.02 , 0.14,0.06 ,0.02 , 0.13
