States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,0.82 ,0.41 , 1.52,1.21 ,0.68 , 2.08,1.69 ,1.01 , 2.79,2.24 ,1.34 , 3.53,2.86 ,1.77 , 4.36,3.50 ,2.23 , 5.08,4.12 ,2.71 , 5.83,4.70 ,3.19 , 6.33,5.18 ,3.59 , 6.85,5.54 ,3.98 , 7.23,5.76 ,4.26 , 7.48,5.84 ,4.40 , 7.56,5.81 ,4.51 , 7.42,5.68 ,4.39 , 7.14,5.41 ,4.28 , 6.71,4.87 ,3.87 , 6.15,4.10 ,3.19 , 5.23,3.03 ,2.17 , 4.04,2.06 ,1.35 , 2.90,1.49 ,0.97 , 2.18,1.13 ,0.78 , 1.68,0.89 ,0.62 , 1.28,0.70 ,0.52 , 0.97,0.57 ,0.45 , 0.84,0.51 ,0.40 , 0.77,0.45 ,0.34 , 0.67,0.38 ,0.29 , 0.56,0.36 ,0.27 , 0.53,0.36 ,0.27 , 0.54,0.36 ,0.27 , 0.55
Afar,0.23 ,0.07 , 0.83,0.31 ,0.10 , 1.00,0.40 ,0.14 , 1.14,0.50 ,0.19 , 1.27,0.60 ,0.25 , 1.30,0.69 ,0.30 , 1.40,0.79 ,0.36 , 1.49,0.88 ,0.43 , 1.56,0.95 ,0.48 , 1.65,1.02 ,0.52 , 1.66,1.06 ,0.59 , 1.59,1.09 ,0.65 , 1.62,1.10 ,0.68 , 1.57,1.09 ,0.69 , 1.53,1.07 ,0.71 , 1.51,1.02 ,0.68 , 1.42,0.95 ,0.64 , 1.29,0.83 ,0.55 , 1.15,0.71 ,0.47 , 1.01,0.63 ,0.42 , 0.90,0.56 ,0.37 , 0.82,0.50 ,0.33 , 0.75,0.47 ,0.31 , 0.70,0.49 ,0.32 , 0.70,0.47 ,0.31 , 0.67,0.43 ,0.28 , 0.63,0.36 ,0.22 , 0.54,0.30 ,0.17 , 0.46,0.28 ,0.15 , 0.44,0.28 ,0.15 , 0.44
Amhara,0.30 ,0.16 , 0.61,0.39 ,0.23 , 0.76,0.50 ,0.30 , 0.94,0.61 ,0.37 , 1.09,0.72 ,0.44 , 1.22,0.83 ,0.53 , 1.36,0.94 ,0.60 , 1.47,1.03 ,0.68 , 1.57,1.11 ,0.75 , 1.64,1.18 ,0.80 , 1.70,1.23 ,0.85 , 1.74,1.26 ,0.88 , 1.74,1.27 ,0.90 , 1.73,1.27 ,0.93 , 1.70,1.24 ,0.92 , 1.65,1.13 ,0.84 , 1.50,0.97 ,0.72 , 1.31,0.75 ,0.52 , 1.06,0.55 ,0.35 , 0.82,0.43 ,0.27 , 0.68,0.35 ,0.22 , 0.58,0.30 ,0.19 , 0.49,0.25 ,0.17 , 0.43,0.21 ,0.13 , 0.39,0.20 ,0.12 , 0.36,0.18 ,0.11 , 0.33,0.16 ,0.10 , 0.30,0.15 ,0.10 , 0.27,0.14 ,0.09 , 0.25,0.14 ,0.09 , 0.25
Beneshangul Gumuz,0.16 ,0.05 , 0.36,0.22 ,0.07 , 0.45,0.28 ,0.10 , 0.55,0.34 ,0.15 , 0.65,0.41 ,0.20 , 0.73,0.48 ,0.25 , 0.82,0.55 ,0.30 , 0.91,0.62 ,0.36 , 0.97,0.68 ,0.42 , 1.02,0.73 ,0.47 , 1.09,0.78 ,0.52 , 1.14,0.81 ,0.54 , 1.16,0.83 ,0.58 , 1.16,0.83 ,0.61 , 1.18,0.82 ,0.60 , 1.15,0.78 ,0.57 , 1.09,0.71 ,0.53 , 0.99,0.60 ,0.42 , 0.87,0.49 ,0.32 , 0.73,0.41 ,0.26 , 0.64,0.35 ,0.22 , 0.57,0.30 ,0.18 , 0.51,0.27 ,0.15 , 0.46,0.27 ,0.15 , 0.47,0.27 ,0.14 , 0.47,0.26 ,0.13 , 0.45,0.24 ,0.12 , 0.41,0.17 ,0.10 , 0.28,0.12 ,0.07 , 0.20,0.11 ,0.06 , 0.20
Dire Dawa,0.99 ,0.29 , 2.82,1.27 ,0.40 , 3.22,1.58 ,0.54 , 3.68,1.90 ,0.75 , 4.23,2.23 ,0.91 , 4.63,2.54 ,1.10 , 4.82,2.83 ,1.30 , 5.03,3.09 ,1.49 , 5.27,3.29 ,1.66 , 5.41,3.44 ,1.85 , 5.48,3.53 ,1.95 , 5.45,3.56 ,2.11 , 5.44,3.55 ,2.19 , 5.30,3.50 ,2.24 , 5.09,3.38 ,2.23 , 4.87,3.12 ,2.09 , 4.40,2.74 ,1.87 , 3.93,2.19 ,1.51 , 3.19,1.65 ,1.10 , 2.42,1.32 ,0.86 , 1.98,1.07 ,0.69 , 1.66,0.88 ,0.55 , 1.41,0.74 ,0.46 , 1.21,0.72 ,0.44 , 1.17,0.72 ,0.45 , 1.13,0.68 ,0.43 , 1.07,0.58 ,0.37 , 0.92,0.47 ,0.31 , 0.74,0.40 ,0.26 , 0.66,0.39 ,0.24 , 0.66
Gambella,1.16 ,0.33 , 3.31,1.53 ,0.48 , 4.04,1.95 ,0.66 , 4.82,2.40 ,0.90 , 5.36,2.88 ,1.21 , 6.01,3.34 ,1.53 , 6.34,3.81 ,1.90 , 6.79,4.24 ,2.30 , 7.21,4.62 ,2.69 , 7.38,4.93 ,2.99 , 7.60,5.15 ,3.22 , 7.75,5.30 ,3.44 , 7.75,5.37 ,3.62 , 7.65,5.37 ,3.75 , 7.37,5.30 ,3.81 , 7.15,5.14 ,3.76 , 6.87,4.91 ,3.61 , 6.56,4.56 ,3.33 , 6.13,4.17 ,3.07 , 5.55,3.84 ,2.78 , 5.08,3.54 ,2.54 , 4.64,3.26 ,2.29 , 4.31,3.06 ,2.13 , 4.04,3.03 ,2.16 , 3.96,2.89 ,2.07 , 3.78,2.62 ,1.86 , 3.43,2.01 ,1.32 , 2.73,1.33 ,0.81 , 1.94,0.96 ,0.52 , 1.50,0.86 ,0.43 , 1.38
Harari,0.24 ,0.04 , 0.86,0.32 ,0.06 , 1.14,0.42 ,0.08 , 1.42,0.54 ,0.14 , 1.68,0.66 ,0.19 , 1.84,0.80 ,0.26 , 2.05,0.94 ,0.33 , 2.23,1.08 ,0.41 , 2.41,1.21 ,0.51 , 2.56,1.34 ,0.60 , 2.69,1.45 ,0.70 , 2.86,1.55 ,0.78 , 2.93,1.63 ,0.92 , 2.93,1.68 ,1.00 , 2.87,1.67 ,1.04 , 2.73,1.49 ,0.94 , 2.36,1.20 ,0.74 , 1.87,0.84 ,0.49 , 1.35,0.63 ,0.37 , 1.02,0.52 ,0.32 , 0.83,0.45 ,0.30 , 0.68,0.42 ,0.27 , 0.59,0.40 ,0.28 , 0.54,0.39 ,0.30 , 0.57,0.30 ,0.23 , 0.44,0.26 ,0.19 , 0.38,0.25 ,0.18 , 0.35,0.19 ,0.14 , 0.27,0.18 ,0.13 , 0.24,0.17 ,0.13 , 0.26
Oromiya,0.32 ,0.15 , 0.68,0.41 ,0.20 , 0.79,0.50 ,0.25 , 0.91,0.59 ,0.32 , 1.03,0.67 ,0.40 , 1.16,0.75 ,0.44 , 1.23,0.82 ,0.48 , 1.30,0.89 ,0.54 , 1.34,0.93 ,0.60 , 1.38,0.97 ,0.65 , 1.41,0.98 ,0.68 , 1.43,0.98 ,0.69 , 1.40,0.97 ,0.68 , 1.38,0.94 ,0.68 , 1.32,0.90 ,0.66 , 1.25,0.83 ,0.60 , 1.15,0.73 ,0.52 , 1.03,0.59 ,0.41 , 0.86,0.45 ,0.30 , 0.68,0.37 ,0.23 , 0.57,0.30 ,0.18 , 0.49,0.25 ,0.14 , 0.42,0.21 ,0.12 , 0.37,0.20 ,0.10 , 0.35,0.20 ,0.10 , 0.34,0.18 ,0.10 , 0.32,0.16 ,0.09 , 0.30,0.14 ,0.08 , 0.26,0.12 ,0.07 , 0.23,0.12 ,0.07 , 0.23
SNNPR,0.19 ,0.07 , 0.43,0.24 ,0.09 , 0.50,0.29 ,0.12 , 0.57,0.34 ,0.14 , 0.64,0.40 ,0.18 , 0.70,0.45 ,0.22 , 0.75,0.49 ,0.27 , 0.80,0.53 ,0.30 , 0.82,0.56 ,0.33 , 0.85,0.59 ,0.37 , 0.85,0.60 ,0.39 , 0.86,0.61 ,0.42 , 0.86,0.61 ,0.44 , 0.86,0.60 ,0.44 , 0.83,0.58 ,0.43 , 0.80,0.53 ,0.40 , 0.73,0.47 ,0.35 , 0.65,0.38 ,0.27 , 0.54,0.30 ,0.20 , 0.44,0.25 ,0.15 , 0.37,0.20 ,0.12 , 0.31,0.17 ,0.10 , 0.26,0.15 ,0.08 , 0.23,0.14 ,0.07 , 0.22,0.14 ,0.07 , 0.22,0.13 ,0.07 , 0.20,0.12 ,0.06 , 0.19,0.12 ,0.06 , 0.19,0.12 ,0.06 , 0.19,0.11 ,0.06 , 0.18
Somali,0.07 ,0.02 , 0.20,0.09 ,0.02 , 0.24,0.11 ,0.03 , 0.28,0.13 ,0.04 , 0.30,0.15 ,0.05 , 0.33,0.17 ,0.07 , 0.35,0.20 ,0.08 , 0.37,0.21 ,0.10 , 0.41,0.23 ,0.11 , 0.42,0.24 ,0.12 , 0.41,0.25 ,0.13 , 0.42,0.25 ,0.14 , 0.42,0.25 ,0.15 , 0.41,0.25 ,0.14 , 0.40,0.24 ,0.15 , 0.38,0.23 ,0.14 , 0.35,0.21 ,0.13 , 0.33,0.18 ,0.11 , 0.29,0.16 ,0.09 , 0.25,0.14 ,0.07 , 0.22,0.12 ,0.06 , 0.20,0.11 ,0.05 , 0.18,0.10 ,0.05 , 0.17,0.10 ,0.05 , 0.17,0.09 ,0.04 , 0.16,0.08 ,0.04 , 0.15,0.07 ,0.03 , 0.13,0.06 ,0.03 , 0.11,0.06 ,0.02 , 0.11,0.06 ,0.03 , 0.11
