States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,0.99 ,0.48 , 1.80,1.41 ,0.77 , 2.39,1.92 ,1.13 , 3.14,2.50 ,1.51 , 3.85,3.12 ,1.92 , 4.58,3.75 ,2.37 , 5.33,4.34 ,2.82 , 6.07,4.87 ,3.30 , 6.63,5.28 ,3.69 , 7.05,5.56 ,4.03 , 7.24,5.69 ,4.31 , 7.39,5.69 ,4.38 , 7.29,5.59 ,4.32 , 7.05,5.39 ,4.27 , 6.72,5.09 ,4.01 , 6.36,4.55 ,3.58 , 5.73,3.82 ,2.94 , 4.82,2.85 ,2.12 , 3.80,1.97 ,1.35 , 2.75,1.45 ,1.01 , 2.07,1.11 ,0.80 , 1.63,0.88 ,0.64 , 1.24,0.70 ,0.54 , 0.97,0.58 ,0.45 , 0.81,0.50 ,0.40 , 0.72,0.45 ,0.36 , 0.65,0.38 ,0.29 , 0.54,0.36 ,0.27 , 0.53,0.38 ,0.29 , 0.57,0.36 ,0.27 , 0.53
Afar,0.28 ,0.08 , 1.16,0.38 ,0.11 , 1.42,0.48 ,0.16 , 1.52,0.60 ,0.22 , 1.66,0.71 ,0.29 , 1.69,0.82 ,0.35 , 1.76,0.93 ,0.41 , 1.80,1.02 ,0.47 , 1.79,1.09 ,0.55 , 1.84,1.15 ,0.63 , 1.88,1.18 ,0.67 , 1.79,1.19 ,0.70 , 1.78,1.19 ,0.73 , 1.69,1.17 ,0.74 , 1.66,1.13 ,0.75 , 1.60,1.07 ,0.71 , 1.47,0.98 ,0.67 , 1.34,0.87 ,0.59 , 1.20,0.76 ,0.51 , 1.06,0.67 ,0.46 , 0.97,0.60 ,0.40 , 0.87,0.54 ,0.36 , 0.78,0.50 ,0.33 , 0.72,0.49 ,0.32 , 0.69,0.47 ,0.32 , 0.67,0.43 ,0.28 , 0.62,0.37 ,0.23 , 0.53,0.31 ,0.19 , 0.46,0.29 ,0.17 , 0.44,0.28 ,0.17 , 0.43
Amhara,0.36 ,0.18 , 0.75,0.46 ,0.26 , 0.91,0.57 ,0.33 , 1.06,0.68 ,0.40 , 1.21,0.80 ,0.50 , 1.35,0.90 ,0.57 , 1.46,1.00 ,0.66 , 1.55,1.08 ,0.73 , 1.61,1.15 ,0.77 , 1.64,1.20 ,0.80 , 1.68,1.23 ,0.84 , 1.70,1.24 ,0.87 , 1.66,1.23 ,0.89 , 1.64,1.21 ,0.90 , 1.63,1.16 ,0.88 , 1.54,1.05 ,0.80 , 1.38,0.91 ,0.68 , 1.22,0.70 ,0.49 , 1.01,0.53 ,0.34 , 0.79,0.42 ,0.26 , 0.66,0.35 ,0.22 , 0.56,0.29 ,0.19 , 0.48,0.25 ,0.16 , 0.41,0.21 ,0.13 , 0.35,0.19 ,0.12 , 0.33,0.18 ,0.11 , 0.31,0.16 ,0.10 , 0.29,0.16 ,0.10 , 0.27,0.15 ,0.09 , 0.26,0.15 ,0.09 , 0.26
Beneshangul Gumuz,0.16 ,0.05 , 0.36,0.21 ,0.07 , 0.44,0.27 ,0.10 , 0.53,0.33 ,0.14 , 0.63,0.40 ,0.19 , 0.70,0.46 ,0.24 , 0.76,0.52 ,0.29 , 0.83,0.57 ,0.34 , 0.89,0.62 ,0.39 , 0.92,0.67 ,0.43 , 0.95,0.70 ,0.46 , 0.98,0.72 ,0.49 , 1.01,0.73 ,0.51 , 1.02,0.73 ,0.53 , 1.01,0.72 ,0.53 , 0.99,0.68 ,0.51 , 0.93,0.61 ,0.46 , 0.86,0.52 ,0.37 , 0.75,0.42 ,0.28 , 0.64,0.36 ,0.23 , 0.56,0.31 ,0.19 , 0.50,0.27 ,0.16 , 0.45,0.24 ,0.14 , 0.40,0.23 ,0.13 , 0.39,0.23 ,0.13 , 0.40,0.22 ,0.11 , 0.38,0.21 ,0.11 , 0.36,0.16 ,0.10 , 0.25,0.11 ,0.07 , 0.19,0.10 ,0.06 , 0.18
Dire Dawa,1.04 ,0.29 , 2.96,1.31 ,0.42 , 3.47,1.61 ,0.56 , 3.87,1.92 ,0.73 , 4.35,2.22 ,0.91 , 4.64,2.51 ,1.12 , 4.88,2.76 ,1.29 , 4.93,2.98 ,1.43 , 4.89,3.14 ,1.60 , 5.11,3.24 ,1.72 , 5.18,3.29 ,1.82 , 5.13,3.30 ,1.94 , 4.97,3.26 ,2.00 , 4.85,3.19 ,2.05 , 4.63,3.06 ,2.05 , 4.35,2.82 ,1.93 , 3.96,2.48 ,1.72 , 3.48,2.01 ,1.37 , 2.85,1.54 ,1.03 , 2.24,1.26 ,0.85 , 1.86,1.04 ,0.68 , 1.59,0.87 ,0.56 , 1.36,0.74 ,0.47 , 1.16,0.69 ,0.43 , 1.08,0.69 ,0.45 , 1.06,0.67 ,0.43 , 1.03,0.62 ,0.40 , 0.96,0.53 ,0.36 , 0.82,0.45 ,0.30 , 0.72,0.47 ,0.30 , 0.76
Gambella,1.16 ,0.34 , 3.38,1.51 ,0.49 , 4.05,1.91 ,0.66 , 4.74,2.34 ,0.87 , 5.45,2.78 ,1.16 , 5.80,3.21 ,1.49 , 6.11,3.62 ,1.81 , 6.52,3.99 ,2.15 , 6.69,4.31 ,2.46 , 6.78,4.56 ,2.72 , 6.91,4.73 ,3.02 , 7.00,4.82 ,3.22 , 7.02,4.85 ,3.36 , 6.90,4.82 ,3.47 , 6.69,4.73 ,3.41 , 6.41,4.57 ,3.34 , 6.12,4.35 ,3.23 , 5.79,4.03 ,3.03 , 5.44,3.69 ,2.73 , 4.94,3.40 ,2.46 , 4.52,3.12 ,2.22 , 4.13,2.88 ,2.04 , 3.84,2.69 ,1.87 , 3.59,2.60 ,1.84 , 3.45,2.51 ,1.81 , 3.31,2.30 ,1.64 , 3.01,1.82 ,1.24 , 2.45,1.13 ,0.73 , 1.60,0.74 ,0.44 , 1.09,0.61 ,0.34 , 0.95
Harari,0.29 ,0.05 , 1.04,0.38 ,0.07 , 1.32,0.48 ,0.10 , 1.54,0.59 ,0.14 , 1.79,0.72 ,0.21 , 1.98,0.84 ,0.27 , 2.16,0.97 ,0.35 , 2.32,1.09 ,0.43 , 2.43,1.21 ,0.51 , 2.50,1.31 ,0.63 , 2.61,1.40 ,0.71 , 2.71,1.47 ,0.76 , 2.69,1.52 ,0.86 , 2.68,1.55 ,0.91 , 2.59,1.53 ,0.95 , 2.46,1.36 ,0.85 , 2.13,1.10 ,0.68 , 1.69,0.78 ,0.46 , 1.23,0.59 ,0.35 , 0.95,0.48 ,0.31 , 0.74,0.42 ,0.28 , 0.63,0.38 ,0.26 , 0.54,0.37 ,0.26 , 0.50,0.36 ,0.28 , 0.49,0.29 ,0.23 , 0.41,0.24 ,0.19 , 0.35,0.22 ,0.16 , 0.31,0.18 ,0.13 , 0.26,0.19 ,0.13 , 0.28,0.18 ,0.13 , 0.26
Oromiya,0.33 ,0.15 , 0.68,0.40 ,0.19 , 0.78,0.48 ,0.24 , 0.85,0.55 ,0.30 , 0.93,0.62 ,0.36 , 1.02,0.68 ,0.40 , 1.10,0.73 ,0.44 , 1.15,0.76 ,0.48 , 1.15,0.79 ,0.51 , 1.17,0.81 ,0.55 , 1.17,0.81 ,0.56 , 1.15,0.80 ,0.56 , 1.14,0.78 ,0.56 , 1.10,0.75 ,0.54 , 1.04,0.71 ,0.53 , 0.99,0.64 ,0.47 , 0.91,0.56 ,0.40 , 0.80,0.45 ,0.31 , 0.66,0.34 ,0.23 , 0.53,0.28 ,0.18 , 0.44,0.23 ,0.14 , 0.37,0.19 ,0.11 , 0.32,0.16 ,0.10 , 0.28,0.15 ,0.08 , 0.25,0.14 ,0.08 , 0.24,0.13 ,0.07 , 0.23,0.12 ,0.07 , 0.21,0.11 ,0.06 , 0.19,0.09 ,0.05 , 0.17,0.08 ,0.05 , 0.16
SNNPR,0.19 ,0.07 , 0.42,0.24 ,0.09 , 0.49,0.28 ,0.12 , 0.57,0.33 ,0.14 , 0.63,0.38 ,0.18 , 0.67,0.42 ,0.22 , 0.72,0.46 ,0.26 , 0.72,0.49 ,0.29 , 0.76,0.51 ,0.32 , 0.76,0.53 ,0.34 , 0.76,0.54 ,0.36 , 0.77,0.54 ,0.37 , 0.74,0.53 ,0.39 , 0.74,0.52 ,0.39 , 0.72,0.50 ,0.38 , 0.68,0.46 ,0.34 , 0.62,0.40 ,0.29 , 0.56,0.33 ,0.23 , 0.46,0.26 ,0.17 , 0.38,0.21 ,0.13 , 0.32,0.18 ,0.11 , 0.27,0.15 ,0.09 , 0.23,0.13 ,0.07 , 0.20,0.12 ,0.06 , 0.19,0.12 ,0.06 , 0.18,0.11 ,0.06 , 0.17,0.10 ,0.06 , 0.16,0.10 ,0.06 , 0.16,0.09 ,0.05 , 0.15,0.09 ,0.05 , 0.14
Somali,0.07 ,0.02 , 0.22,0.09 ,0.03 , 0.26,0.11 ,0.03 , 0.30,0.13 ,0.04 , 0.33,0.16 ,0.06 , 0.35,0.18 ,0.07 , 0.36,0.20 ,0.08 , 0.39,0.21 ,0.09 , 0.40,0.22 ,0.11 , 0.41,0.23 ,0.12 , 0.40,0.23 ,0.13 , 0.39,0.23 ,0.13 , 0.38,0.23 ,0.13 , 0.37,0.23 ,0.14 , 0.35,0.22 ,0.13 , 0.34,0.20 ,0.12 , 0.31,0.19 ,0.11 , 0.29,0.16 ,0.10 , 0.26,0.14 ,0.08 , 0.22,0.12 ,0.07 , 0.19,0.10 ,0.06 , 0.17,0.09 ,0.05 , 0.16,0.08 ,0.04 , 0.15,0.08 ,0.04 , 0.14,0.08 ,0.04 , 0.13,0.07 ,0.03 , 0.12,0.06 ,0.03 , 0.11,0.05 ,0.02 , 0.10,0.05 ,0.02 , 0.09,0.05 ,0.02 , 0.09
