States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,5100 ,2500 , 6700,6100 ,2900 , 8100,7100 ,3300 , 9300,8000 ,3600 , 11 000,8800 ,3900 , 12 000,9600 ,4300 , 13 000,10 000 ,4500 , 14 000,10 000 ,4700 , 14 000,11 000 ,4800 , 14 000,11 000 ,4900 , 15 000,11 000 ,4900 , 15 000,11 000 ,4800 , 15 000,11 000 ,4700 , 15 000,11 000 ,4700 , 14 000,11 000 ,4700 , 14 000,11 000 ,4700 , 14 000,10 000 ,4700 , 14 000,11 000 ,4700 , 14 000,11 000 ,4800 , 14 000,11 000 ,4900 , 14 000,11 000 ,5100 , 15 000,11 000 ,5200 , 15 000,11 000 ,5300 , 15 000,12 000 ,5600 , 15 000,12 000 ,5900 , 16 000,13 000 ,6200 , 16 000,13 000 ,6300 , 17 000,13 000 ,6400 , 17 000,13 000 ,6400 , 17 000,13 000 ,6400 , 17 000
Copperbelt,16 000 ,7600 , 20 000,19 000 ,9100 , 25 000,22 000 ,10 000 , 29 000,25 000 ,12 000 , 32 000,27 000 ,13 000 , 35 000,28 000 ,13 000 , 37 000,28 000 ,13 000 , 37 000,28 000 ,13 000 , 36 000,27 000 ,12 000 , 35 000,26 000 ,12 000 , 33 000,24 000 ,11 000 , 32 000,23 000 ,11 000 , 31 000,22 000 ,10 000 , 30 000,21 000 ,9800 , 29 000,21 000 ,9600 , 28 000,20 000 ,9400 , 27 000,20 000 ,9300 , 26 000,20 000 ,9300 , 26 000,20 000 ,9300 , 26 000,20 000 ,9400 , 26 000,20 000 ,9600 , 27 000,21 000 ,10 000 , 27 000,21 000 ,11 000 , 28 000,22 000 ,11 000 , 29 000,23 000 ,12 000 , 30 000,23 000 ,12 000 , 31 000,24 000 ,13 000 , 31 000,24 000 ,13 000 , 31 000,25 000 ,13 000 , 32 000,25 000 ,13 000 , 32 000
Eastern,6000 ,2900 , 7800,7000 ,3400 , 9200,7700 ,3600 , 10 000,8200 ,3700 , 11 000,8400 ,3700 , 12 000,8500 ,3600 , 12 000,8400 ,3500 , 12 000,8300 ,3500 , 12 000,8200 ,3400 , 11 000,7900 ,3300 , 11 000,7700 ,3200 , 11 000,7500 ,3100 , 10 000,7300 ,3000 , 10 000,7200 ,3000 , 10 000,7000 ,3000 , 9800,6900 ,3000 , 9600,6900 ,3000 , 9500,6900 ,3100 , 9500,7000 ,3100 , 9500,7000 ,3200 , 9400,7100 ,3300 , 9500,7300 ,3400 , 9600,7400 ,3600 , 9700,7500 ,3700 , 9900,7600 ,3700 , 9900,7500 ,3800 , 9800,7500 ,3800 , 9600,7400 ,3800 , 9500,7300 ,3800 , 9400,7100 ,3700 , 9000
Luapula,4800 ,2400 , 6300,5500 ,2600 , 7300,6000 ,2800 , 8000,6300 ,2800 , 8500,6500 ,2800 , 8900,6500 ,2800 , 8900,6500 ,2700 , 8900,6400 ,2700 , 8800,6200 ,2600 , 8600,6100 ,2500 , 8400,5900 ,2500 , 8200,5800 ,2400 , 8000,5600 ,2400 , 7800,5500 ,2300 , 7700,5400 ,2400 , 7600,5400 ,2400 , 7400,5300 ,2400 , 7300,5300 ,2400 , 7200,5300 ,2400 , 7100,5200 ,2400 , 7100,5200 ,2400 , 7000,5200 ,2500 , 7000,5200 ,2500 , 6900,5200 ,2500 , 6900,5200 ,2600 , 6900,5300 ,2600 , 6900,5300 ,2700 , 6900,5200 ,2700 , 6800,5200 ,2700 , 6700,5100 ,2600 , 6500
Lusaka,9900 ,4600 , 13 000,12 000 ,5500 , 17 000,15 000 ,6500 , 20 000,17 000 ,7400 , 23 000,19 000 ,8100 , 26 000,20 000 ,8900 , 27 000,21 000 ,9100 , 28 000,21 000 ,9200 , 29 000,21 000 ,9100 , 29 000,20 000 ,8900 , 28 000,20 000 ,8600 , 27 000,19 000 ,8100 , 26 000,18 000 ,7800 , 25 000,18 000 ,7700 , 24 000,17 000 ,7600 , 24 000,17 000 ,7500 , 23 000,17 000 ,7500 , 23 000,16 000 ,7500 , 23 000,16 000 ,7600 , 23 000,17 000 ,7700 , 22 000,17 000 ,7900 , 22 000,17 000 ,8200 , 23 000,17 000 ,8500 , 23 000,17 000 ,8800 , 23 000,18 000 ,9200 , 23 000,18 000 ,9500 , 24 000,18 000 ,9700 , 23 000,18 000 ,9800 , 23 000,18 000 ,10 000 , 24 000,18 000 ,10 000 , 23 000
Muchinga,1900 ,<1000 , 2500,2200 ,<1000 , 3000,2500 ,1100 , 3400,2800 ,1200 , 3800,2900 ,1200 , 4000,3000 ,1300 , 4200,3100 ,1200 , 4200,3000 ,1200 , 4200,3000 ,1200 , 4100,2900 ,1200 , 4000,2800 ,1200 , 3900,2800 ,1100 , 3800,2700 ,1100 , 3700,2600 ,1100 , 3600,2600 ,1100 , 3500,2500 ,1100 , 3500,2500 ,1100 , 3400,2500 ,1200 , 3400,2600 ,1200 , 3400,2600 ,1200 , 3400,2600 ,1200 , 3400,2600 ,1300 , 3400,2600 ,1300 , 3400,2600 ,1300 , 3400,2600 ,1300 , 3400,2500 ,1300 , 3300,2500 ,1300 , 3200,2400 ,1200 , 3100,2300 ,1200 , 3000,2300 ,1200 , 2900
North-Western,1700 ,<1000 , 3000,2000 ,<1000 , 3300,2200 ,<1000 , 3600,2400 ,<1000 , 3800,2400 ,<1000 , 3900,2500 ,<1000 , 4000,2500 ,<1000 , 4000,2400 ,<1000 , 3900,2400 ,<1000 , 3800,2300 ,<1000 , 3600,2300 ,<1000 , 3500,2200 ,<1000 , 3400,2200 ,<1000 , 3200,2100 ,<1000 , 3100,2100 ,<1000 , 3100,2100 ,<1000 , 3100,2100 ,<1000 , 3100,2100 ,<1000 , 3100,2200 ,<1000 , 3200,2300 ,<1000 , 3200,2300 ,1000 , 3300,2400 ,1100 , 3400,2400 ,1100 , 3500,2500 ,1200 , 3600,2500 ,1200 , 3600,2600 ,1200 , 3700,2600 ,1200 , 3700,2500 ,1200 , 3600,2500 ,1200 , 3700,2500 ,1200 , 3700
Northern,3300 ,1600 , 4300,3800 ,1800 , 5000,4100 ,1900 , 5400,4200 ,1900 , 5700,4300 ,1800 , 5900,4300 ,1800 , 5900,4300 ,1800 , 5900,4300 ,1800 , 5900,4200 ,1700 , 5800,4200 ,1700 , 5800,4100 ,1700 , 5700,4100 ,1700 , 5700,4100 ,1700 , 5600,4000 ,1700 , 5600,4000 ,1700 , 5600,4000 ,1700 , 5600,4100 ,1800 , 5600,4100 ,1800 , 5600,4200 ,1900 , 5700,4300 ,1900 , 5800,4300 ,2000 , 5800,4300 ,2000 , 5800,4300 ,1900 , 5700,4300 ,2000 , 5700,4200 ,2000 , 5600,4200 ,2000 , 5600,4100 ,2000 , 5500,4100 ,2000 , 5400,4000 ,2000 , 5200,4000 ,2000 , 5100
Southern,11 000 ,5000 , 17 000,12 000 ,5400 , 18 000,13 000 ,5700 , 20 000,14 000 ,5900 , 20 000,15 000 ,5900 , 21 000,15 000 ,6100 , 22 000,15 000 ,6100 , 22 000,14 000 ,6100 , 22 000,14 000 ,6000 , 21 000,14 000 ,6000 , 21 000,13 000 ,5900 , 20 000,13 000 ,5700 , 20 000,13 000 ,5500 , 19 000,13 000 ,5500 , 19 000,13 000 ,5500 , 19 000,12 000 ,5500 , 19 000,12 000 ,5500 , 18 000,12 000 ,5600 , 18 000,12 000 ,5700 , 18 000,13 000 ,5900 , 18 000,13 000 ,6100 , 18 000,13 000 ,6100 , 18 000,13 000 ,6100 , 19 000,13 000 ,6200 , 18 000,13 000 ,6200 , 18 000,12 000 ,6200 , 18 000,12 000 ,6100 , 18 000,13 000 ,6200 , 18 000,13 000 ,6500 , 19 000,12 000 ,6600 , 19 000
Western,2300 ,1100 , 3800,3000 ,1400 , 4700,3800 ,1700 , 5800,4400 ,1800 , 6800,4900 ,2000 , 7600,5400 ,2100 , 8400,5800 ,2300 , 9000,6100 ,2400 , 9600,6300 ,2500 , 9900,6400 ,2600 , 10 000,6500 ,2600 , 10 000,6400 ,2600 , 9900,6400 ,2600 , 9800,6400 ,2600 , 9700,6300 ,2600 , 9600,6200 ,2600 , 9400,6200 ,2600 , 9300,6300 ,2600 , 9200,6300 ,2700 , 9300,6400 ,2800 , 9500,6500 ,2900 , 9600,6600 ,3000 , 9800,6700 ,3100 , 9900,6800 ,3200 , 10 000,6900 ,3300 , 10 000,6900 ,3300 , 10 000,6900 ,3300 , 10 000,7000 ,3300 , 10 000,6900 ,3300 , 10 000,6700 ,3200 , 10 000
