States,2019,2019_lower, 2019_upper
Alto Molócuè,15 000 ,11 000 , 20 000
Ancuabe,10 000 ,6600 , 14 000
Angoche,16 000 ,11 000 , 22 000
Angónia,8100 ,5600 , 12 000
Balama,7400 ,4800 , 11 000
Beira,91 000 ,81 000 , 100 000
Bilene,24 000 ,21 000 , 28 000
Boane,51 000 ,41 000 , 63 000
Báruè,16 000 ,13 000 , 20 000
Búzi,18 000 ,14 000 , 23 000
Cahora Bassa,6100 ,4200 , 8700
Caia,10 000 ,6900 , 14 000
Changara,7200 ,5000 , 9800
Chemba,4800 ,3300 , 6700
Cheringoma,3600 ,2300 , 5200
Chibabava,12 000 ,9000 , 15 000
Chibuto,33 000 ,29 000 , 39 000
Chicualacuala,2500 ,1700 , 3300
Chifunde,1900 ,1200 , 2800
Chigubo,2200 ,1600 , 2800
Chimbunila,2100 ,1400 , 2900
Chimoio,47 000 ,42 000 , 53 000
Chinde,10 000 ,7100 , 13 000
Chiúre,17 000 ,13 000 , 22 000
Chiúta,2600 ,1900 , 3600
Chongoene,17 000 ,14 000 , 21 000
Chókwé,40 000 ,35 000 , 45 000
Cuamba,13 000 ,9700 , 16 000
Derre,5900 ,3800 , 8500
Dondo,23 000 ,17 000 , 31 000
Dôa,2400 ,1600 , 3600
Eráti,19 000 ,13 000 , 27 000
Funhalouro,3200 ,2200 , 4300
Gilé,13 000 ,9700 , 17 000
Gondola,16 000 ,12 000 , 20 000
Gorongosa,11 000 ,7800 , 15 000
Govuro,5000 ,3600 , 6500
Guijá,13 000 ,10 000 , 16 000
Guro,6000 ,4100 , 8300
Guruè,18 000 ,13 000 , 23 000
Homoíne,7000 ,5100 , 9400
Ibo,<1000 ,<500 , 1200
Ile,12 000 ,8800 , 16 000
Ilha de Moçambique,3500 ,2200 , 5100
Inhambane,8100 ,6000 , 11 000
Inharrime,8200 ,6100 , 11 000
Inhassoro,7400 ,6000 , 9000
Inhassunge,13 000 ,10 000 , 16 000
Jangamo,5800 ,4200 , 7900
KaMavota,32 000 ,27 000 , 38 000
KaMaxakeni,32 000 ,28 000 , 37 000
KaMpfumu,13 000 ,11 000 , 15 000
