States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,21 000 ,15 000 , 27 000,27 000 ,20 000 , 33 000,32 000 ,26 000 , 38 000,36 000 ,30 000 , 43 000,40 000 ,34 000 , 46 000,42 000 ,36 000 , 49 000,43 000 ,37 000 , 50 000,44 000 ,38 000 , 50 000,44 000 ,39 000 , 49 000,44 000 ,38 000 , 49 000,43 000 ,38 000 , 48 000,42 000 ,37 000 , 47 000,40 000 ,35 000 , 45 000,39 000 ,34 000 , 44 000,37 000 ,32 000 , 42 000,37 000 ,32 000 , 41 000,36 000 ,31 000 , 41 000,36 000 ,30 000 , 40 000,35 000 ,30 000 , 40 000,35 000 ,30 000 , 40 000,35 000 ,30 000 , 41 000,36 000 ,31 000 , 41 000,36 000 ,31 000 , 41 000,37 000 ,32 000 , 41 000,37 000 ,32 000 , 42 000,37 000 ,32 000 , 42 000,37 000 ,32 000 , 41 000,36 000 ,32 000 , 41 000,36 000 ,31 000 , 41 000,36 000 ,31 000 , 41 000
Harare,110 000 ,77 000 , 130 000,130 000 ,100 000 , 160 000,160 000 ,130 000 , 180 000,170 000 ,150 000 , 200 000,180 000 ,160 000 , 200 000,190 000 ,170 000 , 210 000,190 000 ,170 000 , 210 000,190 000 ,170 000 , 200 000,180 000 ,160 000 , 200 000,170 000 ,160 000 , 190 000,170 000 ,150 000 , 190 000,160 000 ,140 000 , 180 000,150 000 ,130 000 , 170 000,140 000 ,120 000 , 160 000,130 000 ,110 000 , 150 000,120 000 ,100 000 , 150 000,120 000 ,99 000 , 140 000,110 000 ,93 000 , 130 000,110 000 ,90 000 , 130 000,100 000 ,87 000 , 120 000,100 000 ,85 000 , 120 000,100 000 ,85 000 , 120 000,100 000 ,85 000 , 120 000,100 000 ,85 000 , 120 000,100 000 ,86 000 , 120 000,100 000 ,86 000 , 120 000,98 000 ,84 000 , 110 000,96 000 ,83 000 , 110 000,95 000 ,82 000 , 110 000,93 000 ,81 000 , 110 000
Manicaland,31 000 ,23 000 , 40 000,40 000 ,31 000 , 50 000,49 000 ,40 000 , 59 000,57 000 ,48 000 , 67 000,64 000 ,54 000 , 74 000,69 000 ,60 000 , 79 000,74 000 ,64 000 , 83 000,76 000 ,67 000 , 86 000,78 000 ,68 000 , 88 000,78 000 ,68 000 , 88 000,78 000 ,66 000 , 87 000,76 000 ,64 000 , 86 000,74 000 ,62 000 , 83 000,72 000 ,60 000 , 81 000,69 000 ,57 000 , 78 000,66 000 ,55 000 , 76 000,64 000 ,53 000 , 74 000,63 000 ,52 000 , 72 000,62 000 ,52 000 , 71 000,61 000 ,52 000 , 70 000,63 000 ,53 000 , 72 000,63 000 ,54 000 , 72 000,64 000 ,55 000 , 72 000,64 000 ,55 000 , 72 000,65 000 ,55 000 , 72 000,65 000 ,56 000 , 73 000,65 000 ,56 000 , 73 000,65 000 ,56 000 , 73 000,65 000 ,55 000 , 73 000,65 000 ,55 000 , 74 000
Mashonaland Central,26 000 ,16 000 , 36 000,32 000 ,23 000 , 43 000,38 000 ,31 000 , 47 000,43 000 ,36 000 , 51 000,46 000 ,40 000 , 54 000,48 000 ,42 000 , 55 000,50 000 ,44 000 , 57 000,50 000 ,44 000 , 57 000,50 000 ,43 000 , 56 000,48 000 ,42 000 , 55 000,47 000 ,40 000 , 53 000,45 000 ,37 000 , 52 000,43 000 ,36 000 , 50 000,41 000 ,34 000 , 48 000,39 000 ,32 000 , 46 000,37 000 ,31 000 , 44 000,36 000 ,30 000 , 43 000,35 000 ,29 000 , 42 000,35 000 ,29 000 , 42 000,35 000 ,30 000 , 41 000,36 000 ,30 000 , 42 000,36 000 ,31 000 , 42 000,36 000 ,31 000 , 42 000,36 000 ,31 000 , 43 000,36 000 ,31 000 , 43 000,36 000 ,31 000 , 43 000,36 000 ,31 000 , 42 000,36 000 ,30 000 , 42 000,35 000 ,30 000 , 41 000,35 000 ,29 000 , 41 000
Mashonaland East,29 000 ,19 000 , 43 000,37 000 ,26 000 , 52 000,45 000 ,33 000 , 60 000,52 000 ,41 000 , 66 000,59 000 ,48 000 , 71 000,65 000 ,54 000 , 76 000,69 000 ,59 000 , 81 000,73 000 ,65 000 , 84 000,75 000 ,68 000 , 86 000,77 000 ,70 000 , 87 000,78 000 ,70 000 , 87 000,78 000 ,69 000 , 88 000,77 000 ,68 000 , 87 000,76 000 ,66 000 , 87 000,75 000 ,64 000 , 86 000,74 000 ,63 000 , 84 000,73 000 ,62 000 , 84 000,73 000 ,62 000 , 84 000,73 000 ,63 000 , 83 000,74 000 ,64 000 , 84 000,76 000 ,65 000 , 86 000,77 000 ,67 000 , 87 000,79 000 ,68 000 , 88 000,80 000 ,70 000 , 90 000,82 000 ,71 000 , 92 000,83 000 ,72 000 , 94 000,84 000 ,73 000 , 95 000,84 000 ,73 000 , 97 000,85 000 ,74 000 , 97 000,85 000 ,74 000 , 98 000
Mashonaland West,14 000 ,10 000 , 21 000,22 000 ,17 000 , 30 000,32 000 ,26 000 , 42 000,43 000 ,36 000 , 54 000,53 000 ,45 000 , 65 000,62 000 ,54 000 , 74 000,69 000 ,61 000 , 80 000,74 000 ,67 000 , 85 000,78 000 ,71 000 , 87 000,79 000 ,72 000 , 88 000,79 000 ,72 000 , 87 000,78 000 ,70 000 , 86 000,76 000 ,68 000 , 84 000,74 000 ,65 000 , 82 000,71 000 ,62 000 , 80 000,68 000 ,59 000 , 78 000,66 000 ,56 000 , 76 000,65 000 ,55 000 , 75 000,64 000 ,54 000 , 74 000,64 000 ,54 000 , 74 000,65 000 ,56 000 , 75 000,65 000 ,57 000 , 76 000,66 000 ,57 000 , 76 000,67 000 ,58 000 , 77 000,67 000 ,59 000 , 77 000,67 000 ,59 000 , 78 000,67 000 ,59 000 , 77 000,66 000 ,58 000 , 77 000,66 000 ,57 000 , 76 000,65 000 ,57 000 , 75 000
Masvingo,29 000 ,20 000 , 40 000,35 000 ,25 000 , 47 000,41 000 ,31 000 , 52 000,46 000 ,36 000 , 56 000,50 000 ,40 000 , 60 000,54 000 ,44 000 , 63 000,56 000 ,47 000 , 64 000,58 000 ,50 000 , 66 000,59 000 ,51 000 , 66 000,60 000 ,52 000 , 66 000,59 000 ,51 000 , 66 000,59 000 ,50 000 , 66 000,58 000 ,49 000 , 65 000,57 000 ,48 000 , 64 000,55 000 ,47 000 , 63 000,54 000 ,46 000 , 62 000,54 000 ,46 000 , 61 000,54 000 ,46 000 , 62 000,54 000 ,46 000 , 62 000,55 000 ,47 000 , 63 000,58 000 ,50 000 , 65 000,59 000 ,51 000 , 67 000,60 000 ,52 000 , 68 000,61 000 ,53 000 , 69 000,62 000 ,54 000 , 70 000,63 000 ,55 000 , 71 000,63 000 ,55 000 , 71 000,64 000 ,56 000 , 72 000,64 000 ,57 000 , 73 000,65 000 ,57 000 , 74 000
Matabeleland North,19 000 ,14 000 , 25 000,23 000 ,18 000 , 30 000,27 000 ,22 000 , 35 000,31 000 ,25 000 , 38 000,33 000 ,28 000 , 40 000,36 000 ,30 000 , 42 000,37 000 ,32 000 , 43 000,39 000 ,34 000 , 44 000,39 000 ,35 000 , 45 000,40 000 ,35 000 , 45 000,40 000 ,34 000 , 45 000,39 000 ,33 000 , 44 000,39 000 ,33 000 , 43 000,38 000 ,32 000 , 43 000,37 000 ,32 000 , 42 000,37 000 ,31 000 , 41 000,37 000 ,31 000 , 41 000,37 000 ,32 000 , 41 000,37 000 ,32 000 , 42 000,38 000 ,33 000 , 43 000,40 000 ,35 000 , 45 000,41 000 ,35 000 , 46 000,42 000 ,36 000 , 47 000,43 000 ,37 000 , 48 000,44 000 ,39 000 , 49 000,44 000 ,39 000 , 50 000,45 000 ,40 000 , 51 000,45 000 ,40 000 , 51 000,46 000 ,40 000 , 52 000,46 000 ,41 000 , 53 000
Matabeleland South,8300 ,6000 , 11 000,12 000 ,9200 , 15 000,17 000 ,13 000 , 20 000,21 000 ,17 000 , 26 000,26 000 ,22 000 , 31 000,30 000 ,25 000 , 36 000,34 000 ,29 000 , 39 000,36 000 ,31 000 , 42 000,38 000 ,33 000 , 44 000,39 000 ,35 000 , 45 000,40 000 ,35 000 , 45 000,40 000 ,35 000 , 45 000,40 000 ,35 000 , 45 000,39 000 ,34 000 , 44 000,39 000 ,34 000 , 43 000,38 000 ,32 000 , 42 000,37 000 ,32 000 , 42 000,38 000 ,32 000 , 42 000,38 000 ,33 000 , 43 000,39 000 ,34 000 , 44 000,41 000 ,35 000 , 45 000,42 000 ,37 000 , 47 000,43 000 ,38 000 , 48 000,44 000 ,39 000 , 49 000,45 000 ,40 000 , 50 000,46 000 ,41 000 , 51 000,47 000 ,42 000 , 52 000,48 000 ,43 000 , 53 000,48 000 ,43 000 , 54 000,49 000 ,44 000 , 55 000
Midlands,33 000 ,27 000 , 39 000,42 000 ,35 000 , 48 000,49 000 ,42 000 , 56 000,56 000 ,49 000 , 63 000,62 000 ,54 000 , 70 000,66 000 ,59 000 , 74 000,69 000 ,62 000 , 78 000,72 000 ,65 000 , 82 000,74 000 ,66 000 , 83 000,74 000 ,66 000 , 84 000,73 000 ,65 000 , 83 000,72 000 ,63 000 , 82 000,70 000 ,60 000 , 79 000,68 000 ,58 000 , 76 000,66 000 ,55 000 , 73 000,63 000 ,54 000 , 71 000,61 000 ,52 000 , 69 000,60 000 ,51 000 , 68 000,60 000 ,51 000 , 67 000,60 000 ,51 000 , 68 000,62 000 ,53 000 , 70 000,65 000 ,56 000 , 73 000,67 000 ,58 000 , 76 000,71 000 ,61 000 , 79 000,74 000 ,64 000 , 83 000,76 000 ,67 000 , 86 000,79 000 ,68 000 , 88 000,81 000 ,71 000 , 92 000,83 000 ,73 000 , 94 000,85 000 ,74 000 , 95 000
