States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,22 000 ,14 000 , 33 000,25 000 ,17 000 , 36 000,24 000 ,16 000 , 35 000,21 000 ,15 000 , 31 000,16 000 ,12 000 , 24 000,13 000 ,9200 , 18 000,9100 ,6800 , 13 000,7500 ,5700 , 9900,6400 ,5000 , 8200,5400 ,4400 , 6900,4800 ,3900 , 5800,4100 ,3200 , 5000,3700 ,3000 , 4500,3200 ,2400 , 3900,2800 ,2100 , 3400,2500 ,1800 , 3000,2200 ,1600 , 2700,2200 ,1600 , 2900,1800 ,1300 , 2400,1800 ,1200 , 2300,1600 ,1200 , 2200,1400 ,<1000 , 2000,1200 ,<1000 , 1800,1100 ,<1000 , 1700,<1000 ,<1000 , 1600,<1000 ,<1000 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1300,<1000 ,<500 , 1200
Afar,1100 ,<500 , 2100,1100 ,<1000 , 2000,1200 ,<1000 , 1900,1200 ,<1000 , 1900,1100 ,<1000 , 1700,<1000 ,<1000 , 1500,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <500
Amhara,14 000 ,8000 , 21 000,15 000 ,10 000 , 23 000,17 000 ,12 000 , 25 000,17 000 ,11 000 , 24 000,16 000 ,11 000 , 23 000,15 000 ,10 000 , 21 000,14 000 ,10 000 , 20 000,13 000 ,9600 , 18 000,12 000 ,8900 , 17 000,11 000 ,8300 , 15 000,10 000 ,7600 , 13 000,9400 ,7200 , 13 000,8800 ,6600 , 12 000,7900 ,5900 , 11 000,7100 ,5400 , 9400,6600 ,4900 , 8600,6200 ,4800 , 8200,5900 ,4400 , 7700,5300 ,3900 , 7100,5100 ,3800 , 7000,4800 ,3500 , 6700,4400 ,3200 , 6100,4000 ,2800 , 5700,3700 ,2500 , 5400,3600 ,2300 , 5300,3300 ,2000 , 5000,3100 ,1800 , 5000,3000 ,1700 , 4900,2700 ,1500 , 4300,2700 ,1400 , 4300
Beneshangul Gumuz,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500
Dire Dawa,1200 ,<1000 , 2300,1200 ,<1000 , 2100,1200 ,<1000 , 1900,1100 ,<1000 , 1700,<1000 ,<1000 , 1400,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500
Gambella,1400 ,<1000 , 2600,1500 ,<1000 , 2500,1600 ,<1000 , 2600,1600 ,1100 , 2500,1500 ,1000 , 2200,1300 ,<1000 , 1900,1300 ,<1000 , 1800,1200 ,<1000 , 1700,1100 ,<1000 , 1500,<1000 ,<1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500
Harari,<200 ,<100 , <500,<500 ,<100 , <500,<500 ,<100 , <500,<500 ,<200 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <200,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200
Oromiya,19 000 ,12 000 , 30 000,19 000 ,13 000 , 29 000,19 000 ,14 000 , 29 000,18 000 ,13 000 , 27 000,17 000 ,12 000 , 26 000,14 000 ,9900 , 21 000,13 000 ,9100 , 19 000,12 000 ,8400 , 17 000,11 000 ,7900 , 15 000,9800 ,7100 , 14 000,9300 ,6700 , 13 000,8100 ,5900 , 11 000,7700 ,5700 , 11 000,7000 ,5100 , 9900,7200 ,5300 , 10 000,6300 ,4500 , 9000,6100 ,4300 , 8700,5800 ,4100 , 8200,5400 ,3700 , 7900,5400 ,3700 , 7800,5000 ,3400 , 7400,4700 ,3200 , 6900,4500 ,2900 , 6600,3400 ,2100 , 6200,3200 ,1900 , 5800,3200 ,1900 , 5800,3100 ,1800 , 5400,2900 ,1700 , 5200,2700 ,1600 , 4900,2700 ,1500 , 4800
SNNPR,5900 ,2900 , 9900,6500 ,3700 , 10 000,6600 ,4600 , 10 000,6500 ,4700 , 9800,6200 ,4400 , 9300,5800 ,4200 , 8400,5400 ,3900 , 7800,4800 ,3400 , 6900,4500 ,3200 , 6300,4100 ,2900 , 5500,3700 ,2700 , 5000,3400 ,2500 , 4700,3200 ,2400 , 4300,2800 ,2000 , 3600,2600 ,1900 , 3500,2300 ,1700 , 3200,2300 ,1700 , 3200,2100 ,1500 , 2900,1900 ,1300 , 2600,1900 ,1300 , 2500,1600 ,1100 , 2200,1500 ,<1000 , 2100,1300 ,<1000 , 2000,1200 ,<1000 , 1900,1200 ,<1000 , 1900,1100 ,<1000 , 1800,1100 ,<1000 , 1800,1100 ,<1000 , 1800,1000 ,<1000 , 1700,1100 ,<1000 , 1700
Somali,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1300,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500
Tigray,3100 ,1300 , 6100,3500 ,1700 , 6300,3600 ,2000 , 6100,3700 ,2300 , 5800,3700 ,2500 , 5900,3600 ,2400 , 5300,3400 ,2400 , 5100,3400 ,2400 , 4900,2900 ,2100 , 4200,2800 ,2100 , 4000,2500 ,1900 , 3500,2300 ,1800 , 3200,2100 ,1600 , 2800,2000 ,1600 , 2700,1900 ,1400 , 2500,1800 ,1300 , 2300,1700 ,1300 , 2300,1600 ,1200 , 2200,1400 ,1000 , 2000,1300 ,<1000 , 1900,1400 ,<1000 , 1900,1300 ,<1000 , 1800,1100 ,<1000 , 1600,1000 ,<1000 , 1500,<1000 ,<1000 , 1500,<1000 ,<500 , 1400,<1000 ,<500 , 1500,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1400
National,68 000 ,37 000,120 000,75 000 ,41 000,130 000,76 000 ,42 000,130 000,72 000 ,39 000,130 000,64 000 ,35 000,110 000,56 000 ,31 000,98 000,49 000 ,27 000,86 000,45 000 ,24 000,78 000,41 000 ,22 000,71 000,36 000 ,20 000,63 000,33 000 ,18 000,58 000,30 000 ,17 000,53 000,28 000 ,15 000,49 000,25 000 ,14 000,44 000,24 000 ,13 000,42 000,22 000 ,12 000,38 000,21 000 ,11 000,36 000,20 000 ,11 000,34 000,18 000 ,9800,31 000,17 000 ,9500,30 000,16 000 ,8800,28 000,15 000 ,8200,26 000,14 000 ,7500,24 000,12 000 ,6500,21 000,11 000 ,6200,20 000,11 000 ,5800,19 000,10 000 ,5700,18 000,9800 ,5400,17 000,9000 ,4900,16 000,8800 ,4800,15 000
