States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,<1000 ,<1000 , <1000,1000 ,<1000 , 1100,1200 ,1100 , 1300,1300 ,1200 , 1400,1500 ,1400 , 1600,1600 ,1500 , 1800,1700 ,1500 , 1900,1900 ,1600 , 2000,1900 ,1700 , 2100,2000 ,1800 , 2200,2100 ,1800 , 2200,2100 ,1800 , 2300,2100 ,1800 , 2300,2100 ,1800 , 2300,1900 ,1700 , 2200,1700 ,1400 , 1900,1500 ,1200 , 1700,1700 ,1500 , 1900,1200 ,<1000 , 1400,1200 ,1000 , 1400,1200 ,<1000 , 1400,1200 ,<1000 , 1400,1200 ,<1000 , 1400,1200 ,1000 , 1400,1200 ,<1000 , 1400,1200 ,<1000 , 1400,1200 ,<1000 , 1400,<1000 ,<1000 , 1100,1100 ,<1000 , 1200,1000 ,<1000 , 1200
Copperbelt,2300 ,2000 , 2600,2600 ,2400 , 3000,3100 ,2800 , 3500,3300 ,3000 , 3700,3600 ,3300 , 4000,3700 ,3400 , 4100,3700 ,3300 , 4100,3800 ,3400 , 4100,3700 ,3400 , 4100,3700 ,3300 , 4000,3600 ,3200 , 3900,3500 ,3100 , 3900,3500 ,3100 , 3900,3500 ,3100 , 3800,3200 ,2900 , 3600,2800 ,2400 , 3100,2500 ,2200 , 2900,2600 ,2300 , 3000,1900 ,1600 , 2100,1800 ,1600 , 2100,1700 ,1400 , 1900,1800 ,1500 , 2100,1600 ,1300 , 1800,1500 ,1300 , 1700,1400 ,1300 , 1600,1700 ,1300 , 1900,2000 ,1700 , 2300,1900 ,1500 , 2100,1800 ,1400 , 2100,1500 ,1100 , 1700
Eastern,1100 ,<1000 , 1200,1200 ,1100 , 1300,1400 ,1300 , 1500,1600 ,1400 , 1700,1700 ,1500 , 1900,1800 ,1600 , 2000,1800 ,1600 , 2000,1900 ,1600 , 2100,1900 ,1600 , 2100,1900 ,1600 , 2100,1800 ,1600 , 2000,1800 ,1500 , 2000,1800 ,1500 , 2000,1700 ,1500 , 2000,1600 ,1400 , 1800,1500 ,1200 , 1700,1400 ,1100 , 1600,1300 ,1100 , 1500,1100 ,<1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Luapula,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,1100 ,<1000 , 1200,1100 ,1000 , 1300,1200 ,1100 , 1300,1200 ,1100 , 1400,1300 ,1100 , 1400,1300 ,1200 , 1500,1300 ,1200 , 1500,1400 ,1200 , 1500,1300 ,1200 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1400,1200 ,1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Lusaka,2000 ,1800 , 2300,2400 ,2200 , 2700,2900 ,2600 , 3300,3300 ,2900 , 3600,3500 ,3200 , 3900,3700 ,3400 , 4100,3900 ,3500 , 4200,4000 ,3600 , 4400,4100 ,3800 , 4600,4200 ,3800 , 4600,4200 ,3700 , 4600,4200 ,3700 , 4600,4100 ,3600 , 4600,4100 ,3600 , 4500,3700 ,3300 , 4200,3000 ,2600 , 3500,2800 ,2400 , 3200,2600 ,2200 , 3000,2400 ,1900 , 2700,2300 ,1900 , 2700,2300 ,1900 , 2600,2300 ,1800 , 2600,2100 ,1700 , 2400,2000 ,1500 , 2400,2000 ,1400 , 2300,1900 ,1400 , 2200,1500 ,<1000 , 1800,1300 ,<1000 , 1600,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200
Muchinga,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<500 ,<200 , <500
North-Western,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <200,<200 ,<100 , <500,<200 ,<100 , <500
Northern,<500 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500
Southern,1500 ,1100 , 2000,1700 ,1300 , 2200,1800 ,1400 , 2300,1900 ,1500 , 2400,2000 ,1600 , 2500,2000 ,1700 , 2500,2100 ,1700 , 2500,2100 ,1800 , 2600,2200 ,1800 , 2600,2200 ,1800 , 2600,2200 ,1900 , 2600,2200 ,1800 , 2600,2200 ,1800 , 2600,2200 ,1900 , 2500,2000 ,1800 , 2400,1900 ,1600 , 2200,1800 ,1600 , 2200,1700 ,1500 , 2000,1600 ,1300 , 1900,1400 ,1100 , 1700,1300 ,1100 , 1600,1300 ,1100 , 1600,1200 ,1100 , 1500,1200 ,<1000 , 1400,1100 ,<1000 , 1400,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1000,<1000 ,<1000 , 1200,<1000 ,<1000 , 1400
Western,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,1100 ,<1000 , 1300,1200 ,<1000 , 1400,1200 ,<1000 , 1500,1300 ,1000 , 1500,1300 ,1100 , 1600,1300 ,1100 , 1600,1300 ,1100 , 1500,1100 ,<1000 , 1400,1100 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000
