States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,14 000 ,13 000 , 15 000,17 000 ,17 000 , 18 000,21 000 ,20 000 , 22 000,24 000 ,23 000 , 25 000,28 000 ,27 000 , 29 000,31 000 ,30 000 , 32 000,34 000 ,33 000 , 36 000,37 000 ,36 000 , 39 000,40 000 ,38 000 , 41 000,42 000 ,41 000 , 44 000,44 000 ,43 000 , 46 000,46 000 ,44 000 , 47 000,47 000 ,45 000 , 49 000,48 000 ,46 000 , 50 000,49 000 ,48 000 , 51 000,50 000 ,49 000 , 52 000,51 000 ,49 000 , 53 000,52 000 ,51 000 , 55 000,54 000 ,52 000 , 56 000,56 000 ,54 000 , 58 000,58 000 ,56 000 , 61 000,61 000 ,58 000 , 63 000,64 000 ,61 000 , 66 000,66 000 ,64 000 , 69 000,70 000 ,67 000 , 73 000,73 000 ,70 000 , 76 000,76 000 ,73 000 , 79 000,79 000 ,76 000 , 83 000,82 000 ,78 000 , 86 000,85 000 ,81 000 , 89 000
Copperbelt,34 000 ,33 000 , 35 000,42 000 ,40 000 , 43 000,50 000 ,48 000 , 52 000,56 000 ,55 000 , 59 000,63 000 ,61 000 , 65 000,68 000 ,66 000 , 70 000,72 000 ,70 000 , 75 000,76 000 ,74 000 , 78 000,79 000 ,76 000 , 82 000,81 000 ,79 000 , 84 000,83 000 ,81 000 , 86 000,84 000 ,82 000 , 87 000,85 000 ,82 000 , 89 000,86 000 ,83 000 , 89 000,87 000 ,85 000 , 91 000,89 000 ,86 000 , 93 000,91 000 ,88 000 , 95 000,94 000 ,91 000 , 98 000,97 000 ,94 000 , 100 000,100 000 ,96 000 , 100 000,100 000 ,99 000 , 110 000,110 000 ,100 000 , 110 000,110 000 ,110 000 , 120 000,120 000 ,110 000 , 120 000,120 000 ,120 000 , 130 000,130 000 ,120 000 , 130 000,130 000 ,120 000 , 130 000,130 000 ,130 000 , 140 000,140 000 ,130 000 , 140 000,140 000 ,140 000 , 150 000
Eastern,17 000 ,16 000 , 18 000,21 000 ,20 000 , 22 000,25 000 ,24 000 , 26 000,29 000 ,27 000 , 30 000,32 000 ,31 000 , 33 000,34 000 ,33 000 , 36 000,36 000 ,35 000 , 38 000,38 000 ,37 000 , 40 000,39 000 ,38 000 , 41 000,40 000 ,39 000 , 42 000,41 000 ,40 000 , 43 000,41 000 ,40 000 , 43 000,42 000 ,40 000 , 43 000,42 000 ,40 000 , 44 000,42 000 ,41 000 , 44 000,42 000 ,41 000 , 44 000,43 000 ,42 000 , 45 000,44 000 ,42 000 , 46 000,45 000 ,44 000 , 47 000,47 000 ,45 000 , 49 000,48 000 ,46 000 , 50 000,50 000 ,48 000 , 52 000,51 000 ,49 000 , 54 000,53 000 ,50 000 , 55 000,54 000 ,52 000 , 57 000,55 000 ,53 000 , 58 000,57 000 ,54 000 , 60 000,58 000 ,55 000 , 61 000,59 000 ,56 000 , 63 000,60 000 ,57 000 , 64 000
Luapula,13 000 ,12 000 , 13 000,15 000 ,15 000 , 16 000,18 000 ,17 000 , 18 000,20 000 ,19 000 , 21 000,21 000 ,21 000 , 23 000,23 000 ,22 000 , 24 000,24 000 ,23 000 , 26 000,25 000 ,24 000 , 26 000,26 000 ,25 000 , 27 000,27 000 ,26 000 , 28 000,27 000 ,26 000 , 28 000,27 000 ,26 000 , 29 000,28 000 ,27 000 , 29 000,28 000 ,27 000 , 29 000,28 000 ,27 000 , 29 000,27 000 ,26 000 , 28 000,27 000 ,26 000 , 28 000,27 000 ,26 000 , 28 000,27 000 ,26 000 , 28 000,28 000 ,27 000 , 29 000,29 000 ,27 000 , 30 000,29 000 ,28 000 , 31 000,30 000 ,29 000 , 32 000,31 000 ,30 000 , 33 000,32 000 ,31 000 , 34 000,33 000 ,32 000 , 34 000,34 000 ,32 000 , 35 000,34 000 ,33 000 , 36 000,35 000 ,33 000 , 37 000,35 000 ,34 000 , 37 000
Lusaka,32 000 ,30 000 , 33 000,40 000 ,39 000 , 42 000,50 000 ,48 000 , 52 000,59 000 ,57 000 , 61 000,67 000 ,65 000 , 70 000,75 000 ,72 000 , 78 000,82 000 ,80 000 , 86 000,89 000 ,86 000 , 93 000,95 000 ,92 000 , 99 000,100 000 ,96 000 , 110 000,100 000 ,100 000 , 110 000,110 000 ,100 000 , 110 000,110 000 ,110 000 , 120 000,110 000 ,110 000 , 120 000,120 000 ,110 000 , 120 000,120 000 ,110 000 , 120 000,120 000 ,120 000 , 130 000,130 000 ,120 000 , 130 000,130 000 ,130 000 , 140 000,140 000 ,130 000 , 150 000,150 000 ,140 000 , 150 000,150 000 ,140 000 , 160 000,160 000 ,150 000 , 170 000,170 000 ,160 000 , 170 000,170 000 ,160 000 , 180 000,180 000 ,170 000 , 190 000,190 000 ,180 000 , 200 000,190 000 ,180 000 , 200 000,200 000 ,190 000 , 210 000,210 000 ,200 000 , 220 000
Muchinga,5600 ,5400 , 5900,6900 ,6700 , 7200,8100 ,7800 , 8400,9200 ,8900 , 9500,10 000 ,9900 , 10 000,11 000 ,11 000 , 11 000,12 000 ,11 000 , 12 000,12 000 ,12 000 , 13 000,13 000 ,12 000 , 13 000,13 000 ,13 000 , 13 000,13 000 ,13 000 , 14 000,13 000 ,13 000 , 14 000,13 000 ,13 000 , 14 000,13 000 ,13 000 , 14 000,14 000 ,13 000 , 14 000,14 000 ,13 000 , 14 000,14 000 ,14 000 , 15 000,14 000 ,14 000 , 15 000,15 000 ,14 000 , 15 000,15 000 ,15 000 , 16 000,16 000 ,15 000 , 16 000,16 000 ,15 000 , 17 000,16 000 ,16 000 , 17 000,17 000 ,16 000 , 18 000,17 000 ,16 000 , 18 000,17 000 ,17 000 , 18 000,18 000 ,17 000 , 19 000,18 000 ,17 000 , 19 000,18 000 ,17 000 , 19 000,19 000 ,18 000 , 20 000
North-Western,4700 ,2700 , 6900,5800 ,3600 , 8000,6900 ,4600 , 9100,7800 ,5600 , 10 000,8700 ,6500 , 11 000,9400 ,7100 , 12 000,10 000 ,7800 , 13 000,10 000 ,8200 , 13 000,11 000 ,8500 , 13 000,11 000 ,8900 , 14 000,11 000 ,9100 , 14 000,12 000 ,9400 , 14 000,12 000 ,9500 , 14 000,12 000 ,9600 , 14 000,12 000 ,9900 , 14 000,12 000 ,10 000 , 14 000,12 000 ,11 000 , 14 000,12 000 ,11 000 , 14 000,13 000 ,11 000 , 15 000,13 000 ,12 000 , 15 000,14 000 ,13 000 , 16 000,15 000 ,13 000 , 17 000,15 000 ,14 000 , 17 000,16 000 ,14 000 , 18 000,17 000 ,15 000 , 19 000,17 000 ,15 000 , 19 000,18 000 ,16 000 , 20 000,18 000 ,16 000 , 21 000,19 000 ,16 000 , 21 000,19 000 ,17 000 , 22 000
Northern,8500 ,8200 , 9000,10 000 ,10 000 , 11 000,12 000 ,12 000 , 13 000,14 000 ,13 000 , 14 000,15 000 ,14 000 , 16 000,16 000 ,15 000 , 17 000,17 000 ,16 000 , 18 000,18 000 ,17 000 , 19 000,19 000 ,18 000 , 20 000,19 000 ,18 000 , 20 000,20 000 ,19 000 , 21 000,20 000 ,19 000 , 21 000,20 000 ,20 000 , 21 000,21 000 ,20 000 , 22 000,21 000 ,20 000 , 22 000,21 000 ,20 000 , 22 000,21 000 ,20 000 , 22 000,21 000 ,21 000 , 22 000,22 000 ,21 000 , 23 000,22 000 ,21 000 , 23 000,23 000 ,22 000 , 24 000,24 000 ,23 000 , 25 000,25 000 ,24 000 , 26 000,25 000 ,24 000 , 27 000,26 000 ,25 000 , 28 000,27 000 ,26 000 , 29 000,28 000 ,27 000 , 29 000,29 000 ,27 000 , 30 000,29 000 ,28 000 , 31 000,30 000 ,28 000 , 31 000
Southern,28 000 ,19 000 , 37 000,33 000 ,24 000 , 42 000,38 000 ,30 000 , 47 000,42 000 ,35 000 , 51 000,46 000 ,39 000 , 54 000,49 000 ,42 000 , 57 000,52 000 ,45 000 , 59 000,54 000 ,46 000 , 62 000,56 000 ,49 000 , 63 000,57 000 ,50 000 , 64 000,59 000 ,52 000 , 66 000,59 000 ,52 000 , 66 000,60 000 ,53 000 , 67 000,60 000 ,54 000 , 67 000,61 000 ,55 000 , 67 000,62 000 ,56 000 , 68 000,63 000 ,57 000 , 69 000,64 000 ,58 000 , 71 000,66 000 ,60 000 , 73 000,69 000 ,63 000 , 75 000,71 000 ,65 000 , 78 000,74 000 ,68 000 , 81 000,77 000 ,70 000 , 84 000,79 000 ,73 000 , 87 000,82 000 ,75 000 , 89 000,84 000 ,77 000 , 91 000,87 000 ,80 000 , 94 000,90 000 ,83 000 , 98 000,92 000 ,85 000 , 100 000,94 000 ,85 000 , 110 000
Western,6900 ,4500 , 9400,9200 ,6600 , 12 000,12 000 ,9000 , 15 000,15 000 ,11 000 , 18 000,17 000 ,14 000 , 21 000,20 000 ,16 000 , 23 000,22 000 ,18 000 , 26 000,24 000 ,20 000 , 28 000,26 000 ,22 000 , 30 000,27 000 ,23 000 , 31 000,28 000 ,24 000 , 32 000,29 000 ,26 000 , 34 000,30 000 ,26 000 , 34 000,31 000 ,27 000 , 35 000,31 000 ,28 000 , 35 000,32 000 ,29 000 , 36 000,33 000 ,30 000 , 37 000,34 000 ,31 000 , 37 000,35 000 ,32 000 , 38 000,37 000 ,34 000 , 40 000,38 000 ,35 000 , 42 000,40 000 ,36 000 , 43 000,41 000 ,38 000 , 45 000,43 000 ,39 000 , 47 000,44 000 ,40 000 , 48 000,46 000 ,41 000 , 50 000,47 000 ,42 000 , 52 000,48 000 ,43 000 , 54 000,50 000 ,44 000 , 56 000,50 000 ,44 000 , 57 000
