States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,2000 ,1500 , 2600,2600 ,2000 , 3300,3300 ,2600 , 4100,4000 ,3200 , 4900,4600 ,3700 , 5600,5300 ,4400 , 6300,5900 ,4800 , 7000,6400 ,5200 , 7600,6900 ,5600 , 8200,7300 ,6000 , 8600,7600 ,6200 , 8900,7800 ,6400 , 9000,7900 ,6600 , 9200,7900 ,6500 , 9000,7700 ,6500 , 8800,7500 ,6300 , 8600,7300 ,6100 , 8300,7100 ,5900 , 8000,6900 ,5800 , 7800,6500 ,5500 , 7400,6200 ,5000 , 7000,5900 ,4800 , 6700,5600 ,4500 , 6400,5300 ,4200 , 6100,5000 ,3900 , 5900,4800 ,3600 , 5700,4600 ,3400 , 5600,4400 ,3200 , 5300,4100 ,3000 , 5100,3900 ,2800 , 4900
Harare,8800 ,6200 , 12 000,11 000 ,8500 , 15 000,14 000 ,11 000 , 17 000,16 000 ,13 000 , 20 000,18 000 ,15 000 , 22 000,20 000 ,17 000 , 24 000,22 000 ,19 000 , 26 000,24 000 ,21 000 , 28 000,26 000 ,23 000 , 30 000,27 000 ,24 000 , 31 000,28 000 ,24 000 , 32 000,28 000 ,25 000 , 33 000,28 000 ,25 000 , 32 000,28 000 ,25 000 , 32 000,27 000 ,24 000 , 30 000,26 000 ,23 000 , 29 000,25 000 ,21 000 , 28 000,23 000 ,20 000 , 27 000,22 000 ,19 000 , 25 000,21 000 ,17 000 , 24 000,20 000 ,16 000 , 23 000,18 000 ,15 000 , 21 000,17 000 ,13 000 , 19 000,15 000 ,12 000 , 18 000,14 000 ,11 000 , 17 000,13 000 ,10 000 , 16 000,12 000 ,9400 , 15 000,11 000 ,8500 , 14 000,11 000 ,7900 , 13 000,9800 ,7300 , 12 000
Manicaland,4200 ,2900 , 5500,5400 ,4000 , 7000,6700 ,5200 , 8600,8100 ,6400 , 10 000,9400 ,7600 , 11 000,11 000 ,8900 , 13 000,12 000 ,10 000 , 15 000,14 000 ,11 000 , 16 000,15 000 ,12 000 , 18 000,16 000 ,13 000 , 19 000,17 000 ,14 000 , 19 000,17 000 ,15 000 , 20 000,18 000 ,15 000 , 21 000,18 000 ,16 000 , 21 000,18 000 ,16 000 , 21 000,18 000 ,15 000 , 21 000,18 000 ,15 000 , 20 000,17 000 ,14 000 , 20 000,17 000 ,14 000 , 19 000,16 000 ,13 000 , 19 000,16 000 ,13 000 , 19 000,16 000 ,12 000 , 18 000,15 000 ,12 000 , 17 000,14 000 ,11 000 , 16 000,13 000 ,10 000 , 15 000,12 000 ,9900 , 14 000,11 000 ,9300 , 13 000,11 000 ,8700 , 13 000,10 000 ,8100 , 12 000,9400 ,7500 , 11 000
Mashonaland Central,3100 ,1800 , 5000,4100 ,2800 , 6200,5100 ,3700 , 7300,6100 ,4800 , 8300,7100 ,5800 , 9400,8100 ,6800 , 10 000,9000 ,7800 , 11 000,9900 ,8500 , 12 000,11 000 ,9200 , 13 000,11 000 ,9700 , 13 000,12 000 ,10 000 , 14 000,12 000 ,11 000 , 14 000,13 000 ,11 000 , 14 000,13 000 ,11 000 , 14 000,12 000 ,11 000 , 14 000,12 000 ,10 000 , 14 000,12 000 ,10 000 , 14 000,12 000 ,9500 , 13 000,11 000 ,9200 , 13 000,11 000 ,8800 , 13 000,10 000 ,8400 , 12 000,9600 ,7800 , 11 000,8900 ,7200 , 10 000,8200 ,6700 , 9800,7600 ,6300 , 9100,7000 ,5800 , 8500,6500 ,5400 , 7900,6000 ,5000 , 7300,5600 ,4700 , 6800,5200 ,4300 , 6400
Mashonaland East,3900 ,2400 , 6200,5200 ,3500 , 7900,6600 ,4600 , 9500,8000 ,5800 , 11 000,9400 ,7000 , 13 000,11 000 ,8200 , 14 000,12 000 ,9800 , 16 000,14 000 ,11 000 , 17 000,15 000 ,12 000 , 18 000,16 000 ,13 000 , 19 000,17 000 ,14 000 , 20 000,17 000 ,15 000 , 21 000,18 000 ,15 000 , 21 000,18 000 ,16 000 , 21 000,18 000 ,16 000 , 21 000,18 000 ,16 000 , 21 000,18 000 ,16 000 , 21 000,18 000 ,15 000 , 20 000,18 000 ,15 000 , 20 000,18 000 ,15 000 , 20 000,17 000 ,15 000 , 19 000,17 000 ,14 000 , 19 000,16 000 ,14 000 , 19 000,16 000 ,13 000 , 18 000,15 000 ,12 000 , 18 000,15 000 ,12 000 , 17 000,14 000 ,11 000 , 17 000,14 000 ,11 000 , 16 000,14 000 ,10 000 , 16 000,13 000 ,9700 , 16 000
Mashonaland West,1900 ,1300 , 2700,2900 ,2200 , 4100,4300 ,3400 , 5700,5800 ,4800 , 7500,7400 ,6300 , 9300,9100 ,7800 , 11 000,11 000 ,9200 , 13 000,12 000 ,11 000 , 15 000,14 000 ,12 000 , 16 000,15 000 ,13 000 , 18 000,16 000 ,14 000 , 19 000,17 000 ,15 000 , 20 000,18 000 ,15 000 , 20 000,18 000 ,16 000 , 21 000,19 000 ,16 000 , 21 000,19 000 ,16 000 , 21 000,19 000 ,16 000 , 21 000,18 000 ,16 000 , 21 000,18 000 ,15 000 , 20 000,18 000 ,15 000 , 20 000,17 000 ,15 000 , 20 000,17 000 ,14 000 , 19 000,16 000 ,13 000 , 18 000,15 000 ,12 000 , 17 000,14 000 ,11 000 , 16 000,13 000 ,11 000 , 16 000,12 000 ,9900 , 15 000,11 000 ,9200 , 14 000,11 000 ,8700 , 13 000,10 000 ,8100 , 13 000
Masvingo,4200 ,2800 , 6200,5300 ,3600 , 7500,6300 ,4400 , 8600,7300 ,5200 , 9700,8100 ,6000 , 11 000,9000 ,6800 , 12 000,9900 ,7600 , 13 000,11 000 ,8300 , 13 000,11 000 ,8900 , 14 000,12 000 ,9600 , 14 000,13 000 ,10 000 , 15 000,13 000 ,11 000 , 16 000,13 000 ,11 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,12 000 ,10 000 , 14 000,12 000 ,9800 , 14 000,11 000 ,9400 , 13 000,11 000 ,8900 , 13 000,10 000 ,8500 , 12 000,9500 ,8000 , 11 000
Matabeleland North,3000 ,2000 , 4200,3800 ,2700 , 5300,4700 ,3400 , 6400,5600 ,4200 , 7400,6400 ,5000 , 8300,7100 ,5600 , 9000,7700 ,6300 , 9600,8300 ,6800 , 10 000,8700 ,7200 , 11 000,9100 ,7700 , 11 000,9500 ,8100 , 12 000,9700 ,8400 , 12 000,9900 ,8500 , 12 000,10 000 ,8600 , 12 000,10 000 ,8700 , 12 000,9800 ,8600 , 11 000,9700 ,8400 , 11 000,9500 ,8200 , 11 000,9400 ,8100 , 11 000,9300 ,8000 , 11 000,9100 ,7800 , 10 000,8700 ,7400 , 9900,8400 ,7100 , 9500,8100 ,6900 , 9400,7800 ,6700 , 9000,7700 ,6500 , 8900,7500 ,6200 , 8800,7300 ,6000 , 8700,6900 ,5700 , 8300,6700 ,5400 , 8200
Matabeleland South,1100 ,<1000 , 1500,1600 ,1200 , 2100,2200 ,1700 , 2900,3000 ,2400 , 3700,3800 ,3100 , 4600,4600 ,3900 , 5500,5400 ,4600 , 6600,6200 ,5300 , 7500,7000 ,6000 , 8300,7700 ,6600 , 9100,8300 ,7100 , 9700,8800 ,7500 , 10 000,9200 ,7900 , 11 000,9500 ,8200 , 11 000,9700 ,8400 , 11 000,9800 ,8400 , 11 000,9900 ,8400 , 11 000,9900 ,8500 , 11 000,9900 ,8400 , 11 000,9900 ,8400 , 11 000,9800 ,8300 , 11 000,9400 ,7900 , 11 000,8900 ,7500 , 10 000,8500 ,7200 , 9700,8100 ,6900 , 9400,7700 ,6500 , 9100,7400 ,6300 , 8700,7000 ,6000 , 8300,6700 ,5700 , 8000,6300 ,5500 , 7700
Midlands,4300 ,3400 , 5300,5500 ,4400 , 6700,6800 ,5600 , 8000,8000 ,6700 , 9500,9100 ,7800 , 11 000,10 000 ,8800 , 12 000,11 000 ,9700 , 13 000,12 000 ,11 000 , 14 000,13 000 ,11 000 , 15 000,14 000 ,12 000 , 16 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 18 000,16 000 ,14 000 , 18 000,16 000 ,14 000 , 19 000,16 000 ,14 000 , 19 000,16 000 ,14 000 , 18 000,15 000 ,13 000 , 18 000,15 000 ,13 000 , 18 000,15 000 ,13 000 , 17 000,15 000 ,12 000 , 17 000,14 000 ,12 000 , 16 000,14 000 ,11 000 , 16 000,13 000 ,11 000 , 15 000,13 000 ,11 000 , 15 000,12 000 ,10 000 , 14 000,12 000 ,9900 , 14 000,11 000 ,9500 , 14 000,11 000 ,9100 , 13 000,11 000 ,8700 , 13 000,10 000 ,8500 , 13 000
