States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,2.45 ,1.55 , 4.02,3.33 ,2.14 , 5.22,4.34 ,2.83 , 6.54,5.43 ,3.50 , 7.93,6.56 ,4.40 , 9.27,7.68 ,5.38 , 10.61,8.75 ,6.30 , 11.55,9.71 ,7.13 , 12.52,10.52 ,8.01 , 13.12,11.14 ,8.82 , 13.51,11.57 ,9.23 , 13.46,11.84 ,9.72 , 13.54,11.91 ,10.06 , 13.40,11.82 ,10.18 , 13.25,11.13 ,9.68 , 12.36,8.31 ,7.10 , 9.17,8.17 ,7.08 , 9.07,8.51 ,7.46 , 9.36,7.80 ,6.86 , 8.54,6.04 ,5.33 , 6.74,4.52 ,3.92 , 5.12,3.32 ,2.87 , 3.74,2.58 ,2.16 , 2.96,2.13 ,1.75 , 2.47,1.86 ,1.57 , 2.19,1.65 ,1.37 , 1.98,1.53 ,1.26 , 1.86,1.55 ,1.28 , 1.88,1.58 ,1.31 , 1.95,1.38 ,1.13 , 1.67
Harare,3.24 ,1.76 , 5.02,4.37 ,2.52 , 6.68,5.66 ,3.43 , 8.42,7.04 ,4.52 , 10.18,8.49 ,5.73 , 11.57,9.95 ,7.10 , 13.17,11.33 ,8.53 , 14.45,12.54 ,9.93 , 15.62,13.49 ,11.04 , 16.18,14.15 ,11.91 , 16.55,14.50 ,12.42 , 16.55,14.62 ,12.94 , 16.23,14.46 ,13.08 , 15.85,14.10 ,12.77 , 15.40,13.43 ,12.17 , 14.60,11.79 ,10.60 , 12.96,10.78 ,9.43 , 11.92,10.40 ,9.08 , 11.52,9.13 ,7.80 , 10.27,7.61 ,6.42 , 8.75,6.02 ,4.94 , 7.07,4.43 ,3.57 , 5.32,3.51 ,2.81 , 4.28,2.97 ,2.35 , 3.63,2.56 ,2.05 , 3.12,2.31 ,1.83 , 2.86,2.21 ,1.75 , 2.75,2.07 ,1.63 , 2.58,1.75 ,1.39 , 2.21,1.51 ,1.21 , 1.90
Manicaland,2.01 ,1.23 , 3.11,2.66 ,1.68 , 4.09,3.37 ,2.22 , 4.92,4.12 ,2.74 , 5.91,4.93 ,3.36 , 6.92,5.76 ,4.13 , 7.70,6.56 ,4.93 , 8.55,7.31 ,5.61 , 9.22,7.94 ,6.24 , 9.73,8.43 ,6.82 , 9.98,8.76 ,7.30 , 10.25,8.96 ,7.52 , 10.25,9.01 ,7.71 , 10.21,8.95 ,7.80 , 10.10,8.78 ,7.67 , 9.73,8.40 ,7.42 , 9.30,7.69 ,6.78 , 8.48,6.20 ,5.38 , 6.89,5.25 ,4.46 , 5.90,4.37 ,3.63 , 4.94,3.47 ,2.87 , 3.98,2.65 ,2.23 , 3.05,2.04 ,1.69 , 2.37,1.65 ,1.35 , 1.92,1.42 ,1.16 , 1.67,1.28 ,1.03 , 1.54,1.22 ,1.00 , 1.46,1.13 ,0.93 , 1.37,1.08 ,0.86 , 1.34,0.91 ,0.75 , 1.14
Mashonaland Central,2.75 ,1.25 , 5.22,3.68 ,1.85 , 6.46,4.69 ,2.58 , 7.70,5.75 ,3.52 , 8.79,6.82 ,4.46 , 9.90,7.89 ,5.48 , 10.83,8.89 ,6.50 , 11.58,9.74 ,7.51 , 12.10,10.41 ,8.22 , 12.41,10.85 ,8.81 , 12.59,11.07 ,9.26 , 12.63,11.09 ,9.56 , 12.57,10.93 ,9.54 , 12.31,10.63 ,9.30 , 11.89,10.21 ,8.95 , 11.34,9.52 ,8.25 , 10.55,8.43 ,7.22 , 9.51,6.67 ,5.58 , 7.74,5.50 ,4.52 , 6.49,4.44 ,3.58 , 5.30,3.44 ,2.86 , 4.19,2.59 ,2.15 , 3.18,1.99 ,1.62 , 2.47,1.62 ,1.31 , 2.03,1.42 ,1.17 , 1.76,1.29 ,1.02 , 1.62,1.23 ,0.97 , 1.62,1.16 ,0.95 , 1.52,1.04 ,0.85 , 1.32,0.91 ,0.75 , 1.15
Mashonaland East,1.92 ,1.01 , 3.37,2.53 ,1.40 , 4.22,3.20 ,1.85 , 5.07,3.92 ,2.41 , 6.01,4.66 ,2.94 , 6.84,5.40 ,3.51 , 7.58,6.12 ,4.10 , 8.30,6.79 ,4.70 , 8.93,7.37 ,5.43 , 9.45,7.86 ,6.05 , 9.87,8.25 ,6.55 , 9.99,8.52 ,6.98 , 10.09,8.69 ,7.32 , 10.12,8.74 ,7.52 , 9.94,8.70 ,7.63 , 9.79,8.34 ,7.38 , 9.30,7.22 ,6.33 , 8.10,6.63 ,5.82 , 7.42,5.78 ,5.06 , 6.49,4.96 ,4.27 , 5.60,4.07 ,3.47 , 4.64,3.15 ,2.66 , 3.62,2.58 ,2.15 , 2.98,2.22 ,1.81 , 2.62,1.98 ,1.61 , 2.35,1.84 ,1.47 , 2.18,1.77 ,1.41 , 2.11,1.82 ,1.44 , 2.21,1.78 ,1.42 , 2.10,1.63 ,1.31 , 1.95
Mashonaland West,0.90 ,0.51 , 1.39,1.38 ,0.86 , 2.07,2.00 ,1.36 , 3.01,2.75 ,1.94 , 4.07,3.59 ,2.57 , 5.20,4.50 ,3.28 , 6.38,5.44 ,4.02 , 7.45,6.39 ,4.79 , 8.58,7.30 ,5.58 , 9.41,8.14 ,6.36 , 10.20,8.86 ,7.07 , 10.89,9.42 ,7.65 , 11.24,9.81 ,8.18 , 11.44,9.98 ,8.49 , 11.41,10.00 ,8.71 , 11.22,9.72 ,8.63 , 10.68,8.81 ,7.99 , 9.53,7.30 ,6.67 , 7.99,6.17 ,5.49 , 6.83,5.18 ,4.49 , 5.88,4.11 ,3.50 , 4.75,3.10 ,2.63 , 3.64,2.39 ,1.97 , 2.85,1.94 ,1.59 , 2.33,1.68 ,1.37 , 2.05,1.50 ,1.24 , 1.86,1.38 ,1.13 , 1.72,1.30 ,1.06 , 1.63,1.30 ,1.05 , 1.67,1.03 ,0.85 , 1.29
Masvingo,2.51 ,1.45 , 4.34,3.17 ,1.83 , 5.14,3.85 ,2.29 , 5.94,4.55 ,2.86 , 6.74,5.24 ,3.46 , 7.47,5.91 ,4.00 , 8.09,6.53 ,4.56 , 8.59,7.08 ,5.06 , 9.02,7.54 ,5.57 , 9.26,7.90 ,6.05 , 9.46,8.16 ,6.47 , 9.60,8.31 ,6.80 , 9.54,8.34 ,7.03 , 9.46,8.27 ,7.09 , 9.29,8.10 ,7.06 , 9.00,7.73 ,6.85 , 8.63,6.98 ,6.23 , 7.77,5.34 ,4.73 , 6.03,4.34 ,3.81 , 4.98,3.58 ,3.11 , 4.17,2.86 ,2.49 , 3.37,2.27 ,1.97 , 2.69,1.76 ,1.49 , 2.09,1.44 ,1.21 , 1.74,1.29 ,1.09 , 1.54,1.18 ,0.98 , 1.40,1.11 ,0.91 , 1.32,1.12 ,0.92 , 1.34,1.03 ,0.85 , 1.26,1.00 ,0.82 , 1.22
Matabeleland North,3.04 ,1.75 , 4.81,3.89 ,2.32 , 5.85,4.77 ,2.97 , 6.94,5.67 ,3.66 , 7.98,6.51 ,4.44 , 9.05,7.29 ,5.14 , 9.82,8.00 ,5.77 , 10.50,8.64 ,6.47 , 11.04,9.16 ,7.05 , 11.23,9.59 ,7.63 , 11.46,9.92 ,8.10 , 11.62,10.12 ,8.44 , 11.70,10.20 ,8.66 , 11.47,10.17 ,8.82 , 11.37,10.04 ,8.85 , 11.14,9.59 ,8.56 , 10.54,8.75 ,7.90 , 9.58,6.95 ,6.19 , 7.69,5.81 ,5.13 , 6.53,4.82 ,4.16 , 5.45,3.94 ,3.39 , 4.47,3.07 ,2.63 , 3.54,2.41 ,2.03 , 2.83,2.02 ,1.72 , 2.39,1.83 ,1.53 , 2.17,1.74 ,1.44 , 2.11,1.66 ,1.38 , 2.02,1.61 ,1.33 , 1.96,1.52 ,1.24 , 1.88,1.41 ,1.16 , 1.75
Matabeleland South,1.22 ,0.70 , 1.90,1.76 ,1.10 , 2.62,2.44 ,1.58 , 3.53,3.24 ,2.12 , 4.56,4.12 ,2.78 , 5.68,5.08 ,3.45 , 6.83,6.09 ,4.35 , 8.02,7.09 ,5.25 , 9.28,8.05 ,6.05 , 10.48,8.90 ,6.87 , 11.42,9.63 ,7.65 , 12.02,10.20 ,8.22 , 12.30,10.62 ,8.71 , 12.42,10.86 ,9.13 , 12.49,10.96 ,9.44 , 12.42,10.77 ,9.49 , 11.99,10.34 ,9.26 , 11.42,7.91 ,7.04 , 8.80,6.59 ,5.81 , 7.39,5.64 ,4.92 , 6.36,4.62 ,4.05 , 5.26,3.67 ,3.21 , 4.15,2.97 ,2.55 , 3.36,2.54 ,2.18 , 2.89,2.29 ,1.93 , 2.67,2.14 ,1.80 , 2.53,2.06 ,1.74 , 2.43,2.01 ,1.70 , 2.38,2.00 ,1.66 , 2.42,1.84 ,1.55 , 2.25
Midlands,2.30 ,1.54 , 3.26,2.97 ,2.00 , 4.12,3.70 ,2.52 , 5.00,4.46 ,3.17 , 5.89,5.23 ,3.82 , 6.80,5.99 ,4.52 , 7.65,6.72 ,5.22 , 8.46,7.37 ,5.87 , 9.08,7.93 ,6.49 , 9.60,8.37 ,6.89 , 9.95,8.68 ,7.25 , 10.11,8.85 ,7.51 , 10.19,8.88 ,7.73 , 10.13,8.80 ,7.81 , 9.98,8.63 ,7.74 , 9.69,8.16 ,7.41 , 9.11,7.05 ,6.34 , 7.86,5.77 ,5.18 , 6.48,4.75 ,4.18 , 5.38,3.86 ,3.34 , 4.40,3.13 ,2.70 , 3.60,2.48 ,2.15 , 2.85,1.98 ,1.68 , 2.30,1.69 ,1.45 , 1.99,1.55 ,1.31 , 1.84,1.47 ,1.23 , 1.76,1.42 ,1.18 , 1.70,1.42 ,1.18 , 1.71,1.36 ,1.12 , 1.63,1.26 ,1.05 , 1.52
