States,2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,42 ,37 , 51,44 ,37 , 52,48 ,41 , 57,50 ,43 , 58,54 ,47 , 64,44 ,38 , 51,56 ,49 , 66,52 ,45 , 62,58 ,50 , 68,64 ,55 , 75
Coast,28 ,25 , 32,27 ,24 , 31,30 ,27 , 35,32 ,28 , 37,36 ,32 , 42,45 ,40 , 53,44 ,38 , 51,54 ,47 , 63,54 ,47 , 63,56 ,48 , 66
Eastern,32 ,28 , 38,30 ,26 , 35,33 ,29 , 39,35 ,31 , 42,39 ,34 , 46,48 ,43 , 58,51 ,45 , 61,58 ,51 , 69,59 ,51 , 70,63 ,55 , 76
Nairobi,54 ,46 , 65,52 ,44 , 62,59 ,50 , 70,62 ,53 , 74,69 ,59 , 83,82 ,70 , 98,95 ,81 , 100,93 ,80 , 100,87 ,74 , 100,89 ,75 , 100
North Eastern,13 ,9 , 18,14 ,10 , 20,17 ,11 , 24,18 ,13 , 27,20 ,13 , 29,16 ,11 , 24,35 ,24 , 53,37 ,25 , 57,40 ,27 , 61,46 ,32 , 72
Nyanza,43 ,39 , 49,39 ,35 , 45,41 ,37 , 48,42 ,38 , 48,45 ,41 , 51,57 ,52 , 65,62 ,56 , 70,72 ,65 , 82,68 ,61 , 78,71 ,64 , 82
Rift Valley,22 ,19 , 26,21 ,19 , 25,24 ,21 , 28,26 ,23 , 30,29 ,26 , 33,43 ,38 , 50,46 ,40 , 52,49 ,43 , 56,46 ,41 , 54,48 ,42 , 57
Western,45 ,39 , 51,45 ,40 , 52,50 ,43 , 57,51 ,44 , 58,55 ,48 , 62,52 ,46 , 59,58 ,51 , 66,65 ,57 , 74,60 ,52 , 69,65 ,56 , 74
National,37 ,33,44,36 ,31,42,39 ,34,46,41 ,36,48,45 ,39,52,53 ,47,63,58 ,51,69,64 ,56,75,62 ,54,73,65 ,57,76
