States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,<1000 ,<500 , 1500,<1000 ,<500 , 1800,1100 ,<500 , 2100,1200 ,<500 , 2500,1400 ,<1000 , 2900,1600 ,<1000 , 3200,1800 ,<1000 , 3500,2000 ,<1000 , 3700,2100 ,<1000 , 3900,2300 ,<1000 , 4200,2400 ,1000 , 4400,2500 ,1100 , 4600,2600 ,1100 , 4800,2700 ,1200 , 4900,2900 ,1200 , 5100,3000 ,1300 , 5300,3100 ,1400 , 5500,3300 ,1500 , 5800,3600 ,1600 , 6300,4000 ,1800 , 6800,4400 ,2000 , 7600,4800 ,2300 , 8300,5400 ,2600 , 9300,6000 ,2900 , 10 000,6700 ,3300 , 12 000,7500 ,3700 , 13 000,8400 ,4200 , 14 000,9300 ,4800 , 16 000,10 000 ,5300 , 17 000,11 000 ,5900 , 19 000
Copperbelt,1200 ,<500 , 2600,1500 ,<1000 , 3200,1800 ,<1000 , 3700,2000 ,<1000 , 4200,2300 ,<1000 , 4700,2500 ,<1000 , 5200,2700 ,1100 , 5400,3000 ,1200 , 5800,3100 ,1300 , 6100,3300 ,1400 , 6300,3400 ,1500 , 6400,3500 ,1500 , 6300,3500 ,1500 , 6300,3500 ,1500 , 6400,3700 ,1600 , 6600,3900 ,1800 , 6900,4200 ,1900 , 7300,4600 ,2100 , 7900,5100 ,2400 , 8800,5700 ,2800 , 9700,6300 ,3100 , 11 000,7100 ,3500 , 12 000,8100 ,4000 , 14 000,9100 ,4500 , 15 000,10 000 ,5200 , 17 000,11 000 ,5900 , 19 000,13 000 ,6600 , 21 000,14 000 ,7400 , 23 000,15 000 ,8300 , 25 000,17 000 ,9300 , 27 000
Eastern,<1000 ,<500 , 1800,1100 ,<500 , 2200,1300 ,<500 , 2600,1500 ,<1000 , 3000,1700 ,<1000 , 3300,1900 ,<1000 , 3600,2000 ,<1000 , 3800,2100 ,<1000 , 3900,2200 ,<1000 , 4100,2300 ,<1000 , 4300,2400 ,<1000 , 4400,2500 ,1000 , 4500,2500 ,1000 , 4500,2500 ,1000 , 4600,2600 ,1100 , 4700,2800 ,1200 , 4900,3000 ,1300 , 5300,3200 ,1400 , 5700,3600 ,1600 , 6300,4000 ,1800 , 6900,4400 ,2100 , 7700,4900 ,2400 , 8700,5500 ,2700 , 9700,6200 ,3000 , 11 000,6800 ,3400 , 12 000,7600 ,3800 , 13 000,8500 ,4300 , 14 000,9300 ,4800 , 16 000,10 000 ,5500 , 18 000,11 000 ,6200 , 19 000
Luapula,<1000 ,<500 , 1800,1100 ,<500 , 2100,1200 ,<1000 , 2400,1400 ,<1000 , 2700,1500 ,<1000 , 2900,1600 ,<1000 , 3000,1700 ,<1000 , 3100,1800 ,<1000 , 3200,1900 ,<1000 , 3300,1900 ,<1000 , 3400,1900 ,<1000 , 3400,1900 ,<1000 , 3400,1900 ,<1000 , 3400,1900 ,<1000 , 3400,1900 ,<1000 , 3400,1900 ,<1000 , 3400,1900 ,<1000 , 3300,2000 ,<1000 , 3300,2000 ,<1000 , 3400,2200 ,1100 , 3700,2400 ,1200 , 4100,2700 ,1300 , 4600,3000 ,1500 , 5100,3300 ,1700 , 5600,3600 ,1900 , 6300,4000 ,2100 , 7000,4400 ,2300 , 7600,4900 ,2500 , 8300,5300 ,2800 , 9000,5700 ,3000 , 9700
Lusaka,1300 ,<1000 , 2700,1800 ,<1000 , 3600,2300 ,<1000 , 4500,2900 ,1100 , 5500,3400 ,1300 , 6500,4000 ,1500 , 7400,4600 ,1800 , 8200,5100 ,2000 , 9100,5600 ,2300 , 10 000,6100 ,2500 , 11 000,6500 ,2700 , 11 000,6800 ,2800 , 12 000,7000 ,2900 , 12 000,7300 ,2900 , 13 000,7600 ,3100 , 13 000,8100 ,3400 , 14 000,8800 ,3800 , 15 000,9600 ,4200 , 16 000,11 000 ,4800 , 18 000,12 000 ,5600 , 20 000,13 000 ,6500 , 23 000,15 000 ,7300 , 25 000,17 000 ,8400 , 29 000,19 000 ,9600 , 32 000,22 000 ,11 000 , 36 000,24 000 ,12 000 , 40 000,27 000 ,14 000 , 44 000,30 000 ,16 000 , 48 000,33 000 ,18 000 , 53 000,37 000 ,21 000 , 58 000
Muchinga,<500 ,<100 , <500,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<1000 ,<200 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1500,<1000 ,<500 , 1600,<1000 ,<500 , 1700,1000 ,<500 , 1900,1200 ,<1000 , 2100,1300 ,<1000 , 2300,1400 ,<1000 , 2600,1600 ,<1000 , 2900,1800 ,<1000 , 3300,2000 ,<1000 , 3600,2200 ,1100 , 3900,2400 ,1200 , 4200,2600 ,1300 , 4600,2800 ,1400 , 4900,3000 ,1600 , 5300
North-Western,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1600,<1000 ,<500 , 1700,<1000 ,<500 , 1700,<1000 ,<500 , 1700,<1000 ,<500 , 1700,<1000 ,<500 , 1800,<1000 ,<500 , 1800,1000 ,<500 , 1900,1100 ,<1000 , 2000,1200 ,<1000 , 2200,1300 ,<1000 , 2400,1400 ,<1000 , 2600,1600 ,<1000 , 2900,1800 ,<1000 , 3200,2000 ,<1000 , 3600,2200 ,1100 , 4000,2500 ,1200 , 4300,2700 ,1300 , 4700,3000 ,1500 , 5200,3300 ,1700 , 5700,3600 ,1900 , 6200
Northern,<500 ,<200 , <1000,<500 ,<200 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1400,<1000 ,<500 , 1500,<1000 ,<500 , 1600,<1000 ,<500 , 1600,<1000 ,<500 , 1700,<1000 ,<500 , 1800,<1000 ,<500 , 1900,1000 ,<500 , 1900,1000 ,<500 , 2000,1100 ,<500 , 2000,1100 ,<500 , 2000,1100 ,<500 , 2100,1200 ,<500 , 2100,1200 ,<1000 , 2200,1300 ,<1000 , 2300,1400 ,<1000 , 2500,1500 ,<1000 , 2800,1700 ,<1000 , 3100,1900 ,<1000 , 3500,2200 ,1000 , 3900,2500 ,1200 , 4500,2800 ,1300 , 5100,3100 ,1500 , 5700,3500 ,1700 , 6300,3900 ,1900 , 7000,4300 ,2100 , 7600
Southern,1400 ,<1000 , 3000,1800 ,<1000 , 3500,2100 ,<1000 , 4000,2300 ,<1000 , 4500,2600 ,1000 , 5100,2800 ,1100 , 5300,2900 ,1200 , 5700,3100 ,1300 , 6100,3200 ,1300 , 6300,3300 ,1400 , 6400,3400 ,1500 , 6400,3500 ,1500 , 6500,3500 ,1600 , 6500,3600 ,1600 , 6500,3700 ,1600 , 6600,3800 ,1700 , 6700,4000 ,1800 , 7000,4300 ,1900 , 7300,4600 ,2000 , 7800,5100 ,2200 , 8400,5600 ,2500 , 9200,6200 ,2700 , 9900,6900 ,3000 , 11 000,7600 ,3400 , 12 000,8400 ,3800 , 13 000,9300 ,4300 , 15 000,10 000 ,4900 , 17 000,12 000 ,5600 , 19 000,13 000 ,6400 , 21 000,14 000 ,7400 , 22 000
Western,<500 ,<100 , <1000,<500 ,<200 , <1000,<1000 ,<200 , 1000,<1000 ,<500 , 1200,<1000 ,<500 , 1500,<1000 ,<500 , 1700,1100 ,<500 , 2000,1300 ,<1000 , 2300,1400 ,<1000 , 2500,1600 ,<1000 , 2800,1700 ,<1000 , 3000,1800 ,<1000 , 3200,1900 ,<1000 , 3400,2000 ,<1000 , 3600,2200 ,<1000 , 3800,2300 ,1000 , 4200,2500 ,1100 , 4600,2800 ,1200 , 5000,3100 ,1400 , 5500,3500 ,1600 , 6200,3900 ,1800 , 6900,4400 ,2000 , 7600,4900 ,2300 , 8400,5500 ,2500 , 9200,6000 ,2900 , 10 000,6700 ,3200 , 11 000,7200 ,3500 , 12 000,7800 ,3900 , 13 000,8500 ,4300 , 14 000,9100 ,4700 , 15 000
