States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,<500 ,<200 , 1100,<500 ,<200 , 1000,<500 ,<200 , 1100,<1000 ,<200 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1400,1000 ,<1000 , 1400,1100 ,<1000 , 1400,1200 ,<1000 , 1600,1200 ,<1000 , 1600,1300 ,1000 , 1600,1300 ,1000 , 1700,1400 ,1000 , 1800,1400 ,1100 , 1900,1400 ,<1000 , 1800,1400 ,<1000 , 2100,1500 ,<1000 , 2300,1500 ,<1000 , 2500,1600 ,<1000 , 2900
Adamawa,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1500,<1000 ,<500 , 1600,<1000 ,<1000 , 1500,<1000 ,<1000 , 1400,<1000 ,<1000 , 1300,<1000 ,<1000 , 1400,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<500 , 1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000
Akwa Ibom,3400 ,1600 , 6400,3500 ,2000 , 6200,3800 ,2300 , 6300,3900 ,2500 , 6500,3800 ,2500 , 5800,3100 ,2100 , 4800,3300 ,2300 , 4800,3700 ,2600 , 5200,3500 ,2500 , 4800,3300 ,2400 , 4400,3300 ,2500 , 4400,3100 ,2300 , 4100,3100 ,2400 , 4000,3000 ,2300 , 3900,3100 ,2400 , 4000,3200 ,2500 , 4000,3200 ,2400 , 4000,3300 ,2500 , 4100,3600 ,2800 , 4300,3400 ,2700 , 4200,3400 ,2700 , 4200,3500 ,2700 , 4300,3600 ,2800 , 4300,3600 ,2700 , 4400,3800 ,2900 , 4800,4000 ,3100 , 5100,4000 ,3100 , 5100,3800 ,3000 , 5200,3900 ,3000 , 5500,4000 ,3100 , 5700
Anambra,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<1000 , 1600,1000 ,<1000 , 1700,1100 ,<1000 , 1900,1200 ,<1000 , 1900,1200 ,<1000 , 2000,1200 ,<1000 , 1900,1300 ,<1000 , 1900,1300 ,<1000 , 1900,1400 ,<1000 , 2100,1400 ,1000 , 2100,1500 ,1100 , 2100,1600 ,1200 , 2200,1700 ,1200 , 2300,1700 ,1300 , 2400,1800 ,1400 , 2500,1900 ,1500 , 2600,2000 ,1500 , 2700,2100 ,1600 , 2800,2000 ,1500 , 2900,2000 ,1400 , 3000,2100 ,1400 , 3100,2200 ,1400 , 3300,2300 ,1300 , 3700,2400 ,1300 , 3900
Bauchi,<1000 ,<500 , 2100,<1000 ,<500 , 2400,<1000 ,<500 , 2000,<1000 ,<500 , 1900,<1000 ,<500 , 1600,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1200,<1000 ,<500 , 1100,<1000 ,<500 , 1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<100 , <1000,<500 ,<100 , <500,<500 ,<100 , <1000,<500 ,<100 , <1000,<200 ,<100 , <500,<200 ,<100 , <500
Bayelsa,<200 ,<100 , <500,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000
Benue,1300 ,<1000 , 2300,1600 ,<1000 , 2700,1900 ,<1000 , 3200,2200 ,1200 , 3600,2500 ,1300 , 4000,2800 ,1500 , 4400,2900 ,1700 , 4400,3100 ,1900 , 4600,3300 ,2100 , 5000,3400 ,2200 , 5000,3400 ,2300 , 4800,3400 ,2400 , 4900,3500 ,2500 , 4700,3400 ,2500 , 4700,3700 ,2800 , 5000,4100 ,3300 , 5300,4100 ,3300 , 5200,4200 ,3400 , 5300,4400 ,3400 , 5300,4300 ,3500 , 5200,4300 ,3400 , 5100,4300 ,3300 , 5300,4300 ,3300 , 5400,3800 ,2800 , 4900,3600 ,2600 , 4700,3400 ,2500 , 4600,3300 ,2400 , 4600,3200 ,2200 , 4700,3200 ,2100 , 5000,3200 ,2000 , 5200
Borno,1200 ,<1000 , 2900,1300 ,<1000 , 2800,1200 ,<1000 , 2800,1200 ,<500 , 2600,1200 ,<1000 , 2700,1200 ,<1000 , 2600,<1000 ,<500 , 1900,<1000 ,<500 , 1800,<1000 ,<500 , 1700,<1000 ,<500 , 1600,<1000 ,<500 , 1600,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1500,<1000 ,<500 , 1400,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1400,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1300,<1000 ,<500 , 1400,<1000 ,<500 , 1500
Cross River,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1300,<1000 ,<1000 , 1400,<1000 ,<1000 , 1500,<1000 ,<1000 , 1400,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1000,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1100
Delta,1100 ,<1000 , 2000,1300 ,<1000 , 2200,1400 ,<1000 , 2400,1300 ,<1000 , 2300,1400 ,<1000 , 2300,1400 ,<1000 , 2300,1400 ,<1000 , 2300,1300 ,<1000 , 2100,1300 ,<1000 , 2100,1300 ,<1000 , 2200,1300 ,<1000 , 2000,1300 ,<1000 , 2000,1200 ,<1000 , 1800,1200 ,<1000 , 1800,1200 ,<1000 , 1900,1200 ,<1000 , 1800,1200 ,<1000 , 1800,1300 ,<1000 , 1800,1300 ,<1000 , 1800,1300 ,<1000 , 1900,1300 ,<1000 , 1800,1400 ,<1000 , 1800,1400 ,<1000 , 1800,1400 ,<1000 , 1800,1300 ,<1000 , 1800,1300 ,<1000 , 1800,1200 ,<1000 , 1800,1200 ,<1000 , 1900,1300 ,<1000 , 2000,1300 ,<1000 , 2100
