States,2019,2019_lower, 2019_upper
Abim,<1000 ,<500 , <1000
Adjumani,1100 ,<1000 , 1600
Agago,2500 ,1800 , 3300
Alebtong,2700 ,2100 , 3300
Amolatar,2500 ,2100 , 3000
Amudat,<200 ,<200 , <500
Amuria,1600 ,1200 , 2000
Amuru,1700 ,1100 , 2500
Apac,3000 ,2300 , 3700
Arua,3800 ,3000 , 4600
Budaka,<1000 ,<1000 , 1200
Bududa,<1000 ,<1000 , <1000
Bugiri,1300 ,<1000 , 1800
Bugweri,<1000 ,<500 , <1000
Buhweju,1000 ,<1000 , 1400
Buikwe,6200 ,4700 , 8000
Bukedea,1000 ,<1000 , 1300
Bukomansimbi,1700 ,1300 , 2200
Bukwo,<500 ,<500 , <500
Bulambuli,<1000 ,<1000 , 1000
Buliisa,<1000 ,<1000 , 1300
Bundibugyo,<1000 ,<1000 , 1500
Bunyangabu,2600 ,2000 , 3300
Bushenyi,3300 ,2400 , 4300
Busia,3300 ,2700 , 4100
Butaleja,<1000 ,<500 , 1000
Butambala,1300 ,<1000 , 2000
Butebo,<500 ,<200 , <500
Buvuma,1800 ,1400 , 2200
Buyende,1400 ,<1000 , 1900
Dokolo,2600 ,2100 , 3300
Gomba,1900 ,1500 , 2500
Gulu,8900 ,6900 , 11 000
Hoima,4600 ,3800 , 5600
Ibanda,3400 ,2100 , 4900
Iganga,1800 ,1200 , 2600
Isingiro,4600 ,3300 , 6100
Jinja,4800 ,3600 , 6200
Kaabong,<500 ,<200 , <500
Kabale,2800 ,2500 , 3300
Kabarole,9300 ,7500 , 11 000
Kaberamaido,<1000 ,<1000 , 1200
Kagadi,3900 ,2800 , 5300
Kakumiro,2600 ,1700 , 3800
Kalaki,<1000 ,<500 , <1000
Kalangala,4000 ,3300 , 4700
Kaliro,1100 ,<1000 , 1500
Kalungu,3300 ,2400 , 4600
Kampala,25 000 ,21 000 , 30 000
Kamuli,3300 ,2300 , 4500
Kamwenge,2200 ,1400 , 3200
Kanungu,3700 ,3100 , 4400
Kapchorwa,<500 ,<500 , <1000
Kapelebyong,<1000 ,<500 , <1000
Karenga,<100 ,<100 , <100
Kasese,3200 ,2100 , 4600
Kassanda,2900 ,2300 , 3600
Katakwi,2300 ,1800 , 2800
Kayunga,4500 ,3200 , 6100
Kazo,1700 ,1300 , 2100
Kibaale,1500 ,1100 , 1900
Kiboga,2000 ,1400 , 2700
Kibuku,<1000 ,<500 , <1000
Kikuube,2500 ,1800 , 3400
Kiruhura,2500 ,1800 , 3400
Kiryandongo,2200 ,1400 , 3200
Kisoro,1000 ,<1000 , 1400
Kitagwenda,1700 ,1300 , 2100
Kitgum,2400 ,1600 , 3400
Koboko,1000 ,<1000 , 1300
Kole,3100 ,2300 , 4000
Kotido,<1000 ,<500 , <1000
Kumi,1500 ,1100 , 2000
Kwania,2700 ,2000 , 3400
Kween,<500 ,<200 , <500
Kyankwanzi,2500 ,1800 , 3200
Kyegegwa,3300 ,2400 , 4300
Kyenjojo,6600 ,5400 , 8000
Kyotera,5700 ,4600 , 6900
Lamwo,2000 ,1400 , 2700
Lira,6100 ,4300 , 8500
Luuka,1100 ,<1000 , 1500
Luwero,8000 ,6600 , 9500
Lwengo,4000 ,3100 , 5100
Lyantonde,2000 ,1400 , 2700
Madi Okollo,<1000 ,<500 , <1000
Manafwa,<1000 ,<500 , <1000
Maracha,<500 ,<500 , <1000
Masaka,6900 ,5200 , 8800
Masindi,3700 ,2600 , 5200
Mayuge,3900 ,3100 , 4900
Mbale,3800 ,3000 , 4700
Mbarara,16 000 ,14 000 , 19 000
Mitooma,1800 ,1400 , 2300
Mityana,4200 ,2900 , 5600
Moroto,<1000 ,<500 , <1000
Moyo,<500 ,<500 , <1000
Mpigi,4600 ,3800 , 5600
Mubende,6400 ,4900 , 8200
Mukono,8200 ,6700 , 9900
Nabilatuk,<100 ,<100 , <100
Nakapiripirit,<500 ,<500 , <1000
Nakaseke,3200 ,2500 , 4100
Nakasongola,2600 ,2000 , 3300
Namayingo,2900 ,2400 , 3600
Namisindwa,<1000 ,<500 , <1000
Namutumba,<1000 ,<1000 , 1100
Napak,<500 ,<500 , <500
Nebbi,1600 ,1100 , 2200
Ngora,<1000 ,<1000 , 1200
Ntoroko,<1000 ,<500 , <1000
Ntungamo,4900 ,3900 , 6100
Nwoya,1700 ,1300 , 2200
Obongi,<200 ,<200 , <500
Omoro,2400 ,1700 , 3300
Otuke,1300 ,<1000 , 1800
Oyam,5400 ,4200 , 7100
Pader,3000 ,2000 , 4200
Pakwach,1400 ,1100 , 1900
Pallisa,<1000 ,<1000 , 1200
Rakai,2900 ,2200 , 3800
Rubanda,<1000 ,<500 , 1200
Rubirizi,2100 ,1400 , 2900
Rukiga,<1000 ,<1000 , 1300
Rukungiri,3700 ,2600 , 4900
Rwampara,1200 ,<1000 , 1500
Serere,1700 ,1300 , 2400
Sheema,3200 ,2100 , 4600
Sironko,1100 ,<1000 , 1400
Soroti,3500 ,2700 , 4400
Ssembabule,2600 ,1800 , 3900
Tororo,5900 ,4900 , 7000
Wakiso,51 000 ,45 000 , 57 000
Yumbe,1100 ,<1000 , 1500
Zombo,1700 ,1200 , 2300
National,410 000 ,350 000,450 000
