States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,1000 ,<1000 , 1200,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1200,1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500
Harare,2300 ,1600 , 3000,2800 ,2100 , 3500,3200 ,2600 , 3800,3400 ,2800 , 4100,3600 ,3000 , 4200,3700 ,3300 , 4400,3900 ,3400 , 4500,4000 ,3600 , 4700,4100 ,3600 , 4800,4100 ,3600 , 4700,4000 ,3500 , 4600,3800 ,3300 , 4300,3500 ,3000 , 4100,3300 ,2800 , 3800,3000 ,2500 , 3500,2800 ,2300 , 3300,2600 ,2200 , 3000,2400 ,1900 , 2800,2100 ,1600 , 2500,1900 ,1400 , 2300,1600 ,1200 , 2000,1500 ,1000 , 1900,1200 ,<1000 , 1600,<1000 ,<1000 , 1400,<1000 ,<1000 , 1200,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1000,<500 ,<500 , <1000,<500 ,<500 , <1000
Manicaland,1100 ,<1000 , 1400,1300 ,1000 , 1700,1600 ,1300 , 2000,1800 ,1500 , 2200,2000 ,1600 , 2400,2100 ,1800 , 2500,2300 ,1900 , 2700,2500 ,2100 , 2900,2600 ,2200 , 3000,2600 ,2200 , 3100,2600 ,2200 , 3100,2600 ,2200 , 3000,2500 ,2100 , 2900,2400 ,2000 , 2800,2300 ,1900 , 2700,2200 ,1800 , 2500,2100 ,1700 , 2500,2000 ,1600 , 2300,1800 ,1400 , 2200,1600 ,1200 , 2000,1500 ,1100 , 1800,1300 ,<1000 , 1600,<1000 ,<1000 , 1300,<1000 ,<500 , 1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <1000
Mashonaland Central,<1000 ,<1000 , 1200,1000 ,<1000 , 1500,1200 ,<1000 , 1600,1400 ,1100 , 1700,1500 ,1300 , 1800,1600 ,1400 , 1900,1700 ,1400 , 2000,1800 ,1500 , 2000,1800 ,1500 , 2100,1800 ,1500 , 2100,1800 ,1500 , 2100,1800 ,1500 , 2000,1700 ,1400 , 2000,1600 ,1300 , 1900,1500 ,1200 , 1800,1400 ,1200 , 1700,1400 ,1100 , 1600,1300 ,1000 , 1500,1200 ,<1000 , 1500,1100 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <200,<200 ,<100 , <200
Mashonaland East,1000 ,<1000 , 1600,1300 ,<1000 , 1900,1600 ,1200 , 2200,1800 ,1400 , 2400,2000 ,1600 , 2600,2200 ,1800 , 2800,2300 ,1900 , 2900,2500 ,2000 , 3000,2500 ,2100 , 3000,2600 ,2200 , 3000,2600 ,2200 , 3000,2600 ,2200 , 2900,2500 ,2200 , 2900,2400 ,2100 , 2800,2400 ,2000 , 2700,2300 ,1900 , 2600,2200 ,1900 , 2500,2100 ,1700 , 2400,2000 ,1600 , 2300,1900 ,1500 , 2200,1800 ,1400 , 2100,1500 ,1100 , 1800,1200 ,<1000 , 1600,1000 ,<1000 , 1400,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<500 , 1200,<1000 ,<500 , 1200,<1000 ,<500 , 1100,<1000 ,<500 , 1000
Mashonaland West,<1000 ,<500 , <1000,<1000 ,<1000 , 1100,1100 ,<1000 , 1500,1500 ,1300 , 1900,1800 ,1500 , 2300,2100 ,1800 , 2500,2300 ,2000 , 2800,2500 ,2100 , 2900,2600 ,2200 , 3000,2600 ,2300 , 3100,2700 ,2300 , 3100,2700 ,2300 , 3000,2600 ,2300 , 2900,2500 ,2100 , 2800,2400 ,2000 , 2800,2300 ,2000 , 2700,2300 ,1900 , 2600,2200 ,1700 , 2500,2000 ,1600 , 2300,1900 ,1400 , 2300,1700 ,1200 , 2100,1400 ,<1000 , 1800,1000 ,<1000 , 1400,<1000 ,<1000 , 1100,<1000 ,<500 , 1000,<1000 ,<500 , 1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500
Masvingo,1000 ,<1000 , 1500,1200 ,<1000 , 1700,1400 ,1000 , 1800,1500 ,1100 , 1900,1600 ,1200 , 2000,1600 ,1300 , 2000,1700 ,1400 , 2000,1700 ,1400 , 2100,1700 ,1400 , 2100,1800 ,1500 , 2100,1800 ,1500 , 2100,1900 ,1600 , 2200,1900 ,1600 , 2200,1900 ,1600 , 2200,1900 ,1600 , 2200,1900 ,1600 , 2200,1900 ,1600 , 2200,1800 ,1500 , 2100,1700 ,1300 , 1900,1500 ,1200 , 1800,1300 ,<1000 , 1600,1100 ,<1000 , 1400,<1000 ,<1000 , 1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500
Matabeleland North,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,1100 ,<1000 , 1400,1200 ,<1000 , 1500,1300 ,1100 , 1600,1300 ,1100 , 1700,1300 ,1100 , 1700,1300 ,1100 , 1600,1300 ,1100 , 1600,1300 ,1100 , 1600,1300 ,1100 , 1600,1300 ,1100 , 1600,1300 ,1100 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1400,1300 ,1100 , 1400,1200 ,1000 , 1400,1100 ,<1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500
Matabeleland South,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,1000 ,<1000 , 1300,1100 ,<1000 , 1400,1200 ,1000 , 1500,1300 ,1100 , 1600,1400 ,1100 , 1600,1400 ,1200 , 1600,1400 ,1200 , 1600,1400 ,1200 , 1600,1400 ,1100 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1400,1200 ,1000 , 1400,1100 ,<1000 , 1300,1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500
Midlands,1100 ,<1000 , 1300,1300 ,1100 , 1600,1600 ,1300 , 1800,1700 ,1500 , 2000,1800 ,1600 , 2100,1900 ,1700 , 2300,2000 ,1700 , 2400,2100 ,1800 , 2400,2100 ,1800 , 2500,2200 ,1900 , 2600,2200 ,1900 , 2600,2200 ,1900 , 2600,2200 ,1800 , 2600,2100 ,1800 , 2500,2100 ,1800 , 2500,2000 ,1700 , 2400,2000 ,1600 , 2300,1900 ,1500 , 2200,1700 ,1400 , 2000,1500 ,1100 , 1800,1300 ,<1000 , 1600,1100 ,<1000 , 1300,<1000 ,<1000 , 1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000
