States,2019,2019_lower, 2019_upper
Abim,1100 ,<1000 , 1300
Adjumani,1800 ,1200 , 2600
Agago,4000 ,2900 , 5400
Alebtong,4800 ,4000 , 5700
Amolatar,2900 ,2400 , 3400
Amudat,<500 ,<500 , <500
Amuria,2400 ,1900 , 3100
Amuru,2700 ,1800 , 3900
Apac,4500 ,3600 , 5500
Arua,6300 ,5100 , 7600
Budaka,1800 ,1300 , 2300
Bududa,1400 ,1200 , 1700
Bugiri,2900 ,2200 , 3800
Bugweri,1400 ,1100 , 1800
Buhweju,1400 ,1000 , 1800
Buikwe,12 000 ,9400 , 16 000
Bukedea,1600 ,1300 , 2000
Bukomansimbi,3000 ,2400 , 3700
Bukwo,<500 ,<500 , <1000
Bulambuli,1500 ,1200 , 1900
Buliisa,1400 ,<1000 , 1900
Bundibugyo,2100 ,1400 , 2900
Bunyangabu,3900 ,3200 , 4800
Bushenyi,4700 ,3500 , 6400
Busia,5700 ,4800 , 6600
Butaleja,1600 ,1100 , 2300
Butambala,2400 ,1700 , 3400
Butebo,<1000 ,<500 , <1000
Buvuma,2000 ,1600 , 2300
Buyende,2300 ,1500 , 3300
Dokolo,4000 ,3200 , 5000
Gomba,2900 ,2200 , 3600
Gulu,14 000 ,11 000 , 18 000
Hoima,8100 ,7000 , 9400
Ibanda,5400 ,3900 , 7200
Iganga,4000 ,2900 , 5300
Isingiro,8000 ,6400 , 10 000
Jinja,8600 ,6500 , 11 000
Kaabong,<500 ,<500 , <1000
Kabale,4500 ,4100 , 4900
Kabarole,15 000 ,12 000 , 17 000
Kaberamaido,1600 ,1300 , 1900
Kagadi,6500 ,4900 , 8500
Kakumiro,4200 ,2700 , 5900
Kalaki,1100 ,<1000 , 1600
Kalangala,4000 ,3500 , 4600
Kaliro,1800 ,1300 , 2400
Kalungu,5900 ,4300 , 7900
Kampala,62 000 ,55 000 , 69 000
Kamuli,6200 ,4500 , 8300
Kamwenge,3400 ,2200 , 5000
Kanungu,5800 ,5100 , 6600
Kapchorwa,<1000 ,<1000 , 1100
Kapelebyong,<1000 ,<1000 , 1300
Karenga,<200 ,<100 , <200
Kasese,6600 ,4800 , 8700
Kassanda,5300 ,4300 , 6400
Katakwi,3500 ,2900 , 4200
Kayunga,8000 ,6100 , 10 000
Kazo,2700 ,2200 , 3300
Kibaale,2100 ,1700 , 2700
Kiboga,3400 ,2400 , 4700
Kibuku,1200 ,<1000 , 1400
Kikuube,3900 ,2800 , 5200
Kiruhura,3300 ,2500 , 4400
Kiryandongo,3900 ,2700 , 5400
Kisoro,2200 ,1700 , 2700
Kitagwenda,2700 ,2100 , 3300
Kitgum,4300 ,3100 , 5700
Koboko,1700 ,1400 , 2000
Kole,5000 ,3900 , 6200
Kotido,<1000 ,<500 , <1000
Kumi,2200 ,1600 , 2900
Kwania,3900 ,3000 , 5000
Kween,<500 ,<500 , <1000
Kyankwanzi,3900 ,3000 , 4900
Kyegegwa,5700 ,4300 , 7200
Kyenjojo,11 000 ,8800 , 12 000
Kyotera,7900 ,6200 , 9800
Lamwo,2900 ,2000 , 4100
Lira,11 000 ,8500 , 15 000
Luuka,2000 ,1600 , 2600
Luwero,12 000 ,11 000 , 14 000
Lwengo,7100 ,5800 , 8700
Lyantonde,3100 ,2100 , 4300
Madi Okollo,1100 ,<1000 , 1600
Manafwa,1300 ,<1000 , 1500
Maracha,<1000 ,<1000 , 1100
Masaka,13 000 ,10 000 , 15 000
Masindi,5800 ,4100 , 8100
Mayuge,6700 ,5400 , 8100
Mbale,8800 ,7300 , 10 000
Mbarara,16 000 ,13 000 , 19 000
Mitooma,2900 ,2400 , 3600
Mityana,7500 ,5400 , 9800
Moroto,<1000 ,<500 , <1000
Moyo,<1000 ,<1000 , 1100
Mpigi,8200 ,6900 , 9600
Mubende,10 000 ,8100 , 13 000
Mukono,16 000 ,14 000 , 19 000
Nabilatuk,<100 ,<100 , <100
Nakapiripirit,<500 ,<500 , <500
Nakaseke,5100 ,4100 , 6200
Nakasongola,3000 ,2300 , 3900
Namayingo,4200 ,3600 , 4800
Namisindwa,1200 ,1000 , 1500
Namutumba,1700 ,1400 , 2000
Napak,<1000 ,<500 , <1000
Nebbi,3000 ,2200 , 4100
Ngora,1200 ,<1000 , 1800
Ntoroko,1200 ,<1000 , 1500
Ntungamo,8700 ,7200 , 10 000
Nwoya,2700 ,2100 , 3400
Obongi,<500 ,<200 , <500
Omoro,4100 ,3000 , 5400
Otuke,2100 ,1400 , 3000
Oyam,8600 ,6700 , 11 000
Pader,4800 ,3300 , 6700
Pakwach,2500 ,1900 , 3300
Pallisa,1800 ,1500 , 2100
Rakai,5500 ,4400 , 6900
Rubanda,1200 ,<1000 , 1900
Rubirizi,3500 ,2500 , 4800
Rukiga,1500 ,1000 , 2000
Rukungiri,6000 ,4500 , 8000
Rwampara,2000 ,1600 , 2400
Serere,2500 ,1800 , 3400
Sheema,5800 ,4300 , 7400
Sironko,2500 ,2000 , 2900
Soroti,5500 ,4400 , 6900
Ssembabule,4700 ,3300 , 6500
Tororo,9300 ,7700 , 11 000
Wakiso,82 000 ,74 000 , 92 000
Yumbe,2000 ,1500 , 2700
Zombo,2800 ,2000 , 3800
National,700 000 ,650 000,760 000
