States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Cabo Delgado,3800 ,<1000 , 7800,5200 ,1400 , 10 000,7100 ,2200 , 13 000,9500 ,3500 , 17 000,13 000 ,5200 , 22 000,16 000 ,7600 , 27 000,20 000 ,10 000 , 32 000,24 000 ,14 000 , 38 000,29 000 ,18 000 , 44 000,35 000 ,22 000 , 50 000,40 000 ,27 000 , 58 000,46 000 ,33 000 , 64 000,52 000 ,37 000 , 71 000,58 000 ,42 000 , 80 000,64 000 ,48 000 , 88 000,70 000 ,53 000 , 96 000,77 000 ,59 000 , 100 000,83 000 ,64 000 , 110 000,91 000 ,70 000 , 120 000,98 000 ,76 000 , 130 000,110 000 ,82 000 , 140 000,110 000 ,88 000 , 150 000,120 000 ,93 000 , 160 000,130 000 ,98 000 , 170 000,130 000 ,100 000 , 170 000,140 000 ,100 000 , 190 000,150 000 ,110 000 , 200 000,150 000 ,110 000 , 210 000,160 000 ,120 000 , 220 000,170 000 ,120 000 , 230 000
Cidade de Maputo,2400 ,1300 , 4000,3500 ,1900 , 5600,5000 ,3000 , 7900,7200 ,4500 , 11 000,10 000 ,6400 , 15 000,14 000 ,9100 , 20 000,18 000 ,12 000 , 26 000,24 000 ,17 000 , 33 000,30 000 ,22 000 , 40 000,37 000 ,27 000 , 47 000,44 000 ,33 000 , 55 000,51 000 ,39 000 , 63 000,58 000 ,45 000 , 70 000,64 000 ,51 000 , 76 000,70 000 ,57 000 , 82 000,76 000 ,63 000 , 88 000,82 000 ,69 000 , 94 000,88 000 ,76 000 , 99 000,93 000 ,82 000 , 110 000,99 000 ,88 000 , 110 000,100 000 ,92 000 , 120 000,110 000 ,96 000 , 120 000,110 000 ,100 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 150 000
Gaza,1200 ,<200 , 6700,2000 ,<500 , 9900,3400 ,<1000 , 15 000,5800 ,1400 , 21 000,9500 ,2700 , 28 000,15 000 ,5600 , 37 000,23 000 ,10 000 , 48 000,33 000 ,17 000 , 57 000,47 000 ,29 000 , 71 000,62 000 ,42 000 , 85 000,78 000 ,59 000 , 100 000,94 000 ,74 000 , 120 000,110 000 ,87 000 , 130 000,120 000 ,98 000 , 150 000,130 000 ,110 000 , 160 000,140 000 ,120 000 , 170 000,150 000 ,130 000 , 170 000,150 000 ,130 000 , 180 000,160 000 ,140 000 , 190 000,170 000 ,150 000 , 190 000,180 000 ,160 000 , 200 000,180 000 ,160 000 , 210 000,190 000 ,170 000 , 210 000,190 000 ,170 000 , 220 000,200 000 ,180 000 , 220 000,200 000 ,180 000 , 230 000,210 000 ,180 000 , 230 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000,210 000 ,180 000 , 240 000
Inhambane,2700 ,<1000 , 5500,3600 ,1200 , 7100,4900 ,1700 , 9100,6600 ,2800 , 11 000,8600 ,4100 , 15 000,11 000 ,5500 , 18 000,13 000 ,7100 , 20 000,16 000 ,8800 , 24 000,19 000 ,11 000 , 28 000,23 000 ,13 000 , 32 000,26 000 ,17 000 , 36 000,30 000 ,21 000 , 40 000,34 000 ,24 000 , 44 000,38 000 ,28 000 , 48 000,42 000 ,32 000 , 52 000,46 000 ,35 000 , 57 000,50 000 ,39 000 , 62 000,55 000 ,44 000 , 68 000,60 000 ,48 000 , 73 000,66 000 ,53 000 , 80 000,72 000 ,60 000 , 87 000,79 000 ,65 000 , 94 000,85 000 ,71 000 , 100 000,91 000 ,77 000 , 110 000,97 000 ,81 000 , 120 000,100 000 ,85 000 , 130 000,110 000 ,89 000 , 140 000,110 000 ,92 000 , 140 000,120 000 ,95 000 , 150 000,120 000 ,98 000 , 160 000
Manica,7000 ,2100 , 13 000,10 000 ,3900 , 18 000,15 000 ,7200 , 24 000,21 000 ,12 000 , 32 000,29 000 ,19 000 , 43 000,38 000 ,26 000 , 53 000,47 000 ,34 000 , 63 000,56 000 ,42 000 , 75 000,65 000 ,52 000 , 85 000,73 000 ,59 000 , 95 000,81 000 ,66 000 , 100 000,88 000 ,72 000 , 110 000,93 000 ,77 000 , 120 000,98 000 ,81 000 , 120 000,100 000 ,85 000 , 130 000,110 000 ,87 000 , 130 000,110 000 ,91 000 , 130 000,110 000 ,94 000 , 140 000,110 000 ,96 000 , 140 000,120 000 ,100 000 , 140 000,120 000 ,100 000 , 150 000,130 000 ,110 000 , 150 000,130 000 ,110 000 , 160 000,130 000 ,110 000 , 160 000,140 000 ,110 000 , 160 000,140 000 ,110 000 , 170 000,140 000 ,120 000 , 180 000,150 000 ,120 000 , 180 000,150 000 ,120 000 , 180 000,150 000 ,120 000 , 190 000
Maputo,7500 ,3100 , 19 000,11 000 ,4900 , 25 000,16 000 ,7900 , 34 000,23 000 ,12 000 , 45 000,33 000 ,18 000 , 58 000,44 000 ,27 000 , 73 000,58 000 ,37 000 , 87 000,74 000 ,52 000 , 100 000,91 000 ,66 000 , 120 000,110 000 ,82 000 , 140 000,130 000 ,99 000 , 160 000,150 000 ,120 000 , 180 000,160 000 ,130 000 , 200 000,180 000 ,150 000 , 210 000,200 000 ,170 000 , 230 000,210 000 ,180 000 , 240 000,230 000 ,200 000 , 260 000,240 000 ,210 000 , 270 000,250 000 ,230 000 , 280 000,270 000 ,240 000 , 300 000,290 000 ,260 000 , 310 000,300 000 ,270 000 , 330 000,310 000 ,280 000 , 340 000,330 000 ,290 000 , 350 000,330 000 ,290 000 , 370 000,340 000 ,300 000 , 380 000,350 000 ,300 000 , 390 000,360 000 ,310 000 , 400 000,360 000 ,310 000 , 410 000,370 000 ,320 000 , 420 000
Nampula,6300 ,1600 , 12 000,8300 ,2400 , 16 000,11 000 ,3600 , 20 000,14 000 ,5100 , 25 000,17 000 ,7100 , 30 000,21 000 ,9700 , 36 000,26 000 ,13 000 , 41 000,31 000 ,18 000 , 47 000,36 000 ,22 000 , 54 000,42 000 ,27 000 , 61 000,48 000 ,32 000 , 69 000,54 000 ,37 000 , 76 000,61 000 ,43 000 , 84 000,67 000 ,49 000 , 93 000,74 000 ,53 000 , 100 000,81 000 ,59 000 , 110 000,89 000 ,65 000 , 120 000,96 000 ,72 000 , 130 000,110 000 ,80 000 , 140 000,110 000 ,89 000 , 150 000,130 000 ,100 000 , 160 000,140 000 ,110 000 , 170 000,150 000 ,120 000 , 190 000,160 000 ,130 000 , 200 000,180 000 ,140 000 , 220 000,190 000 ,160 000 , 240 000,210 000 ,170 000 , 260 000,230 000 ,180 000 , 280 000,240 000 ,190 000 , 310 000,260 000 ,200 000 , 340 000
Niassa,3800 ,<1000 , 9500,5000 ,1400 , 12 000,6700 ,2100 , 16 000,8700 ,3000 , 19 000,11 000 ,4500 , 23 000,13 000 ,6000 , 26 000,16 000 ,7900 , 30 000,18 000 ,10 000 , 32 000,21 000 ,13 000 , 34 000,23 000 ,15 000 , 37 000,26 000 ,17 000 , 39 000,28 000 ,19 000 , 41 000,30 000 ,20 000 , 43 000,32 000 ,22 000 , 46 000,34 000 ,23 000 , 48 000,35 000 ,25 000 , 50 000,37 000 ,27 000 , 52 000,39 000 ,28 000 , 53 000,41 000 ,29 000 , 55 000,43 000 ,32 000 , 58 000,46 000 ,34 000 , 60 000,48 000 ,36 000 , 63 000,51 000 ,38 000 , 67 000,54 000 ,40 000 , 72 000,57 000 ,43 000 , 77 000,60 000 ,45 000 , 82 000,64 000 ,47 000 , 88 000,67 000 ,49 000 , 93 000,70 000 ,50 000 , 99 000,73 000 ,51 000 , 100 000
Sofala,12 000 ,5600 , 19 000,17 000 ,8300 , 26 000,23 000 ,12 000 , 34 000,31 000 ,18 000 , 43 000,39 000 ,25 000 , 55 000,48 000 ,32 000 , 65 000,58 000 ,40 000 , 76 000,67 000 ,49 000 , 88 000,77 000 ,58 000 , 99 000,86 000 ,66 000 , 110 000,95 000 ,74 000 , 120 000,100 000 ,82 000 , 130 000,110 000 ,88 000 , 140 000,120 000 ,94 000 , 150 000,120 000 ,99 000 , 150 000,130 000 ,100 000 , 160 000,130 000 ,110 000 , 160 000,140 000 ,120 000 , 170 000,140 000 ,120 000 , 170 000,150 000 ,130 000 , 180 000,160 000 ,140 000 , 190 000,170 000 ,140 000 , 190 000,170 000 ,150 000 , 200 000,180 000 ,150 000 , 210 000,190 000 ,160 000 , 220 000,200 000 ,160 000 , 230 000,200 000 ,170 000 , 240 000,210 000 ,180 000 , 250 000,220 000 ,180 000 , 260 000,230 000 ,190 000 , 270 000
Tete,22 000 ,11 000 , 40 000,29 000 ,16 000 , 51 000,36 000 ,22 000 , 61 000,44 000 ,28 000 , 71 000,51 000 ,35 000 , 80 000,58 000 ,40 000 , 84 000,64 000 ,46 000 , 89 000,69 000 ,50 000 , 93 000,73 000 ,54 000 , 98 000,76 000 ,58 000 , 100 000,79 000 ,60 000 , 100 000,80 000 ,61 000 , 100 000,82 000 ,63 000 , 100 000,82 000 ,64 000 , 100 000,82 000 ,65 000 , 100 000,82 000 ,66 000 , 100 000,82 000 ,66 000 , 100 000,83 000 ,67 000 , 100 000,84 000 ,69 000 , 110 000,85 000 ,69 000 , 110 000,86 000 ,70 000 , 110 000,87 000 ,71 000 , 110 000,88 000 ,72 000 , 110 000,88 000 ,73 000 , 110 000,88 000 ,72 000 , 110 000,89 000 ,73 000 , 110 000,91 000 ,73 000 , 110 000,92 000 ,74 000 , 110 000,92 000 ,73 000 , 120 000,93 000 ,73 000 , 120 000
