States,2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,30 ,27 , 35,43 ,38 , 50,48 ,42 , 55,52 ,46 , 60,50 ,44 , 57,61 ,53 , 70,84 ,73 , 97,74 ,64 , 86,78 ,68 , 92,85 ,72 , 100
Coast,26 ,23 , 29,37 ,32 , 41,40 ,36 , 46,44 ,38 , 49,60 ,53 , 69,66 ,58 , 76,60 ,53 , 70,75 ,65 , 87,74 ,64 , 86,79 ,69 , 93
Eastern,25 ,22 , 28,35 ,31 , 40,39 ,34 , 44,42 ,37 , 48,57 ,51 , 66,64 ,56 , 74,66 ,57 , 76,74 ,64 , 86,72 ,63 , 84,75 ,64 , 87
Nairobi,41 ,35 , 47,58 ,49 , 67,63 ,54 , 73,68 ,58 , 79,78 ,66 , 89,80 ,68 , 92,96 ,81 , 100,94 ,79 , 100,88 ,73 , 100,84 ,71 , 97
North Eastern,10 ,7 , 14,15 ,10 , 22,18 ,12 , 26,20 ,14 , 30,30 ,20 , 45,23 ,16 , 35,47 ,32 , 72,49 ,34 , 76,49 ,34 , 77,54 ,38 , 84
Nyanza,33 ,31 , 37,47 ,43 , 52,51 ,47 , 57,55 ,50 , 61,64 ,59 , 72,74 ,68 , 83,81 ,73 , 91,92 ,83 , 100,84 ,76 , 96,87 ,78 , 100
Rift Valley,21 ,19 , 24,30 ,27 , 34,33 ,29 , 38,36 ,32 , 41,42 ,37 , 47,51 ,45 , 57,62 ,56 , 70,65 ,58 , 73,60 ,54 , 68,61 ,54 , 69
Western,33 ,29 , 37,47 ,41 , 53,51 ,45 , 58,55 ,49 , 62,52 ,46 , 59,81 ,71 , 91,92 ,81 , 100,92 ,81 , 100,92 ,81 , 100,96 ,85 , 100
National,30 ,26,35,43 ,37,49,47 ,41,54,50 ,44,58,58 ,51,67,68 ,60,79,77 ,67,89,82 ,72,95,78 ,68,90,80 ,70,93
