States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,19.05 ,12.76 , 28.25,20.20 ,12.91 , 30.20,19.05 ,12.56 , 27.41,15.99 ,11.10 , 24.09,11.33 ,7.70 , 16.87,8.15 ,5.66 , 12.06,5.38 ,3.66 , 7.86,4.08 ,2.71 , 5.79,3.30 ,2.45 , 4.46,2.64 ,1.98 , 3.46,2.37 ,1.75 , 3.07,1.99 ,1.46 , 2.50,1.85 ,1.39 , 2.32,1.64 ,1.21 , 2.08,1.49 ,1.05 , 1.93,1.29 ,0.93 , 1.70,1.15 ,0.82 , 1.53,1.22 ,0.83 , 1.66,1.03 ,0.71 , 1.38,0.98 ,0.67 , 1.32,0.92 ,0.61 , 1.31,0.82 ,0.54 , 1.21,0.73 ,0.48 , 1.11,0.66 ,0.43 , 1.09,0.59 ,0.36 , 0.95,0.51 ,0.30 , 0.84,0.47 ,0.27 , 0.85,0.45 ,0.26 , 0.81,0.40 ,0.22 , 0.75,0.36 ,0.19 , 0.71
Afar,4.62 ,2.01 , 8.88,4.50 ,2.31 , 7.64,4.29 ,2.33 , 7.16,3.92 ,2.30 , 6.59,3.22 ,1.98 , 5.12,2.73 ,1.72 , 4.36,2.20 ,1.43 , 3.47,1.99 ,1.34 , 3.31,1.58 ,1.13 , 2.49,1.47 ,1.05 , 2.26,1.41 ,1.05 , 2.00,1.31 ,0.95 , 1.81,1.16 ,0.82 , 1.52,1.12 ,0.84 , 1.48,0.97 ,0.71 , 1.28,0.93 ,0.68 , 1.22,0.85 ,0.61 , 1.12,0.75 ,0.54 , 1.03,0.83 ,0.58 , 1.13,0.78 ,0.55 , 1.06,0.70 ,0.47 , 0.96,0.66 ,0.43 , 0.89,0.62 ,0.40 , 0.89,0.57 ,0.33 , 0.84,0.54 ,0.32 , 0.82,0.50 ,0.29 , 0.78,0.45 ,0.26 , 0.70,0.41 ,0.23 , 0.65,0.38 ,0.20 , 0.62,0.35 ,0.18 , 0.62
Amhara,5.16 ,3.24 , 8.13,5.26 ,3.47 , 7.99,5.32 ,3.63 , 7.80,4.81 ,3.28 , 7.08,4.23 ,2.90 , 6.06,3.69 ,2.51 , 5.22,3.18 ,2.14 , 4.32,2.66 ,1.77 , 3.72,2.31 ,1.63 , 3.20,1.93 ,1.38 , 2.60,1.67 ,1.26 , 2.24,1.50 ,1.12 , 2.05,1.36 ,1.00 , 1.78,1.17 ,0.86 , 1.57,1.02 ,0.74 , 1.37,0.91 ,0.66 , 1.21,0.84 ,0.62 , 1.10,0.77 ,0.56 , 1.05,0.70 ,0.50 , 0.94,0.65 ,0.47 , 0.88,0.59 ,0.42 , 0.83,0.53 ,0.38 , 0.76,0.49 ,0.35 , 0.69,0.44 ,0.29 , 0.67,0.41 ,0.26 , 0.62,0.37 ,0.24 , 0.58,0.34 ,0.20 , 0.53,0.31 ,0.17 , 0.48,0.29 ,0.16 , 0.46,0.27 ,0.15 , 0.44
Beneshangul Gumuz,1.81 ,0.75 , 2.97,2.13 ,1.01 , 3.37,2.22 ,1.24 , 3.31,2.24 ,1.39 , 3.21,2.13 ,1.36 , 3.08,1.89 ,1.21 , 2.77,1.70 ,1.07 , 2.53,1.59 ,0.98 , 2.63,1.34 ,0.88 , 2.24,1.13 ,0.71 , 1.80,0.98 ,0.64 , 1.48,0.84 ,0.58 , 1.25,0.79 ,0.53 , 1.14,0.71 ,0.47 , 1.02,0.62 ,0.41 , 0.91,0.55 ,0.37 , 0.80,0.58 ,0.39 , 0.84,0.53 ,0.35 , 0.76,0.48 ,0.33 , 0.71,0.46 ,0.31 , 0.70,0.43 ,0.27 , 0.64,0.40 ,0.25 , 0.59,0.38 ,0.23 , 0.57,0.37 ,0.21 , 0.57,0.35 ,0.20 , 0.54,0.33 ,0.19 , 0.54,0.31 ,0.17 , 0.50,0.24 ,0.11 , 0.43,0.22 ,0.10 , 0.40,0.21 ,0.09 , 0.40
Dire Dawa,11.41 ,5.09 , 21.53,11.00 ,5.52 , 19.93,9.91 ,5.30 , 17.08,8.82 ,5.01 , 14.47,7.19 ,4.34 , 11.55,5.97 ,3.90 , 9.28,5.84 ,3.91 , 8.65,5.43 ,3.79 , 7.63,4.02 ,2.93 , 5.43,4.02 ,2.99 , 5.25,3.60 ,2.71 , 4.61,3.07 ,2.31 , 4.00,3.04 ,2.31 , 3.89,2.72 ,2.04 , 3.56,2.77 ,2.13 , 3.61,2.41 ,1.81 , 3.10,2.22 ,1.64 , 2.91,2.14 ,1.57 , 2.81,1.98 ,1.45 , 2.61,1.80 ,1.26 , 2.43,1.61 ,1.09 , 2.27,1.52 ,0.96 , 2.11,1.43 ,0.88 , 2.17,1.36 ,0.81 , 2.20,1.29 ,0.75 , 2.08,1.20 ,0.68 , 2.03,1.09 ,0.61 , 1.94,0.97 ,0.51 , 1.83,0.92 ,0.47 , 1.79,0.87 ,0.42 , 1.76
Gambella,14.19 ,5.82 , 26.83,14.39 ,6.90 , 23.80,14.86 ,8.68 , 23.66,13.95 ,8.47 , 22.04,12.34 ,8.04 , 19.79,10.63 ,6.87 , 16.38,10.01 ,6.31 , 14.78,8.98 ,5.87 , 12.89,7.85 ,5.25 , 10.98,6.72 ,4.65 , 9.32,6.08 ,4.20 , 8.32,5.43 ,3.78 , 7.24,4.77 ,3.30 , 6.44,4.18 ,3.01 , 5.78,3.97 ,2.81 , 5.46,3.84 ,2.73 , 5.19,3.53 ,2.45 , 4.80,3.33 ,2.30 , 4.52,3.03 ,2.06 , 4.21,2.87 ,2.01 , 3.93,2.80 ,1.93 , 3.86,2.67 ,1.83 , 3.69,2.54 ,1.73 , 3.55,2.41 ,1.58 , 3.52,2.25 ,1.49 , 3.31,2.10 ,1.34 , 3.10,1.90 ,1.17 , 2.99,1.46 ,0.80 , 2.39,1.28 ,0.66 , 2.30,1.25 ,0.64 , 2.39
Harari,4.21 ,1.27 , 11.14,4.59 ,1.62 , 10.50,4.59 ,2.02 , 9.98,4.84 ,2.14 , 9.70,4.70 ,2.45 , 8.49,4.52 ,2.56 , 7.69,4.15 ,2.60 , 6.71,3.63 ,2.40 , 5.62,3.59 ,2.51 , 5.13,3.23 ,2.31 , 4.44,2.95 ,2.21 , 3.89,2.69 ,2.11 , 3.39,2.43 ,1.91 , 2.99,2.37 ,1.87 , 2.93,2.21 ,1.72 , 2.70,2.11 ,1.58 , 2.58,1.95 ,1.43 , 2.44,1.87 ,1.30 , 2.38,1.75 ,1.14 , 2.31,1.62 ,1.02 , 2.21,1.60 ,0.93 , 2.30,1.55 ,0.86 , 2.30,1.51 ,0.83 , 2.39,1.27 ,0.66 , 2.04,1.10 ,0.56 , 1.83,0.95 ,0.45 , 1.74,0.78 ,0.37 , 1.57,0.78 ,0.34 , 1.59,0.73 ,0.29 , 1.61,0.66 ,0.27 , 1.58
Oromiya,2.64 ,1.68 , 4.19,2.47 ,1.66 , 3.74,2.25 ,1.54 , 3.30,1.92 ,1.30 , 2.88,1.61 ,1.10 , 2.53,1.22 ,0.80 , 1.87,1.00 ,0.65 , 1.46,0.86 ,0.57 , 1.23,0.74 ,0.51 , 1.07,0.60 ,0.42 , 0.85,0.55 ,0.38 , 0.79,0.45 ,0.32 , 0.65,0.41 ,0.30 , 0.59,0.35 ,0.25 , 0.51,0.37 ,0.26 , 0.54,0.30 ,0.21 , 0.44,0.29 ,0.20 , 0.42,0.27 ,0.18 , 0.40,0.24 ,0.16 , 0.36,0.24 ,0.16 , 0.36,0.21 ,0.14 , 0.32,0.20 ,0.13 , 0.29,0.18 ,0.12 , 0.27,0.13 ,0.08 , 0.25,0.12 ,0.07 , 0.24,0.12 ,0.07 , 0.22,0.11 ,0.06 , 0.20,0.10 ,0.06 , 0.18,0.09 ,0.05 , 0.17,0.09 ,0.05 , 0.16
SNNPR,1.76 ,0.86 , 2.91,1.82 ,1.09 , 2.89,1.73 ,1.21 , 2.74,1.61 ,1.10 , 2.43,1.43 ,0.96 , 2.16,1.26 ,0.86 , 1.91,1.10 ,0.75 , 1.70,0.90 ,0.63 , 1.33,0.80 ,0.56 , 1.13,0.69 ,0.49 , 0.96,0.59 ,0.43 , 0.81,0.53 ,0.39 , 0.71,0.48 ,0.34 , 0.64,0.38 ,0.28 , 0.54,0.36 ,0.26 , 0.50,0.31 ,0.22 , 0.42,0.31 ,0.22 , 0.44,0.27 ,0.19 , 0.39,0.24 ,0.16 , 0.34,0.23 ,0.16 , 0.33,0.19 ,0.12 , 0.27,0.17 ,0.11 , 0.26,0.16 ,0.10 , 0.24,0.14 ,0.09 , 0.23,0.13 ,0.08 , 0.21,0.12 ,0.07 , 0.20,0.11 ,0.07 , 0.19,0.11 ,0.06 , 0.18,0.10 ,0.05 , 0.17,0.09 ,0.05 , 0.16
Somali,0.83 ,0.33 , 1.72,0.85 ,0.40 , 1.67,0.73 ,0.38 , 1.36,0.61 ,0.33 , 1.18,0.58 ,0.32 , 1.09,0.48 ,0.27 , 0.90,0.39 ,0.22 , 0.68,0.31 ,0.18 , 0.49,0.31 ,0.19 , 0.47,0.24 ,0.14 , 0.36,0.22 ,0.14 , 0.33,0.18 ,0.11 , 0.28,0.17 ,0.11 , 0.28,0.16 ,0.10 , 0.25,0.14 ,0.08 , 0.23,0.14 ,0.08 , 0.23,0.13 ,0.07 , 0.21,0.11 ,0.06 , 0.19,0.09 ,0.05 , 0.15,0.08 ,0.04 , 0.13,0.07 ,0.04 , 0.12,0.07 ,0.03 , 0.12,0.06 ,0.03 , 0.11,0.06 ,0.03 , 0.10,0.05 ,0.03 , 0.10,0.05 ,0.02 , 0.09,0.05 ,0.02 , 0.09,0.04 ,0.02 , 0.09,0.04 ,0.02 , 0.09,0.04 ,0.02 , 0.08
