States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,27.34 ,21.30 , 37.29,28.03 ,21.03 , 38.32,26.49 ,20.76 , 35.36,24.40 ,19.12 , 31.01,21.18 ,16.57 , 26.09,18.43 ,14.27 , 22.09,16.16 ,12.62 , 19.19,14.35 ,11.43 , 16.76,13.12 ,10.95 , 15.29,12.38 ,10.71 , 14.21,11.03 ,9.60 , 12.45,10.23 ,8.95 , 11.66,9.66 ,8.58 , 11.00,9.21 ,8.12 , 10.65,8.54 ,7.51 , 9.86,7.93 ,6.90 , 9.28,7.71 ,6.50 , 8.99,7.51 ,6.39 , 8.73,7.75 ,6.58 , 9.21,7.17 ,6.13 , 8.67,6.60 ,5.52 , 8.00,6.08 ,5.06 , 7.32,5.32 ,4.51 , 6.39,4.87 ,3.99 , 5.91,4.44 ,3.51 , 5.54,4.06 ,3.07 , 5.18,3.68 ,2.67 , 4.73,3.51 ,2.54 , 4.70,3.15 ,2.19 , 4.61,3.19 ,2.12 , 4.60
Harare,36.48 ,28.22 , 47.20,36.70 ,29.41 , 50.99,33.16 ,26.82 , 44.01,27.12 ,22.03 , 35.00,22.39 ,18.48 , 28.09,18.08 ,14.76 , 22.57,15.02 ,12.35 , 18.14,12.59 ,10.44 , 15.19,11.15 ,9.52 , 13.34,9.80 ,8.45 , 11.68,8.59 ,7.48 , 9.98,7.88 ,6.90 , 9.06,7.14 ,6.24 , 8.19,6.53 ,5.61 , 7.55,6.15 ,5.33 , 7.09,5.70 ,4.91 , 6.64,5.35 ,4.55 , 6.14,5.02 ,4.22 , 5.82,4.78 ,4.01 , 5.53,4.41 ,3.70 , 5.20,4.15 ,3.35 , 5.03,3.76 ,3.06 , 4.55,3.24 ,2.61 , 4.04,3.08 ,2.44 , 3.81,2.87 ,2.18 , 3.64,2.62 ,2.00 , 3.53,2.42 ,1.78 , 3.14,2.07 ,1.48 , 2.70,1.80 ,1.24 , 2.48,1.69 ,1.14 , 2.39
Manicaland,20.24 ,15.79 , 25.40,21.38 ,16.63 , 26.60,20.62 ,16.59 , 25.51,20.00 ,16.20 , 23.97,18.34 ,14.86 , 22.40,16.54 ,13.29 , 19.91,15.01 ,12.02 , 17.81,13.45 ,10.91 , 15.54,12.28 ,10.08 , 14.46,11.03 ,9.25 , 12.90,9.93 ,8.46 , 11.19,9.12 ,7.92 , 10.30,8.28 ,7.16 , 9.31,7.53 ,6.57 , 8.64,6.97 ,6.08 , 7.86,6.35 ,5.54 , 7.16,5.99 ,5.13 , 6.86,5.63 ,4.78 , 6.47,5.37 ,4.54 , 6.16,4.88 ,4.14 , 5.66,4.78 ,3.93 , 5.60,4.24 ,3.55 , 5.00,3.41 ,2.81 , 4.16,3.11 ,2.48 , 3.86,2.83 ,2.20 , 3.60,2.57 ,1.93 , 3.43,2.27 ,1.69 , 3.17,2.01 ,1.41 , 2.96,1.75 ,1.14 , 2.67,1.76 ,1.12 , 2.83
Mashonaland Central,30.48 ,23.39 , 38.74,29.94 ,22.90 , 36.98,27.26 ,21.29 , 33.34,24.19 ,19.26 , 31.08,20.64 ,16.62 , 26.87,17.63 ,14.28 , 22.15,15.10 ,12.26 , 18.34,13.34 ,10.86 , 15.55,11.83 ,9.91 , 13.87,10.53 ,8.92 , 12.25,9.65 ,8.32 , 11.13,8.76 ,7.54 , 10.02,8.06 ,6.92 , 9.27,7.46 ,6.39 , 8.83,6.99 ,6.01 , 8.22,6.57 ,5.66 , 7.72,6.26 ,5.35 , 7.47,5.93 ,4.99 , 6.96,5.50 ,4.60 , 6.65,5.08 ,4.24 , 6.18,4.49 ,3.59 , 5.55,3.58 ,2.87 , 4.55,3.00 ,2.37 , 3.82,2.71 ,2.07 , 3.51,2.42 ,1.80 , 3.17,2.10 ,1.50 , 2.87,1.74 ,1.20 , 2.39,1.41 ,1.02 , 1.97,1.27 ,0.90 , 1.84,1.25 ,0.87 , 1.81
Mashonaland East,18.14 ,12.65 , 25.03,19.26 ,14.11 , 25.20,18.95 ,15.23 , 23.79,18.20 ,15.03 , 22.48,17.03 ,14.01 , 20.83,15.85 ,13.31 , 19.38,14.69 ,12.08 , 17.44,13.27 ,11.12 , 15.76,12.07 ,10.12 , 14.39,11.33 ,9.58 , 13.25,10.54 ,9.08 , 12.04,9.87 ,8.43 , 11.31,9.29 ,7.99 , 10.55,8.66 ,7.50 , 9.80,8.18 ,7.17 , 9.21,7.70 ,6.72 , 8.76,7.47 ,6.39 , 8.49,7.08 ,6.11 , 8.04,6.93 ,6.05 , 7.94,6.82 ,5.79 , 7.79,6.33 ,5.34 , 7.46,5.67 ,4.75 , 6.62,5.02 ,4.24 , 6.01,4.69 ,3.88 , 5.65,4.35 ,3.55 , 5.40,4.05 ,3.23 , 5.14,3.83 ,3.10 , 4.98,3.63 ,2.76 , 4.76,3.31 ,2.44 , 4.48,3.07 ,2.17 , 4.33
Mashonaland West,15.38 ,11.71 , 21.98,19.82 ,15.55 , 27.24,23.79 ,18.67 , 30.97,26.42 ,21.82 , 34.00,26.31 ,22.33 , 33.13,23.58 ,20.03 , 29.00,21.05 ,17.58 , 25.08,18.00 ,14.75 , 21.34,16.07 ,13.37 , 18.43,13.69 ,11.48 , 15.58,11.93 ,10.31 , 13.61,10.52 ,9.23 , 11.87,9.38 ,8.21 , 10.56,8.38 ,7.42 , 9.62,7.73 ,6.85 , 8.81,7.38 ,6.50 , 8.44,6.96 ,6.09 , 7.99,6.66 ,5.78 , 7.67,6.45 ,5.50 , 7.46,6.19 ,5.45 , 7.21,5.72 ,4.86 , 6.83,4.73 ,3.90 , 5.80,3.80 ,3.13 , 4.72,3.40 ,2.81 , 4.33,3.09 ,2.49 , 3.98,2.69 ,2.11 , 3.53,2.30 ,1.79 , 3.06,1.90 ,1.43 , 2.45,1.66 ,1.25 , 2.25,1.54 ,1.19 , 2.06
Masvingo,20.22 ,14.45 , 26.05,19.21 ,14.28 , 23.87,18.10 ,13.98 , 22.02,16.93 ,13.51 , 20.59,14.98 ,12.16 , 17.91,13.51 ,11.14 , 16.02,12.61 ,10.43 , 14.88,11.13 ,9.19 , 13.03,10.77 ,9.25 , 12.57,10.27 ,8.86 , 11.85,9.61 ,8.41 , 11.15,9.16 ,8.03 , 10.36,8.75 ,7.66 , 10.04,8.44 ,7.52 , 9.76,8.01 ,7.08 , 9.21,7.68 ,6.73 , 8.73,7.34 ,6.46 , 8.50,6.99 ,6.08 , 8.04,6.55 ,5.81 , 7.55,6.20 ,5.42 , 7.22,5.64 ,4.79 , 6.68,5.02 ,4.17 , 6.02,4.07 ,3.37 , 4.92,3.76 ,3.03 , 4.56,3.43 ,2.73 , 4.25,3.13 ,2.39 , 3.92,2.94 ,2.26 , 3.67,2.62 ,2.00 , 3.35,2.33 ,1.69 , 3.05,2.25 ,1.56 , 3.00
Matabeleland North,24.91 ,18.78 , 32.90,24.19 ,18.92 , 31.02,23.10 ,18.16 , 28.67,21.25 ,16.94 , 25.99,18.91 ,15.53 , 22.76,17.27 ,14.35 , 20.43,15.79 ,12.98 , 18.47,14.46 ,12.09 , 16.86,13.59 ,11.66 , 15.63,12.41 ,10.75 , 14.36,11.96 ,10.51 , 13.53,11.25 ,9.98 , 12.52,10.90 ,9.66 , 12.24,10.45 ,9.31 , 11.81,10.15 ,8.99 , 11.37,9.60 ,8.29 , 10.82,9.54 ,8.35 , 10.82,9.28 ,7.98 , 10.52,9.03 ,7.88 , 10.30,8.82 ,7.54 , 10.20,8.07 ,6.78 , 9.62,6.85 ,5.70 , 8.36,5.97 ,4.99 , 7.32,5.58 ,4.62 , 6.90,5.02 ,4.01 , 6.44,4.87 ,3.72 , 6.40,4.38 ,3.29 , 5.91,4.01 ,2.96 , 5.63,3.29 ,2.33 , 4.74,3.44 ,2.32 , 5.05
Matabeleland South,18.32 ,14.01 , 24.68,22.39 ,17.31 , 28.65,25.83 ,20.59 , 33.26,27.57 ,21.32 , 36.38,27.53 ,21.62 , 35.57,25.82 ,20.57 , 33.06,23.62 ,18.63 , 29.99,20.77 ,16.83 , 25.33,18.80 ,15.30 , 22.40,17.01 ,14.26 , 19.67,15.88 ,13.68 , 17.95,14.69 ,12.81 , 16.34,13.95 ,12.22 , 15.43,13.03 ,11.59 , 14.39,12.55 ,11.17 , 13.80,11.93 ,10.66 , 13.16,11.67 ,10.41 , 13.18,11.45 ,10.20 , 12.92,11.09 ,9.77 , 12.42,11.06 ,9.75 , 12.61,10.57 ,9.10 , 12.09,9.26 ,8.01 , 10.67,8.27 ,7.30 , 9.72,8.02 ,7.05 , 9.43,7.67 ,6.58 , 9.17,7.24 ,6.09 , 8.82,6.74 ,5.53 , 8.13,6.15 ,4.91 , 7.58,5.37 ,4.18 , 6.88,5.02 ,3.82 , 6.44
Midlands,21.20 ,17.76 , 25.43,20.94 ,17.22 , 25.59,19.93 ,16.43 , 24.22,18.46 ,15.32 , 22.66,16.87 ,14.20 , 20.73,15.06 ,12.63 , 18.61,13.63 ,11.37 , 16.37,12.67 ,10.59 , 15.37,11.65 ,9.90 , 13.79,10.88 ,9.45 , 12.82,10.15 ,8.85 , 11.64,9.45 ,8.32 , 10.93,8.91 ,7.90 , 10.23,8.49 ,7.52 , 9.71,8.07 ,7.10 , 9.26,7.51 ,6.61 , 8.61,7.27 ,6.44 , 8.20,6.98 ,6.01 , 7.93,6.68 ,5.85 , 7.57,6.45 ,5.67 , 7.31,5.91 ,5.09 , 6.92,5.33 ,4.54 , 6.18,4.78 ,4.02 , 5.64,4.66 ,3.91 , 5.63,4.52 ,3.69 , 5.41,4.44 ,3.49 , 5.39,4.18 ,3.25 , 5.10,4.14 ,3.08 , 5.09,3.66 ,2.59 , 4.70,3.77 ,2.54 , 4.86
