States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,8400 ,5200 , 12 000,11 000 ,7300 , 16 000,14 000 ,9400 , 20 000,14 000 ,11 000 , 21 000,13 000 ,9400 , 17 000,11 000 ,7500 , 14 000,8300 ,5700 , 11 000,6300 ,4300 , 8100,4900 ,3400 , 6500,4300 ,3000 , 5800,3800 ,2700 , 5200,3500 ,2500 , 4700,3300 ,2400 , 4400,3000 ,2200 , 4000,3000 ,2200 , 4100,2800 ,2100 , 3700,2600 ,2000 , 3500,2500 ,1800 , 3400,2400 ,1700 , 3300,2400 ,1700 , 3500,2200 ,1500 , 3300,2000 ,1300 , 3000,1900 ,1200 , 2900,1700 ,1100 , 2700,1700 ,1000 , 2800,1600 ,<1000 , 2700,1500 ,<1000 , 2500,1300 ,<1000 , 2200,1200 ,<1000 , 2200,1200 ,<1000 , 2100
Coast,9100 ,6800 , 12 000,9800 ,7400 , 13 000,10 000 ,7600 , 13 000,9500 ,7100 , 12 000,8600 ,6300 , 11 000,7300 ,5500 , 9100,6500 ,5000 , 8200,5600 ,4300 , 7000,5100 ,3900 , 6500,4600 ,3500 , 5700,4100 ,3200 , 5300,4000 ,3100 , 4900,3800 ,2900 , 4700,3500 ,2800 , 4500,3200 ,2600 , 4100,3100 ,2500 , 4000,3200 ,2500 , 4000,2900 ,2300 , 3800,2900 ,2200 , 3700,2800 ,2100 , 3700,2800 ,2100 , 3900,2600 ,1900 , 3600,2500 ,1800 , 3400,2300 ,1600 , 3300,2200 ,1600 , 3200,2000 ,1400 , 2800,1800 ,1300 , 2800,1800 ,1200 , 2800,1600 ,1000 , 2500,1600 ,<1000 , 2600
Eastern,6000 ,3700 , 9600,9200 ,5800 , 14 000,13 000 ,7800 , 19 000,15 000 ,10 000 , 22 000,16 000 ,11 000 , 21 000,14 000 ,9000 , 19 000,10 000 ,6900 , 14 000,7800 ,5500 , 11 000,6300 ,4500 , 8400,5400 ,3800 , 7100,4500 ,3200 , 6100,4400 ,3100 , 5800,4000 ,2900 , 5200,3900 ,2800 , 5100,3900 ,2800 , 4900,3500 ,2700 , 4500,3500 ,2800 , 4500,3300 ,2600 , 4200,3300 ,2600 , 4300,3200 ,2400 , 4300,3300 ,2400 , 4500,3100 ,2300 , 4300,3000 ,2200 , 4300,2900 ,2000 , 4200,2800 ,1900 , 4100,2500 ,1700 , 3900,2400 ,1500 , 3600,2300 ,1400 , 3600,2100 ,1200 , 3500,2100 ,1200 , 3500
Nairobi,6500 ,5200 , 8100,7100 ,5700 , 9000,7400 ,5700 , 9300,7200 ,5500 , 9000,6900 ,5300 , 8800,6400 ,5000 , 8000,5800 ,4600 , 7400,5500 ,4200 , 7000,5100 ,3800 , 6500,4700 ,3600 , 6100,4400 ,3200 , 5700,4100 ,3000 , 5400,4000 ,2900 , 5400,3800 ,2800 , 5200,4000 ,2900 , 5200,4700 ,3700 , 5900,5000 ,3900 , 6400,4800 ,3700 , 6200,4700 ,3600 , 6300,4500 ,3400 , 6300,4000 ,2900 , 5600,3500 ,2600 , 5000,3300 ,2400 , 4700,3100 ,2200 , 4500,2500 ,1700 , 3500,2400 ,1700 , 3400,2400 ,1700 , 3500,2500 ,1700 , 3700,2500 ,1700 , 3700,2500 ,1700 , 3700
North Eastern,<1000 ,<1000 , 1600,1200 ,<1000 , 2100,1200 ,<1000 , 1900,1100 ,<1000 , 1700,<1000 ,<1000 , 1400,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Nyanza,25 000 ,19 000 , 33 000,31 000 ,24 000 , 40 000,34 000 ,27 000 , 45 000,35 000 ,28 000 , 45 000,33 000 ,27 000 , 42 000,31 000 ,26 000 , 39 000,27 000 ,22 000 , 33 000,24 000 ,20 000 , 29 000,21 000 ,17 000 , 26 000,19 000 ,16 000 , 23 000,17 000 ,14 000 , 21 000,15 000 ,12 000 , 19 000,15 000 ,12 000 , 18 000,14 000 ,11 000 , 16 000,13 000 ,11 000 , 16 000,13 000 ,11 000 , 16 000,13 000 ,11 000 , 16 000,13 000 ,11 000 , 16 000,13 000 ,11 000 , 17 000,14 000 ,11 000 , 17 000,14 000 ,11 000 , 17 000,13 000 ,11 000 , 16 000,12 000 ,9800 , 16 000,12 000 ,9600 , 16 000,12 000 ,9200 , 15 000,11 000 ,8600 , 15 000,10 000 ,7400 , 14 000,9300 ,6600 , 13 000,8300 ,5700 , 12 000,8300 ,5700 , 12 000
Rift Valley,19 000 ,14 000 , 25 000,22 000 ,16 000 , 28 000,23 000 ,18 000 , 30 000,22 000 ,17 000 , 29 000,19 000 ,15 000 , 25 000,17 000 ,13 000 , 21 000,14 000 ,11 000 , 19 000,12 000 ,9300 , 15 000,11 000 ,8100 , 14 000,9500 ,7100 , 12 000,9200 ,7000 , 12 000,8600 ,6700 , 11 000,7900 ,6100 , 10 000,7900 ,6200 , 10 000,7500 ,5900 , 9600,7200 ,5800 , 9000,7100 ,5700 , 9000,6800 ,5400 , 8500,6700 ,5200 , 8500,6700 ,5200 , 8500,6600 ,5000 , 8500,6300 ,4900 , 8200,6100 ,4600 , 8000,5900 ,4400 , 8000,5800 ,4200 , 8000,5600 ,4000 , 7600,5100 ,3500 , 7100,4700 ,3200 , 7000,4600 ,3000 , 7000,4600 ,2900 , 7100
Western,10 000 ,8000 , 13 000,12 000 ,9300 , 15 000,12 000 ,9300 , 16 000,11 000 ,8700 , 15 000,9900 ,7700 , 12 000,8300 ,6600 , 10 000,6800 ,5200 , 8700,5700 ,4300 , 7500,4500 ,3200 , 6000,4000 ,2800 , 5100,3500 ,2500 , 4500,3100 ,2200 , 4100,3000 ,2200 , 3900,2900 ,2100 , 3700,2800 ,2100 , 3500,2700 ,2100 , 3300,2600 ,2000 , 3200,2600 ,2000 , 3300,2600 ,1900 , 3400,2600 ,2000 , 3400,2600 ,2000 , 3600,2500 ,1900 , 3500,2400 ,1700 , 3300,2300 ,1600 , 3300,2300 ,1600 , 3200,2300 ,1500 , 3300,1900 ,1200 , 2800,1600 ,1000 , 2500,1500 ,<1000 , 2400,1500 ,<1000 , 2400
National,86 000 ,55 000,130 000,100 000 ,65 000,160 000,110 000 ,73 000,180 000,120 000 ,74 000,180 000,110 000 ,69 000,170 000,95 000 ,61 000,150 000,80 000 ,51 000,120 000,68 000 ,43 000,100 000,58 000 ,37 000,89 000,52 000 ,33 000,80 000,47 000 ,30 000,72 000,43 000 ,28 000,67 000,41 000 ,26 000,63 000,39 000 ,25 000,60 000,38 000 ,24 000,58 000,37 000 ,24 000,57 000,37 000 ,24 000,57 000,36 000 ,23 000,56 000,36 000 ,23 000,56 000,36 000 ,23 000,55 000,35 000 ,22 000,54 000,33 000 ,21 000,51 000,31 000 ,20 000,48 000,30 000 ,19 000,47 000,29 000 ,19 000,45 000,28 000 ,18 000,43 000,25 000 ,16 000,39 000,23 000 ,15 000,36 000,22 000 ,14 000,34 000,22 000 ,14 000,33 000
