States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,12 000 ,9400 , 16 000,12 000 ,9800 , 16 000,12 000 ,9400 , 15 000,11 000 ,8500 , 13 000,9100 ,7300 , 11 000,7800 ,6200 , 9200,6700 ,5400 , 7900,5900 ,4900 , 6800,5400 ,4600 , 6100,5100 ,4500 , 5800,4500 ,4100 , 5100,4300 ,3900 , 4700,4100 ,3800 , 4500,4000 ,3600 , 4400,3800 ,3400 , 4200,3500 ,3100 , 4000,3400 ,2900 , 3900,3300 ,2900 , 3900,3500 ,3000 , 4000,3500 ,3000 , 4100,3300 ,2800 , 3900,3000 ,2600 , 3500,2700 ,2300 , 3200,2600 ,2100 , 3100,2400 ,1800 , 2900,2200 ,1600 , 2700,2000 ,1500 , 2600,2000 ,1400 , 2600,1800 ,1300 , 2500,1900 ,1300 , 2700
Harare,56 000 ,47 000 , 69 000,56 000 ,47 000 , 69 000,50 000 ,42 000 , 61 000,40 000 ,34 000 , 49 000,32 000 ,27 000 , 39 000,25 000 ,20 000 , 29 000,20 000 ,16 000 , 24 000,16 000 ,13 000 , 19 000,14 000 ,12 000 , 16 000,12 000 ,11 000 , 14 000,11 000 ,9400 , 12 000,9900 ,9000 , 11 000,9300 ,8400 , 10 000,8700 ,7900 , 9600,8500 ,7700 , 9500,8000 ,7200 , 9100,7600 ,6800 , 8700,7300 ,6400 , 8300,7100 ,6200 , 8200,7000 ,5900 , 8000,6900 ,5800 , 8200,6400 ,5300 , 7600,5900 ,5000 , 7200,5600 ,4500 , 6700,5300 ,4100 , 6500,4900 ,3700 , 6200,4600 ,3400 , 5800,4100 ,3000 , 5300,3600 ,2600 , 4800,3600 ,2500 , 4900
Manicaland,18 000 ,14 000 , 22 000,19 000 ,16 000 , 23 000,19 000 ,16 000 , 23 000,18 000 ,15 000 , 22 000,17 000 ,14 000 , 20 000,15 000 ,12 000 , 18 000,13 000 ,11 000 , 16 000,12 000 ,9500 , 14 000,11 000 ,8800 , 12 000,9700 ,8200 , 11 000,8700 ,7600 , 9900,8100 ,7200 , 9100,7400 ,6700 , 8300,6900 ,6200 , 7700,6500 ,5800 , 7300,6100 ,5300 , 6900,5800 ,5000 , 6600,5500 ,4800 , 6300,5400 ,4700 , 6200,5100 ,4400 , 5900,5300 ,4500 , 6000,4900 ,4100 , 5800,4600 ,3800 , 5600,4400 ,3600 , 5600,4200 ,3300 , 5400,3900 ,3000 , 5400,3600 ,2700 , 5000,3300 ,2400 , 5000,3000 ,2000 , 4700,3100 ,2000 , 5000
Mashonaland Central,15 000 ,12 000 , 18 000,15 000 ,12 000 , 18 000,13 000 ,10 000 , 18 000,12 000 ,9100 , 16 000,9900 ,7500 , 13 000,8200 ,6400 , 11 000,6800 ,5400 , 8500,5800 ,4800 , 7000,5100 ,4300 , 6000,4500 ,4000 , 5300,4200 ,3700 , 4800,3900 ,3500 , 4400,3700 ,3300 , 4200,3600 ,3100 , 4000,3400 ,3000 , 3900,3400 ,2900 , 3900,3300 ,2800 , 3700,3200 ,2700 , 3700,3000 ,2600 , 3600,2900 ,2500 , 3500,2800 ,2300 , 3400,2500 ,2100 , 3100,2300 ,1900 , 2900,2200 ,1700 , 2800,2000 ,1500 , 2600,1800 ,1300 , 2400,1600 ,1000 , 2200,1300 ,<1000 , 1800,1200 ,<1000 , 1700,1200 ,<1000 , 1800
Mashonaland East,16 000 ,12 000 , 21 000,18 000 ,14 000 , 22 000,18 000 ,15 000 , 22 000,17 000 ,14 000 , 21 000,16 000 ,14 000 , 20 000,15 000 ,12 000 , 18 000,14 000 ,12 000 , 17 000,13 000 ,11 000 , 15 000,12 000 ,9700 , 14 000,11 000 ,9600 , 13 000,10 000 ,9100 , 12 000,9900 ,8700 , 11 000,9500 ,8500 , 11 000,9000 ,8100 , 10 000,8700 ,7800 , 9600,8400 ,7400 , 9300,8300 ,7300 , 9300,7900 ,6900 , 8800,7800 ,6900 , 8900,8000 ,7000 , 9100,7700 ,6700 , 8800,7300 ,6300 , 8400,6900 ,6000 , 8100,6700 ,5800 , 7900,6400 ,5300 , 7700,6100 ,4900 , 7500,6000 ,4800 , 7500,6000 ,4700 , 7600,5400 ,4100 , 7200,5400 ,3900 , 7600
Mashonaland West,12 000 ,9300 , 17 000,16 000 ,13 000 , 21 000,20 000 ,16 000 , 25 000,22 000 ,19 000 , 28 000,22 000 ,19 000 , 27 000,20 000 ,17 000 , 23 000,17 000 ,15 000 , 20 000,14 000 ,12 000 , 17 000,13 000 ,10 000 , 15 000,11 000 ,8800 , 12 000,9000 ,7700 , 11 000,7800 ,6900 , 9300,6900 ,6300 , 8100,6300 ,5600 , 7100,5900 ,5200 , 6600,5800 ,5100 , 6400,5500 ,4900 , 6100,5300 ,4700 , 5900,5400 ,4800 , 6100,5400 ,4700 , 6100,5200 ,4500 , 6000,4700 ,4000 , 5500,4300 ,3600 , 5200,4000 ,3400 , 4900,3700 ,3000 , 4600,3400 ,2700 , 4300,3100 ,2400 , 3900,2600 ,2000 , 3400,2100 ,1700 , 2800,2200 ,1700 , 2900
Masvingo,14 000 ,10 000 , 18 000,14 000 ,11 000 , 17 000,13 000 ,11 000 , 16 000,13 000 ,10 000 , 15 000,11 000 ,9300 , 13 000,10 000 ,8500 , 12 000,9600 ,8200 , 11 000,8500 ,7300 , 9900,8400 ,7400 , 9700,8000 ,7100 , 9100,7500 ,6700 , 8400,7100 ,6400 , 7900,6800 ,6100 , 7500,6700 ,6000 , 7400,6400 ,5700 , 7200,6200 ,5600 , 7000,6100 ,5500 , 6900,6000 ,5400 , 6900,5900 ,5300 , 6800,5800 ,5100 , 6700,5800 ,5000 , 6600,5400 ,4600 , 6200,5000 ,4300 , 5800,4800 ,4100 , 5500,4500 ,3800 , 5300,4300 ,3400 , 5100,4200 ,3300 , 5000,3900 ,2900 , 4800,3500 ,2600 , 4500,3400 ,2500 , 4600
Matabeleland North,9500 ,7400 , 12 000,9300 ,7500 , 11 000,8900 ,7100 , 11 000,8200 ,6500 , 9700,7400 ,6000 , 8700,6800 ,5600 , 7900,6300 ,5300 , 7300,5900 ,5000 , 6800,5700 ,5000 , 6500,5100 ,4600 , 5800,5000 ,4500 , 5600,4700 ,4300 , 5200,4600 ,4200 , 5100,4500 ,4100 , 4900,4400 ,4000 , 4900,4300 ,3800 , 4800,4300 ,3800 , 4900,4300 ,3800 , 4900,4300 ,3800 , 4900,4300 ,3800 , 5100,4200 ,3700 , 5000,4000 ,3400 , 4700,3700 ,3200 , 4500,3500 ,2900 , 4300,3300 ,2700 , 4100,3100 ,2400 , 3900,2900 ,2200 , 3700,2800 ,2100 , 3700,2500 ,1800 , 3400,2500 ,1800 , 3700
Matabeleland South,6500 ,5000 , 8300,8200 ,6600 , 10 000,9700 ,7800 , 12 000,10 000 ,8000 , 13 000,10 000 ,8100 , 13 000,9700 ,7700 , 12 000,8800 ,7200 , 11 000,7600 ,6200 , 9000,6800 ,5600 , 7800,6100 ,5100 , 7000,5700 ,4900 , 6400,5300 ,4700 , 5900,5200 ,4700 , 5600,4900 ,4400 , 5300,4800 ,4300 , 5200,4600 ,4200 , 5100,4600 ,4100 , 5100,4600 ,4000 , 5200,4600 ,4000 , 5200,4700 ,4100 , 5300,4700 ,4100 , 5400,4500 ,3900 , 5200,4400 ,3800 , 5000,4300 ,3800 , 4900,4300 ,3600 , 4900,4200 ,3500 , 4800,4000 ,3300 , 4700,3800 ,3100 , 4500,3300 ,2600 , 4100,3200 ,2400 , 4000
Midlands,18 000 ,15 000 , 20 000,18 000 ,15 000 , 21 000,17 000 ,15 000 , 20 000,16 000 ,14 000 , 19 000,15 000 ,13 000 , 18 000,13 000 ,11 000 , 15 000,12 000 ,10 000 , 14 000,11 000 ,9500 , 13 000,10 000 ,9000 , 12 000,9700 ,8600 , 11 000,9100 ,8100 , 10 000,8500 ,7700 , 9300,8000 ,7300 , 8800,7700 ,7000 , 8500,7400 ,6700 , 8100,7000 ,6300 , 7700,6800 ,6000 , 7500,6600 ,5800 , 7300,6400 ,5700 , 7200,6400 ,5700 , 7100,6300 ,5600 , 7100,6200 ,5400 , 7000,6100 ,5300 , 6900,6200 ,5300 , 7100,6200 ,5200 , 7300,6300 ,5100 , 7300,6300 ,5000 , 7400,6300 ,4700 , 7600,6000 ,4100 , 7500,6300 ,4100 , 8100
