States,2019,2019_lower, 2019_upper
Abim,<200 ,<200 , <500
Adjumani,<500 ,<500 , <500
Agago,<1000 ,<1000 , 1100
Alebtong,1000 ,<1000 , 1200
Amolatar,<1000 ,<1000 , 1000
Amudat,<100 ,<100 , <100
Amuria,<1000 ,<500 , <1000
Amuru,<1000 ,<500 , <1000
Apac,<1000 ,<1000 , 1100
Arua,1300 ,1000 , 1600
Budaka,<500 ,<500 , <500
Bududa,<500 ,<500 , <500
Bugiri,<500 ,<500 , <1000
Bugweri,<500 ,<200 , <500
Buhweju,<500 ,<500 , <500
Buikwe,1900 ,1400 , 2500
Bukedea,<500 ,<500 , <500
Bukomansimbi,<1000 ,<1000 , <1000
Bukwo,<100 ,<100 , <200
Bulambuli,<500 ,<500 , <500
Buliisa,<500 ,<200 , <500
Bundibugyo,<500 ,<200 , <500
Bunyangabu,<1000 ,<1000 , 1000
Bushenyi,1100 ,<1000 , 1500
Busia,1100 ,<1000 , 1300
Butaleja,<500 ,<200 , <500
Butambala,<500 ,<500 , <1000
Butebo,<200 ,<100 , <200
Buvuma,<500 ,<500 , <1000
Buyende,<500 ,<500 , <1000
Dokolo,<1000 ,<1000 , 1200
Gomba,<1000 ,<1000 , <1000
Gulu,2100 ,1600 , 2700
Hoima,1200 ,1000 , 1500
Ibanda,1100 ,<1000 , 1700
Iganga,<1000 ,<500 , <1000
Isingiro,1600 ,1100 , 2200
Jinja,1300 ,<1000 , 1700
Kaabong,<100 ,<100 , <200
Kabale,<1000 ,<1000 , 1200
Kabarole,2500 ,2100 , 3100
Kaberamaido,<500 ,<500 , <500
Kagadi,1100 ,<1000 , 1500
Kakumiro,<1000 ,<500 , 1100
Kalaki,<500 ,<200 , <500
Kalangala,<1000 ,<1000 , <1000
Kaliro,<500 ,<500 , <1000
Kalungu,1300 ,<1000 , 1800
Kampala,4400 ,3500 , 5500
Kamuli,1200 ,<1000 , 1600
Kamwenge,<1000 ,<500 , <1000
Kanungu,1300 ,1100 , 1600
Kapchorwa,<200 ,<200 , <500
Kapelebyong,<500 ,<200 , <500
Karenga,<100 ,<100 , <100
Kasese,1000 ,<1000 , 1500
Kassanda,<1000 ,<1000 , 1100
Katakwi,<1000 ,<1000 , 1000
Kayunga,1600 ,1200 , 2100
Kazo,<1000 ,<1000 , <1000
Kibaale,<500 ,<500 , <1000
Kiboga,<1000 ,<500 , <1000
Kibuku,<500 ,<200 , <500
Kikuube,<1000 ,<500 , <1000
Kiruhura,<1000 ,<1000 , 1100
Kiryandongo,<1000 ,<500 , <1000
Kisoro,<500 ,<500 , <1000
Kitagwenda,<1000 ,<500 , <1000
Kitgum,<1000 ,<1000 , 1100
Koboko,<500 ,<500 , <500
Kole,<1000 ,<1000 , 1300
Kotido,<200 ,<200 , <500
Kumi,<1000 ,<500 , <1000
Kwania,<1000 ,<1000 , 1100
Kween,<100 ,<100 , <200
Kyankwanzi,<1000 ,<1000 , <1000
Kyegegwa,<1000 ,<1000 , 1300
Kyenjojo,1900 ,1500 , 2300
Kyotera,1800 ,1500 , 2200
Lamwo,<1000 ,<500 , <1000
Lira,1600 ,1100 , 2200
Luuka,<500 ,<500 , <1000
Luwero,2500 ,2000 , 2900
Lwengo,1400 ,1100 , 1800
Lyantonde,<1000 ,<500 , <1000
Madi Okollo,<500 ,<200 , <500
Manafwa,<500 ,<200 , <500
Maracha,<200 ,<200 , <500
Masaka,1700 ,1300 , 2200
Masindi,1000 ,<1000 , 1400
Mayuge,1300 ,<1000 , 1600
Mbale,1300 ,<1000 , 1600
Mbarara,4200 ,3700 , 4900
Mitooma,<1000 ,<1000 , <1000
Mityana,1400 ,<1000 , 1900
Moroto,<200 ,<200 , <500
Moyo,<200 ,<200 , <500
Mpigi,1500 ,1200 , 1800
Mubende,1800 ,1300 , 2300
Mukono,2400 ,1900 , 2900
Nabilatuk,<100 ,<100 , <100
Nakapiripirit,<200 ,<200 , <200
Nakaseke,<1000 ,<1000 , 1100
Nakasongola,<1000 ,<1000 , <1000
Namayingo,<1000 ,<1000 , 1100
Namisindwa,<200 ,<200 , <500
Namutumba,<500 ,<500 , <500
Napak,<200 ,<100 , <200
Nebbi,<1000 ,<500 , <1000
Ngora,<500 ,<200 , <500
Ntoroko,<500 ,<200 , <500
Ntungamo,1800 ,1400 , 2200
Nwoya,<1000 ,<500 , <1000
Obongi,<100 ,<100 , <100
Omoro,<1000 ,<1000 , 1100
Otuke,<500 ,<500 , <1000
Oyam,1700 ,1300 , 2200
Pader,<1000 ,<1000 , 1300
Pakwach,<500 ,<500 , <1000
Pallisa,<500 ,<500 , <500
Rakai,1000 ,<1000 , 1300
Rubanda,<500 ,<200 , <500
Rubirizi,<1000 ,<1000 , <1000
Rukiga,<500 ,<500 , <1000
Rukungiri,1400 ,1000 , 2000
Rwampara,<500 ,<500 , <1000
Serere,<1000 ,<500 , <1000
Sheema,1200 ,<1000 , 1700
Sironko,<500 ,<500 , <1000
Soroti,1100 ,<1000 , 1400
Ssembabule,<1000 ,<1000 , 1400
Tororo,2200 ,1800 , 2700
Wakiso,9900 ,8600 , 11 000
Yumbe,<500 ,<500 , <1000
Zombo,<1000 ,<500 , <1000
National,120 000 ,73 000,260 000
