States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,12.48 ,8.44 , 18.91,13.37 ,8.68 , 20.45,12.81 ,8.49 , 18.79,11.05 ,7.54 , 16.78,8.28 ,5.76 , 12.77,6.37 ,4.57 , 9.63,4.65 ,3.40 , 6.68,3.80 ,2.87 , 5.43,3.25 ,2.53 , 4.46,2.75 ,2.21 , 3.68,2.42 ,1.89 , 3.18,2.05 ,1.58 , 2.60,1.83 ,1.41 , 2.35,1.59 ,1.20 , 2.05,1.40 ,1.04 , 1.82,1.24 ,0.92 , 1.64,1.10 ,0.79 , 1.43,1.11 ,0.81 , 1.47,0.91 ,0.62 , 1.22,0.86 ,0.60 , 1.16,0.80 ,0.53 , 1.10,0.68 ,0.46 , 0.98,0.56 ,0.36 , 0.86,0.51 ,0.33 , 0.83,0.48 ,0.30 , 0.80,0.41 ,0.25 , 0.69,0.39 ,0.23 , 0.72,0.38 ,0.22 , 0.68,0.32 ,0.19 , 0.62,0.29 ,0.16 , 0.60
Afar,2.96 ,1.23 , 5.77,2.92 ,1.45 , 4.93,2.82 ,1.57 , 4.69,2.62 ,1.59 , 4.26,2.22 ,1.38 , 3.47,1.94 ,1.23 , 3.07,1.63 ,1.04 , 2.47,1.50 ,0.99 , 2.32,1.25 ,0.87 , 1.88,1.17 ,0.81 , 1.75,1.11 ,0.81 , 1.58,1.03 ,0.76 , 1.39,0.92 ,0.67 , 1.21,0.88 ,0.65 , 1.16,0.77 ,0.57 , 1.06,0.73 ,0.53 , 0.97,0.67 ,0.49 , 0.88,0.60 ,0.44 , 0.82,0.64 ,0.45 , 0.87,0.59 ,0.43 , 0.80,0.52 ,0.36 , 0.71,0.48 ,0.32 , 0.66,0.48 ,0.32 , 0.66,0.44 ,0.28 , 0.65,0.39 ,0.22 , 0.59,0.35 ,0.19 , 0.56,0.33 ,0.19 , 0.52,0.31 ,0.18 , 0.49,0.27 ,0.15 , 0.44,0.22 ,0.12 , 0.38
Amhara,2.79 ,1.71 , 4.40,2.91 ,1.92 , 4.38,3.01 ,2.12 , 4.48,2.82 ,1.98 , 4.05,2.58 ,1.80 , 3.67,2.34 ,1.61 , 3.26,2.11 ,1.44 , 2.84,1.84 ,1.30 , 2.52,1.66 ,1.18 , 2.30,1.45 ,1.06 , 1.98,1.28 ,0.95 , 1.71,1.15 ,0.87 , 1.58,1.04 ,0.77 , 1.41,0.91 ,0.68 , 1.26,0.79 ,0.60 , 1.07,0.71 ,0.52 , 0.97,0.65 ,0.49 , 0.87,0.59 ,0.44 , 0.80,0.52 ,0.39 , 0.70,0.49 ,0.36 , 0.67,0.44 ,0.31 , 0.60,0.39 ,0.28 , 0.55,0.34 ,0.24 , 0.50,0.31 ,0.20 , 0.48,0.29 ,0.18 , 0.45,0.26 ,0.16 , 0.42,0.24 ,0.14 , 0.39,0.23 ,0.12 , 0.37,0.20 ,0.11 , 0.32,0.20 ,0.10 , 0.32
Beneshangul Gumuz,1.12 ,0.47 , 1.84,1.33 ,0.62 , 2.04,1.41 ,0.80 , 2.13,1.46 ,0.89 , 2.12,1.42 ,0.91 , 2.02,1.31 ,0.89 , 1.89,1.23 ,0.83 , 1.75,1.17 ,0.77 , 1.71,1.03 ,0.71 , 1.57,0.92 ,0.63 , 1.38,0.82 ,0.58 , 1.20,0.72 ,0.51 , 1.07,0.67 ,0.47 , 0.96,0.61 ,0.43 , 0.88,0.54 ,0.38 , 0.79,0.49 ,0.34 , 0.70,0.49 ,0.34 , 0.71,0.45 ,0.30 , 0.64,0.41 ,0.27 , 0.58,0.38 ,0.25 , 0.56,0.35 ,0.23 , 0.53,0.32 ,0.21 , 0.49,0.29 ,0.18 , 0.46,0.28 ,0.18 , 0.44,0.25 ,0.14 , 0.40,0.24 ,0.13 , 0.39,0.22 ,0.12 , 0.36,0.19 ,0.09 , 0.32,0.18 ,0.08 , 0.31,0.17 ,0.07 , 0.31
Dire Dawa,7.02 ,3.02 , 13.10,6.85 ,3.43 , 12.19,6.28 ,3.45 , 10.57,5.70 ,3.31 , 9.63,4.79 ,2.84 , 7.71,4.09 ,2.59 , 6.32,4.02 ,2.64 , 6.10,3.77 ,2.54 , 5.47,2.93 ,2.05 , 4.21,2.89 ,2.09 , 4.02,2.61 ,1.90 , 3.51,2.26 ,1.68 , 3.00,2.20 ,1.66 , 2.93,1.98 ,1.49 , 2.68,1.97 ,1.52 , 2.72,1.73 ,1.32 , 2.35,1.58 ,1.19 , 2.12,1.50 ,1.11 , 2.05,1.32 ,0.94 , 1.90,1.22 ,0.86 , 1.73,1.09 ,0.73 , 1.59,0.99 ,0.63 , 1.48,0.90 ,0.56 , 1.38,0.86 ,0.52 , 1.40,0.82 ,0.48 , 1.33,0.76 ,0.44 , 1.30,0.72 ,0.40 , 1.31,0.64 ,0.34 , 1.19,0.63 ,0.32 , 1.18,0.59 ,0.29 , 1.18
Gambella,9.02 ,3.60 , 16.85,9.32 ,4.30 , 15.75,9.76 ,5.66 , 15.79,9.39 ,5.92 , 14.86,8.58 ,5.65 , 13.37,7.67 ,5.27 , 12.09,7.37 ,5.06 , 10.87,6.80 ,4.69 , 9.45,6.13 ,4.32 , 8.42,5.44 ,3.92 , 7.36,4.96 ,3.52 , 6.71,4.47 ,3.21 , 5.93,3.96 ,2.83 , 5.30,3.51 ,2.57 , 4.74,3.26 ,2.36 , 4.46,3.13 ,2.24 , 4.12,2.88 ,2.06 , 3.86,2.70 ,1.91 , 3.62,2.46 ,1.71 , 3.28,2.29 ,1.60 , 3.08,2.17 ,1.46 , 2.96,2.00 ,1.36 , 2.75,1.86 ,1.24 , 2.60,1.82 ,1.21 , 2.61,1.70 ,1.12 , 2.44,1.44 ,0.86 , 2.14,1.33 ,0.80 , 2.03,1.03 ,0.56 , 1.67,0.96 ,0.51 , 1.65,0.91 ,0.47 , 1.69
Harari,2.41 ,0.67 , 6.23,2.66 ,0.98 , 6.24,2.71 ,1.10 , 5.71,2.89 ,1.29 , 5.79,2.86 ,1.47 , 5.52,2.81 ,1.59 , 5.10,2.63 ,1.63 , 4.56,2.36 ,1.51 , 3.75,2.35 ,1.61 , 3.45,2.15 ,1.49 , 3.11,1.98 ,1.46 , 2.66,1.81 ,1.39 , 2.36,1.65 ,1.30 , 2.10,1.59 ,1.25 , 2.02,1.48 ,1.14 , 1.90,1.41 ,1.08 , 1.85,1.30 ,0.96 , 1.74,1.24 ,0.89 , 1.62,1.16 ,0.78 , 1.53,1.10 ,0.72 , 1.48,1.05 ,0.64 , 1.49,0.98 ,0.56 , 1.43,0.98 ,0.55 , 1.49,0.82 ,0.45 , 1.32,0.73 ,0.38 , 1.23,0.62 ,0.29 , 1.13,0.53 ,0.24 , 1.04,0.51 ,0.23 , 1.04,0.47 ,0.19 , 1.07,0.44 ,0.18 , 0.99
Oromiya,1.65 ,1.01 , 2.62,1.61 ,1.07 , 2.49,1.54 ,1.09 , 2.32,1.39 ,0.98 , 2.05,1.24 ,0.89 , 1.84,1.03 ,0.74 , 1.50,0.91 ,0.65 , 1.31,0.82 ,0.59 , 1.15,0.73 ,0.51 , 1.04,0.63 ,0.44 , 0.88,0.58 ,0.41 , 0.82,0.49 ,0.35 , 0.70,0.45 ,0.31 , 0.63,0.39 ,0.28 , 0.56,0.38 ,0.26 , 0.53,0.32 ,0.22 , 0.45,0.30 ,0.21 , 0.42,0.27 ,0.19 , 0.39,0.24 ,0.16 , 0.34,0.22 ,0.15 , 0.33,0.20 ,0.13 , 0.29,0.18 ,0.11 , 0.26,0.16 ,0.10 , 0.24,0.12 ,0.07 , 0.21,0.10 ,0.06 , 0.20,0.10 ,0.06 , 0.18,0.10 ,0.05 , 0.18,0.09 ,0.05 , 0.16,0.07 ,0.04 , 0.14,0.07 ,0.04 , 0.13
SNNPR,1.07 ,0.50 , 1.78,1.13 ,0.66 , 1.79,1.11 ,0.77 , 1.72,1.07 ,0.76 , 1.62,0.98 ,0.70 , 1.46,0.90 ,0.65 , 1.35,0.82 ,0.59 , 1.21,0.71 ,0.50 , 0.97,0.65 ,0.47 , 0.91,0.58 ,0.42 , 0.77,0.51 ,0.37 , 0.67,0.46 ,0.33 , 0.61,0.41 ,0.30 , 0.54,0.35 ,0.25 , 0.46,0.31 ,0.23 , 0.42,0.28 ,0.20 , 0.37,0.26 ,0.18 , 0.36,0.23 ,0.16 , 0.31,0.20 ,0.13 , 0.27,0.19 ,0.12 , 0.26,0.16 ,0.10 , 0.22,0.14 ,0.09 , 0.20,0.12 ,0.07 , 0.18,0.10 ,0.06 , 0.16,0.11 ,0.06 , 0.16,0.09 ,0.05 , 0.15,0.09 ,0.05 , 0.14,0.09 ,0.05 , 0.13,0.08 ,0.04 , 0.13,0.08 ,0.05 , 0.13
Somali,0.53 ,0.20 , 1.08,0.54 ,0.25 , 1.03,0.49 ,0.26 , 0.87,0.42 ,0.23 , 0.73,0.41 ,0.23 , 0.72,0.35 ,0.20 , 0.59,0.30 ,0.17 , 0.48,0.25 ,0.15 , 0.38,0.25 ,0.15 , 0.37,0.20 ,0.12 , 0.30,0.19 ,0.12 , 0.28,0.16 ,0.10 , 0.24,0.15 ,0.10 , 0.24,0.14 ,0.09 , 0.22,0.13 ,0.08 , 0.20,0.12 ,0.07 , 0.20,0.11 ,0.07 , 0.19,0.10 ,0.06 , 0.16,0.09 ,0.05 , 0.14,0.07 ,0.04 , 0.12,0.07 ,0.04 , 0.12,0.06 ,0.04 , 0.11,0.06 ,0.03 , 0.10,0.05 ,0.03 , 0.10,0.05 ,0.03 , 0.09,0.04 ,0.02 , 0.08,0.04 ,0.02 , 0.08,0.03 ,0.02 , 0.07,0.03 ,0.02 , 0.07,0.03 ,0.01 , 0.07
