States,2019,2019_lower, 2019_upper
Kole,1.25 ,0.90 , <0.01
Kotido,0.24 ,0.16 , <0.01
Kumi,0.54 ,0.38 , <0.01
Kwania,1.41 ,1.01 , <0.01
Kween,0.37 ,0.24 , <0.01
Kyankwanzi,1.03 ,0.73 , <0.01
Kyegegwa,0.89 ,0.63 , <0.01
Kyenjojo,1.35 ,1.06 , <0.01
Kyotera,1.97 ,1.49 , <0.01
Lamwo,1.28 ,0.87 , <0.01
Lira,1.62 ,1.16 , <0.01
Luuka,0.60 ,0.41 , <0.01
Luwero,1.57 ,1.23 , <0.01
Lwengo,1.50 ,1.13 , <0.01
Lyantonde,1.80 ,1.22 , <0.01
Madi Okollo,0.52 ,0.35 , <0.01
Manafwa,0.52 ,0.36 , <0.01
Maracha,0.25 ,0.16 , <0.01
Masaka,2.12 ,1.64 , <0.01
Masindi,1.26 ,0.84 , <0.01
Mayuge,0.88 ,0.65 , <0.01
Mbale,0.92 ,0.72 , <0.01
Mbarara,3.15 ,2.51 , <0.01
Mitooma,0.99 ,0.75 , <0.01
Mityana,1.34 ,0.92 , <0.01
Moroto,0.40 ,0.30 , <0.01
Moyo,0.51 ,0.35 , <0.01
Mpigi,1.79 ,1.41 , <0.01
Mubende,1.32 ,0.96 , <0.01
Mukono,1.52 ,1.20 , <0.01
Nabilatuk,0.06 ,0.04 , <0.01
Nakapiripirit,0.30 ,0.22 , <0.01
Nakaseke,1.45 ,1.06 , <0.01
Nakasongola,1.18 ,0.83 , <0.01
Namayingo,1.35 ,0.99 , <0.01
Namisindwa,0.38 ,0.27 , <0.01
Namutumba,0.37 ,0.27 , <0.01
Napak,0.26 ,0.18 , <0.01
Nebbi,0.70 ,0.47 , <0.01
Ngora,0.51 ,0.33 , <0.01
Ntoroko,1.00 ,0.68 , <0.01
Ntungamo,1.01 ,0.77 , <0.01
Nwoya,0.82 ,0.59 , <0.01
Obongi,0.40 ,0.23 , <0.01
Omoro,1.38 ,0.97 , <0.01
Otuke,0.95 ,0.63 , <0.01
Oyam,1.37 ,1.01 , <0.01
Pader,1.53 ,1.03 , <0.01
Pakwach,0.85 ,0.61 , <0.01
Pallisa,0.34 ,0.25 , <0.01
Rakai,0.95 ,0.70 , <0.01
Rubanda,0.38 ,0.23 , <0.01
Rubirizi,1.44 ,0.98 , <0.01
Rukiga,0.90 ,0.60 , <0.01
Rukungiri,1.14 ,0.81 , <0.01
Rwampara,0.92 ,0.65 , <0.01
Serere,0.47 ,0.34 , <0.01
Sheema,1.55 ,1.09 , <0.01
Sironko,0.62 ,0.43 , <0.01
Soroti,0.93 ,0.73 , <0.01
Ssembabule,1.00 ,0.69 , <0.01
Tororo,1.07 ,0.85 , <0.01
Wakiso,1.76 ,1.52 , <0.01
Yumbe,0.21 ,0.15 , <0.01
Zombo,0.66 ,0.45 , <0.01
National,1.38 ,1.09,1.87
