States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,2200 ,2100 , 2400,2400 ,2300 , 2600,2500 ,2300 , 2800,2700 ,2500 , 2900,2800 ,2500 , 3000,2800 ,2500 , 3000,2700 ,2400 , 3000,2700 ,2400 , 3000,2700 ,2400 , 3000,2700 ,2300 , 3000,2600 ,2300 , 2900,2500 ,2200 , 2800,2500 ,2100 , 2800,2500 ,2100 , 2800,2400 ,2100 , 2700,2500 ,2200 , 2800,2400 ,2100 , 2700,2400 ,2200 , 2700,2400 ,2200 , 2800,2500 ,2300 , 2900,2600 ,2300 , 2900,2500 ,2200 , 2800,2600 ,2400 , 3000,2600 ,2400 , 2900,2900 ,2600 , 3200,2900 ,2600 , 3200,2700 ,2500 , 3100,2700 ,2500 , 3100,2600 ,2400 , 3000,2500 ,2300 , 2800
Copperbelt,6800 ,6400 , 7300,6800 ,6300 , 7300,6800 ,6200 , 7400,6200 ,5600 , 6700,6100 ,5500 , 6700,5200 ,4700 , 5800,4900 ,4300 , 5500,4600 ,4100 , 5200,4400 ,3900 , 5100,4400 ,3800 , 5000,4300 ,3700 , 4800,4200 ,3700 , 4700,4200 ,3700 , 4700,4100 ,3600 , 4600,3900 ,3500 , 4400,4000 ,3600 , 4400,4000 ,3600 , 4400,4000 ,3700 , 4500,3800 ,3500 , 4300,4100 ,3700 , 4500,4100 ,3700 , 4600,4300 ,3900 , 4800,4500 ,4200 , 5100,4700 ,4300 , 5200,4800 ,4400 , 5300,4700 ,4300 , 5200,4600 ,4100 , 5100,4700 ,4300 , 5200,4800 ,4500 , 5400,4800 ,4500 , 5400
Eastern,3500 ,3300 , 3800,3500 ,3200 , 3800,3300 ,3000 , 3600,3000 ,2700 , 3300,2800 ,2400 , 3100,2500 ,2200 , 2800,2200 ,1900 , 2600,2100 ,1800 , 2400,2000 ,1700 , 2300,1900 ,1600 , 2200,1800 ,1600 , 2100,1800 ,1500 , 2000,1700 ,1500 , 2000,1700 ,1500 , 2000,1600 ,1400 , 1900,1600 ,1400 , 1800,1600 ,1400 , 1800,1600 ,1400 , 1900,1600 ,1400 , 1800,1500 ,1300 , 1800,1600 ,1400 , 1800,1600 ,1400 , 1800,1500 ,1400 , 1800,1600 ,1400 , 1800,1400 ,1300 , 1700,1300 ,1200 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1500,1100 ,<1000 , 1200
Luapula,2700 ,2500 , 2900,2600 ,2400 , 2800,2400 ,2100 , 2600,2200 ,2000 , 2400,2000 ,1800 , 2200,1900 ,1700 , 2100,1700 ,1400 , 1900,1600 ,1400 , 1800,1500 ,1300 , 1700,1500 ,1300 , 1700,1400 ,1200 , 1600,1400 ,1200 , 1600,1300 ,1200 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1500,1300 ,1100 , 1400,1200 ,1100 , 1400,1300 ,1100 , 1400,1200 ,1100 , 1400,1200 ,1000 , 1300,1100 ,1000 , 1300,1100 ,1000 , 1300,1100 ,1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1200,1100 ,<1000 , 1200,1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000
Lusaka,7100 ,6600 , 7600,7200 ,6600 , 7700,7100 ,6500 , 7800,6800 ,6200 , 7500,6200 ,5500 , 6900,5800 ,5100 , 6500,5400 ,4600 , 6100,4900 ,4200 , 5700,4700 ,4000 , 5500,4500 ,3700 , 5200,4300 ,3600 , 5000,4100 ,3400 , 4800,4100 ,3400 , 4700,4000 ,3400 , 4700,4000 ,3400 , 4500,3900 ,3500 , 4600,4000 ,3600 , 4600,4100 ,3600 , 4700,4100 ,3600 , 4800,4100 ,3600 , 4800,4100 ,3600 , 4800,4100 ,3500 , 4800,4100 ,3600 , 5000,4100 ,3600 , 4800,4200 ,3700 , 4900,4100 ,3500 , 4700,3800 ,3300 , 4400,3800 ,3300 , 4400,3900 ,3500 , 4700,3700 ,3200 , 4300
Muchinga,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
North-Western,<1000 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000
Northern,1800 ,1700 , 1900,1700 ,1500 , 1800,1500 ,1300 , 1700,1400 ,1200 , 1500,1300 ,1100 , 1400,1200 ,1000 , 1300,1100 ,<1000 , 1300,1100 ,<1000 , 1200,1000 ,<1000 , 1200,1000 ,<1000 , 1200,1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000
Southern,5300 ,4300 , 6600,5000 ,3900 , 6200,4600 ,3700 , 5900,4000 ,3300 , 5100,3800 ,3100 , 4800,3500 ,2900 , 4400,3300 ,2700 , 4000,3200 ,2700 , 3900,3100 ,2600 , 3700,3000 ,2600 , 3500,3000 ,2500 , 3500,2800 ,2400 , 3300,2800 ,2300 , 3300,2800 ,2400 , 3300,2800 ,2400 , 3300,2700 ,2300 , 3200,2700 ,2400 , 3200,2800 ,2400 , 3300,2800 ,2300 , 3200,2800 ,2300 , 3400,2800 ,2400 , 3400,2800 ,2300 , 3300,2700 ,2100 , 3200,2600 ,2100 , 3200,2600 ,2000 , 3200,2500 ,2000 , 3300,2700 ,2100 , 3600,2800 ,2100 , 3900,2700 ,1900 , 4000,2400 ,1600 , 3600
Western,1900 ,1400 , 2400,2200 ,1600 , 2700,2600 ,2100 , 3200,2500 ,2000 , 3100,2500 ,2100 , 3100,2400 ,2000 , 3100,2300 ,1800 , 2800,2200 ,1800 , 2700,2000 ,1600 , 2500,1900 ,1500 , 2300,1700 ,1500 , 2100,1700 ,1400 , 2100,1700 ,1400 , 2000,1600 ,1400 , 2000,1600 ,1300 , 1800,1500 ,1300 , 1800,1500 ,1300 , 1800,1500 ,1300 , 1800,1500 ,1300 , 1800,1500 ,1300 , 1900,1500 ,1300 , 1900,1500 ,1300 , 1900,1500 ,1300 , 2000,1500 ,1200 , 1900,1400 ,1100 , 1800,1400 ,1100 , 1800,1300 ,<1000 , 1700,1300 ,<1000 , 1800,1200 ,<1000 , 1700,<1000 ,<1000 , 1500
