States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,<500 ,<500 , <1000,<1000 ,<500 , 1000,<1000 ,<500 , 1300,1100 ,<1000 , 1500,1300 ,<1000 , 1900,1600 ,1100 , 2200,1800 ,1300 , 2400,2000 ,1500 , 2600,2200 ,1700 , 2800,2300 ,1800 , 2800,2400 ,1900 , 2800,2400 ,2000 , 2800,2400 ,2000 , 2700,2300 ,1900 , 2600,2200 ,1800 , 2400,1600 ,1400 , 1800,1700 ,1400 , 1900,1800 ,1500 , 2000,1500 ,1300 , 1600,1200 ,1000 , 1300,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Harare,2000 ,<1000 , 3200,2700 ,1300 , 4200,3600 ,1900 , 5300,4600 ,2600 , 6400,5500 ,3400 , 7400,6500 ,4300 , 8300,7300 ,5200 , 9200,8100 ,6100 , 9900,8600 ,6900 , 10 000,9000 ,7500 , 10 000,9100 ,7900 , 10 000,9200 ,7900 , 10 000,9100 ,7700 , 10 000,8800 ,7600 , 9700,8400 ,7100 , 9300,7400 ,6300 , 8200,6700 ,5600 , 7600,6500 ,5500 , 7400,6000 ,5000 , 6900,5000 ,4100 , 5800,4000 ,3200 , 4700,3200 ,2600 , 3900,2800 ,2200 , 3400,2400 ,2000 , 2900,1900 ,1500 , 2300,1700 ,1400 , 2100,1600 ,1300 , 2000,1500 ,1200 , 1800,1300 ,<1000 , 1600,1100 ,<1000 , 1300
Manicaland,<1000 ,<500 , 1100,<1000 ,<500 , 1500,1200 ,<1000 , 1900,1600 ,<1000 , 2400,1900 ,1200 , 2800,2300 ,1500 , 3200,2700 ,1900 , 3700,3100 ,2300 , 4000,3500 ,2700 , 4200,3700 ,3000 , 4400,3900 ,3200 , 4500,4000 ,3400 , 4600,4000 ,3400 , 4500,3900 ,3400 , 4400,3800 ,3300 , 4200,3600 ,3200 , 4000,3300 ,2900 , 3700,2600 ,2200 , 2900,2200 ,1800 , 2500,1800 ,1500 , 2100,1400 ,1200 , 1600,1100 ,<1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000
Mashonaland Central,<1000 ,<200 , 1000,<1000 ,<500 , 1400,<1000 ,<500 , 1700,1300 ,<1000 , 2100,1600 ,<1000 , 2400,1900 ,1100 , 2600,2200 ,1400 , 2900,2400 ,1700 , 3000,2600 ,2000 , 3100,2800 ,2200 , 3200,2800 ,2400 , 3200,2900 ,2400 , 3200,2800 ,2500 , 3200,2700 ,2400 , 3100,2600 ,2300 , 2900,2400 ,2100 , 2700,2100 ,1800 , 2400,1700 ,1300 , 1900,1300 ,1100 , 1600,1100 ,<1000 , 1300,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500
Mashonaland East,<1000 ,<500 , 1200,<1000 ,<500 , 1600,1200 ,<1000 , 2000,1500 ,<1000 , 2400,1900 ,1100 , 3000,2300 ,1300 , 3400,2700 ,1700 , 3900,3100 ,2000 , 4300,3400 ,2400 , 4500,3700 ,2700 , 4700,3900 ,3000 , 4800,4100 ,3300 , 4900,4200 ,3400 , 4900,4200 ,3500 , 4800,4200 ,3600 , 4700,4000 ,3500 , 4500,3500 ,3100 , 3900,3100 ,2700 , 3500,2700 ,2300 , 3100,2300 ,2000 , 2600,1900 ,1600 , 2200,1600 ,1300 , 1800,1400 ,1200 , 1700,1300 ,1100 , 1500,1200 ,<1000 , 1300,1000 ,<1000 , 1200,1100 ,<1000 , 1300,1200 ,<1000 , 1400,1100 ,<1000 , 1400,1100 ,<1000 , 1300
Mashonaland West,<500 ,<100 , <500,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , 1200,1000 ,<1000 , 1600,1400 ,<1000 , 2100,1800 ,1200 , 2600,2200 ,1500 , 3100,2700 ,1900 , 3600,3100 ,2300 , 4000,3400 ,2600 , 4200,3600 ,2900 , 4400,3800 ,3100 , 4500,3900 ,3300 , 4500,3900 ,3400 , 4400,3800 ,3300 , 4200,3500 ,3100 , 3800,2800 ,2500 , 3100,2400 ,2000 , 2700,2000 ,1600 , 2300,1600 ,1300 , 1800,1200 ,1000 , 1500,1100 ,<1000 , 1300,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000
Masvingo,<1000 ,<500 , 1300,<1000 ,<500 , 1700,1200 ,<1000 , 2000,1500 ,<1000 , 2400,1800 ,1000 , 2700,2100 ,1300 , 2900,2400 ,1600 , 3200,2600 ,1800 , 3400,2800 ,2100 , 3500,3000 ,2300 , 3500,3000 ,2400 , 3500,3000 ,2500 , 3500,3000 ,2500 , 3400,2900 ,2500 , 3300,2900 ,2500 , 3200,2700 ,2400 , 3000,2400 ,2100 , 2700,1800 ,1500 , 2000,1400 ,1200 , 1700,1200 ,<1000 , 1400,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000
Matabeleland North,<500 ,<200 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1200,<1000 ,<1000 , 1400,1100 ,<1000 , 1600,1300 ,<1000 , 1800,1500 ,1000 , 2000,1700 ,1200 , 2100,1800 ,1400 , 2200,1900 ,1500 , 2300,2000 ,1600 , 2300,2000 ,1700 , 2300,2000 ,1700 , 2300,2000 ,1700 , 2200,1900 ,1700 , 2100,1800 ,1600 , 2000,1600 ,1500 , 1800,1200 ,1100 , 1400,1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <500
Matabeleland South,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1200,1000 ,<1000 , 1500,1300 ,<1000 , 1700,1500 ,1100 , 2000,1700 ,1300 , 2200,1900 ,1500 , 2400,2000 ,1600 , 2400,2100 ,1700 , 2500,2100 ,1800 , 2500,2100 ,1800 , 2400,2100 ,1800 , 2300,2000 ,1700 , 2200,1500 ,1300 , 1700,1200 ,1100 , 1400,1000 ,<1000 , 1200,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000
Midlands,<1000 ,<500 , 1100,1000 ,<1000 , 1400,1300 ,<1000 , 1800,1700 ,<1000 , 2300,2000 ,1300 , 2700,2400 ,1600 , 3100,2800 ,1900 , 3500,3100 ,2300 , 3900,3400 ,2700 , 4200,3600 ,2900 , 4300,3700 ,3000 , 4300,3700 ,3100 , 4300,3600 ,3100 , 4200,3500 ,3100 , 4000,3400 ,3000 , 3800,3100 ,2800 , 3500,2600 ,2400 , 2900,2000 ,1800 , 2300,1600 ,1400 , 1800,1300 ,1100 , 1500,1100 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000
