States,2019,2019_lower, 2019_upper
Abim,<100 ,<100 , <200
Adjumani,<200 ,<100 , <500
Agago,<500 ,<500 , <500
Alebtong,<500 ,<500 , <1000
Amolatar,<500 ,<500 , <500
Amudat,<100 ,<100 , <100
Amuria,<500 ,<200 , <500
Amuru,<500 ,<200 , <500
Apac,<500 ,<500 , <1000
Arua,<500 ,<500 , <1000
Budaka,<200 ,<100 , <200
Bududa,<200 ,<100 , <200
Bugiri,<200 ,<200 , <500
Bugweri,<100 ,<100 , <200
Buhweju,<200 ,<100 , <200
Buikwe,<1000 ,<1000 , 1200
Bukedea,<200 ,<200 , <200
Bukomansimbi,<500 ,<200 , <500
Bukwo,<100 ,<100 , <100
Bulambuli,<200 ,<100 , <200
Buliisa,<200 ,<100 , <200
Bundibugyo,<200 ,<100 , <200
Bunyangabu,<500 ,<500 , <500
Bushenyi,<500 ,<500 , <1000
Busia,<500 ,<500 , <1000
Butaleja,<200 ,<100 , <200
Butambala,<500 ,<200 , <500
Butebo,<100 ,<100 , <100
Buvuma,<200 ,<100 , <200
Buyende,<200 ,<200 , <500
Dokolo,<500 ,<500 , <1000
Gomba,<500 ,<200 , <500
Gulu,1200 ,<1000 , 1600
Hoima,<1000 ,<500 , <1000
Ibanda,<500 ,<500 , <1000
Iganga,<500 ,<200 , <500
Isingiro,<1000 ,<500 , <1000
Jinja,<1000 ,<500 , <1000
Kaabong,<100 ,<100 , <100
Kabale,<500 ,<500 , <500
Kabarole,1100 ,<1000 , 1500
Kaberamaido,<200 ,<200 , <200
Kagadi,<500 ,<500 , <1000
Kakumiro,<500 ,<200 , <500
Kalaki,<100 ,<100 , <200
Kalangala,<500 ,<200 , <500
Kaliro,<200 ,<200 , <500
Kalungu,<500 ,<500 , <1000
Kampala,2600 ,2100 , 3200
Kamuli,<500 ,<500 , <1000
Kamwenge,<500 ,<200 , <500
Kanungu,<500 ,<500 , <1000
Kapchorwa,<100 ,<100 , <100
Kapelebyong,<100 ,<100 , <200
Karenga,<100 ,<100 , <100
Kasese,<500 ,<500 , <1000
Kassanda,<500 ,<500 , <500
Katakwi,<500 ,<500 , <500
Kayunga,<1000 ,<500 , <1000
Kazo,<200 ,<200 , <500
Kibaale,<200 ,<200 , <500
Kiboga,<500 ,<200 , <500
Kibuku,<100 ,<100 , <200
Kikuube,<500 ,<200 , <500
Kiruhura,<500 ,<200 , <500
Kiryandongo,<500 ,<200 , <500
Kisoro,<200 ,<200 , <500
Kitagwenda,<500 ,<200 , <500
Kitgum,<500 ,<500 , <500
Koboko,<200 ,<200 , <200
Kole,<500 ,<500 , <1000
Kotido,<100 ,<100 , <100
Kumi,<500 ,<200 , <500
Kwania,<500 ,<500 , <1000
Kween,<100 ,<100 , <100
Kyankwanzi,<500 ,<200 , <500
Kyegegwa,<500 ,<500 , <1000
Kyenjojo,<1000 ,<1000 , 1100
Kyotera,<1000 ,<1000 , <1000
Lamwo,<500 ,<200 , <500
Lira,<1000 ,<1000 , 1200
Luuka,<200 ,<200 , <500
Luwero,1100 ,<1000 , 1400
Lwengo,<1000 ,<500 , <1000
Lyantonde,<500 ,<200 , <500
Madi Okollo,<100 ,<100 , <200
Manafwa,<100 ,<100 , <200
Maracha,<100 ,<100 , <100
Masaka,<1000 ,<1000 , 1200
Masindi,<500 ,<500 , <1000
Mayuge,<1000 ,<500 , <1000
Mbale,<500 ,<500 , <1000
Mbarara,2000 ,1500 , 2500
Mitooma,<500 ,<200 , <500
Mityana,<1000 ,<500 , <1000
Moroto,<100 ,<100 , <100
Moyo,<100 ,<100 , <100
Mpigi,<1000 ,<500 , <1000
Mubende,<1000 ,<1000 , 1100
Mukono,1000 ,<1000 , 1300
Nabilatuk,<100 ,<100 , <100
Nakapiripirit,<100 ,<100 , <100
Nakaseke,<500 ,<500 , <500
Nakasongola,<500 ,<500 , <500
Namayingo,<500 ,<500 , <500
Namisindwa,<100 ,<100 , <100
Namutumba,<200 ,<200 , <200
Napak,<100 ,<100 , <100
Nebbi,<500 ,<200 , <500
Ngora,<200 ,<100 , <200
Ntoroko,<100 ,<100 , <200
Ntungamo,<1000 ,<500 , <1000
Nwoya,<500 ,<200 , <500
Obongi,<100 ,<100 , <100
Omoro,<500 ,<500 , <1000
Otuke,<200 ,<200 , <500
Oyam,<1000 ,<1000 , 1000
Pader,<500 ,<500 , <1000
Pakwach,<200 ,<200 , <500
Pallisa,<200 ,<200 , <200
Rakai,<500 ,<500 , <1000
Rubanda,<100 ,<100 , <200
Rubirizi,<500 ,<200 , <500
Rukiga,<200 ,<100 , <200
Rukungiri,<500 ,<500 , <1000
Rwampara,<200 ,<200 , <200
Serere,<500 ,<200 , <500
Sheema,<500 ,<500 , <1000
Sironko,<200 ,<200 , <200
Soroti,<500 ,<500 , <1000
Ssembabule,<500 ,<500 , <500
Tororo,<1000 ,<1000 , 1100
Wakiso,4900 ,4100 , 6000
Yumbe,<200 ,<200 , <500
Zombo,<500 ,<200 , <500
National,52 000 ,29 000,74 000
