States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,49.33 ,38.25 , 66.48,50.27 ,37.86 , 66.43,46.98 ,37.63 , 61.58,42.56 ,32.52 , 53.73,36.09 ,28.22 , 44.34,30.35 ,23.12 , 36.72,25.65 ,19.25 , 30.68,21.97 ,16.89 , 26.26,19.47 ,16.12 , 22.84,18.21 ,15.42 , 20.73,15.83 ,13.74 , 17.93,14.56 ,12.69 , 16.29,13.93 ,12.39 , 15.41,13.30 ,11.77 , 14.98,12.36 ,10.91 , 13.78,11.39 ,9.73 , 12.77,10.87 ,9.25 , 12.21,10.54 ,9.10 , 12.00,10.73 ,8.95 , 12.58,10.51 ,9.09 , 12.49,9.79 ,8.42 , 11.56,8.84 ,7.39 , 10.36,7.92 ,6.80 , 9.31,7.32 ,5.94 , 8.75,6.59 ,5.16 , 7.87,5.87 ,4.35 , 7.59,5.36 ,3.84 , 6.95,5.20 ,3.71 , 6.87,4.74 ,3.28 , 6.48,4.80 ,3.08 , 6.65
Harare,68.33 ,54.25 , 85.38,69.00 ,55.31 , 84.26,62.15 ,51.56 , 77.39,50.00 ,41.50 , 61.63,39.86 ,33.73 , 48.79,30.42 ,24.94 , 36.71,23.70 ,19.23 , 28.76,18.50 ,15.13 , 22.05,15.49 ,12.95 , 18.49,13.16 ,11.26 , 15.51,11.18 ,9.64 , 12.73,10.20 ,8.97 , 11.60,9.27 ,8.16 , 10.46,8.51 ,7.43 , 9.67,8.12 ,7.08 , 9.22,7.54 ,6.58 , 8.69,6.99 ,6.05 , 8.03,6.55 ,5.64 , 7.55,6.30 ,5.32 , 7.29,6.02 ,5.17 , 7.04,5.87 ,4.80 , 6.88,5.30 ,4.35 , 6.38,4.83 ,3.81 , 5.92,4.46 ,3.57 , 5.48,4.08 ,3.15 , 5.14,3.75 ,2.80 , 4.96,3.45 ,2.55 , 4.48,3.00 ,2.13 , 3.94,2.61 ,1.79 , 3.52,2.56 ,1.73 , 3.58
Manicaland,39.71 ,30.35 , 49.80,41.64 ,32.33 , 52.23,39.65 ,32.28 , 48.95,37.94 ,30.85 , 46.07,33.77 ,27.02 , 41.35,29.18 ,23.05 , 35.60,25.27 ,19.57 , 30.67,21.50 ,16.66 , 25.24,18.73 ,14.63 , 22.50,16.20 ,13.16 , 18.88,14.09 ,11.73 , 16.29,12.69 ,10.96 , 14.62,11.26 ,9.59 , 12.77,10.11 ,8.78 , 11.53,9.32 ,8.06 , 10.67,8.46 ,7.38 , 9.66,7.85 ,6.85 , 9.09,7.30 ,6.16 , 8.47,7.01 ,5.98 , 8.21,6.50 ,5.54 , 7.55,6.58 ,5.41 , 7.81,5.96 ,4.97 , 7.11,5.43 ,4.51 , 6.70,5.04 ,4.04 , 6.17,4.62 ,3.64 , 6.05,4.22 ,3.23 , 5.66,3.76 ,2.79 , 5.37,3.36 ,2.36 , 4.95,2.91 ,1.90 , 4.54,2.94 ,1.84 , 4.71
Mashonaland Central,61.08 ,45.14 , 78.21,60.08 ,45.96 , 74.70,54.35 ,43.08 , 67.10,47.42 ,36.62 , 61.80,39.12 ,30.66 , 52.03,31.65 ,24.73 , 41.16,25.39 ,20.12 , 32.10,21.09 ,16.41 , 25.78,17.59 ,14.30 , 21.40,15.03 ,12.39 , 17.95,13.52 ,11.47 , 15.68,12.05 ,10.35 , 13.99,11.06 ,9.46 , 12.89,10.30 ,8.75 , 12.17,9.72 ,8.15 , 11.42,9.36 ,7.92 , 11.09,8.74 ,7.32 , 10.45,8.27 ,6.88 , 9.80,7.69 ,6.42 , 9.41,7.17 ,6.02 , 8.79,6.60 ,5.44 , 8.21,5.88 ,4.71 , 7.54,5.24 ,4.09 , 6.76,4.78 ,3.62 , 6.06,4.21 ,3.07 , 5.54,3.68 ,2.51 , 5.04,3.03 ,1.99 , 4.25,2.43 ,1.68 , 3.38,2.16 ,1.48 , 3.23,2.12 ,1.41 , 3.09
Mashonaland East,35.28 ,24.27 , 47.37,37.27 ,27.64 , 48.88,36.35 ,28.71 , 46.16,34.49 ,27.86 , 43.31,31.70 ,25.47 , 39.32,28.88 ,23.45 , 36.28,26.12 ,20.96 , 32.32,22.86 ,18.14 , 27.99,20.15 ,16.28 , 24.18,18.52 ,15.33 , 21.65,16.86 ,14.11 , 19.21,15.53 ,13.12 , 17.75,14.42 ,12.27 , 16.48,13.35 ,11.50 , 15.37,12.52 ,10.93 , 14.14,11.70 ,10.19 , 13.33,11.20 ,9.61 , 12.74,10.34 ,9.04 , 11.78,10.02 ,8.67 , 11.35,9.88 ,8.60 , 11.36,9.31 ,7.83 , 10.76,8.55 ,7.31 , 10.22,7.88 ,6.80 , 9.39,7.41 ,6.14 , 8.96,6.91 ,5.55 , 8.47,6.45 ,5.28 , 7.95,6.17 ,4.91 , 7.86,5.97 ,4.60 , 7.78,5.30 ,3.97 , 7.01,5.17 ,3.81 , 7.28
Mashonaland West,29.19 ,22.57 , 41.45,37.49 ,29.19 , 50.43,44.98 ,35.47 , 57.62,49.91 ,41.06 , 63.90,49.46 ,41.85 , 61.54,43.33 ,36.59 , 51.99,37.50 ,31.00 , 43.98,30.63 ,24.72 , 36.13,26.25 ,20.97 , 30.59,21.05 ,17.20 , 24.56,17.39 ,14.52 , 20.60,14.61 ,12.34 , 17.10,12.52 ,10.76 , 14.34,10.99 ,9.57 , 12.67,9.95 ,8.69 , 11.64,9.49 ,8.28 , 10.84,8.78 ,7.69 , 10.18,8.27 ,7.23 , 9.67,8.13 ,7.08 , 9.44,7.81 ,6.81 , 9.23,7.37 ,6.29 , 8.82,6.54 ,5.43 , 7.76,5.82 ,4.75 , 7.00,5.31 ,4.39 , 6.49,4.77 ,3.79 , 5.96,4.24 ,3.34 , 5.40,3.72 ,2.85 , 4.87,3.10 ,2.35 , 4.10,2.46 ,1.88 , 3.23,2.48 ,1.91 , 3.26
Masvingo,42.49 ,30.19 , 55.92,39.68 ,28.83 , 49.85,36.71 ,27.75 , 44.61,33.61 ,26.52 , 41.02,28.77 ,23.02 , 34.55,24.93 ,20.33 , 30.09,22.44 ,18.49 , 27.36,18.87 ,15.29 , 22.58,17.82 ,14.96 , 21.07,16.19 ,13.72 , 18.88,14.44 ,12.52 , 16.72,13.28 ,11.58 , 15.15,12.32 ,10.56 , 14.18,11.66 ,10.21 , 13.30,10.86 ,9.37 , 12.49,10.33 ,8.79 , 11.81,9.83 ,8.56 , 11.68,9.49 ,8.19 , 10.97,9.13 ,7.96 , 10.61,8.73 ,7.58 , 10.42,8.50 ,7.27 , 10.10,7.75 ,6.50 , 9.26,7.10 ,6.06 , 8.45,6.68 ,5.43 , 7.83,6.14 ,5.03 , 7.67,5.65 ,4.47 , 6.94,5.37 ,4.17 , 6.69,4.78 ,3.57 , 5.98,4.22 ,2.99 , 5.46,3.98 ,2.78 , 5.37
Matabeleland North,53.16 ,39.84 , 71.27,50.98 ,38.79 , 67.87,47.96 ,37.39 , 60.36,43.05 ,32.85 , 54.46,37.62 ,29.93 , 46.86,33.49 ,26.77 , 40.70,29.74 ,24.07 , 35.89,26.48 ,21.45 , 31.78,24.42 ,20.27 , 28.93,21.11 ,18.24 , 24.75,19.68 ,17.18 , 22.71,17.87 ,15.47 , 20.28,16.93 ,14.87 , 19.36,15.93 ,14.00 , 18.02,15.21 ,13.32 , 17.24,14.21 ,12.09 , 16.15,13.80 ,11.93 , 15.84,13.41 ,11.58 , 15.38,13.01 ,11.32 , 15.08,12.69 ,11.02 , 14.83,12.13 ,10.26 , 14.40,11.00 ,9.32 , 13.36,10.02 ,8.26 , 11.92,9.37 ,7.67 , 11.37,8.62 ,6.72 , 10.82,7.93 ,6.14 , 10.13,7.22 ,5.26 , 9.47,6.67 ,4.95 , 9.04,5.82 ,4.11 , 8.15,5.76 ,3.99 , 8.33
Matabeleland South,35.88 ,27.03 , 46.34,43.91 ,33.82 , 55.58,50.88 ,39.96 , 65.82,54.38 ,41.53 , 71.80,54.19 ,41.92 , 71.72,49.99 ,38.87 , 66.85,44.51 ,34.05 , 58.14,37.55 ,28.73 , 47.45,32.64 ,26.37 , 40.00,28.54 ,22.80 , 33.87,26.02 ,21.19 , 29.69,23.52 ,20.26 , 26.67,22.09 ,19.28 , 24.73,20.39 ,18.34 , 22.90,19.54 ,17.29 , 21.93,18.45 ,16.09 , 20.69,17.65 ,15.38 , 20.02,17.20 ,15.03 , 19.53,16.78 ,14.74 , 18.89,16.71 ,14.51 , 19.07,16.55 ,14.11 , 19.06,15.47 ,13.07 , 17.78,14.56 ,12.68 , 16.93,14.12 ,12.29 , 16.16,13.45 ,11.46 , 15.75,12.83 ,10.61 , 15.32,12.05 ,9.91 , 14.48,11.02 ,8.63 , 13.44,9.44 ,7.42 , 11.85,8.79 ,6.62 , 11.25
Midlands,42.08 ,34.25 , 50.31,41.15 ,33.89 , 48.75,38.67 ,31.86 , 46.69,35.20 ,29.21 , 42.86,31.44 ,26.24 , 39.35,27.06 ,22.08 , 33.89,23.60 ,19.30 , 28.65,21.23 ,17.20 , 26.09,18.86 ,15.72 , 22.51,16.97 ,14.36 , 20.35,15.32 ,13.29 , 17.98,13.89 ,12.11 , 16.17,12.87 ,11.23 , 14.67,12.18 ,10.76 , 14.02,11.47 ,10.07 , 13.19,10.66 ,9.41 , 12.34,10.22 ,8.84 , 11.76,9.82 ,8.56 , 11.45,9.50 ,8.19 , 10.77,9.40 ,8.19 , 10.73,9.12 ,7.85 , 10.70,8.58 ,7.36 , 9.97,8.11 ,6.72 , 9.44,7.88 ,6.57 , 9.36,7.59 ,6.18 , 9.06,7.28 ,5.77 , 8.76,7.02 ,5.55 , 8.51,6.76 ,5.01 , 8.24,6.17 ,4.29 , 7.84,6.31 ,4.11 , 8.16
