States,2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,35 ,30 , 41,43 ,38 , 51,48 ,42 , 56,51 ,45 , 59,52 ,45 , 60,54 ,47 , 63,73 ,64 , 86,66 ,57 , 78,70 ,61 , 84,77 ,66 , 92
Coast,27 ,23 , 30,33 ,29 , 37,36 ,32 , 41,39 ,35 , 45,51 ,45 , 59,58 ,50 , 67,54 ,47 , 63,67 ,59 , 78,66 ,58 , 77,71 ,62 , 83
Eastern,27 ,24 , 31,33 ,29 , 38,37 ,32 , 43,39 ,35 , 46,51 ,45 , 60,58 ,52 , 68,61 ,54 , 71,68 ,60 , 80,68 ,59 , 79,71 ,61 , 83
Nairobi,46 ,40 , 52,56 ,48 , 64,62 ,53 , 71,66 ,57 , 76,75 ,64 , 86,81 ,70 , 93,96 ,83 , 100,94 ,81 , 100,87 ,75 , 100,86 ,73 , 100
North Eastern,11 ,8 , 16,15 ,10 , 21,17 ,12 , 25,20 ,13 , 29,26 ,18 , 38,21 ,14 , 31,42 ,29 , 65,44 ,31 , 68,46 ,31 , 71,51 ,35 , 79
Nyanza,37 ,34 , 41,44 ,40 , 49,47 ,43 , 53,50 ,46 , 56,57 ,52 , 65,68 ,62 , 78,74 ,66 , 85,84 ,76 , 97,78 ,70 , 90,81 ,72 , 93
Rift Valley,22 ,19 , 25,27 ,24 , 31,30 ,26 , 34,32 ,29 , 37,37 ,33 , 42,48 ,43 , 54,56 ,50 , 63,59 ,53 , 67,55 ,49 , 63,56 ,50 , 64
Western,38 ,33 , 42,46 ,41 , 52,51 ,45 , 57,54 ,47 , 60,53 ,47 , 60,70 ,61 , 79,79 ,69 , 89,81 ,71 , 93,80 ,70 , 91,84 ,74 , 97
National,33 ,29,38,40 ,35,46,44 ,38,51,47 ,41,54,53 ,47,61,63 ,55,73,70 ,62,81,75 ,66,88,72 ,63,84,75 ,66,87
