States,2019,2019_lower, 2019_upper
Alto Molócuè,3.0 ,2.1 , 4.0
Ancuabe,4.8 ,3.2 , 6.9
Angoche,3.7 ,2.5 , 5.5
Angónia,0.7 ,0.5 , 1.1
Balama,3.4 ,2.2 , 4.9
Beira,6.8 ,5.8 , 7.9
Bilene,7.5 ,6.1 , 9.0
Boane,11.9 ,9.1 , 14.9
Báruè,4.4 ,3.4 , 5.6
Búzi,6.0 ,4.6 , 7.8
Cahora Bassa,2.1 ,1.4 , 3.0
Caia,4.1 ,2.8 , 5.6
Changara,2.8 ,1.9 , 3.9
Chemba,3.9 ,2.6 , 5.6
Cheringoma,4.1 ,2.6 , 6.0
Chibabava,5.4 ,4.0 , 7.0
Chibuto,7.2 ,5.9 , 8.6
Chicualacuala,4.0 ,2.7 , 5.6
Chifunde,0.6 ,0.4 , 0.8
Chigubo,4.9 ,3.4 , 6.5
Chimbunila,2.0 ,1.3 , 2.9
Chimoio,5.6 ,4.9 , 6.4
Chinde,7.8 ,5.5 , 10.5
Chiúre,4.3 ,3.3 , 5.6
Chiúta,1.2 ,0.9 , 1.7
Chongoene,6.5 ,5.1 , 8.2
Chókwé,8.4 ,7.1 , 9.8
Cuamba,3.1 ,2.4 , 4.1
Derre,3.7 ,2.4 , 5.4
Dondo,6.4 ,4.7 , 8.6
Dôa,1.4 ,0.9 , 2.1
Eráti,4.0 ,2.6 , 5.6
Funhalouro,3.9 ,2.7 , 5.3
Gilé,4.1 ,3.0 , 5.5
Gondola,4.0 ,2.9 , 5.3
Gorongosa,4.1 ,2.9 , 5.6
Govuro,6.9 ,5.0 , 9.1
Guijá,7.2 ,5.4 , 9.3
Guro,3.4 ,2.3 , 4.8
Guruè,2.7 ,2.0 , 3.6
Homoíne,3.3 ,2.4 , 4.5
Ibo,4.4 ,2.6 , 6.8
Ile,4.2 ,3.0 , 5.7
Ilha de Moçambique,4.2 ,2.5 , 6.2
Inhambane,4.4 ,3.2 , 5.9
Inharrime,4.1 ,3.0 , 5.4
Inhassoro,6.3 ,5.0 , 7.8
Inhassunge,9.2 ,7.1 , 11.7
Jangamo,3.0 ,2.1 , 4.1
KaMavota,2.5 ,2.1 , 3.0
KaMaxakeni,4.4 ,3.7 , 5.1
KaMpfumu,3.7 ,3.0 , 4.4
KaMubukwana,2.5 ,2.1 , 2.9
KaNyaka,2.3 ,1.5 , 3.3
KaTembe,3.3 ,2.0 , 4.8
Lago,3.0 ,2.0 , 4.2
Lalaua,2.7 ,1.8 , 3.8
Larde,5.2 ,3.2 , 7.9
Lichinga,4.8 ,3.6 , 6.2
Limpopo,6.5 ,5.2 , 7.8
Liúpo,2.0 ,1.2 , 3.1
Luabo,5.3 ,3.4 , 7.4
Lugela,4.7 ,3.2 , 6.4
Mabalane,6.4 ,4.7 , 8.4
Mabote,6.3 ,4.7 , 8.0
Macanga,0.6 ,0.4 , 0.8
Macate,2.8 ,1.9 , 3.9
Machanga,7.8 ,5.8 , 10.3
Machaze,4.8 ,3.6 , 6.1
Macomia,7.2 ,4.9 , 10.4
Macossa,3.0 ,2.0 , 4.2
Maganja da Costa,9.6 ,6.8 , 12.5
Magude,15.0 ,11.5 , 19.0
Majune,2.3 ,1.4 , 3.4
Malema,2.7 ,1.8 , 3.9
Mandimba,3.0 ,2.2 , 4.1
Mandlakazi,5.8 ,4.3 , 7.5
Manhiça,14.9 ,12.3 , 17.7
Manica,4.1 ,3.2 , 5.2
Mapai,5.7 ,4.3 , 7.3
Marara,2.5 ,1.5 , 3.9
Marracuene,9.5 ,7.4 , 12.0
Marromeu,7.2 ,5.3 , 9.3
Marrupa,2.6 ,1.7 , 3.5
Marávia,0.9 ,0.6 , 1.3
Maríngué,2.9 ,1.9 , 4.3
Massangena,4.5 ,3.2 , 6.1
Massinga,4.9 ,3.8 , 6.1
Massingir,5.5 ,3.7 , 7.5
Matola,7.7 ,6.8 , 8.6
Matutuíne,14.1 ,10.3 , 18.8
Mavago,3.1 ,1.9 , 4.8
Maxixe,4.3 ,3.3 , 5.4
Maúa,3.3 ,2.2 , 4.7
Mecanhelas,2.2 ,1.5 , 3.1
Meconta,4.5 ,3.0 , 6.4
Mecubúri,2.6 ,1.7 , 3.7
Mecufi,3.8 ,2.4 , 5.5
Mecula,4.5 ,2.8 , 6.7
Meluco,6.3 ,4.1 , 9.0
Memba,2.4 ,1.5 , 3.5
Metarica,1.8 ,1.1 , 2.8
Metuge,4.8 ,3.2 , 6.7
Milange,3.4 ,2.4 , 4.5
Moamba,12.5 ,9.4 , 15.8
Moatize,2.6 ,2.1 , 3.2
Mocuba,6.7 ,5.4 , 8.2
Mocubela,10.4 ,7.2 , 14.1
Mocímboa da Praia,6.4 ,4.5 , 8.5
Mogincual,2.1 ,1.3 , 3.1
Mogovolas,3.0 ,2.0 , 4.1
Molumbo,2.3 ,1.6 , 3.4
Moma,5.0 ,3.6 , 6.7
Monapo,4.0 ,2.8 , 5.5
Montepuez,4.5 ,3.2 , 6.1
Mopeia,5.5 ,3.8 , 7.6
Morrumbala,4.4 ,3.2 , 5.7
Morrumbene,3.9 ,2.8 , 5.2
Morrupula,2.7 ,1.8 , 3.9
Mossuril,3.0 ,2.0 , 4.5
Mossurize,2.2 ,1.6 , 2.9
Muanza,3.5 ,2.2 , 5.4
Muecate,3.5 ,2.3 , 5.1
Mueda,10.2 ,8.0 , 12.5
Muembe,2.4 ,1.5 , 3.5
Muidumbe,12.4 ,8.6 , 16.6
Mulevala,4.6 ,3.2 , 6.2
Mutarara,1.6 ,1.0 , 2.3
Mágoè,2.1 ,1.5 , 2.9
Nacala,5.8 ,4.2 , 7.8
Nacala-a-Velha,3.6 ,2.3 , 5.3
Nacarôa,3.2 ,2.1 , 4.7
Namaacha,11.7 ,8.4 , 15.4
Namacurra,11.7 ,9.7 , 14.0
Namarói,2.5 ,1.7 , 3.4
Nampula,5.0 ,4.2 , 5.8
Namuno,5.3 ,3.6 , 7.7
Nangade,5.6 ,3.7 , 8.1
Ngaúma,2.2 ,1.4 , 3.2
Nhamatanda,5.7 ,4.1 , 7.3
Nhlamankulu,4.1 ,3.5 , 4.8
Nicoadala,9.9 ,7.6 , 12.5
Nipepe,2.4 ,1.6 , 3.5
Palma,4.4 ,2.8 , 6.6
Panda,3.8 ,2.8 , 4.9
Pebane,9.5 ,7.6 , 11.5
Pemba,6.3 ,5.1 , 7.5
Quelimane,11.6 ,10.2 , 13.0
Quissanga,4.4 ,2.7 , 6.5
Rapale,2.9 ,1.9 , 4.2
Ribáuè,3.8 ,2.5 , 5.5
Sanga,2.7 ,1.7 , 3.9
Sussendenga,3.1 ,2.3 , 4.0
Tambara,3.3 ,2.3 , 4.5
Tete,3.7 ,2.9 , 4.5
Tsangano,0.7 ,0.4 , 1.0
Vanduzi,4.0 ,3.0 , 5.2
Vilankulo,5.1 ,4.1 , 6.4
Xai-Xai,6.5 ,5.1 , 8.2
Zavala,4.6 ,3.4 , 6.0
Zumbu,0.8 ,0.5 , 1.2
National,5.0 ,2.4,7.9
