States,2019,2019_lower, 2019_upper
Larde,3.20 ,1.82 , <0.01
Lichinga,3.33 ,2.33 , <0.01
Limpopo,1.43 ,1.15 , <0.01
Liúpo,1.40 ,0.81 , <0.01
Luabo,3.57 ,2.07 , <0.01
Lugela,2.69 ,1.55 , <0.01
Mabalane,1.45 ,1.01 , <0.01
Mabote,1.97 ,1.43 , <0.01
Macanga,0.28 ,0.15 , <0.01
Macate,1.65 ,0.98 , <0.01
Machanga,4.10 ,2.69 , <0.01
Machaze,1.93 ,1.30 , <0.01
Macomia,2.19 ,1.34 , <0.01
Macossa,1.90 ,1.17 , <0.01
Maganja da Costa,4.89 ,3.37 , <0.01
Magude,8.54 ,6.08 , 0.01
Majune,1.75 ,1.05 , <0.01
Malema,1.73 ,1.03 , <0.01
Mandimba,2.07 ,1.40 , <0.01
Mandlakazi,1.24 ,0.92 , <0.01
Manhiça,6.95 ,5.37 , <0.01
Manica,2.21 ,1.50 , <0.01
Mapai,1.24 ,0.86 , <0.01
Marara,1.02 ,0.61 , <0.01
Marracuene,5.39 ,3.77 , <0.01
Marromeu,5.09 ,3.56 , <0.01
Marrupa,1.80 ,1.11 , <0.01
Marávia,0.47 ,0.27 , <0.01
Maríngué,2.01 ,1.21 , <0.01
Massangena,1.12 ,0.78 , <0.01
Massinga,1.95 ,1.41 , <0.01
Massingir,1.46 ,0.95 , <0.01
Matola,4.24 ,3.51 , <0.01
Matutuíne,10.01 ,6.89 , 0.01
Mavago,2.08 ,1.20 , <0.01
Maxixe,1.83 ,1.39 , <0.01
Maúa,2.15 ,1.27 , <0.01
Mecanhelas,1.54 ,0.97 , <0.01
Meconta,2.95 ,1.83 , <0.01
Mecubúri,1.53 ,0.92 , <0.01
Mecufi,1.16 ,0.64 , <0.01
Mecula,3.18 ,1.87 , <0.01
Meluco,1.92 ,1.17 , <0.01
Memba,1.43 ,0.80 , <0.01
Metarica,1.22 ,0.68 , <0.01
Metuge,1.47 ,0.86 , <0.01
Milange,1.86 ,1.21 , <0.01
Moamba,8.26 ,5.59 , 0.01
Moatize,1.05 ,0.79 , <0.01
Mocuba,3.43 ,2.53 , <0.01
Mocubela,4.62 ,3.14 , <0.01
Mocímboa da Praia,1.83 ,1.14 , <0.01
Mogincual,1.35 ,0.81 , <0.01
Mogovolas,1.97 ,1.25 , <0.01
Molumbo,1.68 ,0.99 , <0.01
Moma,2.68 ,1.73 , <0.01
Monapo,2.68 ,1.78 , <0.01
Montepuez,1.50 ,0.96 , <0.01
Mopeia,3.41 ,2.19 , <0.01
Morrumbala,2.59 ,1.70 , <0.01
Morrumbene,1.54 ,1.04 , <0.01
Morrupula,1.74 ,1.01 , <0.01
Mossuril,1.84 ,1.09 , <0.01
Mossurize,1.03 ,0.66 , <0.01
Muanza,2.52 ,1.41 , <0.01
Muecate,2.11 ,1.22 , <0.01
Mueda,1.95 ,1.38 , <0.01
Muembe,1.55 ,0.86 , <0.01
Muidumbe,2.85 ,1.60 , <0.01
Mulevala,2.78 ,1.69 , <0.01
Mutarara,0.71 ,0.41 , <0.01
Mágoè,0.86 ,0.52 , <0.01
Nacala,3.13 ,1.94 , <0.01
Nacala-a-Velha,2.00 ,1.12 , <0.01
Nacarôa,2.03 ,1.20 , <0.01
Namaacha,7.00 ,4.69 , <0.01
Namacurra,5.57 ,4.24 , <0.01
Namarói,1.36 ,0.81 , <0.01
Nampula,2.57 ,1.99 , <0.01
Namuno,1.94 ,1.26 , <0.01
Nangade,1.52 ,0.91 , <0.01
Ngaúma,1.45 ,0.81 , <0.01
Nhamatanda,3.47 ,2.31 , <0.01
Nhlamankulu,2.38 ,1.87 , <0.01
Nicoadala,5.43 ,3.73 , <0.01
Nipepe,1.66 ,0.94 , <0.01
Palma,1.32 ,0.70 , <0.01
Panda,1.37 ,0.93 , <0.01
Pebane,3.86 ,2.87 , <0.01
Pemba,1.57 ,1.12 , <0.01
Quelimane,5.17 ,4.26 , <0.01
Quissanga,1.58 ,0.90 , <0.01
Rapale,1.78 ,1.06 , <0.01
Ribáuè,2.56 ,1.54 , <0.01
Sanga,1.91 ,1.20 , <0.01
Sussendenga,1.61 ,1.08 , <0.01
Tambara,1.81 ,1.11 , <0.01
Tete,2.30 ,1.86 , <0.01
Tsangano,0.36 ,0.20 , <0.01
Vanduzi,2.29 ,1.60 , <0.01
Vilankulo,1.90 ,1.37 , <0.01
Xai-Xai,1.56 ,1.20 , <0.01
Zavala,1.84 ,1.24 , <0.01
Zumbu,0.45 ,0.24 , <0.01
National,2.48 ,1.00,6.48
