States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,5900 ,4700 , 7700,5900 ,4700 , 7800,5500 ,4400 , 6900,4900 ,3900 , 6100,4100 ,3300 , 5000,3500 ,2700 , 4200,3000 ,2400 , 3600,2600 ,2100 , 3000,2300 ,2000 , 2700,2200 ,2000 , 2500,2000 ,1800 , 2300,1900 ,1600 , 2100,1800 ,1600 , 2000,1800 ,1600 , 2000,1700 ,1500 , 1900,1600 ,1400 , 1800,1500 ,1300 , 1700,1500 ,1300 , 1800,1600 ,1300 , 1900,1600 ,1400 , 1900,1500 ,1300 , 1800,1400 ,1100 , 1700,1200 ,1100 , 1500,1200 ,<1000 , 1400,1100 ,<1000 , 1300,<1000 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200
Harare,26 000 ,22 000 , 32 000,26 000 ,21 000 , 32 000,22 000 ,18 000 , 28 000,17 000 ,14 000 , 22 000,14 000 ,12 000 , 17 000,10 000 ,8500 , 13 000,8300 ,6800 , 10 000,6600 ,5400 , 7900,5700 ,4800 , 6800,5000 ,4300 , 6000,4400 ,3800 , 5000,4100 ,3700 , 4700,3800 ,3400 , 4300,3600 ,3200 , 4100,3500 ,3100 , 4000,3400 ,2900 , 3900,3200 ,2800 , 3700,3100 ,2600 , 3500,3000 ,2500 , 3500,2900 ,2500 , 3400,2900 ,2400 , 3500,2700 ,2200 , 3200,2500 ,2000 , 3000,2300 ,1900 , 2900,2200 ,1700 , 2800,2100 ,1600 , 2700,1900 ,1400 , 2500,1700 ,1200 , 2200,1500 ,1100 , 2100,1500 ,1000 , 2100
Manicaland,8700 ,6900 , 11 000,9200 ,7400 , 11 000,8700 ,7300 , 11 000,8400 ,6800 , 10 000,7500 ,6000 , 9200,6600 ,5300 , 7900,5900 ,4600 , 7000,5100 ,4000 , 6000,4600 ,3700 , 5500,4100 ,3400 , 4800,3700 ,3200 , 4300,3400 ,3000 , 4000,3100 ,2700 , 3500,2900 ,2500 , 3300,2700 ,2400 , 3100,2500 ,2300 , 2900,2400 ,2100 , 2800,2300 ,2000 , 2700,2300 ,1900 , 2700,2200 ,1800 , 2500,2200 ,1900 , 2600,2000 ,1700 , 2400,1900 ,1600 , 2300,1800 ,1500 , 2300,1700 ,1400 , 2300,1600 ,1300 , 2200,1500 ,1100 , 2100,1400 ,<1000 , 2000,1200 ,<1000 , 1900,1300 ,<1000 , 2100
Mashonaland Central,7500 ,6000 , 9200,7200 ,5600 , 9000,6300 ,4900 , 8300,5500 ,4200 , 7500,4500 ,3400 , 6000,3600 ,2800 , 4700,3000 ,2400 , 3800,2600 ,2000 , 3100,2200 ,1800 , 2600,2000 ,1700 , 2300,1800 ,1600 , 2100,1700 ,1500 , 1900,1600 ,1400 , 1800,1500 ,1300 , 1700,1500 ,1300 , 1700,1500 ,1300 , 1700,1400 ,1200 , 1600,1400 ,1100 , 1600,1300 ,1100 , 1500,1200 ,1100 , 1500,1200 ,<1000 , 1400,1100 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000
Mashonaland East,8100 ,5900 , 10 000,8600 ,6600 , 11 000,8400 ,6900 , 10 000,7900 ,6600 , 9700,7300 ,6000 , 9100,6800 ,5500 , 8600,6200 ,5000 , 7700,5600 ,4600 , 6800,5100 ,4100 , 6000,4800 ,4000 , 5600,4500 ,3800 , 5100,4300 ,3700 , 4800,4100 ,3600 , 4600,3900 ,3400 , 4400,3700 ,3300 , 4200,3600 ,3200 , 4100,3500 ,3100 , 4000,3400 ,2900 , 3800,3400 ,2900 , 3800,3400 ,3000 , 3900,3300 ,2800 , 3800,3100 ,2700 , 3600,2900 ,2500 , 3500,2800 ,2400 , 3400,2700 ,2200 , 3300,2600 ,2200 , 3200,2600 ,2100 , 3300,2600 ,2000 , 3300,2300 ,1800 , 3100,2300 ,1700 , 3300
Mashonaland West,6200 ,4800 , 8600,8100 ,6400 , 10 000,9700 ,7800 , 12 000,11 000 ,8900 , 13 000,10 000 ,9000 , 13 000,9000 ,7600 , 11 000,7900 ,6500 , 9100,6500 ,5300 , 7700,5700 ,4600 , 6700,4700 ,3900 , 5500,4000 ,3400 , 4700,3500 ,3000 , 4000,3000 ,2700 , 3500,2800 ,2400 , 3200,2600 ,2300 , 3000,2500 ,2200 , 2900,2400 ,2100 , 2700,2300 ,2100 , 2700,2400 ,2100 , 2700,2400 ,2100 , 2700,2300 ,2000 , 2700,2100 ,1700 , 2400,1900 ,1600 , 2300,1800 ,1500 , 2200,1600 ,1300 , 2000,1500 ,1200 , 1900,1300 ,1100 , 1700,1100 ,<1000 , 1500,<1000 ,<1000 , 1200,<1000 ,<1000 , 1300
Masvingo,6900 ,5200 , 8600,6500 ,5100 , 8000,6100 ,4900 , 7500,5700 ,4500 , 6900,5000 ,4000 , 6000,4400 ,3700 , 5400,4100 ,3500 , 5000,3600 ,3100 , 4300,3600 ,3100 , 4200,3400 ,2900 , 3900,3200 ,2800 , 3600,3000 ,2700 , 3400,2900 ,2600 , 3200,2800 ,2500 , 3200,2700 ,2400 , 3000,2600 ,2200 , 3000,2600 ,2300 , 3000,2500 ,2200 , 2900,2500 ,2200 , 2900,2500 ,2100 , 2900,2400 ,2100 , 2900,2200 ,1900 , 2600,2100 ,1800 , 2400,2000 ,1700 , 2400,1900 ,1600 , 2300,1800 ,1500 , 2200,1800 ,1400 , 2200,1600 ,1200 , 2000,1500 ,1100 , 1900,1400 ,1000 , 2000
Matabeleland North,4500 ,3600 , 5800,4300 ,3500 , 5400,4100 ,3200 , 4900,3700 ,2900 , 4400,3200 ,2600 , 3900,2900 ,2400 , 3500,2700 ,2200 , 3200,2500 ,2100 , 2900,2400 ,2100 , 2800,2200 ,1900 , 2500,2100 ,1900 , 2400,2000 ,1700 , 2200,1900 ,1700 , 2200,1900 ,1700 , 2100,1800 ,1600 , 2100,1800 ,1500 , 2000,1800 ,1600 , 2100,1800 ,1600 , 2100,1800 ,1500 , 2100,1800 ,1600 , 2100,1800 ,1500 , 2100,1600 ,1400 , 2000,1500 ,1200 , 1800,1500 ,1200 , 1800,1400 ,1100 , 1700,1300 ,1000 , 1600,1200 ,<1000 , 1600,1100 ,<1000 , 1500,1000 ,<1000 , 1400,1100 ,<1000 , 1500
Matabeleland South,3400 ,2600 , 4300,4200 ,3300 , 5200,4800 ,3900 , 6100,5100 ,3900 , 6600,5000 ,3900 , 6400,4600 ,3600 , 5800,4100 ,3300 , 5200,3500 ,2800 , 4200,3100 ,2600 , 3600,2800 ,2300 , 3200,2600 ,2200 , 3000,2400 ,2100 , 2700,2300 ,2100 , 2600,2200 ,2000 , 2500,2200 ,1900 , 2400,2100 ,1900 , 2300,2100 ,1800 , 2300,2100 ,1800 , 2400,2100 ,1800 , 2400,2100 ,1900 , 2500,2200 ,1900 , 2500,2000 ,1800 , 2400,2000 ,1700 , 2300,2000 ,1700 , 2300,1900 ,1600 , 2300,1900 ,1600 , 2300,1800 ,1500 , 2200,1700 ,1400 , 2100,1500 ,1200 , 1900,1500 ,1100 , 1800
Midlands,8600 ,7100 , 10 000,8400 ,7100 , 9800,7900 ,6700 , 9600,7300 ,6100 , 8600,6600 ,5600 , 7900,5800 ,4800 , 7000,5200 ,4300 , 6200,4800 ,4000 , 5700,4400 ,3800 , 5100,4100 ,3600 , 4700,3800 ,3400 , 4300,3600 ,3200 , 4000,3400 ,3000 , 3700,3300 ,2900 , 3700,3100 ,2800 , 3500,2900 ,2600 , 3300,2800 ,2500 , 3200,2700 ,2400 , 3100,2700 ,2300 , 3000,2700 ,2400 , 3000,2600 ,2300 , 3100,2600 ,2200 , 3000,2600 ,2200 , 2900,2600 ,2200 , 3000,2600 ,2200 , 3100,2700 ,2100 , 3200,2700 ,2100 , 3200,2700 ,2000 , 3200,2500 ,1800 , 3200,2700 ,1800 , 3500
