States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,2600 ,1700 , 3300,3700 ,2400 , 4500,5000 ,3300 , 6000,6500 ,4500 , 7800,8300 ,5800 , 9800,10 000 ,7300 , 12 000,13 000 ,9000 , 15 000,15 000 ,11 000 , 18 000,18 000 ,13 000 , 21 000,21 000 ,15 000 , 24 000,24 000 ,17 000 , 28 000,27 000 ,19 000 , 31 000,29 000 ,21 000 , 34 000,32 000 ,23 000 , 38 000,35 000 ,25 000 , 41 000,38 000 ,28 000 , 44 000,40 000 ,30 000 , 47 000,43 000 ,32 000 , 50 000,45 000 ,35 000 , 53 000,48 000 ,37 000 , 55 000,51 000 ,39 000 , 58 000,53 000 ,41 000 , 61 000,56 000 ,44 000 , 64 000,59 000 ,47 000 , 67 000,62 000 ,49 000 , 70 000,65 000 ,51 000 , 73 000,68 000 ,54 000 , 76 000,71 000 ,57 000 , 79 000,74 000 ,59 000 , 82 000,77 000 ,62 000 , 85 000
Copperbelt,5800 ,4900 , 6600,8500 ,7100 , 9700,12 000 ,10 000 , 14 000,16 000 ,14 000 , 18 000,21 000 ,18 000 , 23 000,26 000 ,23 000 , 29 000,31 000 ,27 000 , 35 000,37 000 ,32 000 , 41 000,42 000 ,36 000 , 46 000,48 000 ,41 000 , 52 000,53 000 ,45 000 , 58 000,58 000 ,50 000 , 64 000,62 000 ,54 000 , 69 000,67 000 ,57 000 , 74 000,71 000 ,61 000 , 78 000,75 000 ,65 000 , 83 000,79 000 ,68 000 , 88 000,83 000 ,71 000 , 91 000,86 000 ,74 000 , 94 000,89 000 ,77 000 , 97 000,92 000 ,80 000 , 100 000,94 000 ,82 000 , 100 000,96 000 ,84 000 , 100 000,98 000 ,87 000 , 110 000,100 000 ,89 000 , 110 000,100 000 ,91 000 , 110 000,110 000 ,93 000 , 120 000,110 000 ,96 000 , 120 000,110 000 ,99 000 , 120 000,120 000 ,100 000 , 130 000
Eastern,2100 ,1200 , 2600,3100 ,1900 , 3900,4500 ,2800 , 5600,6100 ,4100 , 7500,8000 ,5400 , 9600,10 000 ,7000 , 12 000,12 000 ,8600 , 15 000,15 000 ,10 000 , 17 000,17 000 ,12 000 , 20 000,19 000 ,14 000 , 23 000,22 000 ,15 000 , 26 000,24 000 ,17 000 , 28 000,26 000 ,19 000 , 31 000,28 000 ,20 000 , 33 000,30 000 ,21 000 , 36 000,32 000 ,23 000 , 37 000,33 000 ,24 000 , 39 000,34 000 ,25 000 , 41 000,35 000 ,26 000 , 42 000,36 000 ,27 000 , 43 000,37 000 ,28 000 , 44 000,38 000 ,29 000 , 44 000,39 000 ,29 000 , 45 000,40 000 ,30 000 , 46 000,41 000 ,31 000 , 47 000,42 000 ,32 000 , 48 000,43 000 ,32 000 , 49 000,44 000 ,33 000 , 50 000,45 000 ,34 000 , 51 000,46 000 ,35 000 , 52 000
Luapula,1800 ,1400 , 2000,2600 ,2100 , 3000,3600 ,3000 , 4100,4800 ,3900 , 5400,6100 ,5000 , 6900,7400 ,6200 , 8400,8900 ,7400 , 10 000,10 000 ,8600 , 12 000,12 000 ,9800 , 14 000,14 000 ,11 000 , 15 000,16 000 ,13 000 , 17 000,17 000 ,14 000 , 19 000,19 000 ,15 000 , 21 000,20 000 ,16 000 , 23 000,21 000 ,17 000 , 24 000,23 000 ,18 000 , 25 000,24 000 ,19 000 , 27 000,24 000 ,20 000 , 27 000,25 000 ,21 000 , 28 000,26 000 ,21 000 , 29 000,26 000 ,22 000 , 29 000,27 000 ,22 000 , 30 000,27 000 ,23 000 , 31 000,28 000 ,24 000 , 31 000,29 000 ,24 000 , 32 000,29 000 ,25 000 , 32 000,30 000 ,25 000 , 33 000,31 000 ,26 000 , 34 000,32 000 ,27 000 , 35 000,32 000 ,27 000 , 36 000
Lusaka,5000 ,4200 , 5700,7500 ,6200 , 8600,11 000 ,9200 , 12 000,15 000 ,12 000 , 17 000,20 000 ,16 000 , 22 000,25 000 ,21 000 , 28 000,30 000 ,26 000 , 34 000,36 000 ,30 000 , 40 000,42 000 ,35 000 , 47 000,49 000 ,41 000 , 54 000,55 000 ,46 000 , 61 000,61 000 ,51 000 , 68 000,67 000 ,56 000 , 74 000,73 000 ,61 000 , 80 000,78 000 ,66 000 , 87 000,84 000 ,71 000 , 93 000,89 000 ,76 000 , 99 000,94 000 ,80 000 , 100 000,98 000 ,85 000 , 110 000,100 000 ,89 000 , 110 000,110 000 ,92 000 , 120 000,110 000 ,95 000 , 120 000,110 000 ,99 000 , 120 000,120 000 ,100 000 , 130 000,120 000 ,100 000 , 130 000,120 000 ,110 000 , 130 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,140 000 ,120 000 , 150 000,140 000 ,120 000 , 150 000
Muchinga,<1000 ,<1000 , 1100,1300 ,1100 , 1500,1800 ,1500 , 2100,2400 ,2000 , 2800,3100 ,2600 , 3500,3900 ,3200 , 4400,4600 ,3900 , 5200,5400 ,4500 , 6100,6200 ,5100 , 7000,7100 ,5800 , 8000,7900 ,6500 , 8900,8800 ,7100 , 9800,9500 ,7700 , 11 000,10 000 ,8300 , 12 000,11 000 ,8900 , 12 000,12 000 ,9400 , 13 000,12 000 ,10 000 , 14 000,13 000 ,10 000 , 15 000,13 000 ,11 000 , 15 000,14 000 ,11 000 , 16 000,14 000 ,12 000 , 16 000,14 000 ,12 000 , 16 000,15 000 ,12 000 , 17 000,15 000 ,13 000 , 17 000,15 000 ,13 000 , 17 000,16 000 ,13 000 , 18 000,16 000 ,14 000 , 18 000,17 000 ,14 000 , 18 000,17 000 ,14 000 , 19 000,17 000 ,14 000 , 19 000
North-Western,<1000 ,<200 , 1100,<1000 ,<500 , 1600,1200 ,<1000 , 2100,1600 ,<1000 , 2600,2100 ,1200 , 3200,2600 ,1600 , 3800,3200 ,2000 , 4500,3800 ,2500 , 5300,4400 ,3000 , 6100,5000 ,3600 , 6800,5700 ,4000 , 7700,6400 ,4400 , 8400,7000 ,4900 , 9100,7500 ,5400 , 9700,8100 ,5800 , 10 000,8600 ,6200 , 11 000,9200 ,6700 , 12 000,9600 ,7200 , 12 000,10 000 ,7600 , 12 000,10 000 ,8000 , 13 000,11 000 ,8600 , 13 000,11 000 ,9200 , 14 000,12 000 ,9600 , 14 000,12 000 ,9900 , 14 000,13 000 ,10 000 , 15 000,13 000 ,11 000 , 15 000,14 000 ,11 000 , 16 000,15 000 ,12 000 , 16 000,15 000 ,12 000 , 17 000,16 000 ,13 000 , 18 000
Northern,<1000 ,<1000 , <1000,1200 ,<1000 , 1500,1800 ,1400 , 2100,2500 ,1900 , 2900,3200 ,2600 , 3800,4100 ,3200 , 4700,4900 ,4000 , 5700,5800 ,4600 , 6700,6800 ,5400 , 7700,7700 ,6200 , 8800,8700 ,6900 , 9900,9700 ,7700 , 11 000,11 000 ,8500 , 12 000,11 000 ,9200 , 13 000,12 000 ,9800 , 14 000,13 000 ,11 000 , 15 000,14 000 ,11 000 , 16 000,15 000 ,12 000 , 17 000,15 000 ,13 000 , 17 000,16 000 ,13 000 , 18 000,16 000 ,13 000 , 19 000,17 000 ,14 000 , 19 000,18 000 ,14 000 , 20 000,18 000 ,15 000 , 21 000,19 000 ,16 000 , 21 000,20 000 ,16 000 , 22 000,21 000 ,17 000 , 23 000,21 000 ,17 000 , 24 000,22 000 ,18 000 , 25 000,23 000 ,18 000 , 25 000
Southern,2600 ,<1000 , 5300,4200 ,1800 , 7400,6100 ,3100 , 9900,8300 ,4800 , 13 000,11 000 ,6900 , 16 000,13 000 ,9200 , 19 000,16 000 ,11 000 , 22 000,19 000 ,14 000 , 26 000,22 000 ,16 000 , 29 000,25 000 ,19 000 , 32 000,28 000 ,22 000 , 36 000,31 000 ,24 000 , 39 000,34 000 ,26 000 , 42 000,36 000 ,28 000 , 44 000,39 000 ,31 000 , 47 000,41 000 ,33 000 , 49 000,43 000 ,35 000 , 52 000,44 000 ,37 000 , 54 000,46 000 ,38 000 , 55 000,48 000 ,40 000 , 57 000,50 000 ,41 000 , 59 000,52 000 ,43 000 , 60 000,54 000 ,45 000 , 62 000,56 000 ,47 000 , 65 000,59 000 ,49 000 , 67 000,61 000 ,51 000 , 69 000,64 000 ,53 000 , 72 000,67 000 ,55 000 , 74 000,69 000 ,57 000 , 77 000,71 000 ,59 000 , 80 000
Western,<1000 ,<500 , 1200,1100 ,<500 , 1800,1500 ,<1000 , 2400,2200 ,1300 , 3300,3100 ,2000 , 4300,4100 ,2700 , 5600,5200 ,3700 , 7000,6500 ,4800 , 8600,8000 ,5900 , 10 000,9600 ,7100 , 12 000,11 000 ,8500 , 14 000,13 000 ,9800 , 16 000,15 000 ,11 000 , 18 000,16 000 ,12 000 , 20 000,18 000 ,14 000 , 22 000,20 000 ,15 000 , 24 000,21 000 ,17 000 , 26 000,23 000 ,18 000 , 27 000,24 000 ,19 000 , 29 000,26 000 ,21 000 , 31 000,28 000 ,23 000 , 33 000,29 000 ,24 000 , 34 000,31 000 ,25 000 , 36 000,32 000 ,27 000 , 37 000,33 000 ,28 000 , 39 000,35 000 ,29 000 , 40 000,37 000 ,30 000 , 42 000,38 000 ,32 000 , 43 000,40 000 ,33 000 , 45 000,41 000 ,34 000 , 47 000
