States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,16.88 ,11.17 , 25.80,18.39 ,11.88 , 27.50,17.70 ,11.51 , 25.47,15.14 ,10.41 , 23.40,10.93 ,7.52 , 17.14,7.96 ,5.52 , 12.11,5.29 ,3.71 , 8.00,4.03 ,2.89 , 5.85,3.26 ,2.43 , 4.49,2.61 ,1.95 , 3.49,2.32 ,1.70 , 3.02,1.94 ,1.39 , 2.44,1.78 ,1.30 , 2.27,1.56 ,1.11 , 2.01,1.41 ,1.00 , 1.85,1.21 ,0.84 , 1.58,1.06 ,0.74 , 1.40,1.12 ,0.76 , 1.48,0.94 ,0.64 , 1.28,0.89 ,0.59 , 1.21,0.83 ,0.54 , 1.15,0.74 ,0.48 , 1.06,0.66 ,0.42 , 0.98,0.59 ,0.37 , 0.95,0.53 ,0.32 , 0.84,0.45 ,0.27 , 0.76,0.42 ,0.24 , 0.72,0.40 ,0.23 , 0.71,0.36 ,0.19 , 0.67,0.32 ,0.16 , 0.63
Afar,4.11 ,1.78 , 8.19,4.09 ,2.06 , 6.97,3.98 ,2.22 , 6.72,3.70 ,2.17 , 6.13,3.11 ,1.85 , 5.07,2.68 ,1.65 , 4.37,2.18 ,1.39 , 3.47,2.00 ,1.33 , 3.19,1.60 ,1.10 , 2.50,1.51 ,1.06 , 2.28,1.44 ,1.05 , 2.06,1.35 ,0.98 , 1.84,1.19 ,0.89 , 1.60,1.16 ,0.86 , 1.51,1.01 ,0.74 , 1.30,0.96 ,0.71 , 1.26,0.88 ,0.64 , 1.16,0.78 ,0.56 , 1.05,0.86 ,0.61 , 1.16,0.80 ,0.56 , 1.09,0.72 ,0.49 , 0.98,0.68 ,0.46 , 0.95,0.64 ,0.42 , 0.91,0.59 ,0.34 , 0.88,0.55 ,0.32 , 0.83,0.51 ,0.30 , 0.77,0.46 ,0.28 , 0.72,0.42 ,0.23 , 0.67,0.39 ,0.21 , 0.64,0.36 ,0.19 , 0.64
Amhara,4.66 ,2.93 , 7.28,4.91 ,3.25 , 7.37,5.09 ,3.48 , 7.56,4.72 ,3.15 , 6.78,4.26 ,2.79 , 6.17,3.78 ,2.51 , 5.25,3.31 ,2.22 , 4.58,2.80 ,1.94 , 3.90,2.46 ,1.72 , 3.35,2.07 ,1.47 , 2.77,1.80 ,1.31 , 2.45,1.63 ,1.19 , 2.22,1.48 ,1.07 , 1.98,1.28 ,0.91 , 1.72,1.11 ,0.79 , 1.48,0.99 ,0.72 , 1.32,0.92 ,0.67 , 1.22,0.85 ,0.62 , 1.14,0.77 ,0.56 , 1.03,0.72 ,0.51 , 0.97,0.65 ,0.47 , 0.91,0.59 ,0.42 , 0.83,0.54 ,0.38 , 0.77,0.49 ,0.33 , 0.72,0.45 ,0.29 , 0.67,0.41 ,0.25 , 0.62,0.37 ,0.22 , 0.57,0.34 ,0.19 , 0.53,0.32 ,0.17 , 0.50,0.30 ,0.16 , 0.47
Beneshangul Gumuz,2.05 ,0.87 , 3.31,2.45 ,1.17 , 3.89,2.57 ,1.47 , 3.94,2.61 ,1.64 , 3.73,2.49 ,1.59 , 3.50,2.21 ,1.45 , 3.15,2.00 ,1.30 , 2.97,1.86 ,1.18 , 2.88,1.57 ,1.02 , 2.56,1.33 ,0.84 , 2.11,1.15 ,0.77 , 1.77,0.99 ,0.68 , 1.45,0.93 ,0.64 , 1.36,0.83 ,0.56 , 1.21,0.73 ,0.49 , 1.05,0.65 ,0.43 , 0.93,0.68 ,0.45 , 0.99,0.62 ,0.41 , 0.91,0.57 ,0.38 , 0.86,0.55 ,0.36 , 0.83,0.51 ,0.33 , 0.77,0.48 ,0.30 , 0.73,0.45 ,0.28 , 0.69,0.44 ,0.26 , 0.67,0.42 ,0.24 , 0.66,0.39 ,0.22 , 0.62,0.36 ,0.20 , 0.59,0.28 ,0.14 , 0.50,0.26 ,0.12 , 0.47,0.25 ,0.11 , 0.45
Dire Dawa,11.39 ,4.95 , 21.83,11.07 ,5.61 , 20.16,10.03 ,5.34 , 17.31,8.96 ,5.03 , 15.30,7.31 ,4.42 , 11.84,6.07 ,3.82 , 9.39,5.94 ,3.94 , 8.91,5.50 ,3.78 , 7.86,4.05 ,2.84 , 5.68,4.04 ,2.93 , 5.42,3.61 ,2.62 , 4.76,3.06 ,2.26 , 3.97,3.02 ,2.27 , 3.92,2.70 ,2.05 , 3.56,2.73 ,2.09 , 3.60,2.37 ,1.80 , 3.14,2.19 ,1.64 , 2.90,2.10 ,1.54 , 2.80,1.95 ,1.42 , 2.66,1.77 ,1.26 , 2.41,1.59 ,1.03 , 2.22,1.49 ,0.94 , 2.17,1.41 ,0.85 , 2.06,1.34 ,0.80 , 2.07,1.27 ,0.74 , 2.07,1.18 ,0.69 , 2.04,1.08 ,0.61 , 1.93,0.96 ,0.52 , 1.86,0.91 ,0.46 , 1.79,0.86 ,0.42 , 1.74
Gambella,15.53 ,6.30 , 29.36,15.90 ,7.46 , 27.12,16.48 ,9.76 , 27.56,15.52 ,9.91 , 25.47,13.71 ,8.96 , 21.76,11.78 ,7.76 , 17.86,11.09 ,7.52 , 16.79,9.90 ,6.66 , 14.40,8.62 ,5.79 , 12.06,7.37 ,5.16 , 10.06,6.65 ,4.67 , 8.83,5.92 ,4.20 , 7.96,5.19 ,3.76 , 7.02,4.55 ,3.30 , 6.21,4.31 ,3.09 , 5.88,4.18 ,2.94 , 5.66,3.83 ,2.66 , 5.10,3.61 ,2.52 , 4.90,3.30 ,2.26 , 4.48,3.13 ,2.14 , 4.27,3.05 ,2.07 , 4.16,2.91 ,1.95 , 4.01,2.78 ,1.82 , 3.78,2.63 ,1.73 , 3.78,2.47 ,1.59 , 3.57,2.31 ,1.46 , 3.42,2.09 ,1.27 , 3.31,1.61 ,0.89 , 2.68,1.41 ,0.73 , 2.58,1.38 ,0.69 , 2.55
Harari,3.98 ,1.14 , 10.37,4.47 ,1.61 , 10.31,4.58 ,1.88 , 9.92,4.94 ,2.38 , 10.09,4.90 ,2.60 , 8.82,4.80 ,2.75 , 8.41,4.46 ,2.77 , 7.36,3.95 ,2.58 , 6.29,3.92 ,2.70 , 5.86,3.56 ,2.54 , 5.02,3.26 ,2.41 , 4.37,2.97 ,2.26 , 3.79,2.69 ,2.13 , 3.36,2.62 ,2.09 , 3.25,2.44 ,1.91 , 3.04,2.32 ,1.74 , 2.84,2.14 ,1.53 , 2.66,2.06 ,1.40 , 2.61,1.92 ,1.26 , 2.54,1.78 ,1.12 , 2.42,1.76 ,1.03 , 2.56,1.70 ,0.94 , 2.56,1.67 ,0.88 , 2.63,1.41 ,0.72 , 2.29,1.22 ,0.61 , 2.07,1.05 ,0.49 , 1.87,0.87 ,0.40 , 1.69,0.86 ,0.39 , 1.79,0.81 ,0.33 , 1.88,0.74 ,0.30 , 1.85
Oromiya,3.59 ,2.28 , 5.79,3.49 ,2.34 , 5.38,3.29 ,2.29 , 5.03,2.89 ,1.98 , 4.56,2.49 ,1.67 , 3.92,1.93 ,1.30 , 2.99,1.61 ,1.08 , 2.37,1.41 ,0.97 , 2.04,1.23 ,0.86 , 1.76,1.01 ,0.72 , 1.45,0.93 ,0.67 , 1.31,0.76 ,0.55 , 1.07,0.70 ,0.51 , 1.00,0.61 ,0.45 , 0.87,0.63 ,0.45 , 0.91,0.52 ,0.36 , 0.75,0.50 ,0.35 , 0.72,0.46 ,0.32 , 0.67,0.42 ,0.29 , 0.61,0.41 ,0.28 , 0.60,0.36 ,0.25 , 0.54,0.34 ,0.23 , 0.50,0.31 ,0.20 , 0.46,0.23 ,0.13 , 0.41,0.21 ,0.13 , 0.39,0.20 ,0.12 , 0.36,0.19 ,0.11 , 0.33,0.17 ,0.10 , 0.30,0.16 ,0.09 , 0.29,0.15 ,0.09 , 0.27
SNNPR,1.99 ,0.99 , 3.35,2.09 ,1.26 , 3.34,2.01 ,1.38 , 3.17,1.88 ,1.29 , 2.89,1.67 ,1.13 , 2.59,1.49 ,1.00 , 2.23,1.29 ,0.89 , 2.01,1.06 ,0.72 , 1.59,0.95 ,0.66 , 1.37,0.82 ,0.58 , 1.15,0.70 ,0.50 , 0.96,0.63 ,0.45 , 0.84,0.57 ,0.41 , 0.76,0.45 ,0.32 , 0.61,0.42 ,0.30 , 0.58,0.37 ,0.26 , 0.50,0.37 ,0.26 , 0.50,0.32 ,0.22 , 0.45,0.29 ,0.19 , 0.40,0.27 ,0.19 , 0.39,0.22 ,0.15 , 0.32,0.20 ,0.13 , 0.30,0.19 ,0.12 , 0.28,0.17 ,0.11 , 0.27,0.16 ,0.10 , 0.25,0.15 ,0.09 , 0.23,0.14 ,0.08 , 0.22,0.13 ,0.07 , 0.21,0.12 ,0.07 , 0.20,0.11 ,0.06 , 0.19
Somali,0.90 ,0.36 , 1.82,0.95 ,0.45 , 1.90,0.85 ,0.44 , 1.56,0.72 ,0.39 , 1.38,0.70 ,0.38 , 1.31,0.59 ,0.32 , 1.07,0.50 ,0.28 , 0.85,0.40 ,0.23 , 0.64,0.40 ,0.24 , 0.62,0.31 ,0.19 , 0.47,0.28 ,0.17 , 0.43,0.23 ,0.15 , 0.37,0.23 ,0.14 , 0.37,0.21 ,0.13 , 0.34,0.19 ,0.11 , 0.30,0.19 ,0.11 , 0.31,0.17 ,0.10 , 0.28,0.15 ,0.08 , 0.24,0.12 ,0.07 , 0.20,0.10 ,0.06 , 0.18,0.09 ,0.05 , 0.16,0.09 ,0.05 , 0.15,0.08 ,0.04 , 0.15,0.08 ,0.04 , 0.14,0.07 ,0.03 , 0.13,0.07 ,0.03 , 0.13,0.06 ,0.03 , 0.13,0.06 ,0.03 , 0.12,0.05 ,0.02 , 0.12,0.05 ,0.02 , 0.12
