States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,11 000 ,11 000 , 12 000,14 000 ,13 000 , 15 000,16 000 ,16 000 , 18 000,19 000 ,18 000 , 20 000,21 000 ,20 000 , 23 000,24 000 ,23 000 , 25 000,26 000 ,25 000 , 28 000,28 000 ,27 000 , 29 000,30 000 ,28 000 , 31 000,31 000 ,30 000 , 33 000,33 000 ,31 000 , 35 000,34 000 ,32 000 , 35 000,35 000 ,33 000 , 36 000,35 000 ,34 000 , 37 000,36 000 ,34 000 , 38 000,37 000 ,35 000 , 39 000,37 000 ,36 000 , 39 000,38 000 ,36 000 , 40 000,39 000 ,37 000 , 41 000,40 000 ,38 000 , 43 000,42 000 ,40 000 , 44 000,44 000 ,42 000 , 46 000,46 000 ,44 000 , 49 000,48 000 ,46 000 , 51 000,50 000 ,48 000 , 54 000,53 000 ,50 000 , 56 000,55 000 ,52 000 , 59 000,57 000 ,54 000 , 61 000,59 000 ,56 000 , 63 000,61 000 ,57 000 , 65 000
Copperbelt,30 000 ,29 000 , 33 000,37 000 ,35 000 , 40 000,43 000 ,41 000 , 46 000,48 000 ,45 000 , 52 000,52 000 ,50 000 , 56 000,55 000 ,53 000 , 60 000,58 000 ,56 000 , 62 000,60 000 ,58 000 , 65 000,62 000 ,59 000 , 66 000,63 000 ,60 000 , 68 000,64 000 ,61 000 , 68 000,65 000 ,62 000 , 68 000,65 000 ,62 000 , 69 000,65 000 ,62 000 , 69 000,66 000 ,63 000 , 69 000,66 000 ,63 000 , 70 000,68 000 ,65 000 , 71 000,69 000 ,66 000 , 73 000,71 000 ,68 000 , 74 000,73 000 ,70 000 , 76 000,75 000 ,72 000 , 78 000,77 000 ,74 000 , 81 000,80 000 ,77 000 , 84 000,83 000 ,80 000 , 87 000,86 000 ,83 000 , 90 000,89 000 ,85 000 , 93 000,92 000 ,88 000 , 96 000,95 000 ,91 000 , 99 000,98 000 ,94 000 , 100 000,100 000 ,96 000 , 110 000
Eastern,19 000 ,18 000 , 20 000,22 000 ,21 000 , 24 000,25 000 ,24 000 , 27 000,27 000 ,26 000 , 29 000,29 000 ,28 000 , 31 000,30 000 ,29 000 , 32 000,31 000 ,30 000 , 33 000,32 000 ,30 000 , 34 000,32 000 ,31 000 , 34 000,32 000 ,30 000 , 34 000,32 000 ,30 000 , 34 000,32 000 ,30 000 , 33 000,31 000 ,29 000 , 33 000,31 000 ,29 000 , 32 000,31 000 ,29 000 , 32 000,30 000 ,29 000 , 32 000,30 000 ,29 000 , 32 000,31 000 ,29 000 , 32 000,31 000 ,30 000 , 33 000,32 000 ,30 000 , 34 000,33 000 ,31 000 , 34 000,33 000 ,32 000 , 35 000,34 000 ,32 000 , 36 000,35 000 ,33 000 , 37 000,36 000 ,34 000 , 38 000,37 000 ,35 000 , 39 000,37 000 ,35 000 , 40 000,38 000 ,36 000 , 41 000,38 000 ,36 000 , 41 000,39 000 ,36 000 , 42 000
Luapula,16 000 ,15 000 , 17 000,18 000 ,17 000 , 19 000,20 000 ,19 000 , 21 000,21 000 ,20 000 , 23 000,23 000 ,22 000 , 24 000,23 000 ,22 000 , 25 000,24 000 ,23 000 , 25 000,24 000 ,23 000 , 26 000,24 000 ,23 000 , 26 000,24 000 ,23 000 , 26 000,24 000 ,23 000 , 26 000,24 000 ,23 000 , 25 000,24 000 ,23 000 , 25 000,24 000 ,22 000 , 25 000,23 000 ,22 000 , 24 000,23 000 ,22 000 , 24 000,22 000 ,21 000 , 24 000,22 000 ,21 000 , 23 000,22 000 ,21 000 , 23 000,22 000 ,21 000 , 23 000,23 000 ,22 000 , 24 000,23 000 ,22 000 , 24 000,24 000 ,22 000 , 25 000,24 000 ,23 000 , 26 000,25 000 ,24 000 , 26 000,25 000 ,24 000 , 27 000,26 000 ,24 000 , 27 000,26 000 ,25 000 , 28 000,26 000 ,25 000 , 28 000,27 000 ,25 000 , 28 000
Lusaka,37 000 ,35 000 , 40 000,45 000 ,43 000 , 49 000,52 000 ,50 000 , 57 000,59 000 ,56 000 , 64 000,65 000 ,62 000 , 70 000,70 000 ,67 000 , 75 000,75 000 ,71 000 , 80 000,78 000 ,74 000 , 83 000,81 000 ,76 000 , 86 000,83 000 ,78 000 , 88 000,85 000 ,79 000 , 89 000,85 000 ,80 000 , 90 000,86 000 ,80 000 , 91 000,86 000 ,80 000 , 91 000,86 000 ,81 000 , 92 000,87 000 ,82 000 , 92 000,89 000 ,83 000 , 94 000,91 000 ,85 000 , 96 000,94 000 ,88 000 , 99 000,97 000 ,91 000 , 100 000,100 000 ,95 000 , 110 000,110 000 ,100 000 , 110 000,110 000 ,100 000 , 120 000,110 000 ,110 000 , 120 000,120 000 ,110 000 , 130 000,120 000 ,120 000 , 130 000,130 000 ,120 000 , 130 000,130 000 ,120 000 , 140 000,130 000 ,130 000 , 140 000,140 000 ,130 000 , 150 000
Muchinga,3400 ,3300 , 3600,4100 ,4000 , 4400,4800 ,4600 , 5000,5300 ,5200 , 5600,5800 ,5700 , 6200,6200 ,6000 , 6600,6600 ,6300 , 6900,6800 ,6600 , 7200,7100 ,6800 , 7400,7200 ,6900 , 7600,7300 ,7000 , 7700,7400 ,7100 , 7800,7400 ,7100 , 7900,7500 ,7100 , 7900,7600 ,7200 , 8000,7700 ,7300 , 8100,7900 ,7500 , 8300,8000 ,7700 , 8500,8300 ,7900 , 8800,8500 ,8100 , 9000,8800 ,8400 , 9300,9000 ,8500 , 9500,9200 ,8700 , 9800,9400 ,9000 , 10 000,9600 ,9100 , 10 000,9800 ,9300 , 11 000,9900 ,9400 , 11 000,10 000 ,9400 , 11 000,10 000 ,9600 , 11 000,10 000 ,9600 , 11 000
North-Western,5100 ,2900 , 7700,5900 ,3700 , 8400,6700 ,4400 , 9100,7300 ,5300 , 9600,7900 ,5900 , 10 000,8300 ,6300 , 10 000,8600 ,6700 , 11 000,8700 ,6700 , 11 000,8900 ,6900 , 11 000,8900 ,7000 , 11 000,8900 ,7100 , 11 000,8900 ,7100 , 11 000,8900 ,7200 , 11 000,8800 ,7300 , 11 000,8800 ,7400 , 10 000,8800 ,7500 , 10 000,8800 ,7500 , 10 000,8900 ,7600 , 10 000,9100 ,7900 , 10 000,9400 ,8200 , 11 000,9700 ,8600 , 11 000,10 000 ,9000 , 12 000,10 000 ,9400 , 12 000,11 000 ,9800 , 12 000,11 000 ,10 000 , 13 000,12 000 ,10 000 , 13 000,12 000 ,11 000 , 14 000,12 000 ,11 000 , 14 000,12 000 ,11 000 , 14 000,13 000 ,11 000 , 15 000
Northern,10 000 ,9600 , 11 000,12 000 ,11 000 , 13 000,13 000 ,12 000 , 14 000,14 000 ,13 000 , 15 000,15 000 ,14 000 , 16 000,15 000 ,14 000 , 16 000,16 000 ,15 000 , 16 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 16 000,15 000 ,15 000 , 16 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,16 000 ,15 000 , 17 000,17 000 ,16 000 , 18 000,17 000 ,16 000 , 18 000,18 000 ,17 000 , 19 000,18 000 ,17 000 , 19 000,18 000 ,18 000 , 20 000,19 000 ,18 000 , 20 000,19 000 ,18 000 , 21 000,19 000 ,18 000 , 21 000,20 000 ,19 000 , 21 000
Southern,33 000 ,21 000 , 45 000,38 000 ,27 000 , 48 000,41 000 ,32 000 , 51 000,44 000 ,36 000 , 53 000,46 000 ,39 000 , 55 000,48 000 ,41 000 , 55 000,49 000 ,41 000 , 56 000,50 000 ,42 000 , 56 000,50 000 ,43 000 , 57 000,50 000 ,43 000 , 56 000,50 000 ,43 000 , 56 000,50 000 ,43 000 , 56 000,49 000 ,43 000 , 56 000,49 000 ,43 000 , 56 000,49 000 ,43 000 , 55 000,49 000 ,43 000 , 55 000,49 000 ,44 000 , 55 000,49 000 ,44 000 , 55 000,51 000 ,45 000 , 56 000,52 000 ,47 000 , 57 000,53 000 ,48 000 , 59 000,55 000 ,50 000 , 60 000,56 000 ,51 000 , 62 000,58 000 ,53 000 , 64 000,60 000 ,55 000 , 66 000,62 000 ,56 000 , 68 000,63 000 ,57 000 , 70 000,65 000 ,59 000 , 73 000,67 000 ,60 000 , 75 000,68 000 ,60 000 , 79 000
Western,7600 ,5100 , 11 000,9700 ,6900 , 13 000,12 000 ,9200 , 16 000,15 000 ,11 000 , 18 000,17 000 ,13 000 , 20 000,19 000 ,15 000 , 23 000,21 000 ,17 000 , 24 000,22 000 ,18 000 , 25 000,23 000 ,20 000 , 27 000,24 000 ,20 000 , 28 000,24 000 ,21 000 , 28 000,25 000 ,21 000 , 28 000,25 000 ,21 000 , 29 000,25 000 ,22 000 , 29 000,25 000 ,22 000 , 29 000,25 000 ,22 000 , 29 000,26 000 ,23 000 , 29 000,26 000 ,23 000 , 29 000,27 000 ,24 000 , 30 000,27 000 ,24 000 , 31 000,28 000 ,25 000 , 32 000,29 000 ,26 000 , 33 000,30 000 ,27 000 , 34 000,31 000 ,28 000 , 35 000,32 000 ,28 000 , 36 000,33 000 ,29 000 , 37 000,33 000 ,29 000 , 38 000,34 000 ,30 000 , 40 000,34 000 ,30 000 , 41 000,35 000 ,30 000 , 42 000
