States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Cabo Delgado,3.36 ,0.99 , 7.09,4.30 ,1.24 , 8.61,5.26 ,1.63 , 10.13,6.48 ,2.64 , 12.11,7.74 ,3.43 , 13.71,9.13 ,4.64 , 15.71,10.36 ,5.32 , 17.00,11.50 ,6.37 , 19.11,12.68 ,7.19 , 20.54,13.45 ,7.34 , 21.38,14.65 ,8.13 , 23.16,14.91 ,8.01 , 22.96,16.05 ,8.63 , 24.85,16.52 ,8.94 , 24.76,17.17 ,9.05 , 25.83,17.14 ,8.57 , 25.64,18.32 ,9.03 , 27.11,18.89 ,9.52 , 27.97,18.69 ,9.29 , 28.10,18.43 ,9.12 , 27.97,18.51 ,9.49 , 28.36,18.41 ,9.31 , 28.55,18.27 ,9.59 , 28.68,17.87 ,9.36 , 28.14,17.09 ,9.11 , 27.31,16.27 ,8.46 , 25.71,15.30 ,8.09 , 24.77,14.61 ,7.94 , 24.69,14.28 ,7.19 , 25.08,13.91 ,6.65 , 23.31
Cidade de Maputo,2.94 ,1.31 , 5.24,4.16 ,1.93 , 7.05,5.67 ,2.77 , 9.77,7.63 ,3.80 , 12.39,9.93 ,5.06 , 15.41,12.70 ,6.72 , 19.34,15.55 ,8.32 , 23.00,18.51 ,9.96 , 26.44,21.78 ,11.78 , 31.09,24.18 ,12.85 , 35.67,26.21 ,13.66 , 37.58,27.90 ,14.65 , 40.63,27.93 ,14.42 , 41.17,27.05 ,14.09 , 39.74,26.23 ,13.80 , 38.18,25.86 ,13.39 , 35.94,25.11 ,13.11 , 35.53,24.15 ,12.85 , 34.31,23.60 ,12.69 , 34.29,23.99 ,13.18 , 34.77,23.16 ,13.23 , 33.24,20.81 ,12.02 , 29.48,18.80 ,10.99 , 27.14,17.88 ,10.47 , 26.11,14.16 ,8.03 , 21.83,12.93 ,7.42 , 20.37,11.32 ,6.43 , 18.31,9.91 ,5.79 , 15.55,9.47 ,5.49 , 15.69,8.93 ,5.04 , 15.32
Gaza,2.37 ,0.30 , 13.32,3.69 ,0.64 , 17.19,5.73 ,1.32 , 22.49,8.89 ,2.60 , 27.89,13.81 ,4.87 , 35.41,19.64 ,8.54 , 40.04,27.73 ,14.13 , 49.86,36.40 ,20.42 , 58.16,46.64 ,27.48 , 71.47,53.40 ,30.02 , 79.05,58.44 ,31.79 , 85.28,61.53 ,33.81 , 90.83,58.56 ,32.61 , 86.22,54.17 ,30.61 , 77.30,49.13 ,27.96 , 68.95,46.25 ,25.79 , 64.43,43.15 ,24.31 , 59.75,42.01 ,24.49 , 58.35,40.32 ,23.60 , 57.10,38.10 ,21.47 , 54.13,35.67 ,20.82 , 50.73,32.90 ,19.23 , 47.16,30.01 ,17.65 , 44.05,26.52 ,15.81 , 40.01,25.15 ,15.17 , 38.09,22.37 ,13.39 , 35.19,19.51 ,11.46 , 31.22,16.52 ,9.53 , 27.52,14.12 ,7.65 , 24.63,12.33 ,6.63 , 22.03
Inhambane,3.02 ,0.86 , 6.33,3.73 ,1.22 , 7.46,4.65 ,1.67 , 8.42,5.56 ,2.22 , 9.63,6.67 ,2.87 , 11.01,7.42 ,3.50 , 12.16,8.37 ,4.20 , 13.45,9.15 ,4.85 , 14.57,10.09 ,5.23 , 15.51,10.86 ,5.77 , 16.52,11.70 ,6.17 , 17.92,11.93 ,6.23 , 17.87,12.75 ,6.69 , 18.78,12.99 ,6.85 , 18.93,13.98 ,7.25 , 20.46,13.76 ,7.12 , 19.59,14.69 ,7.64 , 20.56,15.09 ,7.85 , 21.55,15.60 ,7.90 , 22.47,16.33 ,8.35 , 23.51,17.04 ,8.93 , 24.73,17.05 ,8.95 , 25.35,17.02 ,9.23 , 24.68,17.46 ,9.58 , 25.69,16.53 ,9.18 , 26.45,15.96 ,8.69 , 25.31,15.01 ,7.98 , 24.59,13.35 ,7.22 , 23.39,12.62 ,6.43 , 23.05,11.57 ,5.71 , 21.46
Manica,9.52 ,3.75 , 17.42,13.14 ,5.80 , 22.97,17.28 ,8.37 , 27.75,21.40 ,10.59 , 32.78,26.17 ,13.76 , 39.23,29.07 ,15.39 , 43.63,31.11 ,16.26 , 46.26,31.72 ,16.89 , 47.48,32.73 ,17.71 , 49.10,31.53 ,17.53 , 47.27,30.90 ,17.49 , 47.11,28.36 ,15.96 , 42.15,27.40 ,15.01 , 41.11,25.28 ,14.01 , 36.86,24.16 ,13.48 , 36.34,22.16 ,12.23 , 32.48,21.40 ,11.74 , 31.45,20.38 ,11.10 , 30.25,19.85 ,10.79 , 30.20,19.33 ,10.77 , 28.41,18.62 ,10.76 , 27.29,17.75 ,10.30 , 26.05,16.87 ,9.84 , 24.94,15.99 ,9.29 , 23.35,14.97 ,8.82 , 22.58,12.97 ,7.50 , 20.86,11.98 ,6.81 , 20.05,10.97 ,6.11 , 19.60,9.50 ,5.09 , 18.41,9.18 ,4.85 , 17.92
Maputo,4.83 ,2.13 , 12.32,6.55 ,3.08 , 15.30,9.27 ,4.68 , 19.31,12.16 ,6.45 , 23.23,15.80 ,8.68 , 27.56,19.29 ,11.22 , 30.46,23.03 ,12.89 , 36.34,27.27 ,14.97 , 41.29,30.35 ,16.18 , 44.27,32.87 ,17.90 , 48.52,35.16 ,19.02 , 49.32,36.01 ,19.30 , 49.66,37.87 ,20.71 , 52.13,38.28 ,21.08 , 52.24,38.68 ,21.65 , 54.15,38.98 ,21.57 , 54.31,39.17 ,21.37 , 52.83,40.06 ,22.16 , 53.19,40.08 ,21.59 , 53.97,39.33 ,21.23 , 53.45,39.56 ,21.53 , 53.52,38.29 ,21.19 , 52.57,36.87 ,20.96 , 50.10,36.03 ,20.13 , 48.32,34.35 ,19.36 , 47.09,31.86 ,18.79 , 44.40,30.60 ,17.30 , 42.76,28.32 ,16.27 , 40.98,26.08 ,14.38 , 38.51,24.04 ,12.88 , 36.31
Nampula,1.30 ,0.36 , 2.80,1.64 ,0.56 , 3.39,2.02 ,0.80 , 3.81,2.36 ,1.06 , 4.29,2.67 ,1.22 , 4.29,3.11 ,1.52 , 5.12,3.44 ,1.78 , 5.54,3.86 ,2.16 , 6.13,4.24 ,2.41 , 6.54,4.55 ,2.49 , 7.08,4.82 ,2.67 , 7.46,5.22 ,2.93 , 8.01,5.43 ,2.99 , 8.07,5.72 ,3.14 , 8.57,6.00 ,3.19 , 8.77,6.25 ,3.28 , 8.82,6.58 ,3.39 , 9.21,6.86 ,3.52 , 9.77,7.22 ,3.59 , 10.41,7.60 ,3.79 , 10.94,8.15 ,4.17 , 11.57,8.59 ,4.33 , 12.09,8.97 ,4.56 , 13.16,9.35 ,4.79 , 13.65,9.44 ,5.03 , 13.84,9.67 ,5.25 , 14.70,9.72 ,5.14 , 15.14,9.80 ,5.31 , 16.28,9.82 ,5.34 , 16.69,9.90 ,5.09 , 17.54
Niassa,4.50 ,1.26 , 11.46,5.36 ,1.80 , 12.72,6.70 ,2.55 , 14.79,7.65 ,3.25 , 15.93,8.84 ,4.27 , 16.90,9.02 ,4.52 , 16.41,9.63 ,4.94 , 16.01,9.60 ,5.02 , 15.97,9.46 ,5.00 , 15.30,10.16 ,5.53 , 16.38,9.93 ,5.46 , 15.48,10.09 ,5.74 , 15.80,9.56 ,5.40 , 15.19,9.31 ,5.27 , 15.03,8.83 ,5.00 , 13.86,8.80 ,4.87 , 13.74,8.88 ,4.93 , 13.94,8.62 ,4.90 , 13.30,8.50 ,4.81 , 13.59,8.59 ,4.88 , 13.59,8.57 ,4.97 , 13.65,8.71 ,5.02 , 13.97,8.76 ,5.02 , 14.47,8.49 ,4.71 , 14.31,8.65 ,4.84 , 14.51,8.86 ,4.94 , 14.71,8.99 ,4.74 , 15.01,8.72 ,4.52 , 14.81,8.27 ,3.87 , 15.33,7.74 ,3.56 , 14.20
Sofala,10.99 ,5.33 , 17.92,14.27 ,7.29 , 22.03,17.82 ,9.82 , 27.70,20.41 ,11.57 , 30.68,23.33 ,13.27 , 33.93,25.11 ,14.51 , 37.03,26.92 ,15.24 , 39.73,28.15 ,16.88 , 42.44,28.86 ,16.64 , 42.87,29.72 ,17.34 , 44.65,29.73 ,17.27 , 44.42,29.28 ,16.36 , 42.49,27.77 ,16.15 , 41.53,27.44 ,15.34 , 39.03,26.82 ,15.08 , 39.76,26.07 ,14.00 , 37.61,25.88 ,14.27 , 37.48,25.00 ,13.26 , 35.95,24.58 ,13.33 , 36.31,24.65 ,13.11 , 35.87,24.84 ,14.00 , 35.20,24.64 ,13.93 , 35.38,24.18 ,13.99 , 33.77,23.51 ,13.49 , 33.03,22.71 ,13.32 , 32.66,21.91 ,13.10 , 32.39,20.31 ,11.64 , 30.88,19.49 ,11.78 , 30.41,18.49 ,10.82 , 29.74,18.06 ,10.92 , 29.75
Tete,12.57 ,6.07 , 22.93,14.85 ,7.40 , 25.56,15.82 ,8.38 , 25.53,16.16 ,8.80 , 24.57,16.04 ,9.00 , 24.17,16.05 ,9.29 , 24.39,15.01 ,8.83 , 23.39,13.88 ,7.58 , 20.22,12.26 ,6.80 , 17.67,11.42 ,6.08 , 16.71,11.09 ,6.16 , 15.96,10.27 ,5.71 , 15.06,10.02 ,5.48 , 14.67,9.19 ,5.03 , 13.14,8.50 ,4.52 , 12.18,8.08 ,4.28 , 11.45,7.65 ,4.05 , 10.92,7.21 ,3.86 , 10.43,6.78 ,3.65 , 9.69,6.54 ,3.50 , 9.59,6.23 ,3.39 , 9.05,5.89 ,3.21 , 8.72,5.60 ,2.88 , 8.58,5.36 ,2.75 , 8.48,4.64 ,2.35 , 7.57,4.13 ,2.10 , 6.78,3.75 ,1.87 , 6.24,3.32 ,1.65 , 5.75,2.90 ,1.33 , 5.23,2.62 ,1.08 , 5.00
Zambezia,5.97 ,1.23 , 12.27,8.23 ,2.24 , 15.87,10.68 ,3.55 , 19.46,13.44 ,5.32 , 23.48,16.48 ,7.81 , 27.46,19.22 ,10.19 , 30.87,21.15 ,12.04 , 32.71,23.59 ,13.32 , 35.63,25.24 ,13.91 , 37.66,25.25 ,13.61 , 38.12,26.60 ,14.37 , 40.14,27.58 ,14.90 , 42.79,26.29 ,14.51 , 40.15,25.69 ,14.07 , 37.91,25.28 ,13.93 , 37.00,24.24 ,13.44 , 35.07,23.39 ,12.95 , 34.40,23.16 ,13.10 , 34.40,23.06 ,12.36 , 34.23,23.07 ,12.62 , 33.02,22.50 ,12.24 , 32.07,22.26 ,12.87 , 32.34,22.00 ,12.49 , 32.81,21.30 ,11.68 , 32.03,20.49 ,11.29 , 32.12,19.70 ,10.73 , 31.71,18.91 ,10.25 , 30.88,17.78 ,9.38 , 30.71,16.51 ,8.26 , 29.86,15.01 ,7.52 , 28.36
National,5.19 ,2.69,9.10,6.76 ,3.50,11.84,8.49 ,4.40,14.87,10.24 ,5.31,17.94,12.26 ,6.35,21.48,14.08 ,7.30,24.67,15.78 ,8.18,27.65,17.46 ,9.05,30.59,18.91 ,9.80,33.12,19.71 ,10.22,34.53,20.58 ,10.66,36.05,20.86 ,10.81,36.55,20.59 ,10.67,36.07,20.11 ,10.42,35.22,19.74 ,10.23,34.58,19.26 ,9.98,33.74,19.08 ,9.89,33.42,18.97 ,9.83,33.24,18.83 ,9.76,32.99,18.72 ,9.70,32.80,18.58 ,9.63,32.55,18.16 ,9.41,31.81,17.69 ,9.17,30.99,17.17 ,8.90,30.09,16.37 ,8.48,28.67,15.52 ,8.05,27.20,14.72 ,7.63,25.78,13.79 ,7.14,24.15,12.91 ,6.69,22.62,12.17 ,6.31,21.32
