States,2019,2019_lower, 2019_upper
Alto Molócuè,6.86 ,4.22 , 0.01
Ancuabe,8.35 ,4.99 , 0.01
Angoche,9.46 ,5.68 , 0.01
Angónia,1.05 ,0.60 , <0.01
Balama,7.73 ,4.49 , 0.01
Beira,16.08 ,13.08 , 0.02
Bilene,11.01 ,8.43 , 0.01
Boane,38.39 ,26.65 , 0.05
Báruè,8.79 ,6.11 , 0.01
Búzi,12.06 ,8.05 , 0.02
Cahora Bassa,2.45 ,1.58 , <0.01
Caia,9.86 ,6.03 , 0.01
Changara,3.02 ,1.95 , <0.01
Chemba,10.94 ,6.75 , 0.02
Cheringoma,10.69 ,6.10 , 0.02
Chibabava,10.00 ,6.40 , 0.01
Chibuto,10.22 ,8.36 , 0.01
Chicualacuala,7.13 ,3.99 , 0.01
Chifunde,0.79 ,0.43 , <0.01
Chigubo,8.07 ,5.24 , 0.01
Chimbunila,4.70 ,2.82 , <0.01
Chimoio,9.89 ,7.89 , 0.01
Chinde,18.52 ,11.26 , 0.03
Chiúre,7.12 ,4.68 , 0.01
Chiúta,1.45 ,0.92 , <0.01
Chongoene,9.83 ,7.36 , 0.01
Chókwé,10.97 ,8.90 , 0.01
Cuamba,6.73 ,4.64 , <0.01
Derre,9.82 ,5.50 , 0.02
Dondo,17.42 ,11.34 , 0.03
Dôa,1.80 ,1.01 , <0.01
Eráti,9.30 ,5.65 , 0.01
Funhalouro,8.92 ,5.83 , 0.01
Gilé,8.63 ,5.45 , 0.01
Gondola,7.63 ,5.20 , 0.01
Gorongosa,10.78 ,6.89 , 0.02
Govuro,14.01 ,9.65 , 0.02
Guijá,10.27 ,7.30 , 0.01
Guro,6.15 ,3.86 , <0.01
Guruè,6.37 ,4.07 , <0.01
Homoíne,8.37 ,5.55 , 0.01
Ibo,10.35 ,5.38 , 0.02
Ile,8.44 ,5.50 , 0.01
Ilha de Moçambique,10.00 ,5.12 , 0.02
Inhambane,11.20 ,7.35 , 0.02
Inharrime,9.94 ,6.59 , 0.01
Inhassoro,13.16 ,9.55 , 0.02
Inhassunge,18.09 ,12.53 , 0.03
Jangamo,7.25 ,4.45 , 0.01
KaMavota,5.68 ,4.27 , <0.01
KaMaxakeni,9.54 ,7.74 , 0.01
KaMpfumu,4.84 ,3.85 , <0.01
KaMubukwana,5.43 ,4.17 , <0.01
KaNyaka,4.78 ,2.42 , <0.01
KaTembe,7.45 ,3.77 , 0.01
Lago,6.76 ,3.95 , 0.01
Lalaua,6.94 ,4.08 , 0.01
Larde,13.60 ,7.68 , 0.02
Lichinga,11.05 ,7.67 , 0.02
Limpopo,10.38 ,8.24 , 0.01
Liúpo,5.61 ,3.26 , <0.01
Luabo,13.92 ,8.02 , 0.02
Lugela,10.32 ,5.92 , 0.02
Mabalane,10.66 ,7.30 , 0.01
Mabote,12.25 ,8.83 , 0.02
Macanga,0.75 ,0.40 , <0.01
Macate,5.75 ,3.40 , <0.01
Machanga,16.26 ,10.51 , 0.02
Machaze,7.04 ,4.70 , 0.01
Macomia,16.59 ,10.00 , 0.03
Macossa,7.28 ,4.46 , 0.01
Maganja da Costa,18.97 ,12.96 , 0.03
Magude,41.57 ,29.27 , 0.06
Majune,5.84 ,3.49 , <0.01
Malema,6.88 ,4.10 , 0.01
Mandimba,7.00 ,4.72 , 0.01
Mandlakazi,9.00 ,6.56 , 0.01
Manhiça,33.36 ,25.58 , 0.04
Manica,7.79 ,5.25 , 0.01
Mapai,9.35 ,6.38 , 0.01
Marara,2.82 ,1.66 , <0.01
Marracuene,22.75 ,15.84 , 0.03
Marromeu,19.69 ,13.65 , 0.03
Marrupa,6.09 ,3.73 , <0.01
Marávia,1.25 ,0.70 , <0.01
Maríngué,8.19 ,4.90 , 0.01
Massangena,8.08 ,5.46 , 0.01
Massinga,12.13 ,8.69 , 0.02
Massingir,10.77 ,6.88 , 0.02
Matola,17.07 ,14.11 , 0.02
Matutuíne,47.56 ,32.39 , 0.07
Mavago,8.18 ,4.69 , 0.01
Maxixe,10.23 ,7.75 , 0.01
Maúa,7.33 ,4.32 , 0.01
Mecanhelas,5.18 ,3.24 , <0.01
Meconta,11.92 ,7.34 , 0.02
Mecubúri,6.04 ,3.62 , <0.01
Mecufi,7.85 ,4.34 , 0.01
Mecula,11.59 ,6.75 , 0.02
Meluco,13.96 ,8.44 , 0.02
Memba,5.71 ,3.20 , <0.01
Metarica,4.10 ,2.27 , <0.01
Metuge,10.07 ,5.85 , 0.02
Milange,7.56 ,4.90 , 0.01
Moamba,39.70 ,26.60 , 0.05
Moatize,2.69 ,2.01 , <0.01
Mocuba,13.43 ,9.88 , 0.02
Mocubela,19.30 ,12.99 , 0.03
Mocímboa da Praia,13.98 ,8.66 , 0.02
Mogincual,5.49 ,3.28 , <0.01
Mogovolas,7.76 ,4.92 , 0.01
Molumbo,6.64 ,3.88 , 0.01
Moma,10.90 ,6.98 , 0.02
Monapo,10.81 ,7.16 , 0.02
