States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Central,4200 ,1600 , 9000,6900 ,3000 , 13 000,11 000 ,5700 , 19 000,16 000 ,9200 , 25 000,23 000 ,14 000 , 34 000,30 000 ,20 000 , 43 000,38 000 ,26 000 , 52 000,46 000 ,32 000 , 62 000,53 000 ,37 000 , 71 000,60 000 ,42 000 , 79 000,67 000 ,46 000 , 88 000,73 000 ,50 000 , 95 000,78 000 ,54 000 , 100 000,83 000 ,57 000 , 110 000,86 000 ,60 000 , 110 000,89 000 ,62 000 , 120 000,90 000 ,63 000 , 120 000,90 000 ,63 000 , 120 000,89 000 ,62 000 , 110 000,86 000 ,60 000 , 110 000,83 000 ,58 000 , 110 000,80 000 ,56 000 , 100 000,76 000 ,53 000 , 95 000,72 000 ,51 000 , 91 000,69 000 ,50 000 , 88 000,66 000 ,48 000 , 84 000,63 000 ,46 000 , 80 000,61 000 ,45 000 , 76 000,59 000 ,45 000 , 73 000,57 000 ,44 000 , 71 000
Coast,7400 ,3600 , 12 000,11 000 ,5700 , 17 000,14 000 ,8200 , 23 000,19 000 ,11 000 , 29 000,24 000 ,15 000 , 35 000,29 000 ,19 000 , 41 000,34 000 ,23 000 , 47 000,40 000 ,28 000 , 53 000,45 000 ,32 000 , 59 000,50 000 ,36 000 , 64 000,55 000 ,40 000 , 70 000,59 000 ,43 000 , 75 000,62 000 ,46 000 , 79 000,65 000 ,48 000 , 81 000,68 000 ,51 000 , 84 000,69 000 ,52 000 , 86 000,70 000 ,52 000 , 86 000,70 000 ,53 000 , 85 000,69 000 ,53 000 , 84 000,69 000 ,53 000 , 82 000,68 000 ,53 000 , 80 000,67 000 ,53 000 , 79 000,65 000 ,51 000 , 77 000,64 000 ,51 000 , 75 000,62 000 ,51 000 , 74 000,62 000 ,50 000 , 72 000,61 000 ,50 000 , 71 000,60 000 ,49 000 , 70 000,59 000 ,49 000 , 69 000,59 000 ,48 000 , 68 000
Eastern,1900 ,<1000 , 4900,3300 ,1100 , 6900,5700 ,2400 , 10 000,9300 ,4800 , 16 000,15 000 ,8400 , 22 000,21 000 ,14 000 , 31 000,29 000 ,20 000 , 40 000,37 000 ,26 000 , 50 000,46 000 ,33 000 , 60 000,54 000 ,39 000 , 70 000,62 000 ,46 000 , 80 000,69 000 ,51 000 , 88 000,76 000 ,56 000 , 96 000,82 000 ,61 000 , 100 000,87 000 ,65 000 , 110 000,92 000 ,69 000 , 120 000,96 000 ,72 000 , 120 000,98 000 ,75 000 , 120 000,100 000 ,76 000 , 130 000,100 000 ,76 000 , 130 000,99 000 ,75 000 , 120 000,96 000 ,74 000 , 120 000,93 000 ,72 000 , 110 000,89 000 ,70 000 , 110 000,85 000 ,66 000 , 100 000,82 000 ,63 000 , 98 000,78 000 ,60 000 , 93 000,74 000 ,57 000 , 89 000,71 000 ,56 000 , 84 000,69 000 ,54 000 , 80 000
Nairobi,7500 ,5300 , 11 000,10 000 ,7600 , 14 000,14 000 ,10 000 , 18 000,18 000 ,14 000 , 23 000,22 000 ,18 000 , 28 000,27 000 ,22 000 , 35 000,33 000 ,26 000 , 41 000,38 000 ,30 000 , 48 000,44 000 ,35 000 , 54 000,49 000 ,40 000 , 61 000,55 000 ,44 000 , 68 000,60 000 ,48 000 , 73 000,64 000 ,52 000 , 79 000,68 000 ,55 000 , 83 000,72 000 ,57 000 , 87 000,75 000 ,59 000 , 91 000,78 000 ,62 000 , 94 000,80 000 ,64 000 , 97 000,83 000 ,66 000 , 99 000,86 000 ,69 000 , 100 000,88 000 ,71 000 , 100 000,91 000 ,73 000 , 110 000,93 000 ,75 000 , 110 000,96 000 ,77 000 , 110 000,99 000 ,78 000 , 110 000,100 000 ,80 000 , 120 000,100 000 ,83 000 , 120 000,110 000 ,85 000 , 120 000,110 000 ,87 000 , 120 000,110 000 ,88 000 , 120 000
North Eastern,<1000 ,<500 , 1200,1100 ,<1000 , 1900,1800 ,1200 , 2900,2700 ,1900 , 4100,3800 ,2600 , 5600,5000 ,3500 , 7100,6100 ,4300 , 8800,7300 ,5000 , 10 000,8300 ,5800 , 12 000,9300 ,6500 , 13 000,10 000 ,7200 , 15 000,11 000 ,7700 , 16 000,12 000 ,8100 , 17 000,12 000 ,8400 , 18 000,13 000 ,8800 , 18 000,13 000 ,9000 , 19 000,13 000 ,9000 , 19 000,13 000 ,8900 , 19 000,13 000 ,8600 , 18 000,12 000 ,8100 , 17 000,11 000 ,7600 , 16 000,10 000 ,6800 , 15 000,9500 ,6300 , 14 000,8600 ,5700 , 12 000,7800 ,5100 , 11 000,7100 ,4700 , 10 000,6400 ,4200 , 9200,5800 ,3800 , 8400,5300 ,3300 , 7700,4900 ,3100 , 7200
Nyanza,21 000 ,12 000 , 35 000,31 000 ,19 000 , 51 000,45 000 ,29 000 , 67 000,63 000 ,42 000 , 88 000,84 000 ,59 000 , 110 000,110 000 ,78 000 , 140 000,130 000 ,100 000 , 170 000,160 000 ,120 000 , 200 000,190 000 ,140 000 , 230 000,210 000 ,160 000 , 260 000,240 000 ,190 000 , 290 000,260 000 ,210 000 , 310 000,280 000 ,220 000 , 330 000,300 000 ,230 000 , 350 000,310 000 ,250 000 , 370 000,330 000 ,260 000 , 390 000,340 000 ,270 000 , 400 000,350 000 ,280 000 , 410 000,350 000 ,280 000 , 420 000,360 000 ,290 000 , 420 000,360 000 ,290 000 , 420 000,360 000 ,290 000 , 420 000,360 000 ,290 000 , 410 000,350 000 ,290 000 , 410 000,350 000 ,280 000 , 400 000,340 000 ,280 000 , 390 000,340 000 ,270 000 , 380 000,330 000 ,270 000 , 370 000,330 000 ,270 000 , 370 000,330 000 ,270 000 , 370 000
Rift Valley,12 000 ,5000 , 22 000,18 000 ,9500 , 31 000,27 000 ,16 000 , 43 000,37 000 ,23 000 , 57 000,50 000 ,33 000 , 72 000,64 000 ,44 000 , 87 000,78 000 ,56 000 , 110 000,93 000 ,67 000 , 120 000,110 000 ,78 000 , 140 000,120 000 ,89 000 , 160 000,130 000 ,99 000 , 170 000,150 000 ,110 000 , 190 000,160 000 ,120 000 , 200 000,170 000 ,130 000 , 210 000,170 000 ,130 000 , 220 000,180 000 ,140 000 , 220 000,180 000 ,140 000 , 220 000,180 000 ,140 000 , 220 000,180 000 ,130 000 , 220 000,170 000 ,130 000 , 210 000,170 000 ,130 000 , 210 000,160 000 ,120 000 , 200 000,160 000 ,120 000 , 190 000,150 000 ,120 000 , 190 000,150 000 ,120 000 , 180 000,140 000 ,110 000 , 170 000,140 000 ,110 000 , 170 000,140 000 ,110 000 , 160 000,140 000 ,110 000 , 160 000,130 000 ,110 000 , 160 000
Western,8400 ,4100 , 12 000,13 000 ,7100 , 19 000,18 000 ,11 000 , 26 000,25 000 ,17 000 , 35 000,33 000 ,24 000 , 45 000,42 000 ,31 000 , 56 000,51 000 ,38 000 , 67 000,60 000 ,45 000 , 78 000,69 000 ,51 000 , 88 000,77 000 ,58 000 , 97 000,84 000 ,64 000 , 110 000,91 000 ,69 000 , 110 000,96 000 ,74 000 , 120 000,100 000 ,77 000 , 120 000,100 000 ,80 000 , 130 000,110 000 ,82 000 , 130 000,110 000 ,82 000 , 130 000,110 000 ,82 000 , 130 000,110 000 ,82 000 , 130 000,100 000 ,80 000 , 130 000,100 000 ,78 000 , 120 000,99 000 ,77 000 , 120 000,96 000 ,75 000 , 110 000,93 000 ,73 000 , 110 000,90 000 ,71 000 , 100 000,87 000 ,69 000 , 100 000,85 000 ,68 000 , 99 000,84 000 ,68 000 , 96 000,83 000 ,68 000 , 95 000,83 000 ,68 000 , 95 000
National,63 000 ,51 000,72 000,95 000 ,76 000,110 000,140 000 ,110 000,160 000,190 000 ,150 000,220 000,250 000 ,200 000,290 000,330 000 ,260 000,370 000,400 000 ,320 000,460 000,480 000 ,390 000,550 000,560 000 ,450 000,640 000,630 000 ,510 000,730 000,700 000 ,570 000,810 000,770 000 ,620 000,880 000,830 000 ,670 000,950 000,870 000 ,700 000,1 000 000,920 000 ,740 000,1 100 000,950 000 ,770 000,1 100 000,970 000 ,780 000,1 100 000,990 000 ,790 000,1 100 000,990 000 ,800 000,1 100 000,990 000 ,800 000,1 100 000,980 000 ,790 000,1 100 000,970 000 ,780 000,1 100 000,950 000 ,770 000,1 100 000,930 000 ,750 000,1 100 000,910 000 ,730 000,1 000 000,890 000 ,720 000,1 000 000,880 000 ,710 000,1 000 000,860 000 ,690 000,990 000,850 000 ,690 000,980 000,840 000 ,680 000,970 000
